"id","code","description"
"product_code_020102_service","020102","Jasa perdagangan besar dari makanan, minuman dan tembakau, kecuali atas dasar balas jasa atau kontrak"
"product_code_020103_service","020103","Jasa perdagangan besar dari tekstil, pakaian dan alas kaki, kecuali atas dasar balas jasa atau kontrak"
"product_code_020104_service","020104","Jasa perdagangan besar dari peralatan, barang-barang dan peralatan rumah tangga, kecuali atas dasar balas jasa atau kontrak"
"product_code_020105_service","020105","Jasa perdagangan besar dari barang-barang konsumen lainnya, kecuali atas dasar balas jasa atau kontrak"
"product_code_020106_service","020106","Jasa perdagangan besar dari bahan-bahan dan perangkat keras konstruksi (bangunan), kecuali atas dasar balas jasa atau kontrak"
"product_code_020107_service","020107","Jasa perdagangan besar dari produk kimia dan farmasi, kecuali atas dasar balas jasa atau kontrak"
"product_code_020108_service","020108","Jasa perdagangan besar mesin-mesin, peralatan dan suku cadang, kecuali atas dasar balas jasa atau kontrak"
"product_code_020109_service","020109","Jasa perdagangan besar dari produk lainnya, kecuali atas dasar balas jasa atau kontrak"
"product_code_020200_service","020200","Jasa Perdagangan Besar Atas Dasar Balas Jasa Atau Kontrak"
"product_code_020201_service","020201","Jasa perdagangan besar dari bahan mentah pertanian dan binatang hidup atas dasar balas jasa atau kontrak"
"product_code_020202_service","020202","Jasa perdagangan besar dari makanan, minuman dan tembakau atas dasar balas jasa atau kontrak"
"product_code_020203_service","020203","Jasa perdagangan besar dari tekstil, pakaian dan alas kaki atas dasar balas jasa atau kontrak"
"product_code_020204_service","020204","Jasa perdagangan besar dari peralatan, barang-barang dan perlengkapan rumah tangga atas dasar balas jasa atau kontrak"
"product_code_020205_service","020205","Jasa perdagangan besar dari barang-barang konsumen lainnya atas dasar balas jasa atau kontrak"
"product_code_020206_service","020206","Jasa perdagangan besar dari bahan-bahan dan perangkat keras konstruksi (bangunan) atas dasar balas jasa atau kontrak"
"product_code_020207_service","020207","Jasa perdagangan besar dari produk kimia dan farmasi atas dasar balas jasa atau kontrak"
"product_code_020208_service","020208","Jasa perdagangan besar dari mesin-mesin, peralatan dan suku cadang atas dasar balas jasa atau kontrak"
"product_code_020209_service","020209","Jasa perdagangan besar dari produk lainnya atas dasar balas jasa atau kontrak"
"product_code_030000_service","030000","Jasa Perdagangan Eceran"
"product_code_030100_service","030100","Jasa Perdagangan Eceran Bukan Di Toko Khusus"
"product_code_030101_service","030101","Jasa Perdagangan Eceran Bukan Di Toko Khusus"
"product_code_030200_service","030200","Jasa Perdagangan Eceran Di Toko Khusus"
"product_code_030201_service","030201","Jasa perdagangan eceran di toko khusus untuk bahan mentah pertanian dan binatang hidup"
"product_code_030202_service","030202","Jasa perdagangan eceran di toko khusus untuk makanan, minuman dan tembakau"
"product_code_030203_service","030203","Jasa perdagangan eceran di toko khusus untuk tekstil, pakaian dan alas kaki"
"product_code_030204_service","030204","Jasa perdagangan eceran di toko khusus untuk peralatan, barang-barang dan perlengkapan rumah tangga"
"product_code_030205_service","030205","Jasa perdagangan eceran di toko khusus untuk barang-barang konsumen lainnya"
"product_code_030206_service","030206","Jasa perdagangan eceran di toko khusus untuk untuk bahan-bahan dan perangkat keras konstruksi (bangunan)"
"product_code_030207_service","030207","Jasa perdagangan eceran di toko khusus untuk produk kimia dan farmasi"
"product_code_030208_service","030208","Jasa perdagangan eceran di toko khusus untuk mesin-mesin, peralatan dan suku cadang"
"product_code_030209_service","030209","Jasa perdagangan eceran di toko khusus untuk produk lainnya"
"product_code_030300_service","030300","Jasa Perdagangan Eceran Dengan Pemesanan Lewat Pos Atau Internet"
"product_code_030301_service","030301","Jasa perdagangan eceran dengan pemesanan lewat pos atau internet untuk bahan mentah pertanian dan binatang hidup"
"product_code_030302_service","030302","Jasa perdagangan eceran dengan pemesanan lewat pos atau internet untuk makanan, minuman dan tembakau"
"product_code_030303_service","030303","Jasa perdagangan eceran dengan pemesanan lewat pos atau internet untuk tekstil, pakaian dan alas kaki"
"product_code_030304_service","030304","Jasa perdagangan eceran dengan pemesanan lewat pos atau internet untuk peralatan, barang-barang dan perlengkapan rumah tangga"
"product_code_030305_service","030305","Jasa perdagangan eceran dengan pemesanan lewat pos atau internet untuk barangbarang konsumen lainnya"
"product_code_030306_service","030306","Jasa perdagangan eceran dengan pemesanan lewat pos atau internet bahan-bahan dan perangkat keras konstruksi (bangunan)"
"product_code_030307_service","030307","Jasa perdagangan eceran dengan pemesanan lewat pos atau internet untuk produk kimia dan farmasi atas dasar balas jasa atau kontrak"
"product_code_030308_service","030308","Jasa perdagangan eceran dengan pemesanan lewat pos atau internet untuk mesinmesin, peralatan dan suku cadang"
"product_code_030309_service","030309","Jasa perdagangan eceran produk lainnya dengan pemesanan lewat pos atau internet"
"product_code_030400_service","030400","Jasa Perdagangan Eceran Bukan Toko Lainnya"
"product_code_030401_service","030401","Jasa perdagangan eceran bahan mentah pertanian dan binatang hidup bukan toko lainnya"
"product_code_030402_service","030402","Jasa perdagangan eceran makanan, minuman dan tembakau bukan toko lainnya"
"product_code_030403_service","030403","Jasa perdagangan eceran tekstil, pakaian dan alas kaki bukan toko lainnya"
"product_code_030404_service","030404","Jasa perdagangan eceran peralatan, barang-barang dan perlengkapan rumah tangga bukan toko lainnya"
"product_code_030405_service","030405","Jasa perdagangan eceran barang-barang konsumen lainnya bukan toko lainnya"
"product_code_030406_service","030406","Jasa perdagangan eceran bahan-bahan dan perangkat keras konstruksi (bangunan) bukan toko lainnya"
"product_code_030407_service","030407","Jasa perdagangan eceran produk kimia dan farmasi bukan toko lainnya"
"product_code_030408_service","030408","Jasa perdagangan eceran mesin-mesin, peralatan dan suku cadang bukan toko lainnya"
"product_code_030409_service","030409","Jasa perdagangan eceran produk lainnya bukan toko lainnya"
"product_code_030500_service","030500","Jasa Perdagangan Eceran Atas Dasar Balas Jasa Atau Kontrak"
"product_code_030501_service","030501","Jasa perdagangan eceran atas dasar balas jasa atau kontrak dari bahan mentah pertanian dan binatang hidup"
"product_code_030502_service","030502","Jasa perdagangan eceran atas dasar balas jasa atau kontrak dari makanan, minuman dan tembakau"
"product_code_030503_service","030503","Jasa perdagangan eceran atas dasar balas jasa atau kontrak dari tekstil, pakaian dan alas kaki"
"product_code_030504_service","030504","Jasa perdagangan eceran atas dasar balas jasa atau kontrak dari peralatan, barangbarang dan perlengkapan rumah tangga"
"product_code_030505_service","030505","Jasa perdagangan eceran atas dasar balas jasa atau kontrak dari barang-barang konsumen lainnya"
"product_code_030506_service","030506","Jasa perdagangan eceran atas dasar balas jasa atau kontrak dari bahan-bahan dan perangkat keras konstruksi (bangunan)"
"product_code_030507_service","030507","Jasa perdagangan eceran atas dasar balas jasa atau kontrak dari produk kimia dan farmasi"
"product_code_030508_service","030508","Jasa perdagangan eceran atas dasar balas jasa atau kontrak dari mesin-mesin, peralatan dan suku cadang"
"product_code_030509_service","030509","Jasa perdagangan eceran atas dasar balas jasa atau kontrak dari produk lainnya"
"product_code_040000_service","040000","Jasa Penyediaan Akomodasi, Makanan Dan Minuman"
"product_code_040100_service","040100","Jasa Akomodasi Untuk Wisatawan"
"product_code_040101_service","040101","Jasa akomodasi penyediaan ruangan atau kamar untuk wisatawan"
"product_code_040102_service","040102","Jasa tempat perkemahan"
"product_code_040103_service","040103","Jasa perkemahan dan rekreasi"
"product_code_040200_service","040200","Jasa Akomodasi Penginapan Lainnya Untuk Wisatawan Dan Lainnya"
"product_code_040201_service","040201","Jasa akomodasi penyediaan ruangan atau kamar untuk pelajar di asrama pelajar"
"product_code_040202_service","040202","Jasa akomodasi penyediaan ruangan atau kamar untuk pekerja di asrama atau perkemahan untuk pekerja"
"product_code_040209_service","040209","Jasa akomodasi penyediaan ruangan atau kamar lainnya, ytdl"
"product_code_040300_service","040300","Jasa Penyediaan/Pelayanan Makanan"
"product_code_040301_service","040301","Jasa pelayanan makanan dengan pelayanan penuh restoran"
"product_code_040302_service","040302","Jasa penyiapan/penyediaan makanan dengan pelayanan terbatas"
"product_code_040309_service","040309","Jasa katering untuk acara-acara tertentu"
"product_code_040400_service","040400","Jasa Penyediaan Minuman"
"product_code_040401_service","040401","Jasa penyediaan minuman"
"product_code_050000_service","050000","Jasa Transportasi/Angkutan Penumpang"
"product_code_050100_service","050100","Jasa Transportasi/Angkutan Penumpang Berupa Transportasi Lokal Dan Transportasi Untuk Bertamasya"
"product_code_050101_service","050101","Jasa transportasi/angkutan darat bagi penumpang untuk kota dan daerah sekitarnya (pinggiran kota)"
"product_code_050102_service","050102","Jasa transportasi/angkutan air lokal untuk penumpang"
"product_code_050103_service","050103","Jasa transportasi/angkutan untuk wisata"
"product_code_050200_service","050200","Jasa Transportasi/Angkutan Penumpang Jarak Jauh"
"product_code_050201_service","050201","Jasa transportasi/angkutan penumpang antarkota dengan kereta api"
"product_code_050202_service","050202","Jasa transportasi/angkutan jalan raya antarkota untuk penumpang"
"product_code_050203_service","050203","Jasa angkutan air jarak jauh untuk penumpang"
"product_code_050204_service","050204","Jasa angkutan udara untuk penumpang"
"product_code_050205_service","050205","Jasa angkutan luar angkasa untuk penumpang"
"product_code_060000_service","060000","Jasa Angkutan Barang"
"product_code_060100_service","060100","Jasa Angkutan Barang Melalui Darat"
"product_code_060101_service","060101","Jasa angkutan barang melalui jalan raya"
"product_code_060102_service","060102","Jasa angkutan barang melalui kereta api"
"product_code_060103_service","060103","Jasa angkutan melalui jaringan pipa"
"product_code_060200_service","060200","Jasa Angkutan Air Untuk Barang"
"product_code_060201_service","060201","Jasa angkutan perairan pantai dan lintas samudra untuk barang, dengan kapal berpendingin"
"product_code_060202_service","060202","Jasa angkutan air di perairan dalam untuk barang"
"product_code_060300_service","060300","Jasa Angkutan Barang Melalui Udara Dan Angkasa"
"product_code_060301_service","060301","Jasa angkutan barang melalui udara"
"product_code_060302_service","060302","Jasa angkutan barang melalui luar angkasa"
"product_code_070000_service","070000","Jasa Penyewaan Kendaraan Angkutan Dengan Petugas (Operator)"
"product_code_070100_service","070100","Jasa Penyewaan Kendaraan Angkutan Dengan Petugas (Operator)"
"product_code_070101_service","070101","Jasa penyewaan kendaraan angkutan darat dengan petugas (operator)"
"product_code_070102_service","070102","Jasa penyewaan kapal dengan petugas (operator)"
"product_code_070103_service","070103","Jasa penyewaan pesawat udara/pesawat terbang dengan petugas (operator)"
"product_code_080000_service","080000","Jasa Pendukung Angkutan"
"product_code_080100_service","080100","Jasa Bongkar Muat Barang"
"product_code_080101_service","080101","Jasa bongkar muat kontainer"
"product_code_080109_service","080109","Jasa bongkar muat kargo dan bagasi lainnya"
"product_code_080200_service","080200","Jasa Penyimpanan Dan Pergudangan"
"product_code_080201_service","080201","Jasa penyimpanan dengan pendingin"
"product_code_080202_service","080202","Jasa penyimpanan barang berwujud gas dan cair (dalam jumlah banyak)"
"product_code_080209_service","080209","Jasa penyimpanan dan pergudangan lainnya."
"product_code_080300_service","080300","Jasa Pendukung Untuk Angkutan Kereta Api"
"product_code_080301_service","080301","Jasa pendorong dan penarik angkutan kereta api"
"product_code_080309_service","080309","Jasa pendukung lainnya untuk angkutan kereta api"
"product_code_080400_service","080400","Jasa Pendukung Untuk Angkutan/Transportasi Darat"
"product_code_080401_service","080401","Jasa terminal bus"
"product_code_080402_service","080402","Jasa pengoperasian jalan raya, jembatan dan terowongan"
"product_code_080403_service","080403","Jasa parkir"
"product_code_080404_service","080404","Jasa derek untuk kendaraan pribadi dan komersil"
"product_code_080409_service","080409","Jasa pendukung lainnya untuk angkutan darat"
"product_code_080500_service","080500","Jasa Pendukung Untuk Angkutan Air"
"product_code_080501_service","080501","Jasa pengoperasian pelabuhan dan jalan air (tidak termasuk penanganan kargo) di daerah pantai dannperairan lintas samudra"
"product_code_080502_service","080502","Jasa pemandu dan penambat kapal"
"product_code_080503_service","080503","Jasa kapal penyelamat dan pelampung"
"product_code_080509_service","080509","Jasa pendukung lainnya untuk angkutan air"
"product_code_080600_service","080600","Jasa Pendukung Untuk Angkutan Udara Atau Angkasa"
"product_code_080601_service","080601","Jasa operasional bandar udara (kecuali penanganan kargo)"
"product_code_080602_service","080602","Jasa pengatur lalu lintas udara"
"product_code_080603_service","080603","Jasa pendukung lainnya untuk angkutan udara"
"product_code_080604_service","080604","Jasa pendukung untuk angkutan luar angkasa"
"product_code_080900_service","080900","Jasa Pendukung Angkutan Lainnya"
"product_code_080901_service","080901","Jasa agen angkutan barang dan jasa angkutan barang lainnya"
"product_code_080909_service","080909","Jasa pendukung angkutan lainnya"
"product_code_090000_service","090000","Jasa Pos Dan Kurir"
"product_code_090100_service","090100","Jasa Pos Dan Kurir"
"product_code_090101_service","090101","Jasa pos"
"product_code_090102_service","090102","Jasa kurir"
"product_code_090103_service","090103","Jasa pengiriman barang lokal"
"product_code_100000_service","100000","Jasa Distribusi Listrik, Gas Dan Air (Atas Usaha Sendiri)"
"product_code_100100_service","100100","Jasa Distribusi Listrik Dan Gas (Atas Usaha Sendiri)"
"product_code_100101_service","100101","Distribusi dan transmisi listrik (atas usaha sendiri)"
"product_code_100102_service","100102","Distribusi gas melalui saluran (atas usaha sendiri)"
"product_code_100200_service","100200","Jasa Distribusi Air (Atas Usaha Sendiri)"
"product_code_100201_service","100201","Distribusi air langsung dari sumber air, kecuali air panas dan uap (atas usaha sendiri)"
"product_code_100202_service","100202","Distribusi uap, air panas dan air dingin langsung dari sumber (atas usaha sendiri)"
"product_code_100203_service","100203","Distribusi air, selain melalui saluran (atas usaha sendiri)"
"product_code_110000_service","110000","Jasa Keuangan Dan Yang Berhubungan Dengannya"
"product_code_110100_service","110100","Jasa Keuangan Kecuali Investasi Perbankan, Jasa Asuransi Dan Jasa Pensiun"
"product_code_110101_service","110101","Jasa bank sentral"
"product_code_110102_service","110102","Jasa penyimpanan uang/deposito"
"product_code_110103_service","110103","Jasa pemberian pinjaman"
"product_code_110104_service","110104","Jasa leasing keuangan"
"product_code_110109_service","110109","Jasa keuangan lainnya, kecuali investasi perbankan, jasa asuransi dan jasa pensiun"
"product_code_110200_service","110200","Jasa Investasi Perbankan"
"product_code_110201_service","110201","Jasa Investasi Perbankan"
"product_code_110300_service","110300","Jasa Asuransi Dan Pensiun (Di Luar Jasa Reasuransi) Kecuali Jasa Jaminan Sosial Wajib"
"product_code_110301_service","110301","Jasa asuransi dan pensiun (di luar jasa reasuransi)"
"product_code_110302_service","110302","Jasa asuransi kecelakaan dan kesehatan"
"product_code_110303_service","110303","Jasa asuransi bukan jiwa lainnya (di luar jasa reasuransi)"
"product_code_110400_service","110400","Jasa Reasuransi"
"product_code_110401_service","110401","Jasa reasuransi jiwa"
"product_code_110402_service","110402","Jasa reasuransi untuk kecelakaan dan kesehatan"
"product_code_110403_service","110403","Jasa reasuransi bukan jiwa lainnya"
"product_code_110500_service","110500","Jasa Penunjang Untuk Jasa Keuangan Selain Untuk Asuransi Dan Pensiun"
"product_code_110501_service","110501","Jasa yang berhubungan dengan investasi perbankan"
"product_code_110502_service","110502","Jasa perdagangan perantara surat-surat berharga dan komoditas ybdi"
"product_code_110503_service","110503","Jasa manajemen portofolio kecuali dana pensiun"
"product_code_110504_service","110504","Jasa wali amanat (trust) dan kustudion (custody)"
"product_code_110505_service","110505","Jasa yang berhubungan dengan administrasi pasar uang"
"product_code_110509_service","110509","Jasa pendukung lainnya untuk jasa keuangan"
"product_code_110600_service","110600","Jasa Penunjang Untuk Asuransi Dan Pensiun"
"product_code_110601_service","110601","Jasa pedagang perantara dan agen asuransi"
"product_code_110602_service","110602","Jasa pencocokan klaim asuransi"
"product_code_110603_service","110603","Jasa aktuaria"
"product_code_110604_service","110604","Jasa manajemen dana pensiun"
"product_code_110609_service","110609","Jasa penunjang lainnya untuk asuransi dan pensiun"
"product_code_110700_service","110700","Jasa Penyimpanan Aset Keuangan"
"product_code_110701_service","110701","Jasa Penyimpanan Aset Keuangan"
"product_code_120000_service","120000","Jasa Real Estate"
"product_code_120100_service","120100","Jasa Real Estate Mencakup Tanah Dan/Atau Bangunan (Properti) Milik Sendiri Atau Yang Disewakan"
"product_code_120101_service","120101","Jasa persewaan tanah dan/atau bangunan milik sendiri atau yang disewakan"
"product_code_120102_service","120102","Jasa perdagangan bangunan"
"product_code_120103_service","120103","Jasa perdagangan tanah kosong dan tanah kavling"
"product_code_120200_service","120200","Jasa Real Estate Atas Dasar Balas Jasa Atau Kontrak"
"product_code_120201_service","120201","Jasa manajemen properti atas dasar balas jasa atau kontrak"
"product_code_120202_service","120202","Penjualan bangunan atas dasar balas jasa atau kontrak"
"product_code_120203_service","120203","Penjualan tanah atas dasar balas jasa atau kontrak"
"product_code_120204_service","120204","Jasa penilai real estate atas dasar balas jasa atau kontrak"
"product_code_130000_service","130000","Jasa Leasing Atau Persewaan Tanpa Petugas (Operator)"
"product_code_130100_service","130100","Jasa Leasing Atau Persewaan Mesin Dan Perlengkapannya Tanpa Petugas (Operator)"
"product_code_130101_service","130101","Jasa leasing atau persewaan angkutan/transportasi tanpa petugas (operator)"
"product_code_130102_service","130102","Jasa leasing atau persewaan mesin dan perlengkapan lainnya tanpa petugas (operator)"
"product_code_130200_service","130200","Jasa Leasing Atau Persewaan Barang-Barang Lainnya"
"product_code_130201_service","130201","Jasa leasing atau persewaan televisi, radio, perekam kaset video dan peralatan yang berhubungan dengan aksesorisnya"
"product_code_130202_service","130202","Jasa leasing atau persewaan pemutar dan keping video"
"product_code_130203_service","130203","Jasa leasing atau persewaan furnitur dan perlengkapan rumah tangga lainnya"
"product_code_130204_service","130204","Jasa leasing atau persewaan perlengkapan untuk bersantai dan bersenangsenang/rekreasi/tamasya"
"product_code_130205_service","130205","Jasa leasing atau persewaan kain linen rumah tangga"
"product_code_130206_service","130206","Jasa leasing atau persewaan barang-barang tekstil, pakaian dan alas kaki"
"product_code_130207_service","130207","Jasa leasing atau persewaan mesin-mesin otomatis dan peralatannya"
"product_code_130209_service","130209","Jasa leasing atau persewaan barang-barang lainnya ytdl"
"product_code_130300_service","130300","Jasa Lisensi Untuk Hak Penggunaan Properti Intelektual Dan Produk Sejenis"
"product_code_130301_service","130301","Jasa lisensi untuk hak penggunaan piranti/perangkat lunak komputer dan basis data"
"product_code_130302_service","130302","Jasa lisensi untuk hak penggunaan hiburan, literatur dan artistik asli"
"product_code_130303_service","130303","Jasa lisensi untuk hak penggunaan produk penelitian dan pengembangan"
"product_code_130304_service","130304","Jasa lisensi untuk hak menggunakan merk dagang dan waralaba"
"product_code_130305_service","130305","Jasa lisensi untuk hak menggunakan eksplorasi dan evaluasi mineral"
"product_code_130309_service","130309","Jasa lisensi untuk hak menggunakan produk properti intelektual lainnya"
"product_code_140000_service","140000","Jasa Penelitian Dan Pengembangan"
"product_code_140100_service","140100","Jasa Pengembangan Penelitian Dan Percobaan Dalam Ilmu Alam Dan Rekayasa"
"product_code_140101_service","140101","Jasa pengembangan penelitian dan percobaan dalam ilmu alam"
"product_code_140102_service","140102","Jasa pengembangan penelitian dan percobaan dalam ilmu rekayasa dan teknologi"
"product_code_140103_service","140103","Jasa pengembangan penelitian dan percobaan dalam ilmu kedokteran dan farmasi"
"product_code_140104_service","140104","Jasa pengembangan penelitian dan percobaan dalam ilmu pertanian"
"product_code_140200_service","140200","Jasa Pengembangan Penelitian Dan Percobaan Dalam Ilmu Sosial Dan Humaniora"
"product_code_140201_service","140201","Jasa pengembangan penelitian dan percobaan dalam ilmu sosial"
"product_code_140202_service","140202","Jasa pengembangan penelitian dan percobaan dalam ilmu humaniora"
"product_code_140300_service","140300","Jasa Pengembangan Penelitian Dan Peecobaan Antar Cabang Ilmu Pengetahuan"
"product_code_140301_service","140301","Jasa pengembangan penelitian dan percobaan antar cabang ilmu pengetahuan"
"product_code_140400_service","140400","Penelitian Dan Pengembangan Orisinil"
"product_code_140401_service","140401","Penelitian Dan Pengembangan Orisinil"
"product_code_150000_service","150000","Jasa Hukum Dan Akuntansi"
"product_code_150100_service","150100","Jasa Hukum"
"product_code_150101_service","150101","Jasa penasehat dan perwakilan hukum dalam hal hukum pidana"
"product_code_150102_service","150102","Jasa penasehat dan perwakilan hukum dalam hal hukum lainnya"
"product_code_150103_service","150103","Jasa pembuatan dokumen dan sertifikat hukum"
"product_code_150109_service","150109","Jasa hukum lainnya"
"product_code_150200_service","150200","Jasa Akuntansi, Pemeriksaan Keuangan dan Pembukuan"
"product_code_150201_service","150201","Jasa pemeriksaan keuangan"
"product_code_150202_service","150202","Jasa akuntansi dan pembukuan"
"product_code_150300_service","150300","Jasa Konsultan Pajak dan Persiapannya"
"product_code_150301_service","150301","Jasa konsultan pajak badan usaha dan persiapannya"
"product_code_150302_service","150302","Jasa persiapan pajak pribadi dan perencanaannya"
"product_code_150400_service","150400","Jasa Bantuan untuk Usaha yang Bangkrut dan dalam Pengawasan Kurator"
"product_code_150401_service","150401","Jasa Bantuan untuk Usaha yang Bangkrut dan dalam Pengawasan Kurator"
"product_code_160000_service","160000","Jasa Ahli, Teknis dan Jasa Bisnis Lainnya"
"product_code_160100_service","160100","Jasa Konsultasi Manajemen dan Jasa Manajemen, Jasa Teknologi Informasi"
"product_code_160101_service","160101","Jasa konsultasi manajemen dan jasa manajemen"
"product_code_160102_service","160102","Jasa konsultasi bisnis"
"product_code_160103_service","160103","Jasa pendukung dan konsultan teknologi informasi"
"product_code_160104_service","160104","Jasa desain dan pengembangan teknologi informasi"
"product_code_160105_service","160105","Jasa penyediaan hosting dan sarana infrastruktur teknologi informasi"
"product_code_160109_service","160109","Jasa manajemen lainnya kecuali manajemen proyek konstruksi"
"product_code_160200_service","160200","Jasa Arsitektur, Jasa Perencanaan Perkotaan dan Wilayah, dan Jasa Arsitektur Pertamanan"
"product_code_160201_service","160201","Jasa arsitektur dan jasa penasehat arsitektur"
"product_code_160202_service","160202","Jasa perencanaan wilayah dan kota"
"product_code_160203_service","160203","Jasa arsitektur pertamanan"
"product_code_160300_service","160300","Jasa Keahlian Teknik"
"product_code_160301_service","160301","Jasa penasehat keahlian teknik"
"product_code_160302_service","160302","Jasa keahlian teknik untuk proyek khusus"
"product_code_160303_service","160303","Jasa manajemen proyek untuk proyek konstruksi"
"product_code_160400_service","160400","Jasa Ilmu Pengetahuan dan Teknik Lainnya"
"product_code_160401_service","160401","Jasa ilmu geologi, geofisika, dan pencarian bijih lainnya"
"product_code_160402_service","160402","Jasa penelitian permukaan tanah dan pembuatan peta"
"product_code_160403_service","160403","Jasa peramalan cuaca dan meteoorologi cuaca"
"product_code_160404_service","160404","Jasa analisis dan uji teknis"
"product_code_160500_service","160500","Jasa Kedokteran Hewan"
"product_code_160501_service","160501","Jasa kedokteran hewan untuk hewan peliharaan"
"product_code_160502_service","160502","Jasa kedokteran hewan untuk hewan ternak"
"product_code_160509_service","160509","Jasa kedokteran hewan lainnya"
"product_code_160600_service","160600","Jasa Periklanan dan Jasa Penyediaan Tempat atau Waktu untuk Iklan"
"product_code_160601_service","160601","Jasa periklanan"
"product_code_160602_service","160602","Pembelian atau penjualan tempat atau waktu untuk iklan"
"product_code_160603_service","160603","Jasa pembelian dan penjualan tempat atau waktu iklan, kecuali dengan komisi/balas jasa"
"product_code_160700_service","160700","Jasa Penelitian Pasar dan Jajak Pendapat Masyarakat"
"product_code_160701_service","160701","Jasa Penelitian Pasar dan Jajak Pendapat Masyarakat"
"product_code_160800_service","160800","Jasa Fotografi dan Pencetakan Hasilnya"
"product_code_160801_service","160801","Jasa fotografi dan dokumentasi video"
"product_code_160802_service","160802","Jasa proses fotografi"
"product_code_160900_service","160900","Jasa Ahli, Teknik dan Bisnis Lainnya"
"product_code_160901_service","160901","Jasa desain khusus"
"product_code_160902_service","160902","Desain asli"
"product_code_160903_service","160903","Jasa konsultan ilmu pengetahuan dan ilmu teknik, ytdl"
"product_code_160904_service","160904","Kumpulan informasi asli"
"product_code_160905_service","160905","Jasa penerjemah dan interpretasi"
"product_code_160906_service","160906","Jasa merk dagang dan hak perdagangan"
"product_code_160909_service","160909","Semua jasa ahli, teknis dan jasa bisnis lainnya ytdl"
"product_code_170000_service","170000","Jasa Telekomunikasi, Penyiaran dan Penyediaan Informasi"
"product_code_170100_service","170100","Jasa Telepon dan Alat-Alat Telekomunikasi Lainnya"
"product_code_170101_service","170101","Pusat layanan"
"product_code_170102_service","170102","Jasa telefoni tidak bergerak (telefoni yang tidak bisa dibawa kemana-mana)"
"product_code_170103_service","170103","Jasa alat telekomunikasi yang bergerak"
"product_code_170104_service","170104","Jasa jaringan pribadi"
"product_code_170105_service","170105","Jasa transmisi data"
"product_code_170109_service","170109","Jasa telekomunikasi lainnya"
"product_code_170200_service","170200","Jasa Alat Telekomunikasi Internet"
"product_code_170201_service","170201","Jasa server internet"
"product_code_170202_service","170202","Jasa akses internet"
"product_code_170209_service","170209","Jasa internet lainnya"
"product_code_170300_service","170300","Jasa Penjualan Pulsa dan Kartu Perdana"
"product_code_170301_service","170301","Jasa Penjualan Pulsa dan Kartu Perdana"
"product_code_170400_service","170400","Jasa Agen Berita"
"product_code_170401_service","170401","Jasa agen berita berupa koran dan majalah."
"product_code_170402_service","170402","Jasa agen berita untuk media audiovisual/televisi"
"product_code_170500_service","170500","Jasa Perpustakaan dan Tempat Penyimpanan Dokumen (Pengarsipan)"
"product_code_170501_service","170501","Jasa perpustakaan"
"product_code_170502_service","170502","Jasa tempat penyimpanan dokumen (pengarsipan)"
"product_code_170600_service","170600","Jasa Penyiaran, Pemrograman Dan Distribusi Program"
"product_code_170601_service","170601","Siaran radio dan televisi asli"
"product_code_170602_service","170602","Program saluran siaran radio dan televisi"
"product_code_170603_service","170603","Jasa penyiaran dan jasa distribusi program dengan banyak saluran"
"product_code_180000_service","180000","Jasa Pendukung"
"product_code_180100_service","180100","Jasa Ketenagakerjaan"
"product_code_180101_service","180101","Jasa pencarian dan penyerahan personil (ke perusahaan)"
"product_code_180102_service","180102","Jasa penyediaan tenaga kerja"
"product_code_180200_service","180200","Jasa Penyelidikan Dan Keamanan"
"product_code_180201_service","180201","Jasa penyelidikan"
"product_code_180202_service","180202","Jasa konsultan keamanan"
"product_code_180203_service","180203","Jasa sistem keamanan"
"product_code_180204_service","180204","Jasa kendaraan lapis baja"
"product_code_180205_service","180205","Jasa penjagaan"
"product_code_180209_service","180209","Jasa keamanan lainnya"
"product_code_180300_service","180300","Jasa Kebersihan"
"product_code_180301_service","180301","Jasa pembasmian hama dan pemusnahan (serangga)"
"product_code_180302_service","180302","Jasa kebersihan jendela"
"product_code_180303_service","180303","Jasa kebersihan umum"
"product_code_180304_service","180304","Jasa kebersihan khusus"
"product_code_180400_service","180400","Jasa Pengepakan"
"product_code_180401_service","180401","Jasa Pengepakan"
"product_code_180500_service","180500","Jasa Perencanaan Wisata, Petugas Wisata dan Hal-Hal Lain Yang Berhubungan"
"product_code_180501_service","180501","Jasa pemesanan/reservasi angkutan"
"product_code_180502_service","180502","Jasa pemesanan/reservasi akomodasi, pelayaran/pesiar dan paket wisata"
"product_code_180503_service","180503","Jasa pemesanan/reservasi lainnya"
"product_code_180504_service","180504","Jasa petugas wisata"
"product_code_180505_service","180505","Jasa pemandu wisata"
"product_code_180506_service","180506","Jasa promosi wisata dan informasi pengunjung"
"product_code_180900_service","180900","Jasa Pendukung Lainnya"
"product_code_180901_service","180901","Jasa laporan kredit"
"product_code_180902_service","180902","Jasa agen pengumpulan"
"product_code_180903_service","180903","Jasa pendukung dengan telepon"
"product_code_180904_service","180904","Jasa administrasi kantor campuran"
"product_code_180905_service","180905","Jasa pendukung kantor khusus"
"product_code_180906_service","180906","Jasa bantuan/asistensi dan pengorganisasian untuk rapat/konvensi"
"product_code_180907_service","180907","Jasa pemeliharaan dan perawatan pemandangan (alam)"
"product_code_180909_service","180909","Jasa pendukung dan informasi lainnya, ytdl"
