"id","name","code","account_type","chart_template_id/id","tag_ids/id","reconcile",note
"tr642","Faiz Gelirleri",642,"income","l10n_tr.chart_template_common",,"False","Her türlü kısa ve uzun vadeli mali yatırımlardan sağlanan faiz gelirlerinin izlendiği hesaptır."
"tr643","Komisyon Gelirleri",643,"income","l10n_tr.chart_template_common",,"False","Tahakkuk eden komisyon gelirleri bu hesapta izlenir."
"tr644","Konusu Kalmayan Karşılıklar",644,"income","l10n_tr.chart_template_common",,"False","Aktifle ilgili olarak ayrılan karşılıklardan iptal edilen tutarlar bu hesapta izlenir."
"tr645","Menkul Kıymet Satış Kârları",645,"income","l10n_tr.chart_template_common",,"False"," "
"tr646","Kambiyo Kârları",646,"income","l10n_tr.chart_template_common",,"False"," "
"tr647","Reeskont Faiz Gelirleri",647,"income","l10n_tr.chart_template_common",,"False"," "
"tr648","Enflasyon Düzeltme Kârları",648,"income","l10n_tr.chart_template_common",,"False"," "
"tr649","Diğer Olağan Gelir Ve Kârlar",649,"income","l10n_tr.chart_template_common",,"False","Yukarıdaki hesaplar kapsamına girmeyen diğer olağan faaliyetlerden sağlanan gelir ve kârların izlendiği hesaptır. Bu hesapta kambiyo kârları, menkul kıymet satış kârları ve benzerleri izlenir."
"tr653","Komisyon Giderleri(-)",653,"expense","l10n_tr.chart_template_common",,"False","İşletmenin diğer olağan faaliyetleriyle ilgili olarak acenta, temsilci ve benzeri işletmelere ödediği komisyon giderlerinin izlendiği hesaptır."
"tr654","Karşılık Giderleri(-)",654,"expense","l10n_tr.chart_template_common",,"False","Aktifle ilgili olarak ayrılan karşılık giderlerinin izlendiği hesaptır."
"tr655","Menkul Kıymet Satış Zararları(-)",655,"expense","l10n_tr.chart_template_common",,"False"," "
"tr656","Kambiyo Zararları(-)",656,"expense","l10n_tr.chart_template_common",,"False"," "
"tr657","Reeskont Faiz Giderleri(-)",657,"expense","l10n_tr.chart_template_common",,"False"," "
"tr658","Enflasyon Düzeltmesi Zararları(-)",658,"expense","l10n_tr.chart_template_common",,"False"," "
"tr659","Diğer Olağan Gider Ve Zararlar(-)",659,"expense","l10n_tr.chart_template_common",,"False","Yukarıdaki hesaplar kapsamına girmeyen diğer olağan faaliyetlerle ilgili kambiyo zararları, menkul kıymet satış zararları ve benzeri gider ve zararların izlendiği hesaptır.(1)"
"tr660","Kısa Vadeli Borçlanma Giderleri(-)",660,"expense","l10n_tr.chart_template_common",,"False","Bir yıla kadar vadeli olan borçlanmalarla ilgili olarak yüklenilen ve varlıkların maliyetine eklenmeyen faiz ve benzeri diğer giderlerin izlendiği hesaptır."
"tr661","Uzun Vadeli Borçlanma Giderleri(-)",661,"expense","l10n_tr.chart_template_common",,"False","Bir yılı aşan vadeli borçlanmalarla ilgili faiz ve benzeri giderlerin izlendiği hesaptır."
"tr671","Önceki Dönem Gelir Ve Kârları",671,"income","l10n_tr.chart_template_common",,"False","Cari dönemden önceki dönemlere ait olan ve bu dönemlerin mali tablolarına hata ya da unutulma nedenleriyle yansıtılamayan tutarların gösterildiği hesap kalemidir."
"tr679","Diğer Olağan Dışı Gelir Ve Kârlar",679,"income","l10n_tr.chart_template_common",,"False","Yukarıdaki hesap kalemleri dışında kalan ve arızi bir karakter taşıyan duran varlık satışlarından doğan kârlar gibi gelir ve kârların yer aldığı hesap kalemidir."
"tr680","Çalışmayan Kısım Gider Ve Zararları(-)",680,"expense","l10n_tr.chart_template_common",,"False","Üretimle ilgili giderlerden çalışılmayan döneme ve çalışmayan kısımlara ait giderleri içerir."
"tr681","Önceki Dönem Gider Ve Zararları(-)",681,"expense","l10n_tr.chart_template_common",,"False","Cari dönemden önceki döneme ait olan ve bu dönemlerin mali tablolarına hata yada unutulma nedeni ile yansıtılmayan veya sonradan ortaya çıkan tutarların gösterildiği hesaptır."
"tr689","Diğer Olağan Dışı Gider Ve Zararlar(-)",689,"expense","l10n_tr.chart_template_common",,"False","Yukarıda tanımlanan hesaplar kapsamı dışında kalan diğer olağan dışı gider ve zararlardan oluşur."
"tr690","Dönem Kârı Veya Zararı",690,"expense","l10n_tr.chart_template_common",,"False","Dönem sonlarında, sonuç hesaplarında yer alan gelir ve gider hesaplarının aktarıldığı hesaptır. Gelir hesapları bu hesabın alacağına, gider hesapları borcuna kaydedilir. Hesabın kalanı vergiden önceki dönem kârı veya zararını gösterir."
"tr691","Dönem Kârı Vergi Ve Diğer Yasal Yükümlülük Karşılıkları(-)",691,"expense","l10n_tr.chart_template_common",,"False","Dönem kârı üzerinden, ilgili mevzuat hükümlerine göre hesaplanan vergi ve yasal yükümlülükler bu hesabın borcuna, ""370- Dönem Kârı Vergi ve Diğer Yasal Yükümlülük Karşılıkları Hesabı""nın alacağına kaydedilir. Bu hesap ""590- Dönem Kârı veya Zararı Hesabı"" ile birlikte kapatılarak ""692- Dönem Net Kârı veya Zararı Hesabı""na devredilir."
"tr692","Dönem Net Kârı Veya Zararı",692,"expense","l10n_tr.chart_template_common",,"False","""690- Dönem Kâr veya Zararı Hesabı"" ile ""691- Dönem Kârı Vergi ve Diğer Yasal Yükümlülük Karşılıkları Hesapları""nın karşılıklı olarak kapatılması sonucu bulunan fark hu hesaba kaydedilir. Vergiden sonraki Net Dönem Kârı Hesabın alacağına, Net Dönem zararı ise borcuna kaydedilir. Bu hesap, dönem sonlarında ""590- Dönem Net Kârı Hesabı""na devredilerek kapatılır.\n\n7 MALİYET HESAPLARI\n\nMaliyet hesapları, mal ve hizmetlerin planlanan biçim ve niteliğe getirilmesi için yapılan giderlerin toplandığı ve maliyet unsurlarına dönüştürülerek izlendiği hesaplardır.\n\nBu bölümde yer alan gider hesapları uygulamada esneklik sağlamak üzere iki seçenek halinde 7/A ve 7/B olarak sunulmuştur. 7/A seçeneğinde giderler defter-i kebird"
"tr697","Yıllara Yaygın İnşaat Ve Enflasyon Düzeltme Hesabı",697,"expense","l10n_tr.chart_template_common",,"False",""
"tr698","Enflasyon Düzeltme Hesabı",698,"expense","l10n_tr.chart_template_common",,"False",""
"tr700","Maliyet Muhasebesi Bağlantı Hesabı",700,"expense","l10n_tr.chart_template_common",,"False","Genel Muhasebe ile maliyet muhasebesi arasında bağlantıyı sağlayan ve genel muhasebe tarafından tutulan hesaptır.\n\nMaliyet muhasebesinin genel muhasebeden ayrı izlendiği durumlarda maliyetlerle ilgili giderler genel muhasebe tarafından bu hesaba borç kaydedilir.\n\nİşleyişi :\n\nMaliyetle ilgili tüm giderler tahakkuk ettikçe hu hesaba borç, ilgili aktif ve pasif hesaplara alacak kaydedilir. Maliyet dönemleri sonunda maliyet muhasebesi tarafından genel muhasebeye bildirilen veriler bu hesabın alacağına, ilgili hesapların borcuna kaydedilir."
"tr701","Maliyet Muhasebesi Yansıtma Hesabı",701,"expense","l10n_tr.chart_template_common",,"False","Genel Muhasebe ile maliyet muhasebesi arasında bağlantıyı sağlayan ve maliyet muhasebesi tarafından tutulan ve ""700- Maliyet Muhasebesi Bağlantı Hesabı""nın borcuna kaydedilen giderlerin, maliyet muhasebesince ilgili hesaplara aktarılmasını sağlayan hesaptır.\n\nİşleyişi :\n\nGenel muhasebede ""700- Maliyet Muhasebesi Bağlantı Hesabı""nın borcuna kaydedilen giderler genel muhasebeden gelen belgeler doğrultusunda maliyet muhasebesinde bu hesabın alacağına, fonksiyonel gider hesaplarının borcuna kaydedilir. Maliyet muhasebesinden genel muhasebeye aktarılan tutarlar ise bu hesabın borcuna, ilgili fonksiyonel gider yansıtma hesaplarının alacağına kaydedilir.\n\n71 DİREKT İLKMADDE VE MALZEME GİDERLERİ\n\nBu grupta yer alan he"
"tr710","Direk İlk Madde Ve Malzeme Giderleri Hesabı",710,"expense","l10n_tr.chart_template_common",,"False","Bu giderler, esas üretim gider yerleri ile ilgili olup, mamülün bünyesine giren, mamülün temel öğesini oluşturan ve mamülün bünyesine doğrudan yüklenebilen maddelerin kullanımı fiili tutarlarla bu hesapta izlenir. Üretimde kullanılmayan ve satılan ilkmadde ve malzemenin maliyeti bu hesapta izlenmez.\n\nİşleyişi :\n\nDönem içinde üretimde kullanılmak üzere ana ve yardımcı üretim yerlerinde ambardan çekilen direkt maddeler bu hesabın borcuna, ""150- İlkmadde ve Malzeme Hesabı""nın alacağına kaydedilir. Eş zamanlı kayıt sistemi uygulayan işletmelerde giderlerin tahakkuk kaydının yapılmasını sağlamak üzere düzenlenen fişde, gider çeşidi ile gider yeri kodunun yazılması esastır.\n\nHesapla ilgili yapılan düzeltmeler hesabın "
"tr711","Direkt İlk Madde Ve Malzeme Yansıtma Hesabı",711,"expense","l10n_tr.chart_template_common",,"False","Fiili maliyet yönteminin uygulandığı durumlarda ""710- Direkt İlkmadde ve Malzeme Giderleri Hesabı""nın borcuna gider çeşidi olarak kaydedilen giderler ile, önceden saptanmış maliyet yöntemlerinin uygulandığı durumlarda, önceden hesaplanmış giderler, maliyet unsuru olarak bu hesabın alacağı karşılığında ""151- Yarı Mamüller-Üretim Hesabı""na borç kaydedilir. Dönem sonlarında ""710- Direkt İlkmadde ve Malzeme Giderleri Hesabı"" ile karşılaştırılarak kapatılır."
"tr712","Direkt İlk Madde Ve Malzeme Fiyat Farkı",712,"expense","l10n_tr.chart_template_common",,"False","Önceden saptanmış maliyet hesaplama yöntemlerinin uygulandığı durumlarda fiili direkt ilkmadde ve malzeme giderleri ile önceden saptanmış ve maliyetlere yüklenmiş, direkt ilkmadde ve malzeme giderleri arasındaki olumlu veya olumsuz fiyat farklarının izlendiği hesaptır. Olumsuz fiyat farkları bu hesabın borcuna, olumlu fiyat farkları ise alacağına kaydedilir. Dönem sonlarında bu hesap ilgili stok ve satış maliyet hesaplarına aktarılarak kapatılır."
"tr713","Direkt İlk Madde Ve Malzeme Miktar Farkı",713,"expense","l10n_tr.chart_template_common",,"False","Önceden saptanmış maliyet yöntemlerinin uygulandığı durumlarda fiili direkt ilkmadde ve malzeme giderleri ile önceden saptanmış direkt ilkmadde ve malzeme giderleri arasındaki olumlu veya olumsuz miktar farklarının kaydedildiği hesaptır. Olumsuz miktar farkları hesabın borcuna, olumlu farklar ise alacağına kaydedilir. Dönem sonunda hu hesap ilgili stok ve satış maliyet hesaplarına aktarılarak kapatılır.\n\n72 DİREKT İŞÇİLİK GİDERLERİ\n\nBu grup bir mal veya hizmetin üretim maliyetine doğrudan doğruya verilebilen işçilik giderleri ile ilgili gider, yansıtma ve fark hesaplarından oluşur."
"tr720","Direkt İşçilik Giderleri",720,"expense","l10n_tr.chart_template_common",,"False","Bu giderler esas üretim gider yerleri ile ilgili olup, belli bir mamül veya hizmetin üretim maliyetine doğrudan doğruya yüklenebilen işçilik giderlerini kapsar. Bu giderler hangi mamül veya mamül grubu için harcandığı izlenebilen ve herhangi bir dağıtım anahtarına gerek duymadan, işçi başına düşen çalışma süresi ölçülebilen işçilik giderlerinden oluşur."
"tr721","Direkt İşçilik Giderleri Yansıtma Hesabı",721,"expense","l10n_tr.chart_template_common",,"False","Fiili maliyet yönteminin uygulandığı durumlarda ""720- Direkt İşçilik Giderleri Hesabı""nın borcuna gider çeşidi olarak kaydedilen giderler ile önceden saptanmış maliyet yöntemlerinin uygulandığı durumlarda önceden saptanmış direkt işçilik giderleri, maliyet unsuru olarak bu hesabın alacağı karşılığında ""151- Yarı Mamüller Üretim Hesabı""na borç kaydedilir.\n\nFiili maliyet yönteminin uygulandığı işletmelerde üretim yapılmayan işçilikler olağan durumlarda bu hesabın alacağı karşılığı ""680- Çalışmayan Kısım Giderleri Hesabı""nın borcuna aktarılır."
"tr722","Direkt İşçilik Ücret Farkları",722,"expense","l10n_tr.chart_template_common",,"False","Önceden saptanmış maliyet hesaplama yöntemlerinin uygulandığı durumlarda, fiili direkt işçilik giderleri ile önceden saptanmış ve maliyetlere yüklenmiş direkt işçilik giderleri arasındaki olumlu veya olumsuz ücret farklarının izlendiği hesaptır.\n\nOlumsuz ücret farkları bu hesabın borcuna, olumlu ücret farkları ise alacağına kaydedilir. Bu hesap dönem sonlarında ilgili stok ve satış maliyeti hesaplarına aktarılarak kapatılır."
"tr723","Direkt İşçilik Süre Farkları",723,"expense","l10n_tr.chart_template_common",,"False","Önceden saptanmış maliyet yöntemlerinin uygulandığı durumlarda fiili giderler ile önceden saptanmış giderler arasındaki olumlu ya da olumsuz süre (zaman) farklarının kaydedildiği hesaptır.\n\nOlumsuz süre farkları bu hesabın borcuna olumlu süre farkları ise alacağına kaydedilir. Dönem sonlarında bu hesap ilgili stok ve satış maliyeti hesaplarına aktarılarak kapatılır.\n\n73 GENEL ÜRETİM GİDERLERİ\n\nBu grup işletmenin üretimi ve bu üretime bağlı hizmetler için yapılan direkt ilk madde ve malzeme ve direkt işçilik dışında kalan giderlerle ilgili gider, yansıtma ve fark hesaplarından oluşur."
"tr730","Genel Üretim Giderleri",730,"expense","l10n_tr.chart_template_common",,"False","İşletmenin üretimi ve bu üretime bağlı hizmetler için yapılan direkt işçilik ve direkt ilkmadde ve malzeme dışında kalan giderlerin izlendiği hesaptır.\n\nBu giderlerin;\n\n— Üretim ve hizmet maliyeti ile ilgili bir gider niteliğini taşıması,\n\n— Çeşit ve değer yönü ile doğrudan doğruya değil ancak dağıtım yoluyla üretim ve hizmet maliyetlerine yansıtılabilir nitelikte olması, gerekir.\n\nTahakkuk eden giderler bu hesabın borcuna kaydedilir. Dönem sonlarında ""731- Genel Üretim Giderleri Yansıtma Hesabı"" ile karşılaştırılarak kapatılır."
"tr731","Genel Üretim Giderleri Yansıtma Hesabı",731,"expense","l10n_tr.chart_template_common",,"False","Önceden saptanmış maliyet yöntemlerinin uygulandığı durumlarda, önceden saptanmış genel üretim giderleri,\n\nFiili maliyet yönteminin uygulandığı durumlarda, ""730- Genel üretim Giderleri Hesabı""nın borcuna kaydedilen giderleri, bu hesabın alacağı karşılığı ""151- Yarı Mamüller Üretim Hesabı"" ile diğer aktif, gider ve zarar hesaplarına borç kaydedilir."
"tr732","Genel Üretim Giderleri Bütçe Farkları",732,"expense","l10n_tr.chart_template_common",,"False","Fiili üretim genel giderleri ile maliyetlere yüklenen önceden saptanmış giderler arasındaki olumlu ya da olumsuz bütçe farklarının izlendiği hesaptır.\n\nOlumsuz farklar hesabın borcuna olumlu farklar ise alacağına kaydedilir. Dönem sonlarında bu hesap ilgili stok ve satış maliyeti hesaplarına aktarılarak kapatılır."
"tr733","Genel Üretim Giderleri Verimlilik Giderleri",733,"expense","l10n_tr.chart_template_common",,"False","Fiili üretim genel giderleri ile maliyetlere yüklenen önceden saptanmış giderler arasındaki olumlu ya da olumsuz verimlilik farklarının izlendiği hesaptır.\n\nOlumsuz farklar hesabın borcuna olumlu farklar ise alacağına kaydedilir. Dönem sonlarında bu hesap ilgili stok ve satış maliyeti hesaplarına aktarılarak kapatılır."
"tr734","Genel Üretim Giderleri Kapasite Farkları",734,"expense","l10n_tr.chart_template_common",,"False","Fiili üretim genel giderleri ile maliyetlere yüklenen önceden saptanmış giderler arasındaki olumlu ya da olumsuz kapasite farklarının izlendiği hesaptır.\n\nOlumsuz farklar hesabın borcuna olumlu farklar ise alacağına kaydedilir. Dönem sonlarında bu hesap ilgili stok ve satış maliyeti hesaplarına aktarılarak kapatılır.\n\n74 HİZMET ÜRETİM MALİYETİ\n\nBu grup hizmet işletmeleri ile ilgilidir. Hizmet işletmelerinde 71, 72 ve 73 gruplarda yer alan hesaplar kullanılmaz. Bu hesaplar yerine bu gruptaki hesaplar kullanılır. Hizmet işletmelerinin üretim maliyetlerinin izlenmesinde kullanılan hesaplar bu grupta yeralır."
"tr740","Hizmet Üretim Maliyeti",740,"expense","l10n_tr.chart_template_common",,"False","Hizmet işletmelerinde üretilen hizmetler için yapılan giderlerin fiili tutarları bu hesabın horcuna kaydedilir. Dönem sonlarında bu hesap ""741- Hizmet Üretim Maliyeti Yansıtma"" hesabı ile karşılaştırılarak kapatılır."
"tr741","Hizmet Üretim Maliyeti Yansıtma Hesabı",741,"expense","l10n_tr.chart_template_common",,"False","Önceden saptanmış maliyet yöntemlerinin uygulandığı durumlarda, önceden saptanmış hizmet maliyetini oluşturan giderler, fiili maliyet yönteminin uygulandığı durumlarda ""740- Hizmet Üretim Maliyeti Hesabı""nın borcuna kaydedilen tutarları hu hesabın alacağı karşılığı ""622- Satılan Hizmet Maliyeti Hesabı""nın borcuna aktarılır. Dönem sonlarında bu hesap ""740- Hizmet Üretim Maliyeti Hesabı"" ile karşılaştırılarak kapatılır."
"tr742","Hizmet Üretim Maliyeti Fark Hesapları",742,"expense","l10n_tr.chart_template_common",,"False","Hizmet üretim maliyetlerinin fiili tutarları ile önceden saptanmış hizmet üretim maliyeti arasındaki olumlu veya olumsuz farkların izlendiği hesaptır. Olumsuz farklar hesabın borcuna, olumlu farklar hesabın alacağına kaydedilir. Dönem sonlarında hu hesap ""622 Satılan Hizmet Maliyeti Hesabına"" aktarılarak kapatılır."
"tr760","Atraştırma Ve Geliştirme Giderleri",760,"expense","l10n_tr.chart_template_common",,"False","Mamülün stoklara verildiği ve hizmetin tamamlandığı andan itibaren bu mal ve hizmetlerin alıcılara teslimine kadar yapılan giderler bu hesaba borç kaydedilir. Dönem sonlarında bu hesap, ""761- Pazarlama Satış ve Dağıtım Giderleri Yansıtma Hesabı"" ile karşılaştırılarak kapatılır."
"tr761","Pazarlama Satış Ve Dagıtım Giderleri Yansıtma Hesabı",761,"expense","l10n_tr.chart_template_common",,"False","Önceden saptanmış maliyet yöntemlerinin uygulandığı durumlarda önceden saptanmış pazarlama, satış ve dağıtım giderleri ile, fiili maliyet yönteminin uygulandığı durumlarda ""760- Pazarlama Satış ve Dağıtım Giderleri Hesabı""nın borcuna kaydedilen giderler bu hesabın alacağı karşılığı ""631- Pazarlama Satış ve Dağıtım Giderleri Hesabı""na devredilir.\n\nDönem sonlarında bu hesap, ""760- Pazarlama Satış ve Dağıtım Giderleri Hesabı"" ile karşılaştırılarak kapatılır."
"tr762","Pazarlama Satış Ve Dağıtım Giderleri Fark Hesabı",762,"expense","l10n_tr.chart_template_common",,"False","Pazarlama giderlerinin fiili tutarları ile önceden saptanmış giderler arasındaki olumlu ya da olumsuz farkların izlendiği hesaptır.\n\nOlumsuz farklar hesabın borcuna olumlu farklar ise alacağına kaydedilir. Dönem sonlarında bu hesap ""631- Pazarlama Satış ve Dağıtım Giderleri Hesabı""na aktarılarak kapatılır.\n\n77 GENEL YÖNETİM GİDERLERİ :\n\nBu grup yönetim fonksiyonu ile ilgili gider, yansıtma ve fark hesaplarından oluşur."
"tr770","Genel Yönetim Giderleri",770,"expense","l10n_tr.chart_template_common",,"False","Bir işletmenin yönetim fonksiyonları, işletme politikasının tayini, organizasyon ve kadro kuruluşu, büro hizmetleri, kamu ilişkileri, güvenlik, hukuk işleri, personel işleri, kredi ve tahsilatı da kapsayan muhasebe ve mali işler servislerin giderleri bu hesaba borç kaydedilir. Dönem sonlarında bu hesap, "" 771- Araştırma ve geliştirme Giderleri Yan-sıtma Hesabı"" ile karşılaştırılarak kapatılır.(1)"
"tr771","Genel Yönetim Giderleri Yansıtma Hesabı",771,"expense","l10n_tr.chart_template_common",,"False","Önceden saptanmış maliyet yöntemlerinin uygulandığı durumlarda, önceden saptanmış genel yönetim giderleri,\n\nFiili maliyet yönteminin uygulandığı durumlarda ""770- Genel Yönetim Giderleri Hesabı""nın borcuna kaydedilen giderleri hesabın alacağı karşılığı ""632- Genel Yönetim Giderleri Hesabı""na borç kaydedilir. Bu hesap, dönem sonlarında ""770- Genel Yönetim Giderleri Hesabı"" ile karşılaştırılarak kapatılır."
"tr772","Genel Yönetim Gider Farkları Hesabı",772,"expense","l10n_tr.chart_template_common",,"False","Fiili genel yönetim giderleri ile önceden saptanmış giderler arasındaki olumlu ya da olumsuz farklar bu hesaba alınır ve dönem sonlarında ""632- Genel Yönetim Giderleri Hesabı""na aktarılarak kapatılır.\n\n78 FİNANSMAN GİDERLERİ :\n\nBu grupta işletmenin borçlandığı tutarlarla ilgili olarak katlanılan ve varlıkların maliyetine eklenmemiş bulunan faiz ve benzeri giderlerle, yansıtma ve fark hesapları yer alır."
"tr780","Finansman Giderleri",780,"expense","l10n_tr.chart_template_common",,"False","İşletme faaliyetlerinin aksamadan yürütülebilmesi amacıyla borçlanılan tutarlarla ilgili faiz, kur farkları, komisyon ve benzeri giderler bu hesaba borç kaydedilir."
"tr781","Finansman Giderleri Yansıtma Hesabı",781,"expense","l10n_tr.chart_template_common",,"False","Önceden saptanmış maliyet yöntemlerinin uygulandığı durumlarda, önceden saptanmış finansman giderleri ile fiili maliyet yöntemlerinin uygulandığı durumlarda ""780- Finansman Giderleri Hesabı""nın borcuna kaydedilen giderler bu hesabın alacağı karşılığında sonuç hesaplarındaki ""66- Finansman Giderleri"" grubunun ilgili hesabına borç kaydedilir."
"tr782","Finansman Giderleri Fark Hesabı",782,"expense","l10n_tr.chart_template_common",,"False",""
"tr999","Dağıtılmamış Kâr / Zararlar",999,"equity_unaffected","l10n_tr.chart_template_common",,"False",
