"id","name","bic","country:id"
"bank_fr_pviefrp1","PREVOIR-VIE GROUPE PREVOIR SOCIETE ANONYME","PVIEFRP1","base.fr"
"bank_fr_prpvfr21","PREVOYANCE DU PERSONNEL NAVIGUANT","PRPVFR21","base.fr"
"bank_fr_preofrp1","PREVOYANCE RE SA","PREOFRP1","base.fr"
"bank_fr_prgtfrp1","PRIGEST SA","PRGTFRP1","base.fr"
"bank_fr_prmffrp1","PRIM FINANCE","PRMFFRP1","base.fr"
"bank_fr_prmvfrp1","PRIM'ALTERNATIVE INVESTMENT SA","PRMVFRP1","base.fr"
"bank_fr_prfufrp1","PRIMONIAL FUNDQUEST","PRFUFRP1","base.fr"
"bank_fr_prsvfrp1","PRIMONIAL REAL ESTATE INVESTMENT MANAGEMENT","PRSVFRP1","base.fr"
"bank_fr_prrofr21","PRIORIS SAS","PRROFR21","base.fr"
"bank_fr_prbffrp1","PROBTP FINANCE","PRBFFRP1","base.fr"
"bank_fr_procfrpp","PROCAPITAL SA","PROCFRPP","base.fr"
"bank_fr_scmefr21","PROCIVIS NORD SA","SCMEFR21","base.fr"
"bank_fr_projfrp1","PROJEO SA","PROJFRP1","base.fr"
"bank_fr_prpcfr21","PROMELYS PARTICIPATIONS","PRPCFR21","base.fr"
"bank_fr_prgefrp1","PROMEPAR - GESTION SA","PRGEFRP1","base.fr"
"bank_fr_promfr22","PROMOD SAS","PROMFR22","base.fr"
"bank_fr_prvlfrp1","PROVALOR SA","PRVLFRP1","base.fr"
"bank_fr_prbnfrp1","PRUDENTIAL BACHE INTERNATIONAL LTD","PRBNFRP1","base.fr"
"bank_fr_pubgfrpp","PUBLICIS FINANCE SERVICES SA","PUBGFRPP","base.fr"
"bank_fr_pyivfrp1","PYTHAGORE INVESTISSEMENT","PYIVFRP1","base.fr"
"bank_fr_qnbafrpp","QATAR NATIONAL BANK","QNBAFRPP","base.fr"
"bank_fr_qcfsfrp1","QUAERO CAPITAL (FRANCE) S.A.S.","QCFSFRP1","base.fr"
"bank_fr_qunmfrp1","QUANTAM SA","QUNMFRP1","base.fr"
"bank_fr_quvifr21","QUANTISSIMA VIE","QUVIFR21","base.fr"
"bank_fr_quacfrp1","QUATREM ASSURANCES COLLECTIVES","QUACFRP1","base.fr"
"bank_fr_sifbfrp1","QUILVEST BANQUE PRIVEE SOCIETE ANONYME","SIFBFRP1","base.fr"
"bank_fr_qcfifrp1","QUILVEST COPAGEST FINANCE","QCFIFRP1","base.fr"
"bank_fr_copffrp1","QUILVEST COPAGEST FINANCE SA","COPFFRP1","base.fr"
"bank_fr_qagdfrp1","QUILVEST ET ASSOCIES GESTION D'ACTIFS","QAGDFRP1","base.fr"
"bank_fr_qugpfrp1","QUILVEST GESTION PRIVEE SA","QUGPFRP1","base.fr"
"bank_fr_semufrp1","QUILVEST GESTION SA","SEMUFRP1","base.fr"
"bank_fr_rcapfrp1","R CAPITAL MANAGEMENT","RCAPFRP1","base.fr"
"bank_fr_jaeefrp1","R JAMES","JAEEFRP1","base.fr"
"bank_fr_rabofrpp","RABOBANK PARIS","RABOFRPP","base.fr"
"bank_fr_ragtfrp1","RAPHAEL GESTION","RAGTFRP1","base.fr"
"bank_fr_rjeefrp1","RAYMOND JAMES EURO EQUITIES","RJEEFRP1","base.fr"
"bank_fr_rajifrp1","RAYMOND JAMES INTERNATIONAL SAS","RAJIFRP1","base.fr"
"bank_fr_rbdsfrp1","RBC CAPITAL MARKETS CORPORATION","RBDSFRP1","base.fr"
"bank_fr_roycfrpp","RBC EUROPE LIMITED PARIS BRANCH","ROYCFRPP","base.fr"
"bank_fr_disffrpp","RBC INVESTOR SERVICES BANK FRANCE S.A.","DISFFRPP","base.fr"
"bank_fr_rcinfrpp","RCIBANQUE S.A.","RCINFRPP","base.fr"
"bank_fr_reaffrp1","REASSURANCE ET FINANCES S.A. - REAFIN","REAFFRP1","base.fr"
"bank_fr_rgfpfrp1","RECETTE GENERALE DES FINANCES DE PARIS","RGFPFRP1","base.fr"
"bank_fr_recofrp1","REFCO S.A.","RECOFRP1","base.fr"
"bank_fr_refsfrp1","REFCO SECURITIES SA","REFSFRP1","base.fr"
"bank_fr_regrfrp1","REGARDBTP SA","REGRFRP1","base.fr"
"bank_fr_reaofrp1","REGENT ASSOCIATES LIMITED","REAOFRP1","base.fr"
"bank_fr_ratpfrp1","REGIE AUTONOME DES TRANSPORTS PARIS","RATPFRP1","base.fr"
"bank_fr_rnggfrp1","REGISTRE NATIONAL DE GESTION DES GES","RNGGFRP1","base.fr"
"bank_fr_remyfr21","REMY COINTREAU","REMYFR21","base.fr"
"bank_fr_renofrp1","RENAULT SA","RENOFRP1","base.fr"
"bank_fr_reanfr21","RENE ABALLEA FINANCE SA","REANFR21","base.fr"
"bank_fr_reuufrp1","REPUBLIC AM","REUUFRP1","base.fr"
"bank_fr_rteffrpp","RESEAU DE TRANSPORT D'ELECTRICITE","RTEFFRPP","base.fr"
"bank_fr_reinfrp1","RESTAURATION INVESTISSEMENT","REINFRP1","base.fr"
"bank_fr_reunfr21","REUNIBAIL","REUNFR21","base.fr"
"bank_fr_reuifr21","REUNICA GIE","REUIFR21","base.fr"
"bank_fr_rexsfrpp","REXEL SA","REXSFRPP","base.fr"
"bank_fr_reydfr22","REYDEL AUTOMOTIVE SAS","REYDFR22","base.fr"
"bank_fr_rfsgfrp1","RFS GESTION","RFSGFRP1","base.fr"
"bank_fr_rhgefr21","RHONE GESTION SA","RHGEFR21","base.fr"
"bank_fr_rifrfr21","RIA FRANCE","RIFRFR21","base.fr"
"bank_fr_rfgifrp1","RICHELIEU FINANCE GESTION PRIVEE SA","RFGIFRP1","base.fr"
"bank_fr_rififrp1","RICHELIEU FINANCE SA","RIFIFRP1","base.fr"
"bank_fr_rigsfrp1","RIVAGE GESTION","RIGSFRP1","base.fr"
"bank_fr_riinfrp1","RIVAGE INVESTMENT","RIINFRP1","base.fr"
"bank_fr_rcoufrp1","RIVOLI CONSERV FUND","RCOUFRP1","base.fr"
"bank_fr_rmaafrp1","RMA ASSET MANAGEMENT","RMAAFRP1","base.fr"
"bank_fr_robgfrp1","ROBECO GESTIONS SAS","ROBGFRP1","base.fr"
"bank_fr_rofffrp1","ROBERT FLEMING (FRANCE) S.A.","ROFFFRP1","base.fr"
"bank_fr_robtfr22","ROBERTET SA","ROBTFR22","base.fr"
"bank_fr_rorrfrp1","ROCHE BRUNE AM","RORRFRP1","base.fr"
"bank_fr_rocffrp1","ROCHEFORT - FINANCES","ROCFFRP1","base.fr"
"bank_fr_rcbpfrpp","ROTHSCHILD AND CIE BANQUE","RCBPFRPP","base.fr"
"bank_fr_rcbpfrpr","ROTHSCHILD AND CIE BANQUE","RCBPFRPR","base.fr"
"bank_fr_rcbpfrs1","ROTHSCHILD ET CIE GESTION","RCBPFRS1","base.fr"
"bank_fr_rocgfrp1","ROTHSCHILD ET COMPAGNIE GESTION","ROCGFRP1","base.fr"
"bank_fr_rhdffrp1","ROTHSCHILD HDF INVESTMENT SOLUTIONS","RHDFFRP1","base.fr"
"bank_fr_rouafrp1","ROUVIER ASSOCIES SAS","ROUAFRP1","base.fr"
"bank_fr_rscnfrp1","RSI CAISSE NATIONALE","RSCNFRP1","base.fr"
"bank_fr_rtetfrp1","RTE EDT TRANSPORT","RTETFRP1","base.fr"
"bank_fr_rinefrp1","RUSSELL INVESTMENTS FRANCE","RINEFRP1","base.fr"
"bank_fr_sircfr21","S I R C A M","SIRCFR21","base.fr"
"bank_fr_copofr21","S V COM I COOP","COPOFR21","base.fr"
"bank_fr_scmifrp1","S.A.C.I.C.A.P. AIPAL","SCMIFRP1","base.fr"
"bank_fr_matdfr21","S.A.S. MATMUT DEVELOPPEMENT","MATDFR21","base.fr"
"bank_fr_smanfrp1","S.G.I MANAGEMENT SA","SMANFRP1","base.fr"
"bank_fr_optgfrp1","SA OPTIGESTION","OPTGFRP1","base.fr"
"bank_fr_salafr2m","SAARLB FRANCE","SALAFR2M","base.fr"
"bank_fr_sadpfrp1","SACD PATRIMOINE SCI","SADPFRP1","base.fr"
"bank_fr_scmsfr21","SACICAP AISNE SOMME OISE","SCMSFR21","base.fr"
"bank_fr_sciqfr21","SACICAP AQUITAINE SUD SA","SCIQFR21","base.fr"
"bank_fr_scmgfr21","SACICAP DE LA GIRONDE","SCMGFR21","base.fr"
"bank_fr_sciffr21","SACICAP DE LA MANCHE SA","SCIFFR21","base.fr"
"bank_fr_slcifr21","SACICAP DE LORRAINE SA","SLCIFR21","base.fr"
"bank_fr_scosfr21","SACICAP DE SAVOIE","SCOSFR21","base.fr"
"bank_fr_scbifr21","SACICAP DES PYRENEES SCOP","SCBIFR21","base.fr"
"bank_fr_scoofr21","SACICAP DU CALVADOS","SCOOFR21","base.fr"
"bank_fr_sciofr21","SACICAP TOULOUSE","SCIOFR21","base.fr"
"bank_fr_sclafr21","SACICAP VALLEE DU RHONE","SCLAFR21","base.fr"
"bank_fr_scoafr21","SACICAP VAUCLUSE","SCOAFR21","base.fr"
"bank_fr_sfrafrpp","SAFRAN","SFRAFRPP","base.fr"
"bank_fr_sgfcfrp1","SAGARA FINANCIERE","SGFCFRP1","base.fr"
"bank_fr_sagpfrp1","SAGEP","SAGPFRP1","base.fr"
"bank_fr_sgisfrp1","SAGIS AM","SGISFRP1","base.fr"
"bank_fr_sdoffrp1","SAINT DOMINIQUE FINANCE","SDOFFRP1","base.fr"
"bank_fr_verafrpp","SAINT GOBAIN EMBALLAGE","VERAFRPP","base.fr"
"bank_fr_sartfr21","SAINT MARTIN SARL","SARTFR21","base.fr"
"bank_fr_sairfrp1","SAINTOIN ROULET","SAIRFRP1","base.fr"
"bank_fr_opkgfrp1","SAL OPPENHEIM JR ET CIE KGAA","OPKGFRP1","base.fr"
"bank_fr_slsgfrp1","SALAMANDRE ASSET MANAGEMENT","SLSGFRP1","base.fr"
"bank_fr_sasnfrp1","SALOMON SMITH BARNEY SA","SASNFRP1","base.fr"
"bank_fr_sdfffrp1","SAME DEUTZ-FAHR FINANCE SAS","SDFFFRP1","base.fr"
"bank_fr_samsfr22","SAMSIC","SAMSFR22","base.fr"
"bank_fr_sectfr21","SAMSUNG ELECTRONICS FRANCE S.A.","SECTFR21","base.fr"
"bank_fr_sanofrp1","SANEF CONSTRUCTION","SANOFRP1","base.fr"
"bank_fr_snoffr2l","SANOFI PASTEUR MSD S.N.C.","SNOFFR2L","base.fr"
"bank_fr_saavfrpp","SANOFI SA","SAAVFRPP","base.fr"
"bank_fr_sanxfrpp","SANOFI SA","SANXFRPP","base.fr"
"bank_fr_saalfrp1","SANPAOLO BAIL","SAALFRP1","base.fr"
"bank_fr_samrfrp1","SANPAOLO MUR SNC","SAMRFRP1","base.fr"
"bank_fr_saoffr21","SANTANDER CONSUMER FRANCE","SAOFFR21","base.fr"
"bank_fr_saiifrp1","SAPAR SA","SAIIFRP1","base.fr"
"bank_fr_sprrfrp1","SAPRR","SPRRFRP1","base.fr"
"bank_fr_seemfrp1","SARASIN EXPERTISE AM SA","SEEMFRP1","base.fr"
"bank_fr_srcafr21","SARCA - SOCIETE ANONYME REGIONALE DE CREDIT AUTOMOBILE","SRCAFR21","base.fr"
"bank_fr_sargfrp1","SARGEP","SARGFRP1","base.fr"
"bank_fr_sdbgfrp1","SAS DIAMANT BLEU GESTION","SDBGFRP1","base.fr"
"bank_fr_satefr22","SAS LE CREUSET","SATEFR22","base.fr"
"bank_fr_sasmfrp1","SAS PARVIM","SASMFRP1","base.fr"
"bank_fr_prrsfrp1","SAS PRETS ET SERVICES","PRRSFRP1","base.fr"
"bank_fr_sauffrp1","SAS UNOFI","SAUFFRP1","base.fr"
"bank_fr_satcfrp1","SATURNE CAPITAL","SATCFRP1","base.fr"
"bank_fr_sxfrfrp1","SAXO BANQUE FRANCE","SXFRFRP1","base.fr"
"bank_fr_sbmdfr22","SBM DEVELOPPEMENT","SBMDFR22","base.fr"
"bank_fr_imnvfrp1","SC IMMOBILIERE NATIO VIE","IMNVFRP1","base.fr"
"bank_fr_scfffr21","SCANIA FINANCE FRANCE SAS","SCFFFR21","base.fr"
"bank_fr_scpnfrp1","SCHELCHER PRINCE","SCPNFRP1","base.fr"
"bank_fr_scpffrp1","SCHELCHER PRINCE FINANCE","SCPFFRP1","base.fr"
"bank_fr_scpofrp1","SCHELCHER PRINCE GESTION","SCPOFRP1","base.fr"
"bank_fr_scpgfrp1","SCHELCHER PRINCE PATRIMOINE ET INVESTISSEMENTS","SCPGFRP1","base.fr"
"bank_fr_sceefr21","SCHNEIDER ELECTRIC INDUSTRIES","SCEEFR21","base.fr"
"bank_fr_scfrfrp1","SCHRODERS FRANCE SA","SCFRFRP1","base.fr"
"bank_fr_scclfrp1","SCI CLICHY-BARBUSSE","SCCLFRP1","base.fr"
"bank_fr_snhvfr21","SCI NEUILLY HOTEL DE VILLE","SNHVFR21","base.fr"
"bank_fr_scprfr21","SCI PROMUTA","SCPRFR21","base.fr"
"bank_fr_sscyfrp1","SCI SACCEF CHAMPS ELYSEES","SSCYFRP1","base.fr"
"bank_fr_scskfr21","SCI SOKOBURU","SCSKFR21","base.fr"
"bank_fr_sacmfr21","SCM AUTOMOBILE CYCLE MOTOCYCLE SOMERA","SACMFR21","base.fr"
"bank_fr_scagfr21","SCM CENTRE ATLANTIQUE NEGOCIANTS CEREALE","SCAGFR21","base.fr"
"bank_fr_scshfr21","SCM DES SPECIALISTES PHOX","SCSHFR21","base.fr"
"bank_fr_sirpfrp1","SCM IMMOBILIERE DE LA REGION PARISIENNE","SIRPFRP1","base.fr"
"bank_fr_sndnfrp1","SCM NATIONALE NEGOCE GRAINS","SNDNFRP1","base.fr"
"bank_fr_sngcfr21","SCM NEG GRAINS COLL AQUITAINE MIDI- PYREN.","SNGCFR21","base.fr"
"bank_fr_sngefr21","SCM NEGOC GRIANS 2 ESTUAIRES - BRETAGNE","SNGEFR21","base.fr"
"bank_fr_scgifrpp","SCOR GLOBAL INVESTMENTS","SCGIFRPP","base.fr"
"bank_fr_scrsfrp1","SCOR GLOBAL P ET C","SCRSFRP1","base.fr"
"bank_fr_scrrfrp1","SCOR SE","SCRRFRP1","base.fr"
"bank_fr_sctyfrpp","SCOR SE","SCTYFRPP","base.fr"
"bank_fr_scvifrp1","SCOR VIE","SCVIFRP1","base.fr"
"bank_fr_sopufr22","SCORPIUS S.A.S.","SOPUFR22","base.fr"
"bank_fr_sttefrp1","SDG TRECENTO ASSET MANAGEMENT","STTEFRP1","base.fr"
"bank_fr_sdrlfr21","SDR OUEST SA","SDRLFR21","base.fr"
"bank_fr_sksafr22","SEB S.A.","SKSAFR22","base.fr"
"bank_fr_sedffrp1","SEDEC FINANCE SAS","SEDFFRP1","base.fr"
"bank_fr_ssedfr21","SEDEV (SOCIETE EUROP. DE DEV. DU FINANCEMENT)","SSEDFR21","base.fr"
"bank_fr_sefafr21","SEFIA SAS","SEFAFR21","base.fr"
"bank_fr_secnfrp1","SEGESPAR CNCA","SECNFRP1","base.fr"
"bank_fr_segffrp1","SEGESPAR FINANCE SA","SEGFFRP1","base.fr"
"bank_fr_sebifr21","SELACO BAIL","SEBIFR21","base.fr"
"bank_fr_selefr21","SELECTIBAIL","SELEFR21","base.fr"
"bank_fr_sedrfr21","SELECTION DISC ORGANISATION","SEDRFR21","base.fr"
"bank_fr_seltfrp1","SELFTRADE","SELTFRP1","base.fr"
"bank_fr_sesgfrp1","SELLIER SUCHET GADALA","SESGFRP1","base.fr"
"bank_fr_semyfrp1","SEMYRHAMIS","SEMYFRP1","base.fr"
"bank_fr_snnafrp1","SENAT","SNNAFRP1","base.fr"
"bank_fr_smpifrp1","SEPIAM","SMPIFRP1","base.fr"
"bank_fr_snrmfrp1","SERNAM","SNRMFRP1","base.fr"
"bank_fr_rsasfrp1","SERVICES EN ASSURANCE REASSURANCE ET PREVOYANCE-SARP SAS","RSASFRP1","base.fr"
"bank_fr_sepifrp1","SERVICES ET PRETS IMMOBILIERS","SEPIFRP1","base.fr"
"bank_fr_sepnfrp1","SEVENTURE PARTNERS","SEPNFRP1","base.fr"
"bank_fr_sfilfrpp","SFIL","SFILFRPP","base.fr"
"bank_fr_sgeufrp1","SG EURO C T SA","SGEUFRP1","base.fr"
"bank_fr_opeufrp1","SG OPTION EUROPE SA","OPEUFRP1","base.fr"
"bank_fr_sgsefrp1","SG SECURITIES (PARIS)","SGSEFRP1","base.fr"
"bank_fr_sepafrp1","SG SECURITIES(ADMIN SERV.)","SEPAFRP1","base.fr"
"bank_fr_rplafrp1","SGAM BANQUE","RPLAFRP1","base.fr"
"bank_fr_sgfifr21","SGB FINANCE SA","SGFIFR21","base.fr"
"bank_fr_sgdefrp1","SGD EQUITIES","SGDEFRP1","base.fr"
"bank_fr_sgdpfrpp","SGD PARFUMERIE FRANCE","SGDPFRPP","base.fr"
"bank_fr_derifrp1","SGE DELAHAYE","DERIFRP1","base.fr"
"bank_fr_scavfrp1","SICAV A2G","SCAVFRP1","base.fr"
"bank_fr_silifrp1","SICAVONLINE SA","SILIFRP1","base.fr"
"bank_fr_sobofr21","SICOPIERRE - SOCIETE IMOBILIERE POUR LE COMMERCE ET L'INDUSTRIE SA","SOBOFR21","base.fr"
"bank_fr_sicnfrp1","SICOSNAY","SICNFRP1","base.fr"
"bank_fr_sfssfr21","SIEMENS FINANCIAL SERVICES SAS","SFSSFR21","base.fr"
"bank_fr_sigffr2a","SIG FRANCE SAS","SIGFFR2A","base.fr"
"bank_fr_sigefrp1","SIGMA GESTION","SIGEFRP1","base.fr"
"bank_fr_siapfrp1","SIGMALOG CAPITAL","SIAPFRP1","base.fr"
"bank_fr_sipifrp1","SIIC DE PARIS","SIPIFRP1","base.fr"
"bank_fr_bashfrp1","SIIC DE PARIS 8 EME SA","BASHFRP1","base.fr"
"bank_fr_sofqfr21","SIIC DE PARIS S.A","SOFQFR21","base.fr"
"bank_fr_sirefr21","SIMON MARIE AND CO LTD","SIREFR21","base.fr"
"bank_fr_sifsfrp1","SINOPIA FINANCIAL SERVICES SA","SIFSFRP1","base.fr"
"bank_fr_sisgfr21","SINOPIA SOCIETE DE GESTION","SISGFR21","base.fr"
"bank_fr_sjinfrp1","SJP INVEST","SJINFRP1","base.fr"
"bank_fr_skisfrp1","SKANDIA INVEST","SKISFRP1","base.fr"
"bank_fr_sklffr21","SKANDIA LINK SOCIEDAD ANONIMA DE SEGUROS Y REASEGUROS","SKLFFR21","base.fr"
"bank_fr_slmffrp1","SLAM MANDATS FRANCE","SLMFFRP1","base.fr"
"bank_fr_sliafrp1","SLIBAILAUTOS","SLIAFRP1","base.fr"
"bank_fr_slilfrp1","SLIBAILENERGIE","SLILFRP1","base.fr"
"bank_fr_sliufrp1","SLIBAILMURS","SLIUFRP1","base.fr"
"bank_fr_sliofrp1","SLIBIAL IMMOBILIER","SLIOFRP1","base.fr"
"bank_fr_slmpfrp1","SLIMPAY","SLMPFRP1","base.fr"
"bank_fr_smagfrp1","SMA GESTION","SMAGFRP1","base.fr"
"bank_fr_smbpfrp1","SMABTP","SMBPFRP1","base.fr"
"bank_fr_srarfrp1","SMAR","SRARFRP1","base.fr"
"bank_fr_smbtfrp1","SMAVIE BTP","SMBTFRP1","base.fr"
"bank_fr_smcsfrpp","SMCP SAS","SMCSFRPP","base.fr"
"bank_fr_sninfrpp","SNCF INTERSERVICES","SNINFRPP","base.fr"
"bank_fr_rffrfrpp","SNCF RESEAU","RFFRFRPP","base.fr"
"bank_fr_scicfrp1","SNCF-HABITAT SACICAP","SCICFRP1","base.fr"
"bank_fr_sobifrp1","SOBIAL","SOBIFRP1","base.fr"
"bank_fr_scmdfr21","SOC. ANONYME COOPERATIVE D'INTERET COLLECTIF POUR L'ACCESION A LA PROP. MIDI MEDIT.-SACICAP MIDI MEDITER.","SCMDFR21","base.fr"
"bank_fr_bicsfr21","SOCAMA-BICS","BICSFR21","base.fr"
"bank_fr_soasfrp1","SOCAMAB ASSURANCES SA","SOASFRP1","base.fr"
"bank_fr_sopmfrp1","SOCFIM","SOPMFRP1","base.fr"
"bank_fr_saddfr21","SOCIETE ALSACIENNE DE DEVELOPPEMENT ET D'EXPANSION SDR SADE SOCIETE DE DEVELOPPEMENT REGIONAL D'ALSACE SA","SADDFR21","base.fr"
"bank_fr_scilfr21","SOCIETE AN CREDIT IMMOBILIER DE L'ARMOR ET ARGOAD","SCILFR21","base.fr"
"bank_fr_scidfr21","SOCIETE AN CREDIT IMMOBILIER DOUBS HAUTE SAON FR C SUD","SCIDFR21","base.fr"
"bank_fr_scipfr21","SOCIETE AN CREDIT IMMOBILIER PICARDIE","SCIPFR21","base.fr"
"bank_fr_sioafr21","SOCIETE AN DE CIT IMMOB DE L'AIN","SIOAFR21","base.fr"
"bank_fr_scocfr21","SOCIETE AN DE CREDIT IMMOBILIER CREDIT IMMOBILIER D'ALSACE","SCOCFR21","base.fr"
"bank_fr_scmtfr21","SOCIETE AN DE CREDIT IMMOBILIER CREDIT IMMOBILIER FAMILIAL","SCMTFR21","base.fr"
"bank_fr_scigfr21","SOCIETE AN DE CREDIT IMMOBILIER DE BRETAGNE","SCIGFR21","base.fr"
"bank_fr_scihfr21","SOCIETE AN DE CREDIT IMMOBILIER DE CHAMPAGNE-ARDENNE","SCIHFR21","base.fr"
"bank_fr_scolfr21","SOCIETE AN DE CREDIT IMMOBILIER DE L'ARRDT DE BRIVE","SCOLFR21","base.fr"
"bank_fr_scmvfr21","SOCIETE AN DE CREDIT IMMOBILIER DE LA VENDEE","SCMVFR21","base.fr"
"bank_fr_scomfr21","SOCIETE AN DE CREDIT IMMOBILIER DU MAINE","SCOMFR21","base.fr"
"bank_fr_scbofrp1","SOCIETE AN DE CREDIT IMMOBILIER ET DE TRANSACTIONS","SCBOFRP1","base.fr"
"bank_fr_scohfr21","SOCIETE AN DE CREDIT IMMOBILIER HABITAT GROUPE 36","SCOHFR21","base.fr"
"bank_fr_scmffr21","SOCIETE ANONYME COOPERATIVE D INTERET COLLECTIF POUR L'ACCESSION A LA PROPRIETE DE FRANCHE-COMTE","SCMFFR21","base.fr"
"bank_fr_scmbfr21","SOCIETE ANONYME COOPERATIVE D'INTERET COLLECTIF POUR L'ACCESSION A LA PROP. DE PROVENCE-SACICAP DE PROV.","SCMBFR21","base.fr"
"bank_fr_scizfr21","SOCIETE ANONYME COOPERATIVE D'INTERET COLLECTIF POUR L'ACCESSION A LA PROPIETE FOREZ VELAY","SCIZFR21","base.fr"
"bank_fr_scmhfr21","SOCIETE ANONYME COOPERATIVE D'INTERET COLLECTIF POUR L'ACCESSION A LA PROPRIETE BERRY","SCMHFR21","base.fr"
"bank_fr_scmyfr21","SOCIETE ANONYME COOPERATIVE D'INTERET COLLECTIF POUR L'ACCESSION A LA PROPRIETE DU PUY DE DOME","SCMYFR21","base.fr"
"bank_fr_scovfr21","SOCIETE ANONYME COOPERATIVE D'INTERET COLLECTIF POUR L'ACCESSION A LA PROPRIETE DU VAR","SCOVFR21","base.fr"
"bank_fr_sciufr21","SOCIETE ANONYME COOPERATIVE D'INTERET COLLECTIF POUR L'ACCESSION DE LA PROPRIETE SUD MASSIF CENTRAL","SCIUFR21","base.fr"
"bank_fr_scmnfr21","SOCIETE ANONYME DE COOPERATION IMMOBILIERE DE LA MAYENNE PAR ABREVIATION SACI DE LA MAYENNE","SCMNFR21","base.fr"
"bank_fr_scbnfr21","SOCIETE ANONYME DE CREDIT A L'INDUSTRIE FRANCAISE","SCBNFR21","base.fr"
"bank_fr_scibfr21","SOCIETE ANONYME DE CREDIT IMMOBILIER CI BRETAGNE OUEST","SCIBFR21","base.fr"
"bank_fr_scodfr21","SOCIETE ANONYME DE CREDIT IMMOBILIER D'EURE-ET-LOIR, SA","SCODFR21","base.fr"
"bank_fr_scoufr21","SOCIETE ANONYME DE CREDIT IMMOBILIER DE HAUTE","SCOUFR21","base.fr"
"bank_fr_sciafr21","SOCIETE ANONYME DE CREDIT IMMOBILIER DE L'ANJOU ET DES PREVOYANTS DE L'AVENIR DE CHOLET","SCIAFR21","base.fr"
"bank_fr_sciefr21","SOCIETE ANONYME DE CREDIT IMMOBILIER DE L'EST","SCIEFR21","base.fr"
"bank_fr_scmofr21","SOCIETE ANONYME DE CREDIT IMMOBILIER DE L'ORNE","SCMOFR21","base.fr"
"bank_fr_scivfr21","SOCIETE ANONYME DE CREDIT IMMOBILIER DE LA HAUTE-VIENNE","SCIVFR21","base.fr"
"bank_fr_sconfr21","SOCIETE ANONYME DE CREDIT IMMOBILIER DE SAINT-NAZAIRE ET DE LA REGION DES PAYS DE LOIRE","SCONFR21","base.fr"
"bank_fr_scinfr21","SOCIETE ANONYME DE CREDIT IMMOBILIER DES ENVIRONS DE PARIS","SCINFR21","base.fr"
"bank_fr_srocfr21","SOCIETE ANONYME RURALE ET OUVRIERE DE CREDIT IMMOBILIER DE SAINE-ET-MARNE SA","SROCFR21","base.fr"
"bank_fr_saiafr21","SOCIETE AUX DES IND ALIMENTAIRES","SAIAFR21","base.fr"
"bank_fr_ivstfrp1","SOCIETE AUXILIAIRE D'ETUDES ET D'INVESTISSEMENTS MOBILIERS SA","IVSTFRP1","base.fr"
"bank_fr_sobcfr2p","SOCIETE BIC","SOBCFR2P","base.fr"
"bank_fr_sccifrp1","SOCIETE CENTRALE DE CREDIT IMMOBILIER SA","SCCIFRP1","base.fr"
"bank_fr_sccrfrp1","SOCIETE CENTRALE DE CREDIT MARITIME MUTUEL SCOP","SCCRFRP1","base.fr"
"bank_fr_scfifrp1","SOCIETE CENTRALE POUR LE FINANCEMENT DE L'IMMOBILIER SOCFIM SA","SCFIFRP1","base.fr"
"bank_fr_socvfrp1","SOCIETE CENTRALE PREVOIR SA","SOCVFRP1","base.fr"
"bank_fr_scnofrp1","SOCIETE CIVILE CENTRALE MONCEAU","SCNOFRP1","base.fr"
"bank_fr_scfnfrp1","SOCIETE CIVILE FONCIERE CENTRALE MONCEAU","SCFNFRP1","base.fr"
"bank_fr_scfdfrp1","SOCIETE CIVILE IMMOBILIERE OFI DOMUS","SCFDFRP1","base.fr"
"bank_fr_scaafr21","SOCIETE COOP. AUX. DE MATERIEL COOPAMAT","SCAAFR21","base.fr"
"bank_fr_scaofr21","SOCIETE COOPERATIVE AGRICOLE LE GOUESSANT","SCAOFR21","base.fr"
"bank_fr_screfrp1","SOCIETE COOPERATIVE POUR LA RENOVATION ET L'EQUIPEMENT DU COMMERCE","SCREFRP1","base.fr"
"bank_fr_sodffr21","SOCIETE D'ASSURANCE LE FINISTERE","SODFFR21","base.fr"
"bank_fr_ssacfrp1","SOCIETE D'ASSURANCES DE CONSOLIDATION DES RETRAITES DE L'ASSURANCE SA","SSACFRP1","base.fr"
"bank_fr_sddsfr21","SOCIETE D'ETUDES ET D'ASSISTANCE (SEA)","SDDSFR21","base.fr"
"bank_fr_silefrpp","SOCIETE D'IMPORTATION LECLERC SIPLEC","SILEFRPP","base.fr"
"bank_fr_sbexfrp1","SOCIETE DE BANQUE ET D'EXPANSION SA","SBEXFRP1","base.fr"
"bank_fr_saeufrp1","SOCIETE DE BANQUE PRIVEE","SAEUFRP1","base.fr"
"bank_fr_sbgdfrp1","SOCIETE DE BOURSE GILBERT DUPONT SNC","SBGDFRP1","base.fr"
"bank_fr_sobmfrp1","SOCIETE DE BOURSE J.P. MORGAN S.A.","SOBMFRP1","base.fr"
"bank_fr_sugdfr21","SOCIETE DE CAUTION MUTUELLE DE L'UNION GENERALE DE DISTRIBUTION","SUGDFR21","base.fr"
"bank_fr_satofrp1","SOCIETE DE CAUTION MUTUELLE DES ARTISANS DU TAXIS","SATOFRP1","base.fr"
