"id","code_prefix_start","name","name@es","name@ca"
"account_group_68","68","Amortisation and depreciation","Dotaciones para amortizaciones","DOTACIONS PER A AMORTITZACIONS"
"account_group_680","680","Amortisation of intangible assets","Amortización del inmovilizado intangible","Amortització de l’immobilitzat intangible"
"account_group_681","681","Depreciation of property, plant and equipment","Amortización del inmovilizado material","Amortització de l’immobilitzat material"
"account_group_682","682","Depreciation of investment property","Amortización de las inversiones inmobiliarias","Amortització de les inversions immobiliàries"
"account_group_69","69","Impairment losses and other charges","Pérdidas por deterioroy otras dotaciones","PÈRDUES PER DETERIORAMENT I ALTRES DOTACIONS"
"account_group_690","690","Impairment losses on intangible assets","Pérdidas por deterioro del inmovilizado intangible","Pèrdues per deteriorament de l’immobilitzat intangible"
"account_group_691","691","Impairment losses on property, plant and equipment","Pérdidas por deterioro del inmovilizado material","Pèrdues per deteriorament de l’immobilitzat material"
"account_group_692","692","Impairment losses on investment property","Pérdidas por deterioro de las inversiones inmobiliarias","Pèrdues per deteriorament de les inversions immobiliàries"
"account_group_693","693","Impairment losses on inventories","Pérdidas por deterioro de existencias","Pèrdues per deteriorament d’existències"
"account_group_6930","6930","Impairment losses on finished goods and work in progress","Pérdidas por deterioro de productos terminados y en curso de fabricación","Pèrdues per deteriorament de productes acabats i en curs de fabricació"
"account_group_6931","6931","Impairment losses on merchandise","Pérdidas por deterioro de mercaderías","Pèrdues per deteriorament de mercaderies"
"account_group_6932","6932","Impairment losses on raw materials","Pérdidas por deterioro de materias primas","Pèrdues per deteriorament de primeres matèries"
"account_group_6933","6933","Impairment losses on other supplies","Pérdidas por deterioro de otros aprovisionamientos","Pèrdues per deteriorament d’altres aprovisionaments"
"account_group_694","694","Impairment losses on trade receivables","Pérdidas por deterioro de créditos por operaciones comerciales","Pèrdues per deteriorament de crèdits per operacions comercials"
"account_group_695","695","Trade provisions","Dotación a la provisión por operaciones comerciales","Dotació a la provisió per operacions comercials"
"account_group_6954","6954","Provisions for onerous contracts","Dotación a la provisión por contratos onerosos","Dotació a la provisió per contractes onerosos"
"account_group_6959","6959","Provisions for other trade operations","Dotación a la provisión para otras operaciones comerciales","Dotació a la provisió per a altres operacions comercials"
"account_group_696","696","Impairment losses on non-current investments and debt securities","Pérdidas por deterioro de participaciones y valores representativos de deuda a largo plazo","Pèrdues per deteriorament de participacions i valors representatius de deute a llarg termini"
"account_group_6960","6960","Impairment losses on non-current investments, group companies","Pérdidas por deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas del grupo","Pèrdues per deteriorament de participacions en instruments de patrimoni net a llarg termini, empreses del grup"
"account_group_6961","6961","Impairment losses on non-current investments, associates","Pérdidas por deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas asociadas","Pèrdues per deteriorament de participacions en instruments de patrimoni net a llarg termini, empreses associades"
"account_group_6962","6962","Impairment losses on non-current investments, other related parties","Pérdidas por deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, otras partes vinculadas","Pèrdues per deteriorament de participacions en instruments de patrimoni net a llarg termini, altres parts vinculades"
"account_group_6963","6963","Impairment losses on non-current investments, other companies","Pérdidas por deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, otras empresas","Pèrdues per deteriorament de participacions en instruments de patrimoni net a llarg termini, altres empreses"
"account_group_6965","6965","Impairment losses on non-current debt securities, group companies","Pérdidas por deterioro en valores representativos de deuda a largo plazo, empresas del grupo","Pèrdues per deteriorament en valors representatius de deute a llarg termini, empreses del grup"
"account_group_6966","6966","Impairment losses on non-current debt securities, associates","Pérdidas por deterioro en valores representativos de deuda a largo plazo, empresas asociadas","Pèrdues per deteriorament en valors representatius de deute a llarg termini, empreses associades"
"account_group_6967","6967","Impairment losses on non-current debt securities, other related parties","Pérdidas por deterioro en valores representativos de deuda a largo plazo, otras partes vinculadas","Pèrdues per deteriorament en valors representatius de deute a llarg termini, altres parts vinculades"
"account_group_6968","6968","Impairment losses on non-current debt securities, other companies","Pérdidas por deterioro en valores representativos de deuda a largo plazo, de otras empresas","Pèrdues per deteriorament en valors representatius de deute a llarg termini, d’altres empreses"
"account_group_697","697","Impairment losses on non-current loans","Pérdidas por deterioro de créditos a largo plazo","Pèrdues per deteriorament de crèdits a llarg termini"
"account_group_6970","6970","Impairment losses on non-current loans, group companies","Pérdidas por deterioro de créditos a largo plazo, empresas del grupo","Pèrdues per deteriorament de crèdits a llarg termini, empreses del grup"
"account_group_6971","6971","Impairment losses on non-current loans, associates","Pérdidas por deterioro de créditos a largo plazo, empresas asociadas","Pèrdues per deteriorament de crèdits a llarg termini, empreses associades"
"account_group_6972","6972","Impairment losses on non-current loans, other related parties","Pérdidas por deterioro de créditos a largo plazo, otras partes vinculadas","Pèrdues per deteriorament de crèdits a llarg termini, altres parts vinculades"
"account_group_6973","6973","Impairment losses on non-current loans, other companies","Pérdidas por deterioro de créditos a largo plazo, otras empresas","Pèrdues per deteriorament de crèdits a llarg termini, altres empreses"
"account_group_698","698","Impairment losses on current investments and debt securities","Pérdidas por deterioro de participaciones y valores representativos de deuda a corto plazo","Pèrdues per deteriorament de participacions i valors representatius de deute a curt termini"
"account_group_6980","6980","Impairment losses on current investments, group companies","Pérdidas por deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas del grupo","Pèrdues per deteriorament de participacions en instruments de patrimoni net a curt termini, empreses del grup"
"account_group_6981","6981","Impairment losses on current investments, associates","Pérdidas por deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas asociadas","Pèrdues per deteriorament de participacions en instruments de patrimoni net a curt termini, empreses associades"
"account_group_6985","6985","Impairment losses on current debt securities, group companies","Pérdidas por deterioro en valores representativos de deuda a corto plazo, empresas del grupo","Pèrdues per deteriorament en valors representatius de deute a curt termini, empreses del grup"
"account_group_6986","6986","Impairment losses on current debt securities, associates","Pérdidas por deterioro en valores representativos de deuda a corto plazo, empresas asociadas","Pèrdues per deteriorament en valors representatius de deute a curt termini, empreses associades"
"account_group_6987","6987","Impairment losses on current debt securities, other related parties","Pérdidas por deterioro en valores representativos de deuda a corto plazo, otras partes vinculadas","Pèrdues per deteriorament en valors representatius de deute a curt termini, altres parts vinculades"
"account_group_6988","6988","Impairment losses on current debt securities, other companies","Pérdidas por deterioro en valores representativos de deuda a corto plazo, de otras empresas","Pèrdues per deteriorament en valors representatius de deute a curt termini, d’altres empreses"
"account_group_699","699","Impairment losses on current loans","Pérdidas por deterioro de créditos a corto plazo","Pèrdues per deteriorament de crèdits a curt termini"
"account_group_6990","6990","Impairment losses on current loans, group companies","Pérdidas por deterioro de créditos a corto plazo, empresas del grupo","Pèrdues per deteriorament de crèdits a curt termini, empreses del grup"
"account_group_6991","6991","Impairment losses on current loans, associates","Pérdidas por deterioro de créditos a corto plazo, empresas asociadas","Pèrdues per deteriorament de crèdits a curt termini, empreses associades"
"account_group_6992","6992","Impairment losses on current loans, other related parties","Pérdidas por deterioro de créditos a corto plazo, otras partes vinculadas","Pèrdues per deteriorament de crèdits a curt termini, altres parts vinculades"
"account_group_6993","6993","Impairment losses on current loans, other companies","Pérdidas por deterioro de créditos a corto plazo, otras empresas","Pèrdues per deteriorament de crèdits a curt termini, altres empreses"
"account_group_7","7","Sales and income","Ventas e ingresos","VENDES I INGRESSOS"
"account_group_70","70","Sales of merchandise, work carried out by the company for assets, services, etc","Ventas de mercaderías, de producción propia, de servicios, etc","VENDES DE MERCADERIES, DE PRODUCCIÓ PRÒPIA, DE SERVEIS, ETC."
"account_group_700","700","Merchandise sold","Ventas de mercaderías","Vendes de mercaderies"
"account_group_701","701","Finished goods sold","Ventas de productos terminados","Vendes de productes acabats"
"account_group_702","702","Semi-finished goods sold","Ventas de productos semiterminados","Vendes de productes semiacabats"
"account_group_703","703","By-products and waste sold","Ventas de subproductos y residuos","Vendes de subproductes i residus"
"account_group_704","704","Containers and packaging sold","Ventas de envases y embalajes","Vendes d’envasos i embalatges"
"account_group_705","705","Services rendered","Prestaciones de servicios","Prestacions de serveis"
"account_group_706","706","Prompt payment discounts","Descuentos sobre ventas por pronto pago","Descomptes sobre vendes per pagament immediat"
"account_group_7060","7060","Prompt payment discounts on merchandise sold","Descuentos sobre ventas por pronto pago de mercaderías","Descomptes sobre vendes per pagament immediat de mercaderies"
"account_group_7061","7061","Prompt payment discounts on finished goods sold","Descuentos sobre ventas por pronto pago de productos terminados","Descomptes sobre vendes per pagament immediat de productes acabats"
"account_group_7062","7062","Prompt payment discounts on semi-finished goods sold","Descuentos sobre ventas por pronto pago de productos semiterminados","Descomptes sobre vendes per pagament immediat de productes semiacabats"
"account_group_7063","7063","Prompt payment discounts on by-products and waste sold","Descuentos sobre ventas por pronto pago de subproductos y residuos","Descomptes sobre vendes per pagament immediat de subproductes i residus"
"account_group_708","708","Sales returns and similar transactions","Devoluciones de ventas y operaciones similares","Devolucions de vendes i operacions similars"
"account_group_7080","7080","Returns of merchandise sold","Devoluciones de ventas de mercaderías","Devolucions de vendes de mercaderies"
"account_group_7081","7081","Returns of finished goods sold","Devoluciones de ventas de productos terminados","Devolucions de vendes de productes acabats"
"account_group_7082","7082","Returns of semi-finished goods sold","Devoluciones de ventas de productos semiterminados","Devolucions de vendes de productes semiacabats"
"account_group_7083","7083","Returns of by-products and waste sold","Devoluciones de ventas de subproductos y residuos","Devolucions de vendes de subproductes i residus"
"account_group_7084","7084","Returns of containers and packaging sold","Devoluciones de ventas de envases y embalajes","Devolucions de vendes d’envasos i embalatges"
"account_group_709","709","«Rappels» of sales","«Rappels» sobre ventas","Ràpels sobre vendes"
"account_group_7090","7090","«Rappels» of merchandise sold","«Rappels» sobre ventas de mercaderías","Ràpels sobre vendes de mercaderies"
"account_group_7091","7091","«Rappels» of finished goods sold","«Rappels» sobre ventas de productos terminados","Ràpels sobre vendes de productes acabats"
"account_group_7092","7092","«Rappels» of semi-finished goods sold","«Rappels» sobre ventas de productos semiterminados","Ràpels sobre vendes de productes semiacabats"
"account_group_7093","7093","«Rappels» of by-products and waste sold","«Rappels» sobre ventas de subproductos y residuos","Ràpels sobre vendes de subproductes i residus"
"account_group_7094","7094","«Rappels» of containers and packagings sold","«Rappels» sobre ventas de envases y embalajes","Ràpels sobre vendes d’envasos i embalatges"
"account_group_71","71","Changes in inventories","Variación de existencias","VARIACIÓ D’EXISTÈNCIES"
"account_group_710","710","Changes in inventories of work in progress","Variación de existencias de productos en curso","Variació d’existències de productes en curs"
"account_group_711","711","Changes in inventories of semi-finished goods","Variación de existencias de productos semiterminados","Variació d’existències de productes semiacabats"
"account_group_712","712","Changes in inventories of finished goods","Variación de existencias de productos terminados","Variació d’existències de productes acabats"
"account_group_713","713","Changes in inventories of by-products, waste and recovered materials","Variación de existencias de subproductos, residuos y materiales recuperados","Variació d’existències de subproductes, residus i materials recuperats"
"account_group_72","72","Entity's own income","Ingresos propios de la entidad","Ingressos propis de l’entitat"
"account_group_720","720","Associate and affiliates dues","Cuotas de asociados y afiliados","Quotes d’associats i afiliats"
"account_group_721","721","Users quota","Cuotas de usuarios","Quotes d’usuaris"
"account_group_722","722","Promotions to attract ressources","Promociones para captación de recursos","Promocions per a captació de recursos"
"account_group_723","723","Income from sponsors and collaborations","Ingresos de patrocinadores y colaboraciones","Ingressos de patrocinadors i colaboracions"
"account_group_728","728","Income from reimbursement of aid and allowances","Ingresos por reintegro de ayudas y asignaciones","Ingressos per reintegrament d’ajudes i assignacions"
"account_group_73","73","Work carried out by the company for assets","Trabajos realizados para la empresa","TREBALLS REALITZATS PER A L’EMPRESA"
"account_group_730","730","Work carried out by the company for intangible assets","Trabajos realizados para el inmovilizado intangible","Treballs realitzats per a l’immobilitzat intangible"
"account_group_731","731","Work carried out by the company for property, plant and equipment","Trabajos realizados para el inmovilizado material","Treballs realitzats per a l’immobilitzat material"
"account_group_732","732","Work carried out by the company for investment property","Trabajos realizados en inversiones inmobiliarias","Treballs realitzats en inversions immobiliàries"
"account_group_733","733","Work carried out by the company for property, plant and equipment in progress","Trabajos realizados para el inmovilizado material en curso","Treballs realitzats per a l’immobilitzat material en curs"
"account_group_74","74","Grants, donations and bequests","Subvenciones, donaciones y legados","SUBVENCIONS, DONACIONS I LLEGATS"
"account_group_740","740","Operating grants, donations and bequests","Subvenciones, donaciones y legados a la explotación","Subvencions, donacions i llegats a l’explotació"
"account_group_746","746","Capital grants, donations and bequests taken to income","Subvenciones, donaciones y legados de capital transferidos al resultado del ejercicio","Subvencions, donacions i llegats de capital transferits al resultat de l’exercici"
"account_group_747","747","Other grants, donations and bequests taken to income","Otras subvenciones, donaciones y legados transferidos al resultado del ejercicio","Altres subvencions, donacions i llegats transferits al resultat de l’exercici"
"account_group_75","75","Other income","Otros ingresos de gestión","ALTRES INGRESSOS DE GESTIÓ"
"account_group_751","751","Results on profit-sharing agreements","Resultados de operaciones en común","Resultats d’operacions en comú"
"account_group_7510","7510","Losses transferred (trustee)","Pérdida transferida (gestor)","Pèrdua transferida (gestor)"
"account_group_7511","7511","Attributable profit (non-trustee venturer or associate)","Beneficio atribuido (partícipe o asociado no gestor)","Benefici atribuït (partícip o associat no gestor)"
"account_group_752","752","Income from lease agreements","Ingresos por arrendamientos","Ingressos per arrendaments"
"account_group_753","753","Income from transfer of industrial property rights","Ingresos de propiedad industrial cedida en explotación","Ingressos de propietat industrial cedida en explotació"
"account_group_754","754","Commission income","Ingresos por comisiones","Ingressos per comissions"
"account_group_755","755","Income from services to personnel","Ingresos por servicios al personal","Ingressos per serveis al personal"
"account_group_759","759","Income from other services","Ingresos por servicios diversos","Ingressos per serveis diversos"
"account_group_76","76","Finance income","Ingresos financieros","INGRESSOS FINANCERS"
"account_group_760","760","Dividends","Ingresos de participaciones en instrumentos de patrimonio","Ingressos de participacions en instruments de patrimoni"
"account_group_7600","7600","Dividends, group companies","Ingresos de participaciones en instrumentos de patrimonio, empresas del grupo","Ingressos de participacions en instruments de patrimoni, empreses del grup"
"account_group_7601","7601","Dividends, associates","Ingresos de participaciones en instrumentos de patrimonio, empresas asociadas","Ingressos de participacions en instruments de patrimoni, empreses associades"
"account_group_7602","7602","Dividends, other related parties","Ingresos de participaciones en instrumentos de patrimonio, otras partes vinculadas","Ingressos de participacions en instruments de patrimoni, altres parts vinculades"
"account_group_7603","7603","Dividends, other companies","Ingresos de participaciones en instrumentos de patrimonio, otras empresas","Ingressos de participacions en instruments de patrimoni, altres empreses"
"account_group_761","761","Income from debt securities","Ingresos de valores representativos de deuda","Ingressos de valors representatius de deute"
"account_group_7610","7610","Income from debt securities, group companies","Ingresos de valores representativos de deuda, empresas del grupo","Ingressos de valors representatius de deute, empreses del grup"
"account_group_7611","7611","Income from debt securities, associates","Ingresos de valores representativos de deuda, empresas asociadas","Ingressos de valors representatius de deute, empreses associades"
"account_group_7612","7612","Income from debt securities, other related parties","Ingresos de valores representativos de deuda, otras partes vinculadas","Ingressos de valors representatius de deute, altres parts vinculades"
"account_group_7613","7613","Income from debt securities, other companies","Ingresos de valores representativos de deuda, otras empresas","Ingressos de valors representatius de deute, altres empreses"
"account_group_762","762","Income from loans","Ingresos de créditos","Ingressos de crèdits"
"account_group_7620","7620","Income from non-current loans","Ingresos de créditos a largo plazo","Ingressos de crèdits a llarg termini"
"account_group_76200","76200","Income from non-current loans, group companies","Ingresos de créditos a largo plazo, empresas del grupo","Ingressos de crèdits a llarg termini, empreses del grup"
"account_group_76201","76201","Income from non-current loans, associates","Ingresos de créditos a largo plazo, empresas asociadas","Ingressos de crèdits a llarg termini, empreses associades"
"account_group_76202","76202","Income from non-current loans, other related parties","Ingresos de créditos a largo plazo, otras partes vinculadas","Ingressos de crèdits a llarg termini, altres parts vinculades"
"account_group_76203","76203","Income from non-current loans, other companies","Ingresos de créditos a largo plazo, otras empresas","Ingressos de crèdits a llarg termini, altres empreses"
"account_group_7621","7621","Income from current loans","Ingresos de créditos a corto plazo","Ingressos de crèdits a curt termini"
"account_group_76210","76210","Income from current loans, group companies","Ingresos de créditos a corto plazo, empresas del grupo","Ingressos de crèdits a curt termini, empreses del grup"
"account_group_76211","76211","Income from current loans, associates","Ingresos de créditos a corto plazo, empresas asociadas","Ingressos de crèdits a curt termini, empreses associades"
"account_group_76212","76212","Income from current loans, other related parties","Ingresos de créditos a corto plazo, otras partes vinculadas","Ingressos de crèdits a curt termini, altres parts vinculades"
"account_group_76213","76213","Income from current loans, other companies","Ingresos de créditos a corto plazo, otras empresas","Ingressos de crèdits a curt termini, altres empreses"
"account_group_763","763","Gains on fair value measurement of financial instruments","Beneficios por valoración de instrumentos financieros por su valor razonable","Beneficis per valoració d’instruments financers pel seu valor raonable"
"account_group_7630","7630","Gains on trading portfolio","Beneficios de cartera de negociación","Beneficis de cartera de negociació"
"account_group_7631","7631","Gains on financial instruments designated by the company","Beneficios de designados por la empresa","Beneficis de designats per l’empresa"
"account_group_7632","7632","Gains on available-for-sale financial instruments","Beneficios de disponibles para la venta","Beneficis d’actius financers a valor raonable amb canvis en el patrimoni net"
"account_group_7633","7633","Gains on hedging instruments","Beneficios de instrumentos de cobertura","Beneficis d’instruments de cobertura"
"account_group_766","766","Gains on investments and debt securities","Beneficios en participaciones y valores representativos de deuda","Beneficis en participacions i valors representatius de deute"
"account_group_7660","7660","Gains on non-current debt securities, group companies","Beneficios en valores representativos de deuda a largo plazo, empresas del grupo","Beneficis en valors representatius de deute a llarg termini, empreses del grup"
"account_group_7661","7661","Gains on non-current debt securities, associates","Beneficios en valores representativos de deuda a largo plazo, empresas asociadas","Beneficis en valors representatius de deute a llarg termini, empreses associades"
"account_group_7662","7662","Gains on non-current debt securities, other related parties","Beneficios en valores representativos de deuda a largo plazo, otras partes vinculadas","Beneficis en valors representatius de deute a llarg termini, altres parts vinculades"
"account_group_7663","7663","Gains on non-current investments and debt securities, other companies","Beneficios en participaciones y valores representativos de deuda a largo plazo, otras empresas","Beneficis en participacions i valors representatius de deute a llarg termini, altres empreses"
"account_group_7665","7665","Gains on current investments and debt securities, group companies","Beneficios en participaciones y valores representativos de deuda a corto plazo, empresas del grupo","Beneficis en participacions i valors representatius de deute a curt termini, empreses del grup"
"account_group_7666","7666","Gains on current investments and debt securities, associates","Beneficios en participaciones y valores representativos de deuda a corto plazo, empresas asociadas","Beneficis en participacions i valors representatius de deute a curt termini, empreses associades"
"account_group_7667","7667","Gains on current debt securities, other related parties","Beneficios en valores representativos de deuda a corto plazo, otras partes vinculadas","Beneficis en valors representatius de deute a curt termini, altres parts vinculades"
"account_group_7668","7668","Gains on current debt securities, other companies","Beneficios en valores representativos de deuda a corto plazo, otras empresas","Beneficis en valors representatius de deute a curt termini, altres empreses"
"account_group_767","767","Income from related assets and reimbursement rights from long-term employee benefits","Ingresos de activos afectos y de derechos de reembolso relativos a retribuciones a largo plazo","Ingressos d’actius afectes i de drets de reemborsament relatius a retribucions a llarg termini"
"account_group_768","768","Exchange gains","Diferencias positivas de cambio","Diferències positives de canvi"
"account_group_769","769","Other finance income","Otros ingresos financieros","Altres ingressos financers"
"account_group_77","77","Gains on non-current assets and exceptional income","Beneficios procedentes de activos no corrientes e ingresos excepcionales","BENEFICIS PROCEDENTS D’ACTIUS NO CORRENTS I INGRESSOS EXCEPCIONALS"
"account_group_770","770","Gains on intangible assets","Beneficios procedentes del inmovilizado intangible","Beneficis procedents de l’immobilitzat intangible"
"account_group_771","771","Gains on property, plant and equipment","Beneficios procedentes del inmovilizado material","Beneficis procedents de l’immobilitzat material"
"account_group_772","772","Gains on investment property","Beneficios procedentes de las inversiones inmobiliarias","Beneficis procedents de les inversions immobiliàries"
"account_group_773","773","Gains on non-current investments in related parties","Beneficios procedentes de participaciones a largo plazo en partes vinculadas","Beneficis procedents de participacions a llarg termini en parts vinculades"
"account_group_7733","7733","Gains on non-current investments, group companies","Beneficios procedentes de participaciones a largo plazo, empresas del grupo","Beneficis procedents de participacions a llarg termini, empreses del grup"
"account_group_7734","7734","Gains on non-current investments, associates","Beneficios procedentes de participaciones a largo plazo, empresas asociadas","Beneficis procedents de participacions a llarg termini, empreses associades"
"account_group_7735","7735","Gains on non-current investments, other related parties","Beneficios procedentes de participaciones a largo plazo, otras partes vinculadas","Beneficis procedents de participacions a llarg termini, altres parts vinculades"
"account_group_774","774","Negative goodwill on business combinations","Diferencia negativa en combinaciones de negocios","Diferència negativa en combinacions de negocis"
"account_group_775","775","Gains on transactions with own bonds","Beneficios por operaciones con obligaciones propias","Beneficis per operacions amb obligacions pròpies"
"account_group_778","778","Exceptional income","Ingresos excepcionales","Ingressos excepcionals"
"account_group_79","79","Surplus and use of provisions and impairment losses","Excesos y aplicaciones de provisiones y de pérdidas por deterioro","EXCESSOS I APLICACIONS DE PROVISIONS I DE PÈRDUES PER DETERIORAMENT"
"account_group_790","790","Reversal of impairment of intangible assets","Reversión del deterioro del inmovilizado intangible","Reversió del deteriorament de l’immobilitzat intangible"
"account_group_791","791","Reversal of impairment of property, plant and equipment","Reversión del deterioro del inmovilizado material","Reversió del deteriorament de l’immobilitzat material"
"account_group_792","792","Reversal of impairment of investment property","Reversión del deterioro de las inversiones inmobiliarias","Reversió del deteriorament de les inversions immobiliàries"
"account_group_793","793","Reversal of impairment of inventories","Reversión del deterioro de existencias","Reversió del deteriorament d’existències"
"account_group_7930","7930","Reversal of impairment of finished goods and work in progress","Reversión del deterioro de productos terminados y en curso de fabricación","Reversió del deteriorament de productes acabats i en curs de fabricació"
"account_group_7931","7931","Reversal of impairment of merchandise","Reversión del deterioro de mercaderías","Reversió del deteriorament de mercaderies"
"account_group_7932","7932","Reversal of impairment of raw materials","Reversión del deterioro de materias primas","Reversió del deteriorament de primeres matèries"
"account_group_7933","7933","Reversal of impairment of other supplies","Reversión del deterioro de otros aprovisionamientos","Reversió del deteriorament d’altres aprovisionaments"
"account_group_794","794","Reversal of impairment of trade receivables","Reversión del deterioro de créditos por operaciones comerciales","Reversió del deteriorament de crèdits per operacions comercials"
"account_group_795","795","Provision surpluses","Exceso de provisiones","Excés de provisions"
"account_group_7950","7950","Surplus provisions for employee benefits","Exceso de provisión por retribuciones al personal","Excés de provisió per retribucions al personal"
"account_group_7951","7951","Surplus provisions for taxes","Exceso de provisión para impuestos","Excés de provisió per a impostos"
"account_group_7952","7952","Surplus provisions for other liabilities","Exceso de provisión para otras responsabilidades","Excés de provisió per a altres responsabilitats"
"account_group_7954","7954","Surplus trade provisions","Exceso de provisión por operaciones comerciales","Excés de provisió per operacions comercials"
"account_group_79544","79544","Surplus provisions for onerous contracts","Exceso de provisión por contratos onerosos","Excés de provisió per contractes onerosos"
"account_group_79549","79549","Surplus provisions for other trade operations","Exceso de provisión para otras operaciones comerciales","Excés de provisió per a altres operacions comercials"
"account_group_7955","7955","Surplus provisions for environmental actions","Exceso de provisión para actuaciones medioambientales","Excés de provisió per a actuacions mediambientals"
"account_group_7956","7956","Surplus provisions for restructuring costs","Exceso de provisión para reestructuraciones","Excés de provisió per a reestructuracions"
"account_group_7957","7957","Surplus provisions for share-based payment transactions","Exceso de provisión por transacciones con pagos basados en instrumentos de patrimonio","Excés de provisió per transaccions amb pagaments basats en instruments de patrimoni"
"account_group_796","796","Reversal of impairment of non-current investments and debt securities","Reversión del deterioro de participaciones y valores representativos de deuda a largo plazo","Reversió del deteriorament de participacions i valors representatius de deute a llarg termini"
"account_group_7960","7960","Reversal of impairment of non-current investments, group companies","Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas del grupo","Reversió del deteriorament de participacions en instruments de patrimoni net a llarg termini, empreses del grup"
"account_group_7961","7961","Reversal of impairment of non-current investments, associates","Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas asociadas","Reversió del deteriorament de participacions en instruments de patrimoni net a llarg termini, empreses associades"
"account_group_7965","7965","Reversal of impairment of non-current debt securities, group companies","Reversión del deterioro de valores representativos de deuda a largo plazo, empresas del grupo","Reversió del deteriorament de valors representatius de deute a llarg termini, empreses del grup"
"account_group_7966","7966","Reversal of impairment of non-current debt securities, associates","Reversión del deterioro de valores representativos de deuda a largo plazo, empresas asociadas","Reversió del deteriorament de valors representatius de deute a llarg termini, empreses associades"
"account_group_7967","7967","Reversal of impairment of non-current debt securities, other related parties","Reversión del deterioro de valores representativos de deuda a largo plazo, otras partes vinculadas","Reversió del deteriorament de valors representatius de deute a llarg termini, altres parts vinculades"
"account_group_7968","7968","Reversal of impairment of non-current debt securities, other companies","Reversión del deterioro de valores representativos de deuda a largo plazo, otras empresas","Reversió del deteriorament de valors representatius de deute a llarg termini, altres empreses"
"account_group_797","797","Reversal of impairment of non-current loans","Reversión del deterioro de créditos a largo plazo","Reversió del deteriorament de crèdits a llarg termini"
"account_group_7970","7970","Reversal of impairment of non-current loans, group companies","Reversión del deterioro de créditos a largo plazo, empresas del grupo","Reversió del deteriorament de crèdits a llarg termini, empreses del grup"
"account_group_7971","7971","Reversal of impairment of non-current loans, associates","Reversión del deterioro de créditos a largo plazo, empresas asociadas","Reversió del deteriorament de crèdits a llarg termini, empreses associades"
"account_group_7972","7972","Reversal of impairment of non-current loans, other related parties","Reversión del deterioro de créditos a largo plazo, otras partes vinculadas","Reversió del deteriorament de crèdits a llarg termini, altres parts vinculades"
"account_group_7973","7973","Reversal of impairment of non-current loans, other companies","Reversión del deterioro de créditos a largo plazo, otras empresas","Reversió del deteriorament de crèdits a llarg termini, altres empreses"
"account_group_798","798","Reversal of impairment of current investments and debt securities","Reversión del deterioro de participaciones y valores representativos de deuda a corto plazo","Reversió del deteriorament de participacions i valors representatius de deute a curt termini"
"account_group_7980","7980","Reversal of impairment of current investments, group companies","Reversión del deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas del grupo","Reversió del deteriorament de participacions en instruments de patrimoni net a curt termini, empreses del grup"
"account_group_7981","7981","Reversal of impairment of current investments, associates","Reversión del deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas asociadas","Reversió del deteriorament de participacions en instruments de patrimoni net a curt termini, empreses associades"
"account_group_7985","7985","Reversal of impairment of current debt securities, group companies","Reversión del deterioro en valores representativos de deuda a corto plazo, empresas del grupo","Reversió del deteriorament en valors representatius de deute a curt termini, empreses del grup"
"account_group_7986","7986","Reversal of impairment of current debt securities, associates","Reversión del deterioro en valores representativos de deuda a corto plazo, empresas asociadas","Reversió del deteriorament en valors representatius de deute a curt termini, empreses associades"
"account_group_7987","7987","Reversal of impairment of current debt securities, other related parties","Reversión del deterioro en valores representativos de deuda a corto plazo, otras partes vinculadas","Reversió del deteriorament en valors representatius de deute a curt termini, altres parts vinculades"
"account_group_7988","7988","Reversal of impairment of current debt securities, other companies","Reversión del deterioro en valores representativos de deuda a corto plazo, otras empresas","Reversió del deteriorament en valors representatius de deute a curt termini, altres empreses"
"account_group_799","799","Reversal of impairment of current loans","Reversión del deterioro de créditos a corto plazo","Reversió del deteriorament de crèdits a curt termini"
"account_group_7990","7990","Reversal of impairment of current loans, group companies","Reversión del deterioro de créditos a corto plazo, empresas del grupo","Reversió del deteriorament de crèdits a curt termini, empreses del grup"
"account_group_7991","7991","Reversal of impairment of current loans, associates","Reversión del deterioro de créditos a corto plazo, empresas asociadas","Reversió del deteriorament de crèdits a curt termini, empreses associades"
"account_group_7992","7992","Reversal of impairment of current loans, other related parties","Reversión del deterioro de créditos a corto plazo, otras partes vinculadas","Reversió del deteriorament de crèdits a curt termini, altres parts vinculades"
"account_group_7993","7993","Reversal of impairment of current loans, other companies","Reversión del deterioro de créditos a corto plazo, otras empresas","Reversió del deteriorament de crèdits a curt termini, altres empreses"
"account_group_8","8","Expenses recognised in equity","Gastos imputados al patrimonio neto","DESPESES IMPUTADES AL PATRIMONI NET"
