"id","name","code_prefix_start","name@es"
"account_subgroup_seguros_y_fianzas_1","Insurance and bonds","602.57","Seguros y fianzas"
"account_subgroup_otros_impuestos_y_derechos_1","Other taxes and duties","602.58","Otros impuestos y derechos"
"account_subgroup_recargos_fiscales_1","Tax surcharges","602.59","Recargos fiscales"
"account_subgroup_cuotas_y_suscripciones_1","Fees and subscriptions","602.60","Cuotas y suscripciones"
"account_subgroup_propaganda_y_publicidad_1","Propaganda and advertising","602.61","Propaganda y publicidad"
"account_subgroup_capacitación_al_personal_1","Staff training","602.62","Capacitación al personal"
"account_subgroup_donativos_y_ayudas_1","Donations and grants","602.63","Donativos y ayudas"
"account_subgroup_asistencia_técnica_1","Technical assistance","602.64","Asistencia técnica"
"account_subgroup_regalías_sujetas_a_otros_porcentajes_1","Royalties subject to other percentages","602.65","Regalías sujetas a otros porcentajes"
"account_subgroup_regalías_sujetas_al_5%_1","Royalties subject to 5%","602.66","Regalías sujetas al 5%"
"account_subgroup_regalías_sujetas_al_10%_1","Royalties subject to 10%","602.67","Regalías sujetas al 10%"
"account_subgroup_regalías_sujetas_al_15%_1","Royalties subject to 15%","602.68","Regalías sujetas al 15%"
"account_subgroup_regalías_sujetas_al_25%_1","Royalties subject to 25%","602.69","Regalías sujetas al 25%"
"account_subgroup_regalías_sujetas_al_30%_1","Royalties subject to 30%","602.70","Regalías sujetas al 30%"
"account_subgroup_regalías_sin_retención_1","Royalties without withholding","602.71","Regalías sin retención"
"account_subgroup_fletes_y_acarreos_1","Freight and haulage","602.72","Fletes y acarreos"
"account_subgroup_gastos_de_importación_1","Import charges","602.73","Gastos de importación"
"account_subgroup_comisiones_sobre_ventas_1","Commissions on sales","602.74","Comisiones sobre ventas"
"account_subgroup_comisiones_por_tarjetas_de_crédito_1","Credit card fees","602.75","Comisiones por tarjetas de crédito"
"account_subgroup_patentes_y_marcas_1","Patents and trademarks","602.76","Patentes y marcas"
"account_subgroup_uniformes_1","Uniforms","602.77","Uniformes"
"account_subgroup_prediales_1","Predials","602.78","Prediales"
"account_subgroup_gastos_de_venta_de_urbanización","Development sales costs","602.79","Gastos de venta de urbanización"
"account_subgroup_gastos_de_venta_de_construcción","Selling costs of construction","602.80","Gastos de venta de construcción"
"account_subgroup_fletes_del_extranjero_1","Freight from abroad","602.81","Fletes del extranjero"
"account_subgroup_recolección_de_bienes_del_sector_agropecuario_y/o_ganadero_1","Collection of goods from the agricultural and/or livestock sector","602.82","Recolección de bienes del sector agropecuario y/o ganadero"
"account_subgroup_gastos_no_deducibles_(sin_requisitos_fiscales)_1","Non-deductible expenses (without fiscal requirements)","602.83","Gastos no deducibles (sin requisitos fiscales)"
"account_subgroup_otros_gastos_de_venta","Other selling expenses","602.84","Otros gastos de venta"
"account_subgroup_gastos_de_administración","Administration costs","603","Gastos de administración"
"account_subgroup_sueldos_y_salarios_2","Wages and salaries","603.01","Sueldos y Salarios"
"account_subgroup_compensaciones_2","Compensation","603.02","Compensaciones"
"account_subgroup_tiempos_extras_2","Overtime","603.03","Tiempos extras"
"account_subgroup_premios_de_asistencia_2","Attendance awards","603.04","Premios de asistencia"
"account_subgroup_premios_de_puntualidad_2","Punctuality awards","603.05","Premios de puntualidad"
"account_subgroup_vacaciones_2","Holidays","603.06","Vacaciones"
"account_subgroup_prima_vacacional_2","Holiday bonus","603.07","Prima vacacional"
"account_subgroup_prima_dominical_2","Sunday premium","603.08","Prima dominical"
"account_subgroup_días_festivos_2","Public holidays","603.09","Días festivos"
"account_subgroup_gratificaciones_2","Gratuities","603.10","Gratificaciones"
"account_subgroup_primas_de_antigüedad_2","Seniority premiums","603.11","Primas de antigüedad"
"account_subgroup_aguinaldo_2","Christmas bonus","603.12","Aguinaldo"
"account_subgroup_indemnizaciones_2","Indemnities","603.13","Indemnizaciones"
"account_subgroup_destajo_2","Uncovering","603.14","Destajo"
"account_subgroup_despensa_2","Pantry","603.15","Despensa"
"account_subgroup_transporte_2","Transport","603.16","Transporte"
"account_subgroup_servicio_médico_2","Medical service","603.17","Servicio médico"
"account_subgroup_ayuda_en_gastos_funerarios_2","Assistance with funeral expenses","603.18","Ayuda en gastos funerarios"
"account_subgroup_fondo_de_ahorro_2","Savings fund","603.19","Fondo de ahorro"
"account_subgroup_cuotas_sindicales_2","Union dues","603.20","Cuotas sindicales"
"account_subgroup_ptu_2","OCT","603.21","PTU"
"account_subgroup_estímulo_al_personal_2","Encouragement for staff","603.22","Estímulo al personal"
"account_subgroup_previsión_social_2","Social welfare","603.23","Previsión social"
"account_subgroup_aportaciones_para_el_plan_de_jubilación_2","Contributions to the retirement plan","603.24","Aportaciones para el plan de jubilación"
"account_subgroup_otras_prestaciones_al_personal_2","Other staff benefits","603.25","Otras prestaciones al personal"
"account_subgroup_cuotas_al_imss_2","IMSS contributions","603.26","Cuotas al IMSS"
"account_subgroup_aportaciones_al_infonavit_2","Infonavit contributions","603.27","Aportaciones al infonavit"
"account_subgroup_aportaciones_al_sar_2","SAR contributions","603.28","Aportaciones al SAR"
"account_subgroup_impuesto_estatal_sobre_nóminas_2","State payroll tax","603.29","Impuesto estatal sobre nóminas"
"account_subgroup_otras_aportaciones_2","Other contributions","603.30","Otras aportaciones"
"account_subgroup_asimilados_a_salarios_2","Assimilated to salaries","603.31","Asimilados a salarios"
"account_subgroup_servicios_administrativos_2","Administrative services","603.32","Servicios administrativos"
"account_subgroup_servicios_administrativos_partes_relacionadas_2","Administrative services related parties","603.33","Servicios administrativos partes relacionadas"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_2","Fees to domestic resident individuals","603.34","Honorarios a personas físicas residentes nacionales"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_partes_relacionadas_2","Fees to domestic resident individuals related parties","603.35","Honorarios a personas físicas residentes nacionales partes relacionadas"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_2","Fees to individuals resident abroad","603.36","Honorarios a personas físicas residentes del extranjero"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_partes_relacionadas_2","Fees to individuals resident abroad related parties","603.37","Honorarios a personas físicas residentes del extranjero partes relacionadas"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_2","Fees to domestic resident legal entities","603.38","Honorarios a personas morales residentes nacionales"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_partes_relacionadas_2","Fees to domestic resident legal entities related parties","603.39","Honorarios a personas morales residentes nacionales partes relacionadas"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_2","Fees to legal entities resident abroad","603.40","Honorarios a personas morales residentes del extranjero"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_partes_relacionadas_2","Fees to legal entities resident abroad related parties","603.41","Honorarios a personas morales residentes del extranjero partes relacionadas"
"account_subgroup_honorarios_aduanales_personas_físicas_2","Customs fees natural persons","603.42","Honorarios aduanales personas físicas"
"account_subgroup_honorarios_aduanales_personas_morales_2","Customs fees legal persons","603.43","Honorarios aduanales personas morales"
"account_subgroup_honorarios_al_consejo_de_administración_2","Fees to the Board of Directors","603.44","Honorarios al consejo de administración"
"account_subgroup_arrendamiento_a_personas_físicas_residentes_nacionales_2","Leasing to domestic resident individuals","603.45","Arrendamiento a personas físicas residentes nacionales"
"account_subgroup_arrendamiento_a_personas_morales_residentes_nacionales_2","Leasing to domestic resident legal entities","603.46","Arrendamiento a personas morales residentes nacionales"
"account_subgroup_arrendamiento_a_residentes_del_extranjero_2","Leasing to foreign residents","603.47","Arrendamiento a residentes del extranjero"
"account_subgroup_combustibles_y_lubricantes_2","Fuels and lubricants","603.48","Combustibles y lubricantes"
"account_subgroup_viáticos_y_gastos_de_viaje_2","Per diems and travel expenses","603.49","Viáticos y gastos de viaje"
"account_subgroup_teléfono,_internet_2","Telephone, internet","603.50","Teléfono, internet"
"account_subgroup_agua_2","Water","603.51","Agua"
"account_subgroup_energía_eléctrica_2","Electric power","603.52","Energía eléctrica"
"account_subgroup_vigilancia_y_seguridad_2","Surveillance and security","603.53","Vigilancia y seguridad"
"account_subgroup_limpieza_2","Cleaning","603.54","Limpieza"
"account_subgroup_papelería_y_artículos_de_oficina_2","Stationery and office supplies","603.55","Papelería y artículos de oficina"
"account_subgroup_mantenimiento_y_conservación_2","Maintenance and upkeep","603.56","Mantenimiento y conservación"
"account_subgroup_seguros_y_fianzas_2","Insurance and bonds","603.57","Seguros y fianzas"
"account_subgroup_otros_impuestos_y_derechos_2","Other taxes and duties","603.58","Otros impuestos y derechos"
"account_subgroup_recargos_fiscales_2","Tax surcharges","603.59","Recargos fiscales"
"account_subgroup_cuotas_y_suscripciones_2","Fees and subscriptions","603.60","Cuotas y suscripciones"
"account_subgroup_propaganda_y_publicidad_2","Propaganda and advertising","603.61","Propaganda y publicidad"
"account_subgroup_capacitación_al_personal_2","Staff training","603.62","Capacitación al personal"
"account_subgroup_donativos_y_ayudas_2","Donations and grants","603.63","Donativos y ayudas"
"account_subgroup_asistencia_técnica_2","Technical assistance","603.64","Asistencia técnica"
"account_subgroup_regalías_sujetas_a_otros_porcentajes_2","Royalties subject to other percentages","603.65","Regalías sujetas a otros porcentajes"
"account_subgroup_regalías_sujetas_al_5%_2","Royalties subject to 5%","603.66","Regalías sujetas al 5%"
"account_subgroup_regalías_sujetas_al_10%_2","Royalties subject to 10%","603.67","Regalías sujetas al 10%"
"account_subgroup_regalías_sujetas_al_15%_2","Royalties subject to 15%","603.68","Regalías sujetas al 15%"
"account_subgroup_regalías_sujetas_al_25%_2","Royalties subject to 25%","603.69","Regalías sujetas al 25%"
"account_subgroup_regalías_sujetas_al_30%_2","Royalties subject to 30%","603.70","Regalías sujetas al 30%"
"account_subgroup_regalías_sin_retención_2","Royalties without withholding","603.71","Regalías sin retención"
"account_subgroup_fletes_y_acarreos_2","Freight and haulage","603.72","Fletes y acarreos"
"account_subgroup_gastos_de_importación_2","Import charges","603.73","Gastos de importación"
"account_subgroup_patentes_y_marcas_2","Patents and trademarks","603.74","Patentes y marcas"
"account_subgroup_uniformes_2","Uniforms","603.75","Uniformes"
"account_subgroup_prediales_2","Predials","603.76","Prediales"
"account_subgroup_gastos_de_administración_de_urbanización","Development administration costs","603.77","Gastos de administración de urbanización"
"account_subgroup_gastos_de_administración_de_construcción","Construction administration costs","603.78","Gastos de administración de construcción"
"account_subgroup_fletes_del_extranjero_2","Freight from abroad","603.79","Fletes del extranjero"
"account_subgroup_recolección_de_bienes_del_sector_agropecuario_y/o_ganadero_2","Collection of goods from the agricultural and/or livestock sector","603.80","Recolección de bienes del sector agropecuario y/o ganadero"
"account_subgroup_gastos_no_deducibles_(sin_requisitos_fiscales)_2","Non-deductible expenses (without fiscal requirements)","603.81","Gastos no deducibles (sin requisitos fiscales)"
"account_subgroup_otros_gastos_de_administración","Other administrative expenses","603.82","Otros gastos de administración"
"account_subgroup_gastos_de_fabricación","Manufacturing costs","604","Gastos de fabricación"
"account_subgroup_sueldos_y_salarios_3","Wages and salaries","604.01","Sueldos y Salarios"
"account_subgroup_compensaciones_3","Compensation","604.02","Compensaciones"
"account_subgroup_tiempos_extras_3","Overtime","604.03","Tiempos extras"
"account_subgroup_premios_de_asistencia_3","Attendance awards","604.04","Premios de asistencia"
"account_subgroup_premios_de_puntualidad_3","Punctuality awards","604.05","Premios de puntualidad"
"account_subgroup_vacaciones_3","Holidays","604.06","Vacaciones"
"account_subgroup_prima_vacacional_3","Holiday bonus","604.07","Prima vacacional"
"account_subgroup_prima_dominical_3","Sunday premium","604.08","Prima dominical"
"account_subgroup_días_festivos_3","Public holidays","604.09","Días festivos"
"account_subgroup_gratificaciones_3","Gratuities","604.10","Gratificaciones"
"account_subgroup_primas_de_antigüedad_3","Seniority premiums","604.11","Primas de antigüedad"
"account_subgroup_aguinaldo_3","Christmas bonus","604.12","Aguinaldo"
"account_subgroup_indemnizaciones_3","Indemnities","604.13","Indemnizaciones"
"account_subgroup_destajo_3","Uncovering","604.14","Destajo"
"account_subgroup_despensa_3","Pantry","604.15","Despensa"
"account_subgroup_transporte_3","Transport","604.16","Transporte"
"account_subgroup_servicio_médico_3","Medical service","604.17","Servicio médico"
"account_subgroup_ayuda_en_gastos_funerarios_3","Assistance with funeral expenses","604.18","Ayuda en gastos funerarios"
"account_subgroup_fondo_de_ahorro_3","Savings fund","604.19","Fondo de ahorro"
"account_subgroup_cuotas_sindicales_3","Union dues","604.20","Cuotas sindicales"
"account_subgroup_ptu_3","OCT","604.21","PTU"
"account_subgroup_estímulo_al_personal_3","Encouragement for staff","604.22","Estímulo al personal"
"account_subgroup_previsión_social_3","Social welfare","604.23","Previsión social"
"account_subgroup_aportaciones_para_el_plan_de_jubilación_3","Contributions to the retirement plan","604.24","Aportaciones para el plan de jubilación"
"account_subgroup_otras_prestaciones_al_personal_3","Other staff benefits","604.25","Otras prestaciones al personal"
"account_subgroup_cuotas_al_imss_3","IMSS contributions","604.26","Cuotas al IMSS"
"account_subgroup_aportaciones_al_infonavit_3","Infonavit contributions","604.27","Aportaciones al infonavit"
"account_subgroup_aportaciones_al_sar_3","SAR contributions","604.28","Aportaciones al SAR"
"account_subgroup_impuesto_estatal_sobre_nóminas_3","State payroll tax","604.29","Impuesto estatal sobre nóminas"
"account_subgroup_otras_aportaciones_3","Other contributions","604.30","Otras aportaciones"
"account_subgroup_asimilados_a_salarios_3","Assimilated to salaries","604.31","Asimilados a salarios"
"account_subgroup_servicios_administrativos_3","Administrative services","604.32","Servicios administrativos"
"account_subgroup_servicios_administrativos_partes_relacionadas_3","Administrative services related parties","604.33","Servicios administrativos partes relacionadas"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_3","Fees to domestic resident individuals","604.34","Honorarios a personas físicas residentes nacionales"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_partes_relacionadas_3","Fees to domestic resident individuals related parties","604.35","Honorarios a personas físicas residentes nacionales partes relacionadas"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_3","Fees to individuals resident abroad","604.36","Honorarios a personas físicas residentes del extranjero"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_partes_relacionadas_3","Fees to individuals resident abroad related parties","604.37","Honorarios a personas físicas residentes del extranjero partes relacionadas"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_3","Fees to domestic resident legal entities","604.38","Honorarios a personas morales residentes nacionales"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_partes_relacionadas_3","Fees to domestic resident legal entities related parties","604.39","Honorarios a personas morales residentes nacionales partes relacionadas"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_3","Fees to legal entities resident abroad","604.40","Honorarios a personas morales residentes del extranjero"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_partes_relacionadas_3","Fees to legal entities resident abroad related parties","604.41","Honorarios a personas morales residentes del extranjero partes relacionadas"
"account_subgroup_honorarios_aduanales_personas_físicas_3","Customs fees natural persons","604.42","Honorarios aduanales personas físicas"
"account_subgroup_honorarios_aduanales_personas_morales_3","Customs fees legal persons","604.43","Honorarios aduanales personas morales"
"account_subgroup_honorarios_al_consejo_de_administración_3","Fees to the Board of Directors","604.44","Honorarios al consejo de administración"
"account_subgroup_arrendamiento_a_personas_físicas_residentes_nacionales_3","Leasing to domestic resident individuals","604.45","Arrendamiento a personas físicas residentes nacionales"
"account_subgroup_arrendamiento_a_personas_morales_residentes_nacionales_3","Leasing to domestic resident legal entities","604.46","Arrendamiento a personas morales residentes nacionales"
"account_subgroup_arrendamiento_a_residentes_del_extranjero_3","Leasing to foreign residents","604.47","Arrendamiento a residentes del extranjero"
"account_subgroup_combustibles_y_lubricantes_3","Fuels and lubricants","604.48","Combustibles y lubricantes"
"account_subgroup_viáticos_y_gastos_de_viaje_3","Per diems and travel expenses","604.49","Viáticos y gastos de viaje"
"account_subgroup_teléfono,_internet_3","Telephone, internet","604.50","Teléfono, internet"
"account_subgroup_agua_3","Water","604.51","Agua"
"account_subgroup_energía_eléctrica_3","Electric power","604.52","Energía eléctrica"
"account_subgroup_vigilancia_y_seguridad_3","Surveillance and security","604.53","Vigilancia y seguridad"
"account_subgroup_limpieza_3","Cleaning","604.54","Limpieza"
"account_subgroup_papelería_y_artículos_de_oficina_3","Stationery and office supplies","604.55","Papelería y artículos de oficina"
"account_subgroup_mantenimiento_y_conservación_3","Maintenance and upkeep","604.56","Mantenimiento y conservación"
"account_subgroup_seguros_y_fianzas_3","Insurance and bonds","604.57","Seguros y fianzas"
"account_subgroup_otros_impuestos_y_derechos_3","Other taxes and duties","604.58","Otros impuestos y derechos"
"account_subgroup_recargos_fiscales_3","Tax surcharges","604.59","Recargos fiscales"
"account_subgroup_cuotas_y_suscripciones_3","Fees and subscriptions","604.60","Cuotas y suscripciones"
"account_subgroup_propaganda_y_publicidad_3","Propaganda and advertising","604.61","Propaganda y publicidad"
"account_subgroup_capacitación_al_personal_3","Staff training","604.62","Capacitación al personal"
"account_subgroup_donativos_y_ayudas_3","Donations and grants","604.63","Donativos y ayudas"
"account_subgroup_asistencia_técnica_3","Technical assistance","604.64","Asistencia técnica"
"account_subgroup_regalías_sujetas_a_otros_porcentajes_3","Royalties subject to other percentages","604.65","Regalías sujetas a otros porcentajes"
"account_subgroup_regalías_sujetas_al_5%_3","Royalties subject to 5%","604.66","Regalías sujetas al 5%"
"account_subgroup_regalías_sujetas_al_10%_3","Royalties subject to 10%","604.67","Regalías sujetas al 10%"
"account_subgroup_regalías_sujetas_al_15%_3","Royalties subject to 15%","604.68","Regalías sujetas al 15%"
"account_subgroup_regalías_sujetas_al_25%_3","Royalties subject to 25%","604.69","Regalías sujetas al 25%"
"account_subgroup_regalías_sujetas_al_30%_3","Royalties subject to 30%","604.70","Regalías sujetas al 30%"
"account_subgroup_regalías_sin_retención_3","Royalties without withholding","604.71","Regalías sin retención"
"account_subgroup_fletes_y_acarreos_3","Freight and haulage","604.72","Fletes y acarreos"
"account_subgroup_gastos_de_importación_3","Import charges","604.73","Gastos de importación"
"account_subgroup_patentes_y_marcas_3","Patents and trademarks","604.74","Patentes y marcas"
"account_subgroup_uniformes_3","Uniforms","604.75","Uniformes"
"account_subgroup_prediales_3","Predials","604.76","Prediales"
"account_subgroup_gastos_de_fabricación_de_urbanización","Urbanisation manufacturing costs","604.77","Gastos de fabricación de urbanización"
"account_subgroup_gastos_de_fabricación_de_construcción","Construction manufacturing costs","604.78","Gastos de fabricación de construcción"
"account_subgroup_fletes_del_extranjero_3","Freight from abroad","604.79","Fletes del extranjero"
"account_subgroup_recolección_de_bienes_del_sector_agropecuario_y/o_ganadero_3","Collection of goods from the agricultural and/or livestock sector","604.80","Recolección de bienes del sector agropecuario y/o ganadero"
"account_subgroup_gastos_no_deducibles_(sin_requisitos_fiscales)_3","Non-deductible expenses (without fiscal requirements)","604.81","Gastos no deducibles (sin requisitos fiscales)"
"account_subgroup_otros_gastos_de_fabricación","Other manufacturing costs","604.82","Otros gastos de fabricación"
"account_subgroup_mano_de_obra_directa_1","Direct labour","605","Mano de obra directa"
"account_subgroup_mano_de_obra","Labour","605.01","Mano de obra"
"account_subgroup_sueldos_y_salarios_4","Wages and Salaries","605.02","Sueldos y Salarios"
"account_subgroup_compensaciones_4","Compensation","605.03","Compensaciones"
"account_subgroup_tiempos_extras_4","Overtime","605.04","Tiempos extras"
"account_subgroup_premios_de_asistencia_4","Attendance awards","605.05","Premios de asistencia"
"account_subgroup_premios_de_puntualidad_4","Punctuality awards","605.06","Premios de puntualidad"
"account_subgroup_vacaciones_4","Holidays","605.07","Vacaciones"
"account_subgroup_prima_vacacional_4","Holiday bonus","605.08","Prima vacacional"
"account_subgroup_prima_dominical_4","Sunday premium","605.09","Prima dominical"
"account_subgroup_días_festivos_4","Public holidays","605.10","Días festivos"
"account_subgroup_gratificaciones_4","Gratuities","605.11","Gratificaciones"
"account_subgroup_primas_de_antigüedad_4","Primas de antigüedad","605.12","Primas de antigüedad"
"account_subgroup_aguinaldo_4","Christmas bonus","605.13","Aguinaldo"
"account_subgroup_indemnizaciones_4","Indemnities","605.14","Indemnizaciones"
"account_subgroup_destajo_4","Uncovering","605.15","Destajo"
"account_subgroup_despensa_4","Pantry","605.16","Despensa"
"account_subgroup_transporte_4","Transport","605.17","Transporte"
"account_subgroup_servicio_médico_4","Medical service","605.18","Servicio médico"
"account_subgroup_ayuda_en_gastos_funerarios_4","Assistance with funeral expenses","605.19","Ayuda en gastos funerarios"
"account_subgroup_fondo_de_ahorro_4","Savings fund","605.20","Fondo de ahorro"
"account_subgroup_cuotas_sindicales_4","Union dues","605.21","Cuotas sindicales"
"account_subgroup_ptu_4","OCT","605.22","PTU"
"account_subgroup_estímulo_al_personal_4","Encouragement for staff","605.23","Estímulo al personal"
"account_subgroup_previsión_social_4","Social welfare","605.24","Previsión social"
"account_subgroup_aportaciones_para_el_plan_de_jubilación_4","Contributions to the retirement plan","605.25","Aportaciones para el plan de jubilación"
"account_subgroup_otras_prestaciones_al_personal_4","Other staff benefits","605.26","Otras prestaciones al personal"
"account_subgroup_asimilados_a_salarios_4","Assimilated to salaries","605.27","Asimilados a salarios"
"account_subgroup_cuotas_al_imss_4","IMSS contributions","605.28","Cuotas al IMSS"
"account_subgroup_aportaciones_al_infonavit_4","Infonavit contributions","605.29","Aportaciones al infonavit"
"account_subgroup_aportaciones_al_sar_4","SAR contributions","605.30","Aportaciones al SAR"
"account_subgroup_otros_costos_de_mano_de_obra_directa","Other direct labour costs","605.31","Otros costos de mano de obra directa"
"account_subgroup_facilidades_administrativas_fiscales","Tax administrative facilities","606","Facilidades administrativas fiscales"
"account_subgroup_facilidades_administrativas_fiscales_1","Tax administrative facilities","606.01","Facilidades administrativas fiscales"
"account_subgroup_participación_de_los_trabajadores_en_las_utilidades","Employee profit-sharing","607","Participación de los trabajadores en las utilidades"
"account_subgroup_participación_de_los_trabajadores_en_las_utilidades_1","Employee profit-sharing","607.01","Participación de los trabajadores en las utilidades"
"account_subgroup_participación_en_resultados_de_subsidiarias","Share in results of subsidiaries","608","Participación en resultados de subsidiarias"
"account_subgroup_participación_en_resultados_de_subsidiarias_1","Share in results of subsidiaries","608.01","Participación en resultados de subsidiarias"
"account_subgroup_participación_en_resultados_de_asociadas","Share in results of associates","609","Participación en resultados de asociadas"
"account_subgroup_participación_en_resultados_de_asociadas_1","Share in results of associates","609.01","Participación en resultados de asociadas"
"account_subgroup_participación_de_los_trabajadores_en_las_utilidades_diferida_2","Deferred employees' profit-sharing","610","Participación de los trabajadores en las utilidades diferida"
"account_subgroup_participación_de_los_trabajadores_en_las_utilidades_diferida_3","Deferred employees' profit-sharing","610.01","Participación de los trabajadores en las utilidades diferida"
"account_subgroup_impuesto_sobre_la_renta","Income tax","611","Impuesto Sobre la renta"
"account_subgroup_impuesto_sobre_la_renta_1","Income tax","611.01","Impuesto Sobre la renta"
"account_subgroup_impuesto_sobre_la_renta_por_remanente_distribuible","Income tax on distributable profits","611.02","Impuesto Sobre la renta por remanente distribuible"
"account_subgroup_gastos_no_deducibles_para_cufin","Expenses not deductible for CUFIN","612","Gastos no deducibles para CUFIN"
"account_subgroup_gastos_no_deducibles_para_cufin_1","Expenses not deductible for CUFIN","612.01","Gastos no deducibles para CUFIN"
"account_subgroup_depreciación_contable","Accounting depreciation","613","Amortización contable"
"account_subgroup_depreciación_de_edificios_1","Depreciation of buildings","613.01","Depreciación de edificios"
"account_subgroup_depreciación_de_maquinaria_y_equipo_1","Depreciation of machinery and equipment","613.02","Depreciación de maquinaria y equipo"
"account_subgroup_depreciación_de_automóviles,_autobuses,_camiones_de_carga,_tractocamiones,_montacargas_y_remolques_1","Depreciation of cars, buses, cargo trucks, tractor-trailers, forklifts and trailers","613.03","Depreciación de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques"
"account_subgroup_depreciación_de_mobiliario_y_equipo_de_oficina_1","Depreciation of office furniture and equipment","613.04","Depreciación de mobiliario y equipo de oficina"
"account_subgroup_depreciación_de_equipo_de_cómputo_1","Depreciation of computer equipment","613.05","Depreciación de equipo de cómputo"
"account_subgroup_depreciación_de_equipo_de_comunicación_1","Depreciation of communication equipment","613.06","Depreciación de equipo de comunicación"
"account_subgroup_depreciación_de_activos_biológicos,_vegetales_y_semovientes_1","Depreciation of biological, plant and livestock assets","613.07","Depreciación de activos biológicos, vegetales y semovientes"
"account_subgroup_depreciación_de_otros_activos_fijos_1","Depreciation of other fixed assets","613.08","Depreciación de otros activos fijos"
"account_subgroup_depreciación_de_ferrocarriles_1","Railway depreciation","613.09","Depreciación de ferrocarriles"
"account_subgroup_depreciación_de_embarcaciones_1","Depreciation of ships","613.10","Depreciación de embarcaciones"
"account_subgroup_depreciación_de_aviones_1","Aircraft depreciation","613.11","Depreciación de aviones"
"account_subgroup_depreciación_de_troqueles,_moldes,_matrices_y_herramental_1","Depreciation of dies, moulds, dies and tooling","613.12","Depreciación de troqueles, moldes, matrices y herramental"
"account_subgroup_depreciación_de_equipo_de_comunicaciones_telefónicas_1","Depreciation of telephone communications equipment","613.13","Depreciación de equipo de comunicaciones telefónicas"
"account_subgroup_depreciación_de_equipo_de_comunicación_satelital_1","Depreciation of satellite communication equipment","613.14","Depreciación de equipo de comunicación satelital"
"account_subgroup_depreciación_de_equipo_de_adaptaciones_para_personas_con_capacidades_diferentes_1","Depreciation of adaptive equipment for disabled persons","613.15","Depreciación de equipo de adaptaciones para personas con capacidades diferentes"
"account_subgroup_depreciación_de_maquinaria_y_equipo_de_generación_de_energía_de_fuentes_renovables_o_de_sistemas_de_cogeneración_de_electricidad_eficiente_1","Depreciation of machinery and equipment for the generation of energy from renewable sources or efficient cogeneration systems","613.16","Depreciación de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente"
"account_subgroup_depreciación_de_adaptaciones_y_mejoras_1","Depreciation of adaptations and improvements","613.17","Depreciación de adaptaciones y mejoras"
"account_subgroup_depreciación_de_otra_maquinaria_y_equipo_1","Depreciation of other machinery and equipment","613.18","Depreciación de otra maquinaria y equipo"
"account_subgroup_amortización_contable","Accounting depreciation","614","Amortización contable"
"account_subgroup_amortización_de_gastos_diferidos","Amortisation of deferred expenses","614.01","Amortización de gastos diferidos"
"account_subgroup_amortización_de_gastos_pre_operativos","Amortisation of pre-operating expenses","614.02","Amortización de gastos pre operativos"
"account_subgroup_amortización_de_regalías,_asistencia_técnica_y_otros_gastos_diferidos","Amortisation of royalties, technical assistance and other deferred expenses","614.03","Amortización de regalías, asistencia técnica y otros gastos diferidos"
"account_subgroup_amortización_de_activos_intangibles","Amortisation of intangible assets","614.04","Amortización de activos intangibles"
"account_subgroup_amortización_de_gastos_de_organización","Amortisation of organisational costs","614.05","Amortización de gastos de organización"
"account_subgroup_amortización_de_investigación_y_desarrollo_de_mercado","Amortisation of market research and development","614.06","Amortización de investigación y desarrollo de mercado"
"account_subgroup_amortización_de_marcas_y_patentes","Amortisation of trademarks and patents","614.07","Amortización de marcas y patentes"
"account_subgroup_amortización_de_crédito_mercantil","Amortisation of goodwill","614.08","Amortización de crédito mercantil"
"account_subgroup_amortización_de_gastos_de_instalación","Amortisation of installation costs","614.09","Amortización de gastos de instalación"
"account_subgroup_amortización_de_otros_activos_diferidos","Amortisation of other deferred assets","614.10","Amortización de otros activos diferidos"
"account_group_resultado","Result","7","Resultado"
"account_subgroup_gastos_financieros","Financial expenses","701","Gastos financieros"
"account_subgroup_pérdida_cambiaria","Foreign exchange loss","701.01","Pérdida cambiaria"
"account_subgroup_pérdida_cambiaria_nacional_parte_relacionada","Domestic foreign exchange loss related party","701.02","Pérdida cambiaria nacional parte relacionada"
