id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_30101050144,3.01.01.05.01.44,"Ganho de Ajustes a Valor Justo - Aquisição de Participação Societária em Estágios","Contas que registram os ganhos decorrentes de ajustes a valor justo de aquisição de participação societária em estágios.",income_other,,l10n_br_account_chart_template
account_template_30101050145,3.01.01.05.01.45,"Ganho de Ajustes a Valor Justo - Decorrente de Permuta de Ativos ou Passivos","Contas que registram os ganhos decorrentes de ajustes a valor justo devido a permuta de ativos ou passivos.",income_other,,l10n_br_account_chart_template
account_template_30101050146,3.01.01.05.01.46,"Ganho de Ajustes a Valor Justo - Outras Operações","Contas que registram os ganhos decorrentes de ajustes a valor justo de outras operações não classificáveis neste plano de contas.",income_other,,l10n_br_account_chart_template
account_template_30101050148,3.01.01.05.01.48,"Cash Discount Gain","",income_other,,l10n_br_account_chart_template
account_template_30101050199,3.01.01.05.01.99,"Outras Receitas Operacionais","Contas que registrem as demais receitas que, por definição legal, sejam consideradas operacionais. tais como recuperações de despesas operacionais de períodos de apuração anteriores, tais como: prêmios de seguros, importâncias levantadas das contas vinculadas do FGTS, ressarcimento de desfalques, roubos e furtos, etc. As recuperações de custos e despesas no decurso do próprio período de apuração devem ser creditadas diretamente às contas de resultado em que foram debitadas.",income_other,,l10n_br_account_chart_template
account_template_30101070101,3.01.01.07.01.01,"(-) Remuneração a Dirigentes e a Conselho de Administração","Contas que registram a despesa incorrida relativa à remuneração mensal e fixa atribuída ao titular de firma individual, aos sócios, diretores e administradores de sociedades, ou aos representantes legais de sociedades estrangeiras, as despesas incorridas com os salários indiretos concedidos pela empresa a administradores, diretores, gerentes e seus assessores (PN Cosit nº 11, de 1992), e o valor referente às remunerações atribuídas aos membros do conselho fiscal ou consultivo.
Atenção:
1) Os valores das gratificações aos dirigentes que estejam ligados à área industrial ou de produção de serviços devem ser informados nas contas de custos, respectivamente;
2) O valor de 13º salário pago a diretor contratado nos termos da Consolidação das Leis do Trabalho (CLT) é dedutível, desde que ele não esteja enquadrado no conceito de sócio, diretor ou administrador estabelecido no PN CST nº 48, de 1972.
3) As gratificações espontâneas devem ser adicionadas ao Lucro Real.",expense,,l10n_br_account_chart_template
account_template_30101070102,3.01.01.07.01.02,"(-) Ordenados, Salários, Gratificações e Outras Remunerações a Empregados","Contas que registram as despesas com ordenados, salários, gratificações e outras remunerações a empregados, que não possuam contas específicas no registro L300.
Atenção:
1) As despesas correspondentes a salários, ordenados, gratificações e outras remunerações referentes à área de saúde, tais como assistência médica, odontológica e farmacêutica, devem ser indicadas na conta ""Assistência, médica, odontológica e farmacêutica a empregados"".
2) As despesas com Fundo de Aposentadoria Individual (FAPI), Plano de Poupança e Investimentos (PAIT) e benefícios previdenciários a empregados devem ser indicadas nas contas ""Fundo de Aposentadoria Individual - FAPI"", ""Planos de Poupança e Investimentos - PAIT"" e ""Benefícios Previdenciários a Empregados"", respectivamente.
3) Não deve ser informado nesta linha o valor referente às participações dos empregados no lucro da pessoa jurídica. Esse valor deve ser informado na conta ""Participações de empregados"".
4) O valor das contribuições não compulsórias, destinadas a custear benefícios complementares assemelhados aos da previdência social, instituídos em favor dos empregados e dirigentes da pessoa jurídica, e para os Fundos de Aposentadoria Programada Individual (Fapi) cujo ônus seja da pessoa jurídica, que exceder, no período de apuração, a vinte por cento do total dos salários dos empregados e da remuneração dos dirigentes da empresa, vinculados ao referido plano, deve ser adicionado ao Lucro Real.
5) As demais contribuições não compulsórias, exceto as destinadas a custear seguros e planos de saúde, devem ser adicionados ao Lucro Real"".
",expense,,l10n_br_account_chart_template
account_template_30101070103,3.01.01.07.01.03,"(-) Outros Gastos com Pessoal","Contas que registrem os demais gastos com pessoal não especificados em contas anteriores.",expense,,l10n_br_account_chart_template
account_template_30101070104,3.01.01.07.01.04,"(-) Outros Serviços Prestados por Pessoa Física ou Jurídica","Contas que registram o valor das despesas correspondentes aos serviços prestados por:
1) Pessoa física: que não tenha vínculo empregatício com a pessoa jurídica declarante, tais como: comissões, corretagens, gratificações, honorários, direitos autorais e outras remunerações, inclusive as relativas a empreitadas de obras exclusivamente de trabalho e as decorrentes de fretes e carretos em geral.
2) Pessoa jurídica inclusive cooperativa de trabalho e locação de mão de obra;
Atenção: Somente são dedutíveis as despesas de comissões e corretagens quando, sobre elas, o credor tenha direito líquido e certo (PN CST nº 07, de 28 de janeiro de 1976).",expense,,l10n_br_account_chart_template
account_template_30101070105,3.01.01.07.01.05,"(-) Encargos Sociais - Previdência Social","Contas que registram as contribuições para a Previdência Social, não computadas nos custos (inclusive dos dirigentes - PN CST nº 35, de 31 de agosto de 1981).",expense,,l10n_br_account_chart_template
account_template_30101070106,3.01.01.07.01.06,"(-) Encargos Sociais - FGTS","Contas que registram as contribuições para o FGTS não computadas nos custos (inclusive dos dirigentes - PN CST nº 35, de 31 de agosto de 1981).",expense,,l10n_br_account_chart_template
account_template_30101070107,3.01.01.07.01.07,"(-) Encargos Sociais – Outros","Contas que registram os demais encargos sociais, não computadas nos custos ou nas contas Encargos Sociais -  Previdência Social ou Encargos Sociais -  FGTS.",expense,,l10n_br_account_chart_template
account_template_30101070108,3.01.01.07.01.08,"(-) Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991)","Contas que registram as doações e patrocínios efetuados no período de apuração em favor de projetos culturais previamente aprovados pelo Ministério da Cultura ou pela Agência Nacional do Cinema (Ancine), observada a legislação de concessão dos projetos.
A pessoa jurídica que tiver efetuado doação ou patrocínio a projeto aprovado nos termos dos arts. 25 e 26 da Lei nº 8.313, de 23 de dezembro de 1991, ou nos termos desses dois artigos combinados com o § 6º do art. 39 da Medida Provisória nº 2.228-1, de 6 de agosto de 2001, cujos projetos são produzidos com os recursos de que trata o inciso X desse mesmo art. 39, pode deduzir o valor relativo às doações e/ou patrocínios como despesa operacional.
A pessoa jurídica que tiver efetuado doação ou patrocínio a projeto aprovado nos termos do art.18 da Lei nº 8.313, de 1991, com alterações promovidas pelo art. 1º da Lei nº 9.874, de 23 de novembro de 1999, e pelo art. 53 da MP nº 2.228-1, de 2001, com a redação dada pela Lei nº 10.454, de 2002, ou nos termos desses artigos combinados com o § 6º do art. 39 da Medida Provisória nº 2.228-1, de 6 de agosto de 2001, não pode efetuar qualquer dedução do valor correspondente às doações ou patrocínios como despesa operacional. Esse valor deve ser adicionado ao Lucro Real.
Atenção: Somente podem usufruir os benefícios fiscais referidos nesta linha os incentivadores que obedecerem, para suas doações ou patrocínios, o período definido pelas portarias editadas pelo MinC ou Ancine, publicadas no Diário Oficial da União, para homologação dos projetos beneficiários.",expense,,l10n_br_account_chart_template
account_template_30101070109,3.01.01.07.01.09,"(-) Operações de Aquisição de Vale Cultura (Lei no 12.761/2012, art. 10).","Contas que registram o total do valor despendido no período de apuração a título de aquisição do vale-cultura.
O limite de dedução no percentual de um por cento será considerado isoladamente e não se submeterá a limite conjunto com outras deduções do imposto a título de incentivo. O valor excedente ao limite de dedução não poderá ser deduzido do imposto em períodos de apuração posteriores.
A pessoa jurídica beneficiária:
a) poderá deduzir o valor despendido a título de aquisição do vale-cultura como despesa operacional para fins de apuração do IRPJ; e
b) deverá adicionar o valor deduzido como despesa operacional, para fins de apuração da base de cálculo da CSLL.",expense,,l10n_br_account_chart_template
account_template_30101070110,3.01.01.07.01.10,"(-) Doações a Instituições de Ensino e Pesquisa (Lei nº 9.249/1995, art.13, § 2º)","Contas que registram as doações efetuadas às instituições de ensino e pesquisa cuja criação tenha sido autorizada por lei federal e que preencham os requisitos dos incisos I e II do art. 213 da Constituição Federal, de 1988, que são:
a) comprovação de finalidade não-lucrativa e aplicação dos excedentes financeiros em educação;
b) assegurar a destinação do seu patrimônio a outra escola comunitária, filantrópica ou confessional, ou ao Poder Público, no caso de encerramento de suas atividades.
A sua dedutibilidade está limitada a 1,5% (um e meio por cento) do lucro operacional, antes de computada esta dedução e a das doações a entidades civis.",expense,,l10n_br_account_chart_template
account_template_30101070111,3.01.01.07.01.11,"(-) Doações a Entidades Civis","Contas que registram as doações efetuadas a:
a) entidades civis, legalmente constituídas no Brasil, sem fins lucrativos, que prestem serviços gratuitos em benefício de empregados da pessoa jurídica doadora, e respectivos dependentes, ou em benefício da comunidade na qual atuem; e
b) Organizações da Sociedade Civil de Interesse Público (OSCIP), qualificadas segundo as normas estabelecidas na Lei nº 9.790, de 23 de março de 1999.
Para fins de dedução na apuração do lucro real, as referidas doações estão limitadas a 2% (dois por cento) do lucro operacional da pessoa jurídica, antes de computadas essas deduções, observadas as seguintes regras:
a) as doações, quando em dinheiro, devem ser feitas mediante crédito em conta corrente bancária diretamente em nome da entidade beneficiária;
b) a pessoa jurídica doadora deve manter em arquivo, à disposição da fiscalização, declaração, segundo modelo aprovado pela IN SRF nº 87, de 31 de dezembro de 1996, fornecida pela entidade beneficiária, em que está se compromete a aplicar integralmente os recursos recebidos na realização de seus objetivos sociais, com identificação da pessoa física responsável pelo seu cumprimento, e a não distribuir lucros, bonificações ou vantagens a dirigentes, mantenedores ou associados, sob nenhuma forma ou pretexto (Lei nº 9.249, de 1995, art. 13, § 2º, inciso III, alínea b);
Atenção:
1) A condição estabelecida no item b não alcança a hipótese de remuneração de dirigente em decorrência de vínculo empregatício, pelas Organizações da Sociedade Civil de Interesse Público (OSCIP), qualificadas segundo as normas estabelecidas na Lei nº 9.790, de 1999, e pelas Organizações Sociais (OS), qualificadas consoante os dispositivos da Lei nº 9.637, de 15 de maio de 1998.
2) O disposto no item anterior aplica-se somente à remuneração não superior, em seu valor bruto, ao limite estabelecido para a remuneração de servidores do Poder Executivo Federal.
c) a entidade civil beneficiária deve ser reconhecida de utilidade pública por ato formal de órgão competente da União.
Atenção: O disposto neste item não se aplica às OSCIP.
d) a dedutibilidade fica condicionada a que a entidade beneficiária tenha sua condição de utilidade pública ou de OSCIP renovada anualmente pelo órgão competente da União, mediante ato formal.
Atenção: Essa renovação:
a) somente será concedida a entidade que comprove, perante o órgão competente da União, ter cumprido, no ano-calendário anterior ao do pedido, todas as exigências e condições estabelecidas;
b) produzirá efeitos para o ano-calendário subsequente ao de sua formalização.
O valor que exceder o limite permitido deve ser adicionado ao Lucro Real. ",expense,,l10n_br_account_chart_template
account_template_30101070112,3.01.01.07.01.12,"(-) Outras Contribuições, Doações e Patrocínios","Contas que registram as doações feitas, entre outras, aos Fundos controlados pelos Conselhos Municipais, Estaduais e Nacional dos Direitos da Criança e do Adolescente e Atividades de Caráter Desportivo. O valor dessas doações aos Fundos dos Direitos da Criança e do Adolescente e Atividade de Caráter Desportivo não é dedutível como despesa operacional na determinação do lucro real e da base de cálculo da contribuição social sobre o lucro líquido, mas pode ser deduzido diretamente do imposto devido.
O valor indicado nesta linha deve, também, ser adicionado ao Lucro Real.
Atenção:
1) Os valores das doações e patrocínios de caráter cultural e artístico, das doações a instituições de ensino e pesquisa e das doações a entidades civis (Lei nº 9.249, de 1995, art. 13, § 2º), devem ser indicados nas respectivas contas.
2) O valor da contribuição sindical deve ser informado na conta de ""Outras Despesas Operacionais"".",expense,,l10n_br_account_chart_template
account_template_30101070113,3.01.01.07.01.13,"(-) Alimentação do Trabalhador","Contas que registram o valor das despesas com alimentação do pessoal não ligado à produção, realizadas durante o período de apuração, ainda que a pessoa jurídica não tenha Programa de Alimentação do Trabalhador aprovado pelo Ministério do Trabalho. As despesas correspondentes, inclusive com cestas básicas de alimentos, somente podem ser dedutíveis quando a pessoa jurídica fornecer alimentação, indistintamente, a todos os seus empregados. ",expense,,l10n_br_account_chart_template
account_template_30101070114,3.01.01.07.01.14,"(-) PIS/PASEP","Contas que registram a parcela das Contribuições para o PIS/PASEP incidente sobre as demais receitas operacionais.",expense,,l10n_br_account_chart_template
account_template_30101070115,3.01.01.07.01.15,"(-) COFINS","Contas que registram a parcela da COFINS incidente sobre as demais receitas operacionais",expense,,l10n_br_account_chart_template
account_template_30101070116,3.01.01.07.01.16,"(-) Demais Impostos, Taxas e Contribuições, exceto IR e CSLL","Contas que registram os demais tributos e contribuições. Os valores indicados nesta conta são dedutíveis, para efeito de determinação do lucro real, no período de apuração em que ocorrer o fato gerador.
Não devem ser incluídas as importâncias:
a) incorporadas ao custo de bens do ativo não-circulante, exceto realizável a longo prazo;
b) correspondentes aos impostos não recuperáveis, incorporados ao custo das matérias-primas, materiais secundários, materiais de embalagem e mercadorias destinadas à revenda;
c) correspondentes aos impostos recuperáveis;
d) correspondentes aos impostos e contribuições redutores da receita bruta;
e) correspondentes às Contribuições para o PIS/PASEP e à COFINS incidentes sobre as demais receitas operacionais;
f) correspondentes à contribuição social sobre o lucro líquido e ao imposto de renda devidos. ",expense,,l10n_br_account_chart_template
account_template_30101070117,3.01.01.07.01.17,"(-) Arrendamento Mercantil","Contas que registram as despesas, não computadas nos custos, pagas ou creditadas a título de contraprestação de arrendamento mercantil, decorrentes de contrato celebrado com observância da Lei nº 6.099, de 12 de setembro de 1974, com as alterações da Lei nº 7.132, de 26 de outubro de 1983, e da Portaria MF nº 140, de 1984.
Atenção: As despesas relativas ao arrendamento de bens que não sejam intrinsecamente vinculados com a comercialização de bens ou serviços devem ser adicionadas ao Lucro Real.",expense,,l10n_br_account_chart_template
account_template_30101070118,3.01.01.07.01.18,"(-) Aluguéis","Contas que registram as despesas com aluguéis não decorrentes de arrendamento mercantil.
Atenção: As despesas relativas a aluguéis de bens móveis ou imóveis que não sejam intrinsecamente relacionados com a comercialização dos bens ou serviços devem ser adicionadas ao Lucro Real.",expense,,l10n_br_account_chart_template
account_template_30101070119,3.01.01.07.01.19,"(-) Despesas com Veículos e de Conservação de Bens e Instalações","Contas que registram as despesas relativas aos bens que não estejam ligados diretamente à produção, as realizadas com reparos que não impliquem aumento superior a um ano da vida útil do bem, prevista no ato de sua aquisição, e as relativas a combustíveis e lubrificantes para veículos.
Atenção: Somente são dedutíveis, para fins de apuração do lucro real, as despesas com Veículos e de Conservação de Bens e Instalações relativas a bens intrinsecamente vinculados com a comercialização de bens ou serviços. Os gastos considerados indedutíveis devem ser adicionados ao Lucro Real.",expense,,l10n_br_account_chart_template
account_template_30101070120,3.01.01.07.01.20,"(-) Propaganda, Publicidade e Patrocínio","Contas que registram as despesas com propaganda, publicidade e patrocínio.
Atenção: Essas despesas são dedutíveis nas condições estabelecidas no art. 366 do Decreto nº 3.000, de 1999, segundo o regime de competência.",expense,,l10n_br_account_chart_template
account_template_30101070121,3.01.01.07.01.21,"(-) Propaganda, Publicidade e Patrocínio de Assoc. Desportivas que Mantenha Equipe de Futebol Profissional","Contas que registram as despesas com propaganda e publicidade e patrocínios destinados a manutenção de Equipes de Futebol profissional.",expense,,l10n_br_account_chart_template
account_template_30101070122,3.01.01.07.01.22,"(-) Multas","Contas que registram as despesas com multas.                                                                                                                                                                                                                                                                         São totalmente indedutíveis não só as multas impostas por infrações fiscais de que resulte falta ou insuficiência de pagamento de tributo ou contribuição, como também aquelas que decorram de infrações a normas não tributárias (multas de trânsito, por exemplo). São dedutíveis as multas fiscais de natureza compensatória e aquelas impostas por descumprimento de obrigações tributárias, meramente acessórias, de que não resulte falta ou insuficiência de pagamento de tributo ou contribuição (PN CST nº 61, de 1979).                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 Atenção: Os valores das multas indedutíveis devem ser adicionados ao Lucro Real.                                                      ",expense,,l10n_br_account_chart_template
account_template_30101070123,3.01.01.07.01.23,"(-) Encargos de Depreciação","Contas que registram o valor de depreciação com bens, inclusive bens adquiridos sob a modalidade de arrendamento financeiro, não aplicados diretamente na produção.
Atenção: Somente são dedutíveis, para fins de apuração do lucro real, as despesas com Encargos de Depreciação de Bens e Instalações intrinsecamente vinculados com a comercialização de bens ou serviços. Os gastos considerados indedutíveis devem ser adicionados ao Lucro Real.",expense_depreciation,,l10n_br_account_chart_template
account_template_30101070124,3.01.01.07.01.24,"(-) Encargos de Amortização","Contas que registram o valor de amortização de direitos ou bens intangíveis, inclusive objeto de arrendamento financeiro, não aplicados diretamente na produção.
Atenção: Somente são dedutíveis, para fins de apuração do lucro real, as despesas com Encargos de Amortização de Bens e Instalações intrinsecamente vinculados com a comercialização de bens ou serviços. Os gastos considerados indedutíveis devem ser adicionados ao Lucro Real.",expense_depreciation,,l10n_br_account_chart_template
account_template_30101070125,3.01.01.07.01.25,"(-) Perdas em Operações de Crédito","Contas que registram as perdas efetivas no recebimento de créditos decorrentes das atividades da pessoa jurídica.",expense,,l10n_br_account_chart_template
account_template_30101070126,3.01.01.07.01.26,"(-) Provisões para Férias","Contas que registram as despesas com a constituição de provisão para o pagamento de remuneração correspondente a férias e adicional de férias de empregados, inclusive encargos sociais (Decreto nº 3.000, de 1999, art. 337, e PN CST nº 7, de 1980).",expense,,l10n_br_account_chart_template
account_template_30101070127,3.01.01.07.01.27,"(-) Provisões para 13º Salário de Empregados","Contas que registram as despesas com a constituição de provisão para 13º salário, no caso de apuração trimestral do imposto, inclusive encargos sociais (Decreto nº 3.000, de 1999, art. 338).",expense,,l10n_br_account_chart_template
account_template_30101070128,3.01.01.07.01.28,"(-) Provisão para Perda de Estoque de Livros","Contas que registram as despesas com a constituição de provisão para perda de estoque de livros.  As pessoas jurídicas que exerçam as atividades de editor (a pessoa física ou jurídica que adquire o direito de reprodução de livros, dando a eles tratamento adequado à leitura), distribuidor (a pessoa jurídica que opera no ramo de compra e venda de livros por atacado) e livreiro (a pessoa jurídica ou representante comercial autônomo que se dedica à venda de livros), poderão indicar nesta linha, a provisão para perda de estoques, calculada no último dia de cada período de apuração do imposto de renda e da contribuição social sobre o lucro líquido, correspondente a 1/3 (um terço) do valor do estoque existente naquela data, na forma da IN SRF nº 412, de 23 de março de 2004. Ao fim de cada exercício financeiro legal será feito o ajustamento da provisão dos respectivos estoques.",expense,,l10n_br_account_chart_template
account_template_30101070129,3.01.01.07.01.29,"(-) Demais Provisões","Contas que registram às despesas com provisões não relacionadas nas linhas anteriores, constituídas no decorrer do período de apuração.
Atenção: Os valores indicados nesta linha são totalmente indedutíveis, devendo ser adicionados ao Lucro Real",expense,,l10n_br_account_chart_template
account_template_30101070130,3.01.01.07.01.30,"(-) Gratificações a Administradores","Contas que registram as gratificações a administradores.
Os pagamentos e créditos a esse título são totalmente indedutíveis. Por isso, seu montante deve ser adicionado ao Lucro Real.",expense,,l10n_br_account_chart_template
account_template_30101070131,3.01.01.07.01.31,"(-) Royalties e Assistência Técnica - no PAÍS","Contas que registram as despesas correspondentes às importâncias pagas a beneficiário pessoa física ou jurídica, residente ou domiciliado no Brasil, a título de royalties e assistência técnica, científica ou assemelhada, que não estejam relacionados com a produção de bens e/ou serviços.",expense,,l10n_br_account_chart_template
account_template_30101070132,3.01.01.07.01.32,"(-) Royalties e Assistência Técnica - no EXTERIOR","Contas que registram as despesas correspondentes às importâncias pagas a beneficiário pessoa física ou jurídica, residente ou domiciliado no exterior, a título de royalties e assistência técnica, científica ou assemelhada, que não estejam relacionados com a produção de bens e/ou serviços.",expense,,l10n_br_account_chart_template
account_template_30101070133,3.01.01.07.01.33,"(-) Assistência Médica, Odontológica e Farmacêutica a Empregados","Contas que registram as despesas com assistência médica, odontológica e farmacêutica.
Atenção: O valor referente à contratação de serviços de profissionais liberais sem vínculo empregatício ou de sociedades civis deve ser informado nas contas Prestação de Serviços por Pessoa Física sem Vínculo Empregatício ou Prestação de Serviço Pessoa Jurídica, conforme o caso.",expense,,l10n_br_account_chart_template
account_template_30101070134,3.01.01.07.01.34,"(-) Pesquisas Científicas e Tecnológicas","Contas que registram as despesas efetuadas a esse título, inclusive a contrapartida das amortizações daquelas registradas no ativo diferido",expense,,l10n_br_account_chart_template
account_template_30101070135,3.01.01.07.01.35,"(-) Bens de Pequeno Valor Unitário ou de Vida Útil de até um Ano Deduzidos como Despesa","Contas que registram o valor de aquisição de bens do ativo imobilizado cujo prazo de vida útil não ultrapasse um ano, ou, caso exceda esse prazo, tenha valor unitário igual ou inferior a R$ 1 200,00 (mil duzentos reais) (Lei nº 12.973, de 2014, art. 15).",expense,,l10n_br_account_chart_template
account_template_30101070136,3.01.01.07.01.36,"(-) Despesas com Energia Elétrica","Contas que registram as despesas com energia elétrica.",expense,,l10n_br_account_chart_template
account_template_30101070137,3.01.01.07.01.37,"(-) Despesas com Água e Esgoto","Contas que registram as despesas com água e esgoto.",expense,,l10n_br_account_chart_template
account_template_30101070138,3.01.01.07.01.38,"(-) Despesas com Telefone e Internet","Contas que registram as despesas com telefone e internet.",expense,,l10n_br_account_chart_template
account_template_30101070139,3.01.01.07.01.39,"(-) Despesas com Correios e Malotes","Contas que registram as despesas com correios e malotes.",expense,,l10n_br_account_chart_template
account_template_30101070140,3.01.01.07.01.40,"(-) Despesas com Seguros","Contas que registram as despesas com seguros.",expense,,l10n_br_account_chart_template
account_template_30101070141,3.01.01.07.01.41,"(-) Benefícios Previdenciários a Empregados","Contas que registram as despesas com benefícios previdenciários a empregados.",expense,,l10n_br_account_chart_template
account_template_30101070142,3.01.01.07.01.42,"(-) Fundo de Aposentadora Individual - FAPI","Contas que registram as despesas com Fundo de Aposentadoria Individual - FAPI.",expense,,l10n_br_account_chart_template
account_template_30101070143,3.01.01.07.01.43,"(-) Planos de Poupança e Investimento - PAIT","Contas que registram as despesas com Plano de Poupança e Investimento - PAIT.",expense,,l10n_br_account_chart_template
account_template_30101070144,3.01.01.07.01.44,"(-) Pesquisa e Desenvolvimento Abrangidas no Programa Rota 2030","Contas que registram as despesas com:
I - pesquisa, abrangidas as atividades de pesquisa básica dirigida, de pesquisa aplicada, de desenvolvimento experimental e de proje-tos estruturantes; e
II - desenvolvimento, abrangidas as atividades de desenvolvimento, de capacitação de fornecedores, de manufatura básica, de tecno-logia industrial básica e de serviços de apoio técnico.
(Lei nº 13.755/2018, art. 11).",expense,,l10n_br_account_chart_template
account_template_30101090101,3.01.01.09.01.01,"(-) Variações Cambiais Passivas","Contas que registram as perdas monetárias passivas resultantes da atualização dos direitos de créditos e das obrigações, calculadas com base nas variações nas taxas de câmbio (Lei nº 9.069, de 1995, art. 52, e Lei nº 9.249, de 1995, art. 8º).
Incluir, nesta linha, a variação cambial passiva correspondente:
a) à atualização das obrigações e dos créditos em moeda estrangeira, registrada em qualquer data e apurada no encerramento do período de apuração em função da taxa de câmbio vigente;
b) às operações com moeda estrangeira e conversão de obrigações para moeda nacional, ou novação dessas obrigações, ou sua extinção, total ou parcial, em virtude de capitalização, dação em pagamento, compensação, ou qualquer outro modo, desde que observadas as condições fixadas pelo Banco Central do Brasil.
Atenção: As variações cambiais passivas decorrentes dos direitos de crédito e de obrigações, em função da taxa de câmbio, são consideradas como despesa financeira, inclusive para fins de cálculo do lucro da exploração (Lei nº 9.718, art. 9º c/c art. 17).",expense,,l10n_br_account_chart_template
account_template_30101090102,3.01.01.09.01.02,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade","Contas que registram:
a) o somatório das perdas incorridas, em cada mês do período de apuração, em operações realizadas nas bolsas de valores, de mercadorias, de futuros e assemelhadas, existentes no País;
b) as perdas incorridas nas alienações, fora de bolsa, de ouro, ativo financeiro, e de participações societárias, exceto as alienações de participações societárias permanentes em sociedades coligadas e controladas e de participações societárias que permanecerem no ativo da pessoa jurídica até o término do ano-calendário seguinte ao de suas aquisições; e
c) as perdas em operações de swap e no resgate de quota de fundo de investimento que mantenha, no mínimo, 67% (sessenta e sete por cento) de ações negociadas no mercado à vista de bolsa de valores ou entidade assemelhada (Lei nº 9.532, de 1997, art. 28, alterado pela MP nº 1.636, de 1998, art. 2º, e reedições).
São consideradas assemelhadas às bolsas de valores, de mercadorias e de futuros as entidades cujo objeto social seja análogo ao das referidas bolsas e que funcionem sob a supervisão e fiscalização da Comissão de Valores Mobiliários (CVM). Atenção:
1) As perdas apuradas nas operações de renda variável, exceto day-trade, somente são dedutíveis na determinação do lucro real até o limite dos ganhos auferidos em operações de mesma natureza, observado o disposto nos itens 3 a 5. As perdas não deduzidas em um período de apuração podem sê-lo nos períodos de apuração subsequentes. A parcela não dedutível no período de apuração deve ser controlada na Parte B do Lalur.
2) A partir de 1º de janeiro de 2000, as perdas apuradas em operações, exceto day-trade, no mercado à vista de ações somente são compensadas com os ganhos líquidos auferidos em operações, exceto day-trade, realizadas exclusivamente nesse mercado.
3) O saldo de perdas decorrentes de operações, exceto day-trade, existente em 31 de dezembro de 1999 pode ser compensado com os ganhos líquidos auferidos:
a) no mercado à vista de ações, se as perdas decorreram de operações, exceto day-trade, realizadas exclusivamente nesse mercado; e
b) em quaisquer mercados, se as perdas decorreram de operações, exceto day-trade, realizadas em mercados diversificados.
4) As limitações de realização de perdas, de que tratam as instruções de preenchimento desta linha, não se aplicam às pessoas jurídicas citadas no inciso I do art. 35 da IN SRF nº 25, de 6 de março de 2001, e às operações de swap utilizadas como cobertura (hedge).",expense,,l10n_br_account_chart_template
account_template_30101090103,3.01.01.09.01.03,"(-) Perdas em Operações Day-Trade","Contas que registram o somatório das perdas diárias apuradas, em cada mês do período de apuração, em operações day-trade.
Não se caracteriza como day-trade o exercício da opção e a venda ou compra do ativo no mercado à vista, no mesmo dia.
Também não se caracterizam como day-trade as operações iniciadas por intermédio de uma instituição e encerradas em outra, quando houver a liquidação física mediante movimentação de títulos ou valores mobiliários em custódia",expense,,l10n_br_account_chart_template
account_template_30101090104,3.01.01.09.01.04,"(-) Despesas de Juros sobre o Capital Próprio","Contas que registram os juros pagos ou creditados individualizadamente a titular, sócios ou acionistas, a título de remuneração do capital próprio, calculados sobre as contas do patrimônio líquido e limitados à variação, pro rata dia, da Taxa de Juros de Longo Prazo (TJLP), observando-se o regime de competência (Lei nº 9.249, de 1995, art. 9º).                                                                                                                                                                                                                                                                                                                                           Atenção: Quanto à dedutibilidade dos juros como despesa operacional, para fins de determinação do lucro real e da base de cálculo da CSLL.",expense,,l10n_br_account_chart_template
account_template_30101090105,3.01.01.09.01.05,"(-) Despesas de Remuneração de Debêntures","Contas que registram as despesas de Remuneração de Debêntures.",expense,,l10n_br_account_chart_template
account_template_30101090106,3.01.01.09.01.06,"(-) Juros com Empréstimos de Pessoas Vinculadas ou Situadas em País com Tributação favorecida","Contas que registram os juros pagos ou creditados por fonte situada no Brasil à pessoa física ou jurídica, vinculada nos termos do art. 23 da Lei nº 9.430, de 27 de dezembro de 1996, residente ou domiciliada no exterior, não constituída em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado, observado o art. 24 da Lei nº 12.249, de 11 de junho de 2010.
Indicar também, os juros pagos ou creditados por fonte situada no Brasil à pessoa física ou jurídica residente, domiciliada ou constituída no exterior, em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado, nos termos dos arts. 24 e 24-A da Lei nº 9.430, de 27 de dezembro de 1996, observado o art. 25 da Lei nº 12.249, de 2010.",expense,,l10n_br_account_chart_template
account_template_30101090107,3.01.01.09.01.07,"(-) Despesas Financeiras Relativas a Arrendamento","Contas que registram a contrapartida da realização do ajuste ao valor presente dos elementos monetários do passivo decorrentes de operações de longo prazo ou quando houver efeito relevante relativos a arrendamento.",expense,,l10n_br_account_chart_template
account_template_30101090108,3.01.01.09.01.08,"(-) Outras Despesas Financeiras","Contas que registram as despesas relativas a juros, não incluídas nas contas específicas, tais despesas serão obrigatoriamente apropriadas, segundo o regime de competência.
Atenção:
1) As variações monetárias passivas decorrentes da atualização das obrigações, em função de índices ou coeficientes aplicáveis por disposição legal ou contratual, devem ser informadas como despesa financeira.
2) As variações cambiais passivas não devem ser informadas nesta linha, e sim em conta específica.",expense,,l10n_br_account_chart_template
