"id","name","code","account_type","reconcile","name@fr"
"syscebnl_8321","Unrestricted gifts in kind H.A.O.",8321,"expense","False","Dons en nature H.A.O. à distribuer non affectés"
"syscebnl_8325","Donations in kind H.A.O. allocated",8325,"expense","False","Dons en nature H.A.O. à distribuer affectés"
"syscebnl_834","Losses on receivables H.A.O.",834,"expense","False","Pertes sur créances H.A.O."
"syscebnl_836","Debt waivers granted",836,"expense","False","Abandons de créances consentis"
"syscebnl_838","Expense transfers H.A.O.",838,"expense","False","Transferts de charges H.A.O."
"syscebnl_839","Charges for depreciation and provisions for short-term risks H.A.O.",839,"expense","False","Charges pour dépréciations et provisions pour risques à court terme H.A.O."
"syscebnl_841","Recognised H.A.O. income",841,"income_other","False","Produits H.A.O. constatés"
"syscebnl_8421","Donations in kind H.A.O. sold",8421,"income_other","False","Dons en nature H.A.O vendus"
"syscebnl_8422","Services in kind H.A.O.",8422,"income_other","False","Prestations de services en nature H.A.O."
"syscebnl_8425","Donations in kind H.A.O. to be distributed",8425,"income_other","False","Dons en nature H.A.O. à distribuer"
"syscebnl_843","Voluntary contributions in cash",843,"income_other","False","Contributions volontaires en numéraire"
"syscebnl_846","Debt waivers obtained",846,"income_other","False","Abandons de créances obtenus"
"syscebnl_848","Transfers of income H.A.O.",848,"income_other","False","Transferts de produits H.A.O"
"syscebnl_849","Reversals of charges for impairment and provisions for short-term risks",849,"income_other","False","Reprises de charges pour dépréciations et provisions pour risques à court terme"
"syscebnl_851","Charges to regulated provisions",851,"expense","False","Dotations aux provisions réglementées"
"syscebnl_852","Depreciation and amortisation charges H.A.O.",852,"expense","False","Dotations aux amortissements H.A.O."
"syscebnl_853","Impairment charges H.A.O.",853,"expense","False","Dotations aux dépréciations H.A.O."
"syscebnl_854","Charges to provisions for liabilities and charges H.A.O.",854,"expense","False","Dotations aux provisions pour risques et charges H.A.O."
"syscebnl_858","Other charges H.A.O.",858,"expense","False","Autres dotations H.A.O"
"syscebnl_861","Reversals of regulated provisions",861,"income_other","False","Reprises de provisions réglementées"
"syscebnl_862","Write-backs of depreciation H.A.O.",862,"income_other","False","Reprises d'amortissements H.A.O."
"syscebnl_863","Write-backs of depreciation H.A.O.",863,"income_other","False","Reprises de dépréciations H.A.O."
"syscebnl_864","Reversals of provisions for liabilities and charges H.A.O.",864,"income_other","False","Reprises de provisions pour risques et charges H.A.O."
"syscebnl_868","Other reversals H.A.O.",868,"income_other","False","Autres reprises H.A.O."
"syscebnl_87","Changes in inventories of gifts in kind H.A.O.",87,"expense","False","Variations de stocks de dons en nature H.A.O."
"syscebnl_881","Balancing subsidies, State",881,"income_other","False","Subventions d'équilibre, État"
"syscebnl_884","Balancing subsidies, Public authorities",884,"income_other","False","Subventions d'équilibre, Collectivités publiques"
"syscebnl_888","Other balancing subsidies",888,"income_other","False","Autres subventions d'équilibre"
"syscebnl_900","Grants in kind",900,"off_balance","False","Secours en nature"
"syscebnl_901","Free provision of goods",901,"off_balance","False","Mises à disposition gratuite de biens"
"syscebnl_902","Services in kind",902,"off_balance","False","Prestations en nature"
"syscebnl_904","Volunteer staff",904,"off_balance","False","Personnel bénévole"
"syscebnl_910","Donations in kind",910,"off_balance","False","Dons en nature"
"syscebnl_911","Services in kind",911,"off_balance","False","Prestations en nature"
"syscebnl_914","Volunteers",914,"off_balance","False","Bénévolat"
"syscebnl_92","ADJUSTED ACCOUNTS",92,"off_balance","False","COMPTES REFLECHIS"
"syscebnl_93","RECLASSIFICATION ACCOUNTS",93,"off_balance","False","COMPTES DE RECLASSEMENTS"
"syscebnl_94","COST ACCOUNTS",94,"off_balance","False","COMPTES DE COÛTS"
"syscebnl_95","INVENTORY ACCOUNTS",95,"off_balance","False","COMPTES DE STOCKS"
"syscebnl_96","PRE-ESTABLISHED COST VARIANCE ACCOUNTS",96,"off_balance","False","COMPTES D'ECARTS SUR COUTS PREETABLIS"
"syscebnl_97","ACCOUNTING TREATMENT DIFFERENCES ACCOUNTS",97,"off_balance","False","COMPTES DE DIFFERENCES DE TRAITEMENT COMPTABLE"
"syscebnl_98","PROFIT AND LOSS ACCOUNTS",98,"off_balance","False","COMPTES DE RESULTATS"
"syscebnl_99","INTERCOMPANY BALANCES",99,"off_balance","False","COMPTES DE LIAISONS INTERNES"
