id,name,sector,description
"KPD495009","49.50.09","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge cjevovodnog transporta, d. n."
"KPD501011","50.10.11","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskog i obalnog prijevoza putnika trajektima"
"KPD501012","50.10.12","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskog i obalnog prijevoza putnika brodovima za kružna putovanja"
"KPD501019","50.10.19","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskog i obalnog prijevoza putnika, d. n."
"KPD501020","50.10.20","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge iznajmljivanja pomorskih putničkih brodova s posadom"
"KPD502011","50.20.11","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskog i obalnog prijevoza zamrznute i hlađene robe brodovima hladnjačama"
"KPD502012","50.20.12","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskog i obalnog prijevoza sirove nafte tankerima"
"KPD502013","50.20.13","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskog i obalnog prijevoza ostalih tekućina i plinova tankerima"
"KPD502014","50.20.14","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskog i obalnog prijevoza intermodalnih kontejnera kontejnerskim brodovima"
"KPD502015","50.20.15","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskog i obalnog prijevoza krute rasute robe"
"KPD502019","50.20.19","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskog i obalnog prijevoza robe, d. n."
"KPD502021","50.20.21","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge iznajmljivanja pomorskih teretnih brodova s posadom"
"KPD502022","50.20.22","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge tegljenja i potiskivanja na morskim i obalnim vodama"
"KPD503011","50.30.11","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prijevoza putnika trajektima unutarnjim vodnim putovima"
"KPD503012","50.30.12","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prijevoza putnika brodovima za kružna putovanja unutarnjim vodnim putovima"
"KPD503013","50.30.13","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prijevoza putnika čamcima za razgledavanje i izlete unutarnjim vodnim putovima"
"KPD503019","50.30.19","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prijevoza putnika unutarnjim vodnim putovima, d. n."
"KPD503020","50.30.20","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge iznajmljivanja riječnih putničkih brodova s posadom"
"KPD504011","50.40.11","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prijevoza zamrznute i hlađene robe brodovima hladnjačama unutarnjim vodnim putovima"
"KPD504012","50.40.12","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prijevoza sirove nafte tankerima unutarnjim vodnim putovima"
"KPD504013","50.40.13","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prijevoza ostalih tekućina i plinova tankerima unutarnjim vodnim putovima"
"KPD504014","50.40.14","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prijevoza kontejnera kontejnerskim brodovima unutarnjim vodnim putovima"
"KPD504019","50.40.19","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prijevoza robe unutarnjim vodnim putovima, d. n."
"KPD504021","50.40.21","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge iznajmljivanja teretnih riječnih brodova s posadom"
"KPD504022","50.40.22","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge tegljenja i potiskivanja na unutarnjim vodnim putovima"
"KPD511011","51.10.11","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge redovitog zračnog prijevoza putnika na domaćim linijama"
"KPD511012","51.10.12","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge izvanrednog zračnog prijevoza putnika na domaćim linijama, osim za razgledavanje"
"KPD511013","51.10.13","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge redovitog zračnog prijevoza putnika na međunarodnim linijama"
"KPD511014","51.10.14","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge izvanrednog zračnog prijevoza putnika na međunarodnim linijama"
"KPD511015","51.10.15","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge izvanrednog zračnog prijevoza putnika za razgledavanje"
"KPD511020","51.10.20","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge iznajmljivanja putničkog zrakoplova s posadom"
"KPD512111","51.21.11","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge redovitog zračnog prijevoza kontejnera"
"KPD512112","51.21.12","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge zračnog prijevoza pošiljki"
"KPD512113","51.21.13","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge redovitog zračnog prijevoza ostale robe"
"KPD512114","51.21.14","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge izvanrednog zračnog prijevoza ostale robe"
"KPD512120","51.21.20","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge iznajmljivanja teretnog zrakoplova s posadom"
"KPD512201","51.22.01","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge svemirskog prijevoza putnika"
"KPD512202","51.22.02","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge svemirskog prijevoza robe"
"KPD521001","52.10.01","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge skladištenja u hladnjačama"
"KPD521002","52.10.02","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge skladištenja tekućina i plinova"
"KPD521003","52.10.03","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge skladištenja žitarica"
"KPD521009","52.10.09","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge skladištenja, d. n."
"KPD522111","52.21.11","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge tegljenja i potiskivanja u željezničkom prijevozu"
"KPD522119","52.21.19","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge u vezi sa željezničkim prijevozom, d. n."
"KPD522121","52.21.21","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge autobusnih postaja"
"KPD522122","52.21.22","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge na autocestama"
"KPD522123","52.21.23","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge na mostovima i u tunelima"
"KPD522124","52.21.24","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge parkirališta"
"KPD522125","52.21.25","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge vučne službe za osobna i gospodarska vozila"
"KPD522129","52.21.29","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge u vezi s cestovnim prijevozom, d. n."
"KPD522130","52.21.30","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge u vezi s cjevovodnim transportom"
"KPD522201","52.22.01","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pomorskih i priobalnih luka i plovnih putova (osim prekrcaja tereta)"
"KPD522202","52.22.02","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge na unutarnjim vodnim putovima (osim prekrcaja tereta)"
"KPD522203","52.22.03","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pilotiranja i pristajanja brodova u morskim i obalnim vodama"
"KPD522204","52.22.04","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge pilotiranja i pristajanja brodova na unutarnjim vodnim putovima"
"KPD522205","52.22.05","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge spašavanja plovila i njihovo osposobljavanje za plovidbu u pomorskim i priobalnim vodama"
"KPD522206","52.22.06","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge spašavanja plovila i njihovo osposobljavanje za plovidbu na unutarnjim vodnim putovima"
"KPD522209","52.22.09","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge u vezi s vodnim prijevozom, d. n."
"KPD522311","52.23.11","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge zračnih luka"
"KPD522312","52.23.12","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge kontrole zračnog prometa"
"KPD522313","52.23.13","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Ostale uslužne djelatnosti u vezi sa zračnim prijevozom"
"KPD522320","52.23.20","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge u vezi sa svemirskim prijevozom"
"KPD522401","52.24.01","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prekrcaja kontejnera u lukama"
"KPD522402","52.24.02","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Ostale usluge prekrcaja kontejnera"
"KPD522403","52.24.03","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Ostale usluge prekrcaja tereta u lukama"
"KPD522409","52.24.09","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge prekrcaja tereta, d. n."
"KPD522500","52.25.00","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge logistike"
"KPD522600","52.26.00","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Ostale prateće usluge u prijevozu"
"KPD523111","52.31.11","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge brodskih brokera"
"KPD523112","52.31.12","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Ostale brokerske usluge kod prijevoza robe"
"KPD523119","52.31.19","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge agencija za prijevoz robe, d. n."
"KPD523120","52.31.20","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Ostale usluge posredovanja u prijevozu robe"
"KPD523200","52.32.00","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge posredovanja u prijevozu putnika"
"KPD531001","53.10.01","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Univerzalne poštanske usluge u vezi s novinama i časopisima"
"KPD531002","53.10.02","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Univerzalne poštanske usluge u vezi s pismima"
"KPD531003","53.10.03","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Univerzalne poštanske usluge u vezi s paketima"
"KPD531004","53.10.04","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Poštanske šalterske usluge"
"KPD531009","53.10.09","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Univerzalne poštanske i kurirske usluge, d. n."
"KPD532001","53.20.01","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Multimodalne kurirske usluge"
"KPD532002","53.20.02","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge dostave hrane na kućnu adresu"
"KPD532009","53.20.09","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Ostale poštanske i kurirske usluge, d. n."
"KPD533000","53.30.00","[H] USLUGE PRIJEVOZA I SKLADIŠTENJA","Usluge posredovanja u pružanju poštanskih i kurirskih usluga"
"KPD551000","55.10.00","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge hotelskog i sličnog smještaja"
"KPD552001","55.20.01","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge smještaja u sobama ili sličnim smještajnim kapacitetima, u hostelima i kućicama za odmor"
"KPD552002","55.20.02","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge smještaja u sobama ili sličnim smještajnim kapacitetima u time-sharingu"
"KPD552003","55.20.03","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Ostale usluge smještaja u sobama ili sličnim smještajnim kapacitetima, bez svakodnevnog održavanja"
"KPD553000","55.30.00","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge kampova i prostora za kampiranje"
"KPD554000","55.40.00","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge posredovanja u pružanju smještaja"
"KPD559001","55.90.01","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge smještaja u sobama ili sličnim smještajnim kapacitetima u studentskim i školskim domovima"
"KPD559002","55.90.02","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge smještaja u sobama ili sličnim smještajnim kapacitetima u radničkim domovima"
"KPD559003","55.90.03","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge željezničkih vagona za spavanje i slične usluge u ostalim prijevoznim sredstvima"
"KPD559009","55.90.09","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Ostale usluge smještaja, d. n."
"KPD561101","56.11.01","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge usluživanja hrane s cjelokupnom uslugom restorana"
"KPD561102","56.11.02","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge samoposluživanja hrane u odgovarajućim ugostiteljskim objektima"
"KPD561103","56.11.03","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge usluživanja hrane u željezničkim vagonima za ručanje ili brodskim restoranima"
"KPD561109","56.11.09","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge restorana, d. n."
"KPD561200","56.12.00","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Pokretne usluge usluživanja hrane"
"KPD562101","56.21.01","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge keteringa za razna događanja za kućanstva"
"KPD562109","56.21.09","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge keteringa za razna događanja, d. n."
"KPD562211","56.22.11","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge dostave hrane na osnovi ugovora za prijevoznike"
"KPD562219","56.22.19","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge dostave hrane na osnovi ugovora, d. n."
"KPD562220","56.22.20","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge kantine"
"KPD563000","56.30.00","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge pripreme i usluživanja pića"
"KPD564000","56.40.00","[I] USLUGE SMJEŠTAJA TE PRIPREME I USLUŽIVANJA HRANE","Usluge posredovanja u pripremi i usluživanju hrane i pića"
"KPD581111","58.11.11","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Tiskane obrazovne knjige"
"KPD581112","58.11.12","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Tiskane knjige za djecu"
"KPD581113","58.11.13","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostale tiskane knjige"
"KPD581114","58.11.14","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Brošure, leci i slično"
"KPD581120","58.11.20","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","E-knjige"
"KPD581131","58.11.31","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Audioknjige na fizičkim medijima"
"KPD581132","58.11.32","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Audioknjige na internetu"
"KPD581141","58.11.41","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Oglasni prostor u tiskanim knjigama"
"KPD581142","58.11.42","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Oglasni prostor u elektroničkim knjigama"
"KPD581150","58.11.50","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Izdavanje knjiga uz naplatu ili na osnovi ugovora"
"KPD581161","58.11.61","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge upravljanja autorskim pravima na izdavanje knjiga"
"KPD581162","58.11.62","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge upravljanja autorskim pravima na korištenje sadržaja"
"KPD581210","58.12.10","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Tiskane novine"
"KPD581220","58.12.20","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Novine na internetu"
"KPD581231","58.12.31","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Oglasni prostor u tiskanim novinama"
"KPD581232","58.12.32","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Oglasni prostor u elektroničkim novinama"
"KPD581311","58.13.11","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Tiskani časopisi i periodične publikacije od općeg interesa"
"KPD581312","58.13.12","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Tiskani poslovni, stručni i akademski časopisi te periodične publikacije"
"KPD581313","58.13.13","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostali tiskani časopisi i periodične publikacije"
"KPD581320","58.13.20","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Časopisi i periodične publikacije na internetu"
"KPD581331","58.13.31","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Oglasni prostor u tiskanim časopisima i periodičnim publikacijama"
"KPD581332","58.13.32","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Oglasni prostor u elektroničkim časopisima i periodičnim publikacijama"
"KPD581340","58.13.40","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge upravljanja autorskim pravima na časopise i periodične publikacije"
"KPD581911","58.19.11","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Tiskane razglednice, čestitke i slično"
"KPD581912","58.19.12","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Tiskane slike, crteži i fotografije"
"KPD581913","58.19.13","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Papiri za preslikavanje (dekalkomanije), kalendari"
"KPD581914","58.19.14","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Tiskane neiskorištene poštanske marke, biljezi i slično; papir s utisnutim žigom; čekovi; banknote, dionice, obveznice i slični vrijednosni papiri"
"KPD581915","58.19.15","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Tiskani trgovački reklamni materijal, komercijalni katalozi i slično"
"KPD581916","58.19.16","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostali tiskani materijal"
"KPD581921","58.19.21","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Internetski sadržaji za odrasle"
"KPD581929","58.19.29","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostali internetski sadržaji, d. n."
"KPD581930","58.19.30","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge upravljanja autorskim pravima na ostale tiskane materijale"
"KPD581941","58.19.41","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Bibliografske baze podataka, tiskane ili na fizičkom mediju"
"KPD581942","58.19.42","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostali imenici i popisi adresa, tiskani ili na fizičkom mediju"
"KPD581951","58.19.51","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Bibliografske baze podataka na internetu"
"KPD581952","58.19.52","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostali imenici i popisi adresa na internetu"
"KPD581960","58.19.60","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge upravljanja autorskim pravima na korištenje imenika i popisa adresa"
"KPD581971","58.19.71","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Oglasni prostor u tiskanim imenicima i popisima adresa"
"KPD581972","58.19.72","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Oglasni prostor u elektroničkim imenicima i popisima adresa"
"KPD582110","58.21.10","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Računalne igre, na fizičkom mediju"
"KPD582120","58.21.20","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Računalne igre preuzete s interneta"
"KPD582130","58.21.30","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Igre na internetu"
"KPD582141","58.21.41","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge upravljanja autorskim pravima na korištenje računalnih igara"
"KPD582142","58.21.42","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Autorsko pravo na umnožavanje ili mogućnost dodavanja vlastitog sadržaja ili izmjene računalnih igara"
"KPD582150","58.21.50","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge posredovanja u izdavanju softvera"
"KPD582911","58.29.11","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Sistemski softver, na fizičkom mediju"
"KPD582912","58.29.12","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Aplikacijski softver, na fizičkom mediju"
"KPD582921","58.29.21","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Operativni sustavi, preuzeti s interneta"
"KPD582922","58.29.22","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Mrežni softver, preuzet s interneta"
"KPD582923","58.29.23","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Softver za upravljanje bazom podataka, preuzet s interneta"
"KPD582924","58.29.24","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Softver za razvojne alate i programske jezike, preuzet s interneta"
"KPD582925","58.29.25","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Aplikacije za opću poslovnu produktivnost i za kućnu uporabu, preuzete s interneta"
"KPD582926","58.29.26","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostali aplikacijski softver, preuzet s interneta"
"KPD582931","58.29.31","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Softver operativnih sustava na internetu"
"KPD582932","58.29.32","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Mrežni softver na internetu"
"KPD582933","58.29.33","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Softver za upravljanje bazom podataka na internetu"
"KPD582934","58.29.34","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Softver za razvojne alate i programske jezike na internetu"
"KPD582935","58.29.35","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Aplikacije za opću poslovnu produktivnost i za kućnu uporabu, na internetu"
"KPD582936","58.29.36","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostale aplikacije na internetu"
"KPD582941","58.29.41","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge upravljanja autorskim pravima na korištenje softvera, osim računalnih igara"
"KPD582942","58.29.42","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Autorsko pravo na umnožavanje ili mogućnost dodavanja vlastitog sadržaja ili preinake računalog softvera, osim računalnih igara"
"KPD591111","59.11.11","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge proizvodnje promotivnih i promidžbenih filmova i videofilmova"
"KPD591112","59.11.12","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostale usluge proizvodnje filmova"
"KPD591113","59.11.13","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostale usluge proizvodnje videa"
