"id","note","code","name","reconcile","user_type_id:id","chart_template_id:id"
"ru_acc_83","    Счет 83 ""Добавочный капитал"" предназначен для обобщения информации о добавочном капитале организации.","83","Добавочный капитал","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_83_01","    Счет 83.01 ""Прирост стоимости внеобортных активов по переоценке"" предназначен для обобщения информации о приросте стоимости внеобортных активов по переоценке.","83.01","Прирост стоимости внеоборотных активов по переоценке","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_83_01_1","    На субсчете 83.01.1 ""Прирост стоимости основных средств"" учитывается прирост стоимости основных средств, выявляемый по результатам переоценки.     Аналитический учет по счету ведется по переоцениваемым основным средствам (субконто ""Основные средства""). Каждый переоцениваемый объект - элемент справочника ""Основные средства"".","83.01.1","Прирост стоимости основных средств","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_83_01_2","    На субсчете 83.01.2 ""Прирост стоимости нематериальных активов"" учитывается прирост стоимости нематериальных активов, выявляемый по результатам переоценки.     Аналитический учет по счету ведется по переоцениваемым нематериальным активам (субконто ""Нематериальные активы""). Каждый переоцениваемый объект - элемент справочника ""Нематериальные активы и расходы на НИОКР"".","83.01.2","Прирост стоимости нематериальных активов","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_83_01_3","    На субсчете 83.01.3 ""Прирост стоимости прочих внеоборотных активов"" учитывается прирост стоимости оборудования, объектов строительства и т.д., выявляемый по результатам переоценки.","83.01.3","Прирост стоимости прочих внеоборотных активов","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_83_02","    На субсчет 83.02 ""Эмиссионный доход от выпуска обыкновенных акций"" учитывается сумма разницы между продажной и номинальной стоимостью акций, вырученной в процессе формирования уставного капитала акционерного общества (при учреждении общества, при последующем увеличении уставного капитала) за счет продажи акций по цене, превышающей номинальную стоимость.     Аналитический учет ведется по видам ценных бумаг (субконто ""Ценные бумаги""). Каждая ценная бумага - элемент справочника ""Ценные бумаги"".","83.02","Эмиссионный доход от выпуска обыкновенных акций","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_83_03","     На субсчет 83.03 ""Эмиссионный доход от выпуска привилегированных акций"" учитывается сумма разницы между продажной и номинальной стоимостью акций, вырученной в процессе формирования уставного капитала акционерного общества (при учреждении общества, при последующем увеличении уставного капитала) за счет продажи акций по цене, превышающей номинальную стоимость.     Аналитический учет ведется по видам ценных бумаг (субконто ""Ценные бумаги""). Каждая ценная бумага - элемент справочника ""Ценные бумаги"".","83.03","Эмиссионный доход от выпуска привилегированных акций","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_83_09","    На субсчете 83.09 ""Другие источники"" учитываются другие источники добавочного капитала.","83.09","Другие источники","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_84","    Счет 84 ""Нераспределенная прибыль (непокрытый убыток)"" предназначен для обобщения информации о наличии и движении сумм нераспределенной прибыли или непокрытого убытка организации.     Аналитический учет по счету ведется по направлениям использования прибыли (субконто ""Направления использования прибыли""). Каждое направление - элемент справочника ""Направления использования прибыли"".","84","Нераспределенная прибыль (непокрытый убыток)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_84_01","    На субсчет 84.01 ""Прибыль, подлежащая распределению"" зачисляется сумма чистой прибыли со счета 99 ""Прибыли и убытки"" заключительным оборотом декабря отчетного года (при реформации бухгалтерского баланса). Уже в следующем за отчетным году на основании решения компетентного органа (общего собрания акционеров, собрания участников и т.д.) производится распределение прибыли. Оно подразумевает начисление дивидендов (доходов) (в корреспонденции со счетом 75 ""Расчеты с учредителями""), отчисление средств в резервные фонды (в корреспонденции со счетом 82 ""Резервный капитал""), покрытие убытков прошлых лет (в корреспонденции с субсчетом 84.02 ""Убыток, подлежащий покрытию""). После отражения этих операций сальдо данного субсчета переносится в кредит субсчета 84.03 ""Нераспределенная прибыль в обращении"".","84.01","Прибыль, подлежащая распределению","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_84_02","    На субсчет 84.02 ""Убыток, подлежащий покрытию"" зачисляется сумма убытка со счета 99 ""Прибыли и убытки"" заключительным оборотом декабря отчетного года (при реформации бухгалтерского баланса). Уже в следующем году на основании решения компетентного органа принимается решение о источниках покрытия убытка. Он может быть покрыт за счет накопленной нераспределенной прибыли в обращении (в корреспонденции с субсчетом 84.03 ""Нераспределенная прибыль в обращении""), резервных фондов (в корреспонденции со счетом 82 ""Резервный капитал"") и т.д.","84.02","Убыток, подлежащий покрытию","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_84_03","    На субсчете 84.03 ""Нераспределенная прибыль в обращении"" собирается общая сумма нераспределенной между акционерами (участниками) прибыли. Записи по этому субсчету производятся в корреспонденции с субсчетом 84.04  ""Нераспределенная прибыль использованная"" лишь при фактическом использовании соответствующих средств на создание нового имущества.     Записи по данному счету также производятся на величину корректировки (уточнения) нераспределенной прибыли на сумму отложенных налоговых активов и отложенных налоговых обязательств на дату начала применения ПБУ 18/02 ""Учет расчетов по налогу на прибыль"".     Аналитический учет по счету ведется по направлениям использования прибыли (субконто ""Направления использования прибыли""). Каждое направление - элемент справочника ""Направления использования прибыли"".","84.03","Нераспределенная прибыль в обращении","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_84_04","    На субсчете 84.04 ""Нераспределенная прибыль использованная"" обобщается информация о том, какая часть средств нераспределенной прибыли превращена из денежной формы в товарную, т.е. на какую сумму приобретено новое имущество (в части нераспределенной прибыли отчетного года записи производятся на основании решения компетентного органа). Обратные записи могут иметь место по мере переноса товарной формы имущества в денежную через амортизационные отчисления.     Аналитический учет по счету ведется по направлениям использования прибыли (субконто ""Направления использования прибыли""). Каждое направление - элемент справочника ""Направления использования прибыли"".","84.04","Нераспределенная прибыль использованная","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_86","    Счет 86 ""Целевое финансирование"" предназначен для обобщения информации о движении средств, предназначенных для осуществления мероприятий целевого назначения, средств, поступивших от других организаций и лиц, бюджетных средств и др.     Аналитический учет по счету ведется по назначению целевых средств (субконто ""Назначение целевых поступлений""), договорам (субконто ""Договоры"") и в разрезе видов движения целевых средств (субконто ""Движения целевых средств"", только обороты). Каждое назначение целевых средств - элемент справочника ""Назначения целевых средств"", каждый договор - элемент справочника ""Договоры контрагентов"", каждый вид движения целевых средств - элемент перечисления ""Движения целевых средств"".","86","Целевое финансирование","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_86_01","    Субсчет 86.01 ""Целевое финансирование из бюджета"" предназначен для обобщения информации о движении средств целевого назначения, поступивших из бюджета.     Аналитический учет по счету ведется по назначению целевых средств (субконто ""Назначение целевых поступлений""), договорам (субконто ""Договоры"") и в разрезе видов движения целевых средств (субконто ""Движения целевых средств"", только обороты). Каждое назначение целевых средств - элемент справочника ""Назначения целевых средств"", каждый договор - элемент справочника ""Договоры контрагентов"", каждый вид движения целевых средств - элемент перечисления ""Движения целевых средств"".","86.01","Целевое финансирование из бюджета","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_86_02","    Субсчет 86.02 ""Прочее целевое финансирование и поступления"" предназначен для обобщения информации о движении средств, целевого назначения, поступивших от других организаций и лиц.     Аналитический учет по счету ведется по назначению целевых средств (субконто ""Назначение целевых поступлений""), договорам (субконто ""Договоры"") и в разрезе видов движения целевых средств (субконто ""Движения целевых средств"", только обороты). Каждое назначение целевых средств - элемент справочника ""Назначения целевых средств"", каждый договор - элемент справочника ""Договоры контрагентов"", каждый вид движения целевых средств - элемент перечисления ""Движения целевых средств"".","86.02","Прочее целевое финансирование и поступления","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90","    Счет 90 ""Продажи"" предназначен для обобщения информации о доходах и расходах, связанных с обычными видами деятельности организации, а также для определения финансового результата по ним. На этом счете отражаются, в частности, выручка и себестоимость по:     готовой продукции и полуфабрикатам собственного производства;     работам и услугам промышленного характера;     работам и услугам непромышленного характера;     покупным изделиям (приобретенным для комплектации);     строительным, монтажным, проектно-изыскательским, геологоразведочным, научно-исследовательским и т.п. работам;     строительным, монтажным, проектно-изыскательским, геологоразведочным, научно-исследовательским и т.п. работам;     товарам;     услугам по  перевозке грузов и пассажиров;     транспортно-экспедиционным и погрузочно-разгрузочным операциям;     услугам связи;     предоставлению за плату во временное пользование (временное владение и пользование) своих активов по договору аренды (когда это является предметом деятельности организации);     предоставлению за плату прав, возникающих из патентов на изобретения, промышленные образцы и других видов интеллектуальной собственности (когда это является предметом деятельности организации);     участию в уставных капиталах других организаций (когда это является предметом деятельности организации) и т.п.     Аналитический учет по счету в целом ведется по видам продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90","Продажи","True","account.data_account_type_other_income","l10n_ru_account_chart_template"
"ru_acc_90_01","    Субсчет 90.01 ""Выручка"" предназначен для обобщения информации о доходах.     Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты) и в разрезе ставок НДС (субконто ""Ставки НДС"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.01","Выручка","True","account.data_account_type_other_income","l10n_ru_account_chart_template"
"ru_acc_90_01_1","    Субсчет 90.01.1 ""Выручка по деятельности с основной системой налогообложения"" предназначен для обобщения информации о доходах по деятельности с основной системой налогообложения (общая или упрощенная).     Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты) и в разрезе ставок НДС (субконто ""Ставки НДС"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.01.1","Выручка по деятельности с основной системой налогообложения","True","account.data_account_type_other_income","l10n_ru_account_chart_template"
"ru_acc_90_01_2","   Субсчет 90.01.2 ""Выручка по отдельным видам деятельности с особым порядком налогообложения"" предназначен для обобщения информации о доходах по отдельным видам деятельности с особым порядком налогообложения. В частности, по деятельности, облагаемой ЕНВД.     Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.01.2","Выручка по отдельным видам деятельности с особым порядком налогообложения","True","account.data_account_type_other_income","l10n_ru_account_chart_template"
"ru_acc_90_02","    На субсчете 90.02 ""Себестоимость продаж"" учитывается себестоимость продаж, по которым на субсчете 90.01 ""Выручка"" признана выручка, без учета расходов на продажу и управленческих расходов (если они в соответствии с учетной политикой признаются в полном объеме расходами по обычным видам деятельности).     Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.02","Себестоимость продаж","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_02_1","    На субсчете 90.02.1 ""Себестоимость продаж по деятельности с основной системой налогообложения"" учитывается себестоимость продаж, по которым на субсчете 90.01.1 ""Выручка по деятельности с основной системой налогообложения"" признана выручка, без учета расходов на продажу и управленческих расходов (если они в соответствии с учетной политикой признаются в полном объеме расходами по обычным видам деятельности).     Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.02.1","Себестоимость продаж по деятельности с основной системой налогообложения","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_02_2","    На субсчете 90.02.2 ""Себестоимость продаж по отдельным видам деятельности с особым порядком налогообложения"" учитывается себестоимость продаж, по которым на субсчете 90.01.2 ""Выручка по отдельным видам деятельности с особым порядком налогообложения"" признана выручка, без учета расходов на продажу и управленческих расходов (если они в соответствии с учетной политикой признаются в полном объеме расходами по обычным видам деятельности).     Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.02.2","Себестоимость продаж по отдельным видам деятельности с особым порядком налогообложения","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_03","    На субсчете 90.03 ""Налог на добавленную стоимость"" учитываются суммы налога на добавленную стоимость, причитающиеся к получению от покупателя (заказчика).     Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты) и в разрезе ставок НДС (субконто ""Ставки НДС"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.03","Налог на добавленную стоимость","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_04","    На субсчете 90.04 ""Акцизы"" учитываются суммы акцизов, включенных в цену проданной продукции (товаров).     Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.04","Акцизы","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_05","    На субсчете 90.05 ""Экспортные пошлины"" организациями-плательщиками экспортных пошлин учитываются суммы экспортных пошлин.      Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.05","Экспортные пошлины","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_07","    На субсчете 90.07 ""Расходы на продажу"" учитываются расходы на продажу товаров, продукции, работ и услуг, по которым на субсчете 90.01 ""Выручка"" признана выручка (списываются со счета 44 ""Расходы на продажу"").      Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.07","Расходы на продажу","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_07_1","    На субсчете 90.07.1 ""Расходы на продажу по деятельности с основной системой налогообложения"" учитываются расходы на продажу товаров, продукции, работ и услуг, по которым на субсчете 90.01.1 ""Выручка по деятельности с основной системой налогообложения"" признана выручка (списываются со счета 44 ""Расходы на продажу"").      Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.07.1","Расходы на продажу по деятельности с основной системой налогообложения","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_07_2","    На субсчете 90.07.2 ""Расходы на продажу по отдельным видам деятельности с особым порядком налогообложения"" учитываются расходы на продажу товаров, продукции, работ и услуг, по которым на субсчете 90.01.2 ""Выручка по отдельным видам деятельности с особым порядком налогообложения"" признана выручка (списываются со счета 44 ""Расходы на продажу"").      Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.07.2","Расходы на продажу по отдельным видам деятельности с особым порядком налогообложения","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_08","    На субсчете 90.08 ""Управленческие расходы"" учитываются общехозяйственные расходы, если они в соответствии с учетной политикой признаются в полном объеме расходами по обычным видам деятельности (списываются со счета 26 ""Общехозяйственные расходы"").      Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.08","Управленческие расходы","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_08_1","    На субсчете 90.08.1 ""Управленческие расходы по деятельности с основной системой налогообложения"" учитываются общехозяйственные расходы, если они в соответствии с учетной политикой признаются в полном объеме расходами по обычным видам деятельности (списываются со счета 26 ""Общехозяйственные расходы"").      Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.08.1","Управленческие расходы по деятельности с основной системой налогообложения","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_08_2","    На субсчете 90.08.2 ""Управленческие расходы по отдельным видам деятельности с особым порядком налогообложения"" учитываются общехозяйственные расходы, если они в соответствии с учетной политикой признаются в полном объеме расходами по отдельным видам деятельности с особым порядком налогообложения (списываются со счета 26 ""Общехозяйственные расходы"").      Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.08.2","Управленческие расходы по отдельным видам деятельности с особым порядком налогообложения","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_90_09","    Субсчет 90.09 ""Прибыль/убыток от продаж"" предназначен для выявления финансового результата (прибыль или убыток) от продаж за отчетный месяц.      Аналитический учет ведется по каждому виду продаваемых товаров, продукции, выполняемых работ и оказываемых услуг (субконто ""Номенклатурные группы"", только обороты). Каждый вид товаров, продукции, работ, услуг - элемент справочника ""Номенклатурные группы"".","90.09","Прибыль / убыток от продаж","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_91","    Счет 91 ""Прочие доходы и расходы"" предназначен для обобщения информации о прочих доходах и расходах (операционных, внереализационных) отчетного периода, кроме чрезвычайных доходов и расходов.     Аналитический учет по счету в целом ведется по операциям, по которым формируются прочие доходы или расходы (субконто ""Прочие доходы и расходы"", только обороты). Каждая операция - элемент справочника ""Прочие доходы и расходы"".","91","Прочие доходы и расходы","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_91_01","    На субсчете 91.01 ""Прочие доходы"" учитываются поступления активов, признаваемые прочими доходами (за исключением чрезвычайных).     Аналитический учет ведется по каждой операции, по которой формируются прочие доходы (субконто ""Прочие доходы и расходы"", только обороты). Каждая операция - элемент справочника ""Прочие доходы и расходы"".","91.01","Прочие доходы","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_91_02","    На субсчете 91.02 ""Прочие расходы"" учитываются прочие расходы (за исключением чрезвычайных).     Аналитический учет ведется по каждой операции, по которой формируются прочие расходы (субконто ""Прочие доходы и расходы"", только обороты). Каждая операция - элемент справочника ""Прочие доходы и расходы"".","91.02","Прочие расходы","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_91_09","    Субсчет 91.09 ""Сальдо прочих доходов и расходов"" предназначен для выявления сальдо прочих доходов и расходов за отчетный месяц.     Аналитический учет ведется по каждой операции, по которой формируются прочие доходы или расходы (субконто ""Прочие доходы и расходы"", только обороты). Каждая операция - элемент справочника ""Прочие доходы и расходы"".","91.09","Сальдо прочих доходов и расходов","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_94","    Счет 94 ""Недостачи и потери от порчи ценностей"" предназначен для обобщения информации о суммах  недостач и потерь от порчи материальных и иных ценностей (включая денежные средства), выявленных в процессе их заготовления,  хранения и продажи, независимо от того, подлежат они отнесению  на  счета  учета затрат на производство (расходов на продажу) или виновных лиц. При этом потери ценностей, возникшие в результате стихийных бедствий, относятся на счет 99 ""Прибыли и убытки"" как убытки отчетного года (некомпенсированные потери от стихийных бедствий).","94","Недостачи и потери от порчи ценностей","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_96","    Счет 96 ""Резервы предстоящих расходов"" предназначен для обобщения информации об оценочных обязательствах и о состоянии и движении сумм, зарезервированных в целях равномерного включения расходов в затраты на производство и расходы на продажу.     Аналитический учет по счету ведется по отдельным оценочным обязательствам и резервам (субконто ""Оценочные обязательства и резервы""). Каждое оценочное обязательство или образованный резерв - элемент справочника ""Оценочные обязательства и резервы"".","96","Резервы предстоящих расходов","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_97","    Счет 97 ""Расходы будущих периодов"" предназначен для обобщения информации о расходах, произведенных в данном отчетном периоде, но относящихся к будущим отчетным периодам. В частности, на этом счете могут быть отражены расходы, связанные с горно-подготовительными работами; подготовительными к производству работами в связи с их сезонным характером; освоением новых производств, установок и агрегатов; рекультивацией земель и осуществлением иных природоохранных мероприятий; неравномерно производимым в течение  года ремонтом основных средств (когда организацией не создается соответствующий резерв или фонд) и др.     Аналитический учет ведется по видам расходов (субконто ""Расходы будущих периодов""). Каждый вид расхода - группа элементов справочника ""Расходы будущих периодов"". Каждый расход - конечный элемент справочника ""Расходы будущих периодов"".","97","Расходы будущих периодов","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
