"id","code","name","account_type","tag_ids","reconcile","name@de","name@fr"
"lu_2011_account_6738","6738","Other foreign income taxes","expense","","False","Sonstige ausländische Steuern auf Einkommen und Erträge","Autres impôts étrangers sur le résultat"
"lu_2020_account_679","679","Allocations to provisions for deferred taxes","expense","","False","Zuführungen zu Rückstellungen für Steuern","Dotations aux provisions pour impôts différés"
"lu_2011_account_6811","6811","NWT - current financial year","expense","","False","VermSt - laufendes Geschäftsjahr","IF - exercice courant"
"lu_2011_account_6812","6812","NWT - previous financial years","expense","","False","VermSt - vorhergehende Geschäftsjahre","IF - exercices antérieurs"
"lu_2011_account_682","682","Subscription tax","expense","","False","Abgeltungssteuer","Taxe d'abonnement"
"lu_2011_account_683","683","Foreign taxes","expense","","False","Ausländische Steuern","Impôts étrangers"
"lu_2011_account_688","688","Other taxes","expense","","False","Sonstige Steuern","Autres impôts"
"lu_2020_account_7021","7021","Sales of finished goods","income","","False","Verkäufe von fertigen Erzeugnissen","Ventes de produits finis"
"lu_2020_account_7022","7022","Sales of semi-finished goods","income","","False","Verkäufe von Zwischenprodukten","Ventes de produits intermédiaires"
"lu_2020_account_7023","7023","Sales of residual products","income","","False","Verkäufe von Restprodukten","Ventes de produits résiduels"
"lu_2020_account_7029","7029","Sales of work in progress","income","","False","Verkäufe von unfertigen Erzeugnissen","Ventes de produits en cours de fabrication"
"lu_2020_account_703001","703001","Sale of Services","income","","False","Verkäufe von Dienstleistungen","Prestations de services"
"lu_2020_account_70311","70311","Concessions","income","","False","Konzessionen",""
"lu_2020_account_70312","70312","Patents","income","","False","Patente","Brevets"
"lu_2020_account_70313","70313","Software licences","income","","False","Software- und Softwarepaketlizenzen","Licences informatiques"
"lu_2020_account_70314","70314","Trademarks and franchises","income","","False","Warenzeichen und Verkaufskonzession / Alleinverkaufsrecht","Marques et franchises"
"lu_2020_account_703151","703151","Copyrights and reproduction rights","income","","False","Urheber- und Reproduktionsrechte","Droits d'auteur et de reproduction"
"lu_2020_account_703158","703158","Other similar rights and assets","income","","False","Sonstige vergleichbare Rechte und Werte","Autres droits et valeurs similaires"
"lu_2020_account_70321","70321","Rental income from real property","income","","False","Mieterträge aus Immobilien","Revenus de location immobilière"
"lu_2020_account_70322","70322","Rental income from movable property","income","","False","Mieterträge aus beweglichem Vermögen","Revenus de location mobilière"
"lu_2020_account_7033","7033","Sales of services not mentioned above","income","","False","Dienstleistungen welche nicht oben erwähnt wurden","Prestations de services non visées ci-dessus"
"lu_2020_account_7039","7039","Sales of services in the course of completion","income","","False","Nicht ausgeführte Dienstleistungen","Prestations de services en cours de réalisation"
"lu_2011_account_704","704","Sales of packaging","income","","False","Verkäufe von Verpackungen","Ventes d'emballages"
"lu_2020_account_705","705","Commissions and brokerage fees","income","","False","Provisionen und Maklergebühren","Commissions et courtages"
"lu_2020_account_7061","7061","Sales of merchandise","income","","False","Verkäufe von Waren","Ventes de marchandises"
"lu_2020_account_7062","7062","Sales of land resale","income","","False","Verkäufe von zum Verkauf bestimmten Grundstücken","Ventes de terrains destinés à la revente"
"lu_2020_account_7063","7063","Sales of buildings for resale","income","","False","Verkäufe von zum Verkauf bestimmten Bauten/Gebäuden","Ventes d'immeubles destinés à la revente"
"lu_2020_account_708","708","Other components of turnover","income","","False","Sonstige Umsatzerlöse","Autres éléments du chiffre d'affaires"
"lu_2011_account_7092","7092","RDR on sales of goods","income","","False","RPR auf Verkäufe von Erzeugnissen","RRR sur ventes de produits"
"lu_2011_account_7093","7093","RDR on sales of services","income","","False","RPR auf Verkäufe von Dienstleistungen","RRR sur prestations de services"
"lu_2011_account_7094","7094","RDR on sales of packages","income","","False","RPR auf Verkäufe von Verpackungen","RRR sur ventes d'emballages"
"lu_2011_account_7095","7095","RDR on commissions and brokerage fees","income","","False","RPR auf Kommissionen und Courtagen","RRR sur commissions et courtages"
"lu_2011_account_7096","7096","RDR on sales of merchandise and other goods for resale","income","","False","RPR auf Verkäufe von Waren und zum Verkauf bestimmten Gütern/Vermögensgegenständen","RRR sur ventes de marchandises et d'autres biens destinés à la revente"
"lu_2011_account_7098","7098","RDR on other components of turnover","income","","False","RPR auf sonstige Umsatzerlöse","RRR sur autres éléments du chiffre d'affaires"
"lu_2020_account_7099","7099","Not allocated rebates, discounts and refunds","income","","False","Nicht zugeordnete RPR","RRR non affectés"
"lu_2011_account_7111","7111","Change in inventories of work in progress","income","","False","Bestandsveränderung von unfertigen Erzeugnissen","Variation des stocks de produits en cours de fabrication"
"lu_2011_account_7112","7112","Change in inventories: contracts in progress - goods","income","","False","Bestandsveränderung von in Arbeit befindlichen Aufträgen - Erzeugnisse","Variation des stocks : commandes en cours – produits"
"lu_2011_account_7113","7113","Change in inventories: contracts in progress - services","income","","False","Bestandsveränderung von in Arbeit befindlichen Aufträgen - Dienstleistungen","Variation des stocks : commandes en cours – prestations de services"
"lu_2011_account_7114","7114","Change in inventories: buildings under construction","income","","False","Bestandsveränderung von im Bau befindlichen Bauten","Variation des stocks : immeubles en construction"
"lu_2011_account_7121","7121","Change in inventories of finished goods","income","","False","Bestandsveränderung von fertigen Erzeugnissen","Variation des stocks de produits finis"
"lu_2011_account_7122","7122","Change in inventories of semi-finished goods","income","","False","Bestandsveränderung von Zwischenprodukten","Variation des stocks de produits intermédiaires"
"lu_2011_account_7123","7123","Change in inventories of residual goods","income","","False","Bestandsveränderung von Restprodukten","Variation des stocks de produits résiduels"
"lu_2011_account_7211","7211","Development costs","income","","False","Entwicklungskosten","Frais de développement"
"lu_2011_account_72121","72121","Concessions","income","","False","Konzessionen",""
"lu_2011_account_72122","72122","Patents","income","","False","Patente","Brevets"
"lu_2011_account_72123","72123","Software licences","income","","False","Software- und Softwarepaketlizenzen","Licences informatiques"
"lu_2011_account_72124","72124","Trademarks and franchises","income","","False","Warenzeichen und Verkaufskonzession / Alleinverkaufsrecht","Marques et franchises"
"lu_2011_account_721251","721251","Copyrights and reproduction rights","income","","False","Urheber- und Reproduktionsrechte","Droits d'auteur et de reproduction"
"lu_2011_account_721258","721258","Other similar rights and assets","income","","False","Sonstige vergleichbare Rechte und Werte","Autres droits et valeurs similaires"
"lu_2011_account_7221","7221","Land, fittings and buildings","income","","False","Grundstücke, Erschließungen, Einrichtungen und Bauten","Terrains, aménagements et constructions"
"lu_2011_account_7222","7222","Plant and machinery","income","","False","Technische Anlagen und Maschinen","Installations techniques et machines"
"lu_2011_account_7223","7223","Other fixtures and fittings, tools and equipment (included motor vehicles)","income","","False","Sonstige Anlagen, Betriebs- und Geschäftsausstattung (Fuhrpark inbegriffen)","Autres installations, outillage et mobilier (y compris matériel roulant)"
"lu_2020_account_7321","7321","RVA on development costs","income","","False","Wertaufholungen von Entwicklungskosten","RCV sur frais de développement"
"lu_2011_account_7322","7322","RVA on concessions, patents, licences, trademarks and similar rights and assets","income","","False","Wertaufholungen von Konzessionen, Patenten, Lizenzen, Warenzeichen und ähnlichen Rechten und Werten","RCV sur concessions, brevets, licences, marques ainsi que droits et valeurs similaires"
"lu_2011_account_7324","7324","RVA on down payments and intangible fixed assets under development","income","","False","Wertaufholungen von geleisteten Anzahlungen und immateriellen Vermögensgegenständen in Entwicklung","RCV sur acomptes versés et immobilisations incorporelles en cours"
"lu_2011_account_73311","73311","RVA on land","income","","False","Wertaufholungen von Grundstücken, Erschließungen, Einrichtungen und Bauten","RCV sur terrains"
"lu_2011_account_73312","73312","RVA on fixtures and fittings-out of land","income","","False","Wertaufholungen von Erschließungen von Grundstücken","RCV sur agencements et aménagements de terrains"
"lu_2011_account_73313","73313","RVA on buildings","income","","False","Wertaufholungen von Bauten","RCV sur constructions / bâtiments"
"lu_2011_account_73314","73314","RVA on fixtures and fittings-out of buildings","income","","False","Wertaufholungen von Einrichtungen von Bauten/Gebäuden","RCV sur agencements et aménagements de constructions / bâtiments"
"lu_2020_account_73315","73315","FVA on investment properties","income","","False","AFV von Anlageimmobilien","AJV sur immeubles de placement"
"lu_2011_account_7332","7332","RVA on plant and machinery","income","","False","Wertaufholungen von technischen Anlagen und Maschinen","RCV sur installations techniques et machines"
"lu_2011_account_7333","7333","Other fixtures and fittings, tools and equipment (included motor vehicles)","income","","False","Sonstige Anlagen, Betriebs- und Geschäftsausstattung (Fuhrpark inbegriffen)","Autres installations, outillage et mobilier (y compris matériel roulant)"
"lu_2011_account_7334","7334","RVA on down payments and tangible fixed assets under development","income","","False","Wertaufholungen von geleisteten Anzahlungen und Anlagen im Bau","RCV sur acomptes versés et immobilisations corporelles en cours"
"lu_2011_account_7341","7341","RVA on inventories of raw materials and consumables","income","","False","Wertaufholungen von Roh-, Hilfs- und Betriebsstoffen","RCV sur stocks de matières premières et consommables"
"lu_2011_account_7342","7342","RVA on inventories of work and contracts in progress","income","","False","Wertaufholungen von unfertigen Erzeugnisse und sich in Arbeit befindlichen Aufträgen","RCV sur stocks de produits en cours de fabrication et commandes en cours"
"lu_2011_account_7343","7343","RVA on inventories of goods","income","","False","Erzeugnisse","RCV sur stocks de produits"
"lu_2011_account_7344","7344","RVA on inventories of merchandise and other goods for resale","income","","False","Waren und sonstige zum Verkauf bestimmte Güter/Vermögensgegenstände","RCV sur stocks de marchandises et autres biens destinés à la revente"
"lu_2011_account_7345","7345","RVA on down payments on inventories","income","","False","Geleistete Anzahlungen auf Vorräte","RCV sur acomptes versés sur stocks"
"lu_2011_account_7351","7351","RVA on trade receivables","income","","False","Forderungen aus Lieferungen und Leistungen","RCV sur créances résultant de ventes et prestations de services"
"lu_2011_account_7352","7352","RVA on amounts owed by affiliated undertakings and undertakings with which the undertaking is linked by virtue of participating interests","income","","False","Forderungen gegen verbundene Unternehmen und gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","RCV sur créances sur des entreprises liées et sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2011_account_7353","7353","RVA on other receivables","income","","False","Sonstige Forderungen","RCV sur autres créances"
"lu_2020_account_7354","7354","FVA on receivables from current assets","income","","False","AFV von Forderungen des Umlaufvermögens","AJV sur créances de l'actif circulant"
"lu_2011_account_7411","7411","Concessions","income_other","","False","Konzessionen",""
"lu_2011_account_7412","7412","Patents","income_other","","False","Patente","Brevets"
"lu_2011_account_7413","7413","Software licences","income_other","","False","Software- und Softwarepaketlizenzen","Licences informatiques"
"lu_2011_account_7414","7414","Trademarks and franchises","income_other","","False","Warenzeichen und Verkaufskonzession / Alleinverkaufsrecht","Marques et franchises"
"lu_2011_account_74151","74151","Copyrights and reproduction rights","income_other","","False","Urheber- und Reproduktionsrechte","Droits d'auteur et de reproduction"
"lu_2011_account_74158","74158","Other similar rights and assets","income_other","","False","Sonstige vergleichbare Rechte und Werte","Autres droits et valeurs similaires"
"lu_2020_account_7421","7421","Rental income on real property","income_other","","False","Mieterträge aus Immobilien","Revenus de location immobilière"
"lu_2020_account_7422","7422","Rental income on movable property","income_other","","False","Mieterträge aus beweglichem Vermögen","Revenus de location mobilière"
"lu_2011_account_743","743","Attendance fees, director's fees and similar remunerations","income_other","","False","Sitzungsgeld, Tantiemen und vergleichbare Erträge","Jetons de présence, tantièmes et rémunérations assimilées"
"lu_2020_account_74411","74411","Book value of yielded intangible fixed assets","income_other","","False","Buchwert der verkauften immateriellen Anlagewerte","Valeur comptable d'immobilisations incorporelles cédées"
"lu_2020_account_74412","74412","Disposal proceeds of intangible fixed assets","income_other","","False","Verkaufserlös von immateriellen Anlagewerten","Produits de cession d'immobilisations incorporelles"
"lu_2020_account_74421","74421","Book value of yielded tangible fixed assets","income_other","","False","Buchwert der verkauften materiellen Anlagewerte","Valeur comptable d'immobilisations corporelles cédées"
"lu_2020_account_74422","74422","Disposal proceeds of tangible fixed assets","income_other","","False","Verkaufserlös von materiellen Anlagewerten","Produits de cession d'immobilisations corporelles"
"lu_2020_account_7451","7451","Product subsidies","income_other","","False","Produktzuschüsse","Subventions sur produits"
"lu_2020_account_7452","7452","Interest subsidies","income_other","","False","Zinszuschüsse","Bonifications d'intérêt"
"lu_2020_account_7453","7453","Compensatory allowances","income_other","","False","Ausgleichszahlungen","Indemnités compensatoires"
"lu_2020_account_7454","7454","Subsidies in favour of employment development","income_other","","False","Zuschüsse zur Beschäftigungsförderung","Subventions destinées à promouvoir l'emploi"
"lu_2020_account_7458","7458","Other subsidies for operating activities","income_other","","False","Sonstige Zuschüsse für die laufende Geschäftstätigkeit","Autres subventions d'exploitation"
"lu_2011_account_746","746","Benefits in kind","income_other","","False","Sachleistungen","Avantages en nature"
"lu_2011_account_7471","7471","Temporarily not taxable capital gains not reinvested","income_other","","False","Sonderposten mit Rücklageanteil, nicht wiederangelegt","Plus-values immunisées non réinvesties"
"lu_2011_account_7472","7472","Temporarily not taxable capital gains reinvested","income_other","","False","Sonderposten mit Rücklageanteil, wiederangelegt","Plus-values immunisées réinvesties"
"lu_2011_account_7473","7473","Capital investment subsidies","income_other","","False","Investitionszuschüsse","Subventions d'investissement en capital"
"lu_2020_account_7481","7481","Insurance indemnities","income_other","","False","Versicherungsentschädigungen","Indemnités d'assurance"
"lu_2020_account_7488","7488","Miscellaneous operating income","income_other","","False","Andere betriebliche Erträge","Produits d'exploitation divers"
"lu_2020_account_7491","7491","Reversals of provisions for taxes","income_other","","False","Wertaufholungen von Steuerrückstellungen","Reprises de provisions pour impôts"
"lu_2020_account_7492","7492","Reversals of operating provisions","income_other","","False","Wertaufholungen von betrieblichen Rückstellungen","Reprises de provisions d'exploitation"
"lu_2011_account_75111","75111","Shares in affiliated undertakings","income","","False","Anteile an verbundenen Unternehmen","Parts dans des entreprises liées"
"lu_2011_account_75112","75112","Amounts owed by affiliated undertakings","income","","False","Forderungen gegen verbundene Unternehmen","Créances sur des entreprises liées"
"lu_2011_account_75113","75113","Participating interests","income","","False","Anteile","Participations"
"lu_2011_account_75114","75114","Amounts owed by undertakings with which the company is linked by virtue of participating interests","income","","False","Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Créances sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2011_account_75115","75115","Securities held as fixed assets","income","","False","Wertpapiere des Anlagevermögens","Titres ayant le caractère d'immobilisations"
"lu_2011_account_75116","75116","Loans, deposits and claims held as fixed assets","income","","False","Ausleihungen, geleistete Hinterlegungen und Forderungen (Anlagevermögen)","Prêts, dépôts et créances immobilisés"
"lu_2011_account_7512","7512","FVA on financial fixed assets","income","","False","AFV der Finanzanlagen","AJV sur immobilisations financières"
"lu_2020_account_75211","75211","Shares in affiliated undertakings","income","","False","Anteile an verbundenen Unternehmen","Parts dans des entreprises liées"
"lu_2020_account_75212","75212","Amounts owed by affiliated undertakings","income","","False","Forderungen gegen verbundene Unternehmen","Créances sur des entreprises liées"
"lu_2020_account_75213","75213","Participating interests","income","","False","Anteile","Participations"
"lu_2020_account_75214","75214","Amounts owed by undertakings with which the undertaking is linked by virtue of participating interests","income","","False","Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Créances sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2020_account_75215","75215","Securities held as fixed assets","income","","False","Wertpapiere des Anlagevermögens","Titres ayant le caractère d'immobilisations"
"lu_2020_account_75216","75216","Loans, deposits and claims held as fixed assets","income","","False","Ausleihungen, geleistete Hinterlegungen und Forderungen (Anlagevermögen)","Prêts, dépôts et créances immobilisés"
"lu_2020_account_752211","752211","Book value of yielded shares in affiliated undertakings","income","","False","Buchwert der verkauften Beteiligungen an verbundenen Unternehmen","Valeur comptable de parts cédées dans des entreprises liées"
"lu_2020_account_752212","752212","Disposal proceeds of shares in affiliated undertakings","income","","False","Veräußerungswert der Anteile an verbundenen Unternehmen","Produits de cession de parts dans des entreprises liées"
"lu_2020_account_752221","752221","Book value of yielded amounts owed by affiliated undertakings","income","","False","Buchwert der verkauften Forderungen gegen verbundene Unternehmen","Valeur comptable de créances cédées sur des entreprises liées"
"lu_2020_account_752222","752222","Disposal proceeds of amounts owed by affiliated undertakings","income","","False","Veräußerungswert der Forderungen gegen verbundene Unternehmen","Produits de cession de créances sur des entreprises liées"
"lu_2020_account_752231","752231","Book value of yielded participating interests","income","","False","Buchwert der verkauften Anteile","Valeur comptable de participations cédées"
"lu_2020_account_752232","752232","Disposal proceeds of participating interests","income","","False","Veräußerungswert der Anteile","Produits de cession de participations"
"lu_2020_account_752241","752241","Book value of yielded amounts owed by undertakings with which the undertaking is linked by virtue of participating interests","income","","False","Buchwert der verkauften Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Valeur comptable de créances cédées sur participations"
"lu_2020_account_752242","752242","Disposal proceeds of amounts owed by undertakings with which the undertaking is linked by virtue of participating interests","income","","False","Veräußerungswert der Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Produits de cession de créances sur participations"
"lu_2020_account_752251","752251","Book value of yielded securities held as fixed assets","income","","False","Buchwert der verkauften Wertpapiere des Anlagevermögens","Valeur comptable de titres cédés ayant le caractère d'immobilisations"
"lu_2020_account_752252","752252","Disposal proceeds of securities held as fixed assets","income","","False","Veräußerungswert der Wertpapiere des Anlagevermögens","Produits de cession de titres ayant le caractère d'immobilisations"
"lu_2020_account_752261","752261","Book value of yielded loans, deposits and claims held as fixed assets","income","","False","Buchwert der verkauften Ausleihungen, geleistete Hinterlegungen und Forderungen des Umlaufvermögens","Valeur comptable de prêts, dépôts et créances immobilisés cédés"
"lu_2020_account_752262","752262","Disposal proceed of loans, deposits and claims held as fixed assets","income","","False","Veräußerungswert der Ausleihungen, der geleistete Hinterlegungen und der Forderungen des Anlagevermögens","Produits de cession de prêts, dépôts et créances immobilisés"
"lu_2020_account_75311","75311","Shares in affiliated undertakings","income","","False","Anteile an verbundenen Unternehmen","Parts dans des entreprises liées"
"lu_2020_account_75312","75312","Own shares or corporate units","income","","False","Eigene Aktien oder Anteile","Actions propres ou parts propres"
"lu_2020_account_75313","75313","Shares in undertakings with which the undertaking is linked by virtue of participating interests","income","","False","Anteile an Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Parts dans des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2020_account_75318","75318","Other transferable securities","income","","False","Sonstige Wertpapiere","Autres valeurs mobilières"
"lu_2011_account_7532","7532","Fair value adjustments on transferable securities","income","","False","AFV der Wertpapiere","AJV sur valeurs mobilières"
"lu_2011_account_75411","75411","On affiliated undertakings","income","","False","Forderungen gegen verbundene Unternehmen","Sur des entreprises liées"
"lu_2011_account_75412","75412","On undertakings with which the undertaking is linked by virtue of participating interests","income","","False","Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2011_account_75413","75413","On other current receivables","income","","False","Sonstige Forderungen des Umlaufvermögens","Sur autres créances de l'actif circulant"
"lu_2020_account_75421","75421","Shares in affiliated undertakings","income","","False","Anteile an verbundenen Unternehmen","Parts dans des entreprises liées"
"lu_2020_account_75422","75422","Own shares or corporate units","income","","False","Eigene Aktien oder Anteile","Actions propres ou parts propres"
"lu_2020_account_75423","75423","Shares in undertakings with which the undertaking is linked by virtue of participating interests","income","","False","Anteile an Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Parts dans des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2020_account_75428","75428","Other transferable securities","income","","False","Sonstige Wertpapiere","Autres valeurs mobilières"
"lu_2011_account_75481","75481","Shares in affiliated undertakings","income","","False","Anteile an verbundenen Unternehmen","Parts dans des entreprises liées"
"lu_2011_account_75482","75482","Own shares or corporate units","income","","False","Eigene Aktien oder Anteile","Actions propres ou parts propres"
"lu_2011_account_75483","75483","Shares in undertakings with which the undertaking is linked by virtue of participating interests","income","","False","Anteile an Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Parts dans des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2011_account_75488","75488","Other transferable securities","income","","False","Sonstige Wertpapiere","Autres valeurs mobilières"
"lu_2011_account_75521","75521","Interest on bank accounts","income","","False","Kontozinsen","Intérêts sur comptes bancaires"
"lu_2020_account_755231","755231","From affiliated undertakings","income","","False","Forderungen gegen verbundene Unternehmen","Sur des entreprises liées"
"lu_2020_account_755232","755232","From other","income","","False","Von sonstigen","Intérêts sur leasings financiers - autres"
"lu_2011_account_7553","7553","Interest on trade receivables","income","","False","Zinsen auf Handelsforderungen","Intérêts sur créances commerciales"
"lu_2020_account_75541","75541","Interest on amounts owed by affiliated undertakings","income","","False","Zinsen auf Forderungen gegen verbundene Unternehmen","Intérêts sur des entreprises liées"
"lu_2020_account_75542","75542","Interest on amounts owed by undertakings with which the undertaking is linked by virtue of participating interests","income","","False","Zinsen auf Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Intérêts sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2020_account_75551","75551","Discounts on bills of exchange - affiliated undertakings","income","","False","Diskonte auf Handelswechsel - verbundene Unternehmen","Escomptes d'effets de commerce - entreprises liées"
"lu_2020_account_75552","75552","Discounts on bills of exchange - other","income","","False","Diskonte auf Handelswechsel - sonstige","Escomptes d'effets de commerce - autres"
"lu_2020_account_75561","75561","Discounts received - affiliated undertakings","income","","False","Erhaltene Diskonten - verbundene Unternehmen","Escomptes obtenus - entreprises liées"
"lu_2020_account_75562","75562","Discounts received - other","income","","False","Erhaltene Diskonten - sonstige","Escomptes obtenus - autres"
"lu_2020_account_75581","75581","Interest on other amounts receivable - affiliated undertakings","income","","False","Zinsen auf sonstigen Forderungen - verbundene Unternehmen","Intérêts sur autres créances - entreprises liées"
"lu_2020_account_75582","75582","Interest on other amounts receivable - other","income","","False","Zinsen auf sonstigen Forderungen - sonstige","Intérêts sur autres créances - autres"
"lu_2020_account_7561","7561","Foreign currency exchange gains - affiliated undertakings","income","","False","Wechselkursgewinne - verbundene Unternehmen","Gains de change - entreprises liées"
"lu_2020_account_7562","7562","Foreign currency exchange gains - other","income","","False","Wechselkursgewinne - sonstige","Gains de change - autres"
"lu_2011_account_757","757","Share of profit from undertakings accounted for under the equity method","income","","False","Gewinnanteil aus Unternehmungen (andere als Kapitalgesellschaften)","Quote-part de bénéfice dans les entreprises mises en équivalence"
"lu_2020_account_7581","7581","Other financial income - affiliated undertakings","income","","False","Sonstige finanzielle Erträge - verbundene Unternehmen","Autres produits financiers - entreprises liées"
"lu_2020_account_7582","7582","Other financial income - other","income","","False","Sonstige finanzielle Erträge - sonstige","Autres produits financiers - autres"
"lu_2020_account_7591","7591","Reversals of financial provisions - affiliated undertakings","income","","False","Wertaufholungen von finanziellen Rückstellungen - verbundene Unternehmen","Reprises de provisions financières - entreprises liées"
"lu_2020_account_7592","7592","Reversals of financial provisions - other","income","","False","Wertaufholungen von finanziellen Rückstellungen - sonstige","Reprises de provisions financières - autres"
"lu_2011_account_771","771","Adjustments of corporate income tax (CIT)","income","","False","Erstattung der Körperschaftssteuer","Régularisations d'impôt sur le revenu des collectivités (IRC)"
"lu_2011_account_772","772","Adjustments of municipal business tax (MBT)","income","","False","Erstattung der Gewerbesteuer","Régularisations d'impôt commercial communal (ICC)"
"lu_2011_account_773","773","Adjustments of foreign income taxes","income","","False","Erstattung der ausländischen Ertragssteuern","Régularisations d'impôts étrangers sur le résultat"
"lu_2020_account_779","779","Reversals of provisions for deferred taxes","income","","False","Auflösungen von Rückstellungen für Ertragssteuern","Reprises de provisions pour impôts différés"
"lu_2011_account_781","781","Adjustments of net wealth tax (NWT)","income","","False","Erstattung der Vermögensteuer","Régularisations d'impôt sur la fortune (IF)"
"lu_2011_account_782","782","Adjustments of subscription tax","income","","False","Erstattung der Abgeltungssteuer","Régularisations de taxe d'abonnement"
"lu_2011_account_783","783","Adjustments of foreign taxes","income","","False","Erstattung der ausländischen Steuern","Régularisations d'impôts étrangers"
"lu_2011_account_788","788","Adjustments of other taxes","income","","False","Erstattung sonstiger Steuern","Régularisations d'autres impôts"
