type,name,res_id,src,value
view,mrp.bom,0,Bill of Material,Lista de Materiales
view,mrp.bom,0,General Information,Informacion General
view,mrp.bom,0,General Information,Informacion General
view,mrp.bom,0,Revisions,Revisiones
view,mrp.bom,0,Properties,Propiedades
view,mrp.bom,0,BoM Structure,Estructura de la Lista de Materiales
view,mrp.bom.revision,0,BoM Revisions,Revisiones de Listas de Materiales
view,mrp.bom.revision,0,BoM Revisions,Revisiones de Listas de Materiales
view,mrp.production,0,Production Orders,Ordenes Produccion
view,mrp.production,0,Production Orders,Ordenes Produccion
view,mrp.production,0,General,General
view,mrp.production,0,Compute Data,Computar Datos
view,mrp.production,0,Confirm Production,Confirmar Produccion
view,mrp.production,0,Start Production,Empezar Produccion
view,mrp.production,0,Production done,Produccion Realizada
view,mrp.production,0,Force Reservation,Forzar Reservas
view,mrp.production,0,Cancel,Cancelar
view,mrp.production,0,Recreate Picking,Volver a Crear Picking
view,mrp.production,0,Planned Materials,Materiales Planificados
view,mrp.production,0,Workcenters,Centros de Trabajo
view,mrp.production,0,Others Info,Otras Informaciones
view,mrp.production.workcenter.line,0,Production Workcenters,Centros Produccion
view,mrp.production.workcenter.line,0,Production Workcenters,Centros Produccion
view,mrp.production.lot.line,0,Production Products,Productos Produccion
view,mrp.production.lot.line,0,Production Products Consommation,Consumacion Produccion productos
view,mrp.production.product.line,0,Planned Products,Productos Planificados
view,mrp.production.product.line,0,Planned Products,Productos Planificados
view,mrp.procurement,0,Procurement Lines,Lineas de Abastecimiento
view,mrp.procurement,0,UOM,Unidad de Medida
view,mrp.procurement,0,Procurement,Abastecimiento
view,mrp.procurement,0,General Information,Informacion General
view,mrp.procurement,0,Properties,Propiedades
view,mrp.procurement,0,Document State,Estado del Documento
view,mrp.procurement,0,Confirm,Confirmar
view,mrp.procurement,0,Retry,Volver a Intentar
view,mrp.procurement,0,Cancel,Cancelar
view,mrp.procurement,0,Run Procurement,Ejecutar Abastecimiento
view,mrp.procurement,0,Cancel,Cancelar
"wizard_button","mrp.production.track,track,end",0,Cancel,"Cancelar"
"wizard_button","mrp.production.track,track,split",0,Track,"Ruta"
"wizard_button","mrp.production.track,notrack,end",0,Cancel,"Cancelar"
"wizard_field","mrp.procurement.compute,init,po_cycle",0,PO Cycle,"Ciclo de Orden de Compra"
"wizard_field","mrp.procurement.compute,init,user_id",0,Send Result To,"Enviar Resultados a"
"wizard_field","mrp.procurement.compute,init,schedule_cycle",0,Scheduler Cycle,"Ciclo del Programador"
"wizard_field","mrp.procurement.compute,init,security_lead",0,Security Days,"Dias de Seguridad"
"wizard_field","mrp.procurement.compute,init,po_lead",0,PO Lead Time,"Tiempo de Entrega de la Orden de Compra"
"wizard_field","mrp.procurement.compute,init,picking_lead",0,Picking Lead Time,"Tiempo de Preparacion del Pedido"
"wizard_view","mrp.procurement.compute,init",0,Parameters,"Parametros"
"wizard_view","mrp.procurement.compute,init",0,Time (days),"Tiempo (dias)"
"wizard_view","mrp.procurement.compute,init",0,Control,"Control"
"wizard_button","mrp.procurement.compute,init,end",0,Cancel,"Cancelar"
"wizard_button","mrp.procurement.compute,init,compute",0,Compute Procurements,"Calcular Abastecimientos"
"wizard_field","mrp.workcenter.load,init,measure_unit",0,Amount measuring unit," Unidad de Medida"
"wizard_field","mrp.workcenter.load,init,time_unit",0,Type of period," Tipo Periodo"
"wizard_view","mrp.workcenter.load,init",0,Select time unit,"Seleccionar Unidad de Tiempo"
"wizard_button","mrp.workcenter.load,init,end",0,Cancel,"Cancelar"
"wizard_button","mrp.workcenter.load,init,report",0,Print,"Imprimir"
"wizard_field","mrp.procurement.compute.all,init,po_cycle",0,PO Cycle,"Ciclo de Orden de Compra"
"wizard_field","mrp.procurement.compute.all,init,user_id",0,Send Result To,"Enviar Resultados a"
"wizard_field","mrp.procurement.compute.all,init,schedule_cycle",0,Scheduler Cycle,"Ciclo del Programador"
"wizard_field","mrp.procurement.compute.all,init,security_lead",0,Security Days,"Dias de Seguridad"
"wizard_field","mrp.procurement.compute.all,init,po_lead",0,PO Lead Time,"Tiempo de Entrega de la Orden de Compra"
"wizard_field","mrp.procurement.compute.all,init,picking_lead",0,Picking Lead Time,"Tiempo de Preparacion del Pedido"
"wizard_field","mrp.procurement.compute.all,init,automatic",0,Automatic orderpoint,"Punto de Pedido Automatico"
"wizard_view","mrp.procurement.compute.all,init",0,Scheduler Parameters,"Parametros del Programador"
"wizard_view","mrp.procurement.compute.all,init",0,Time (days),"Tiempo (dias)"
"wizard_view","mrp.procurement.compute.all,init",0,Control,"Control"
"wizard_button","mrp.procurement.compute.all,init,end",0,Cancel,"Cancelar"
"wizard_button","mrp.procurement.compute.all,init,compute",0,Compute Procurements,"Calcular Abastecimientos"
"wizard_field","mrp.procurement.orderpoint.compute,init,user_id",0,Send Result To,"Enviar Resultados a"
"wizard_field","mrp.procurement.orderpoint.compute,init,security_lead",0,Security Days,"Dias de Seguridad"
"wizard_field","mrp.procurement.orderpoint.compute,init,po_lead",0,PO Lead Time,"Tiempo de Entrega de la Orden de Compra"
"wizard_field","mrp.procurement.orderpoint.compute,init,automatic",0,Automatic orderpoint,"Punto de Pedido Automatico"
"wizard_view","mrp.procurement.orderpoint.compute,init",0,Parameters,"Parametros"
"wizard_view","mrp.procurement.orderpoint.compute,init",0,Time (days),"Tiempo (dias)"
"wizard_view","mrp.procurement.orderpoint.compute,init",0,Control,"Control"
"wizard_button","mrp.procurement.orderpoint.compute,init,end",0,Cancel,"Cancelar"
"wizard_button","mrp.procurement.orderpoint.compute,init,compute",0,Compute Procurements,"Calcular Abastecimientos"
field",product.category,parent_id",0,Parent Category,Categorias Padres
field",product.category,property_account_expense_categ",0,Expense Account,
field",product.category,complete_name",0,Name,
field",product.category,name",0,Name,Nombre
field",product.category,sequence",0,Sequence,
field",product.category,child_id",0,Childs Categories,Categorias Hijos
field",product.category,property_account_income_categ",0,Income Account,
field",product.packaging,rows",0,# of rows,
field",product.packaging,product_id",0,Product,
field",product.packaging,weight",0,Weight Palette,
field",product.packaging,ean",0,EAN,
field",product.packaging,ul_qty",0,UL by row,
field",product.packaging,qty",0,Quantity by UL,
field",product.packaging,ul",0,Type of UL,
field",product.packaging,code",0,Code,
field",product.packaging,active",0,Active,
field",product.packaging,weight_ul",0,Weight UL,
field",product.packaging,name",0,Description,
field",product.price.type,active",0,Active,
field",product.price.type,field",0,Product Field,
field",product.price.type,currency_id",0,Currency,
field",product.price.type,name",0,Price Name,
model,"product.price.type,name",1,List Price,
model,"product.price.type,name",2,Standard Price,
field",product.pricelist,active",0,Active,Activo
field",product.pricelist,currency_id",0,Currency,
field",product.pricelist,type",0,Pricelist Type,
field",product.pricelist,name",0,Name,Nombre
field",product.pricelist,version_id",0,Pricelist Versions,Version Listas de Precios
field",product.pricelist.item,price_round",0,Price Rounding,
field",product.pricelist.item,price_min_margin",0,Price Min. Margin,
field",product.pricelist.item,name",0,Name,Nombre Producto
field",product.pricelist.item,base_pricelist_id",0,If Other Pricelist,Lista Precios Base
field",product.pricelist.item,sequence",0,Priority,
field",product.pricelist.item,price_max_margin",0,Price Max. Margin,
field",product.pricelist.item,product_tmpl_id",0,Product Template,Producto Modelo
field",product.pricelist.item,base",0,Based on,Basado en
field",product.pricelist.item,price_discount",0,Price Discount,
field",product.pricelist.item,price_version_id",0,Price List Version,Version Lista Precio
field",product.pricelist.item,min_quantity",0,Min. Quantity,Cantidad Minima
field",product.pricelist.item,price_surcharge",0,Price Surcharge,
field",product.pricelist.item,categ_id",0,Product Category,Categoria Producto
field",product.pricelist.item,product_id",0,Product,
field",product.pricelist.type,name",0,Name,
field",product.pricelist.type,key",0,Key,
field",product.pricelist.version,items_id",0,Price List Items,Items Lista Precios
field",product.pricelist.version,name",0,Name,Nombre Producto
field",product.pricelist.version,date_end",0,End Date,Dia Fin
field",product.pricelist.version,date_start",0,Start Date,Dia Comienzo
field",product.pricelist.version,active",0,Active,Activo
field",product.pricelist.version,pricelist_id",0,Price List,Lista Precio
field",product.product,ean13",0,EAN13,
field",product.product,code",0,Code,Codigo
field",product.product,incoming_qty",0,Incoming,
field",product.product,price",0,Customer Price,Precio Cliente
field",product.product,price_extra",0,Price Extra,
field",product.product,packaging",0,Palettization,
field",product.product,outgoing_qty",0,Outgoing,
field",product.product,default_code",0,Code,Codigo
field",product.product,active",0,Active,Activo
field",product.product,qty_available",0,Real Stock,Stock Real
field",product.product,variants",0,Variants,Variantes
field",product.product,partner_ref",0,Customer ref,Cliente Ref.
field",product.product,virtual_available",0,Virtual Stock,Stock Virtual
field",product.product,product_tmpl_id",0,Product Template,Modelo Producto
field",product.product,lst_price",0,List price,Precio Lista
field",product.product,price_margin",0,Price Margin,
field",product.supplierinfo,pricelist_ids",0,Pricelist,
field",product.supplierinfo,product_id",0,Product,
field",product.supplierinfo,sequence",0,Sequence,
field",product.supplierinfo,qty",0,Minimal quantity,
field",product.supplierinfo,delay",0,Delivery delay,
field",product.supplierinfo,product_code",0,Partner product reference,
field",product.supplierinfo,product_name",0,Partner product name,
field",product.supplierinfo,name",0,Partner,
field",product.template,warranty",0,Warranty (months),Garantia (meses)
field",product.template,property_stock_procurement",0,Procurement Location,
field",product.template,supply_method",0,Supply method,Metodo Suministro
field",product.template,uos_id",0,Unit of Sale,
field",product.template,list_price",0,List Price,Precio Lista
field",product.template,weight",0,Weight,Peso
field",product.template,standard_price",0,Standard Price,Precio Standard
field",product.template,mes_type",0,Mesure type,
field",product.template,uom_id",0,Default UOM,UOM por Defecto
field",product.template,description_purchase",0,Purchase Description,Descripcion Compra
field",product.template,type",0,Product Type,Tipo Producto
field",product.template,property_account_income",0,Income Account,
field",product.template,uos_coeff",0,UOM -> UOS Coeff,
field",product.template,seller_delay",0,Supplier lead time,Tiempo Suministro
field",product.template,purchase_ok",0,Can be Purchased,Puede Ser Comprado
field",product.template,product_manager",0,Product Manager,Jefe Producto
field",product.template,state",0,State,Estado
field",product.template,uom_po_id",0,Purchase UOM,CompraUOM
field",product.template,description_sale",0,Sale Description,Descripcion Venta
field",product.template,description",0,Description,Descripcion
field",product.template,property_stock_production",0,Production Location,
field",product.template,volume",0,Volume,Volumen
field",product.template,tracking",0,Track lots,
field",product.template,procure_method",0,Procure Method,Metodo Obtencion
field",product.template,property_stock_inventory",0,Inventory Location,
field",product.template,cost_method",0,Costing Method,Metodo Coste
field",product.template,categ_id",0,Category,Categoria UOM
field",product.template,sale_ok",0,Can be sold,Puede ser Vendido
field",product.template,rental",0,Rentable product,Producto Alquilable
field",product.template,sale_delay",0,Procurement lead time,Procurement lead time
field",product.template,name",0,Name,Nombre Producto
model,"product.template,name",1,Onsite Senior Intervention,Intervencion OnSite Consultor Senior
model,"product.template,name",2,Onsite Intervention,Intervencion OnSite Consultor Senior
model,"product.template,name",3,Basic PC,Basico PC
model,"product.template,name",4,Basic+ PC (assembly on order),Basico+ + PC (Ensamblado bajo pedido)
model,"product.template,name",5,Medium PC, PC Medio
model,"product.template,name",6,Customizable PC,
model,"product.template,name",7,Mainboard ASUStek A7N8X,
model,"product.template,name",8,Mainboard ASUStek A7V8X-X,
model,"product.template,name",9,Processor AMD Athlon XP 1800+,
model,"product.template,name",10,Processor AMD Athlon XP 2200+,
model,"product.template,name",11,HDD Seagate 7200.8 80GB,
model,"product.template,name",12,HDD Seagate 7200.8 120GB,
model,"product.template,name",13,HDD Seagate 7200.8 160GB,
model,"product.template,name",14,Regular case fan 80mm,
model,"product.template,name",15,Silent fan,Ventilador Silencioso
model,"product.template,name",16,Regular processor config,Proecesador Normal configurable
model,"product.template,name",17,DDR 256MB PC400,
model,"product.template,name",18,DDR 512MB PC400,
model,"product.template,name",19,High speed processor config,Procesador alta velocidad config.
model,"product.template,name",20,ATX Mid-size Tower,
model,"product.template,name",21,HDD on demand,HDDbajo pedido
model,"product.template,name",22,RAM on demand,RAM bajo pedido
model,"product.template,name",23,Processor on demand,Procesador bajo pedido
model,"product.template,name",24,Complete PC With Peripherals,
model,"product.template,name",25,Keyboard,Teclado
model,"product.template,name",26,Mouse,Raton
model,"product.template,name",27,Kit Keyboard + Mouse,Kit Teclado+raton
field",product.template,produce_delay",0,Manufacturing lead time,
field",product.template,property_account_expense",0,Expense Account,
field",product.template,taxes_id",0,Product Taxes,Impuestos del producto
field",product.template,intrastat",0,Intrastat number,
field",product.template,seller_ids",0,Partners,Proveedores Alternativos
field",product.ul,type",0,Type,
field",product.ul,name",0,Name,
field",product.uom,rounding",0,Rounding Precision,Precision Redondeo
field",product.uom,active",0,Active,Activo
field",product.uom,category_id",0,UOM Category,Categoria UOM
field",product.uom,name",0,Name,Nombre Producto
field",product.uom,factor",0,Factor,Factor
field",product.uom.categ,name",0,Name,Nombre Producto
code,/usr/lib/python2.5/site-packages/tinyerp-server/service/security.py,0,Bad username or password,
code,/usr/lib/python2.5/site-packages/tinyerp-server/service/security.py,0,Bad username or password,
selection,"product.template,supply_method",0,Produce,Producion
selection,"product.template,supply_method",0,Buy,Comprar
selection,"product.template,mes_type",0,Fixed,
selection,"product.template,mes_type",0,Variable,
selection,"product.template,type",0,Stockable Product,Producto Stockable
selection,"product.template,type",0,Consumable,
selection,"product.template,type",0,Service,Servicio
selection,"product.template,state",0,In Development,En Desarrollo
selection,"product.template,state",0,In production,En Produccion
selection,"product.template,state",0,End of lifecycle,Final Ciclo Vida
selection,"product.template,state",0,Obsolete,Obsoleto
selection,"product.template,procure_method",0,Make to Stock,Fabricado para Stock
selection,"product.template,procure_method",0,Make to Order,Fabricado bajo Pedido
selection,"product.template,cost_method",0,Standard Price,Precio Standard
selection,"product.template,cost_method",0,PMP (Not implemented!),PMP (No implementado!)
selection,"product.template,cost_method",0,FIFO,FIFO
selection,"product.ul,type",0,Box,
selection,"product.ul,type",0,Carton,
xsl,mrp.product.cost.report,0,Product,
xsl,mrp.product.cost.report,0,Variants,
xsl,mrp.product.cost.report,0,Amount,
xsl,mrp.product.cost.report,0,UoM,
xsl,mrp.product.cost.report,0,Unit Price,
xsl,mrp.product.cost.report,0,Value,
view,product.product,0,Product,Producto
view,product.product,0,Information,Informacion
view,product.product,0,Procurement (days),Procurement(Dias)
view,product.product,0,Descriptions,Descripciones
view,product.product,0,Description,Descripcion
view,product.product,0,Sale Description,Descripcion Venta
view,product.product,0,Purchase Description,Descripcion Compra
view,product.product,0,Packaging,
view,product.product,0,Properties,
view,product.product,0,Products,Productos
view,product.product,0,Product Variant,Variante Producto
view,product.product,0,Description,Descripcion
view,product.template,0,Product Template,Producto Modelo
view,product.template,0,Information,Informacion
view,product.template,0,Procurement (days),Obtencion(Dias)
view,product.template,0,Descriptions,Desscripciones
view,product.template,0,Sale Description,Descripcion de Venta
view,product.template,0,Purchase Description,Descripcion de Compra
view,product.template,0,Properties,
view,product.category,0,Products Categories,Categorias de Productos
view,product.category,0,Products Categories,Categorias de Productos
view,product.uom,0,Unit of Measure,Unidad de medida
view,product.uom,0,Unit of Measure,Unidad de medida
view,product.uom.categ,0,Unit of Measure categories,Categorias Unidad de Medida
view,product.ul,0,Logisitcal Unit,
view,product.packaging,0,Packaging,
view,product.packaging,0,Packaging,
view,product.packaging,0,Palletization,
view,product.supplierinfo,0,Partner Information,
view,product.supplierinfo,0,Pricelist,
view,product.supplierinfo,0,Partner Information,
view,product.supplierinfo,0,Seq,
view,product.pricelist.version,0,Pricelist Version,Version Lista Precios
view,product.pricelist.item,0,Products Listprices Items,Items Lista de Precios de productos
view,product.pricelist.item,0,Products Listprices Items,Items Lista de Precios de productos
view,product.pricelist.item,0,Rules Test Match,
view,product.pricelist.item,0,Price Computation,
view,product.pricelist.item,0,New Price =,
view,product.pricelist.item,0,Base Price,
view,product.pricelist.item,0,* ( 1 - ,
view,product.pricelist.item,0, ) + ,
view,product.pricelist.item,0,Rounding Method,Metodo Redondeo
view,product.pricelist.item,0,Min. Margin,Margen Minimo
view,product.pricelist.item,0,Max. Margin,Margen max.
view,product.pricelist,0,Products Price List,Lista de Precios de productos
view,product.pricelist,0,Products Price List,Lista de Precios de productos
view,product.pricelist,0,Pricelist Name,
view,product.price.type,0,Products Price Type,
view,product.pricelist.type,0,Pricelist Type,
wizard_field",product_price,init,number",0,Number of products to produce,
wizard_view,"product_price,init",0,Paid ?,
wizard_button,"product_price,init,end",0,Cancel,
wizard_button,"product_price,init,price",0,Print product price,
wizard_field",productivity_analysis.models.print,init,date1",0,Start of period,
wizard_field",productivity_analysis.models.print,init,date2",0,End of period,
wizard_field",productivity_analysis.models.print,init,users_id",0,Users,
wizard_field",productivity_analysis.models.print,init,model",0,Object,
wizard_field",productivity_analysis.models.print,init,type",0,Period,
wizard_field",productivity_analysis.models.print,init,type2",0,Analysis Value,
wizard_view,"productivity_analysis.models.print,init",0,Select period,
wizard_button,"productivity_analysis.models.print,init,end",0,Cancel,
wizard_button,"productivity_analysis.models.print,init,report",0,Print Analysis,
wizard_button,"product.ean13,init,end",0,Ignore,
wizard_button,"product.ean13,init,correct",0,Correct EAN13,
field",purchase.order,origin",0,Origin,Origen
field",purchase.order,order_line",0,Order State,Estado Orden
field",purchase.order,partner_address_id",0,Address,Direccion 
field",purchase.order,date_order",0,Date Ordered,Fecha Ordenada
field",purchase.order,partner_id",0,Partner,Empresa
field",purchase.order,invoiced",0,Invoiced & Paid,Facturada & Pagada
field",purchase.order,dest_address_id",0,Destination Address,Direccion Destino
field",purchase.order,amount_untaxed",0,Untaxed Amount,
field",purchase.order,location_id",0,Delivery destination,Envio Destino
field",purchase.order,amount_tax",0,Taxes,
field",purchase.order,state",0,Order State,Estado Orden
field",purchase.order,pricelist_id",0,Pricelist,Lista de Precios
field",purchase.order,project_id",0,Analytic Account,Centro Beneficio/Coste
field",purchase.order,ref",0,Order Reference,Referencia Orden
field",purchase.order,warehouse_id",0,Warehouse,Almacen
field",purchase.order,partner_ref",0,Partner Reference,Referencia Empresa
field",purchase.order,date_approve",0,Date Approved,Fecha Aprobacion
field",purchase.order,amount_total",0,Total,
field",purchase.order,name",0,Order Description,Descripcion Orden
field",purchase.order,invoice_id",0,Invoice,Factura
field",purchase.order,notes",0,Notes,Notas
field",purchase.order,invoice_method",0,Invoicing method,
field",purchase.order,shipped",0,Received,Recibido
field",purchase.order,validator",0,Validated by,Validada por
field",purchase.order,picking_id",0,Picking list,Picking list
field",purchase.order.line,product_id",0,Product,Producto 
field",purchase.order.line,product_uom",0,Product UOM,Producto UOM
field",purchase.order.line,date_planned",0,Date Promised,Fecha Comprometida
field",purchase.order.line,order_id",0,Order Ref,Orden Ref
field",purchase.order.line,price_unit",0,Unit Price,Precio Unitario
field",purchase.order.line,price_subtotal",0,Subtotal,Subtotal
field",purchase.order.line,taxes_id",0,Taxes,Impuestos
field",purchase.order.line,move_dest_id",0,Reservation Destination,Reserva Destino
field",purchase.order.line,product_qty",0,Quantity,Cantidad Total
field",purchase.order.line,notes",0,Notes,Notas
field",purchase.order.line,move_id",0,Reservation,Reservas
field",purchase.order.line,name",0,Description,Descripcion
code,/usr/lib/tinyerp-server/service/security.py,0,Bad username or password,
code,/usr/lib/tinyerp-server/service/security.py,0,Bad username or password,
selection,"purchase.order,state",0,Request for Quotation,
selection,"purchase.order,state",0,Waiting,En Espera
selection,"purchase.order,state",0,Confirmed,
selection,"purchase.order,state",0,Approved,
selection,"purchase.order,state",0,Shipping Exception,En Espera Envio
selection,"purchase.order,state",0,Invoice Exception,En Espera Facturacion
selection,"purchase.order,state",0,Done,
selection,"purchase.order,state",0,Cancelled,
selection,"purchase.order,invoice_method",0,Manual,
selection,"purchase.order,invoice_method",0,From order,
selection,"purchase.order,invoice_method",0,From picking,
rml,purchase.quotation,0,Shipping address :,
rml,purchase.quotation,0,Tél. :,
rml,purchase.quotation,0,Fax :,
rml,purchase.quotation,0,TVA :,
rml,purchase.quotation,0,Request for Quotation,
rml,purchase.quotation,0,Other reference :,
rml,purchase.quotation,0,Printed:,
rml,purchase.quotation,0,Please find hereby a request for quotation.,
rml,purchase.quotation,0,Code,
rml,purchase.quotation,0,Product,
rml,purchase.quotation,0,Date,
rml,purchase.quotation,0,Qty,
rml,purchase.quotation,0,"Thanks,",
rml,purchase.quotation,0,Tel:,
rml,purchase.quotation,0,Email:,
rml,purchase.quotation,0,Fax:,
rml,purchase.order,0,Shipping address :,
rml,purchase.order,0,Tél. :,
rml,purchase.order,0,Fax :,
rml,purchase.order,0,TVA :,
rml,purchase.order,0,N° :,
rml,purchase.order,0,Our order reference :,
rml,purchase.order,0,Your order reference :,
rml,purchase.order,0,Date ordered :,
rml,purchase.order,0,Validated by :,
rml,purchase.order,0,Product Description,
rml,purchase.order,0,Applicable Taxes,
rml,purchase.order,0,Date Promised,
rml,purchase.order,0,Qty,
rml,purchase.order,0,UoM,
rml,purchase.order,0,Unit Price,
rml,purchase.order,0,Net Price,
rml,purchase.order,0,Net Total :,
rml,purchase.order,0,Taxes :,
rml,purchase.order,0,TOTAL :,
view,purchase.order,0,Purchase Order,Orden de Compra
view,purchase.order,0,Purchase Order,Orden de Compra
view,purchase.order,0,Document State,Estado del Documento
view,purchase.order,0,Compute,
view,purchase.order,0,Confirm Purchase Order,Confirmar Orden de Compra
view,purchase.order,0,Approve Purchase,Aprovar Compra
view,purchase.order,0,Approved by Supplier,Aprovado por Proveedor
view,purchase.order,0,Cancel Purchase Order,Cancelar Orden de Compra
view,purchase.order,0,Cancel Purchase Order,Cancelar Orden de Compra
view,purchase.order,0,Shipping Done,Envios Realizados
view,purchase.order,0,Invoice Done,Facturas Realizadas
view,purchase.order,0,Purchase Shippings,Envios de Compra
view,purchase.order,0,Notes,Notas
view,purchase.order,0,Purchase Order,Orden de Compra
view,purchase.order,0,Paid,
view,purchase.order.line,0,Purchase Order Line,Linea de Orden de Compra
view,purchase.order.line,0,Order Line,Linea de Orden
view,purchase.order.line,0,Notes,Notas
view,purchase.order.line,0,Purchase Order Line,Linea de Orden de Compra
field",sale.order,origin",0,Origin,Origen
field",sale.order,order_line",0,Order Lines,Lineas de Ordem
field",sale.order,picking_policy",0,Picking Policy,Politica de Picking
field",sale.order,order_policy",0,Shipping Policy,Politicas de Envios
field",sale.order,invoice_ids",0,Invoice,
field",sale.order,shop_id",0,Shop,Tienda
field",sale.order,client_order_ref",0,Partner Ref.,
field",sale.order,date_order",0,Date Ordered,Dia Orden
field",sale.order,partner_id",0,Partner,Empresa
field",sale.order,invoiced",0,Paid,Pago(Reconcilied)
field",sale.order,amount_tax",0,Taxes,Impuestos
field",sale.order,user_id",0,Salesman,Vendedor
field",sale.order,note",0,Notes,Notas
field",sale.order,state",0,Order State,Estado de la Orden
field",sale.order,pricelist_id",0,Pricelist,Lista de Precios
field",sale.order,project_id",0,Profit/Cost Center,Centro Beneficio/Coste
field",sale.order,payment_line",0,Order Payments,Ordenar Pagos
field",sale.order,incoterm",0,Incoterm,Incoterm
field",sale.order,partner_order_id",0,Ordering Contact,Direccion Orden
field",sale.order,partner_invoice_id",0,Invoice Address,Direccion pedido
field",sale.order,amount_untaxed",0,Untaxed Amount,Cantidad sin Impuestos
field",sale.order,picking_ids",0,Picking List,
field",sale.order,amount_total",0,Total,Total
field",sale.order,name",0,Order Description,Descripcion Orden
field",sale.order,partner_shipping_id",0,Shipping Address,Direccion Envio
field",sale.order,shipped",0,Picked,Enviado
field",sale.order,invoice_quantity",0,Invoice on,
field",sale.order.line,property_ids",0,Properties,Propiedades
field",sale.order.line,product_uos_qty",0,Quantity (UOS),
field",sale.order.line,product_uom",0,Product UOM,Unidades de Medida
field",sale.order.line,sequence",0,Sequence,Secuencia
field",sale.order.line,price_unit",0,Unit Price,Precio Unitario
field",sale.order.line,product_uom_qty",0,Quantity (UOM),
field",sale.order.line,price_subtotal",0,Subtotal,Subtotal
field",sale.order.line,product_uos",0,Product UOS,
field",sale.order.line,number_packages",0,Number packages,
field",sale.order.line,invoiced",0,Invoiced,
field",sale.order.line,name",0,Description,Descripcion
field",sale.order.line,move_ids",0,Inventory Moves,
field",sale.order.line,price_unit_customer",0,Customer Unit Price,
field",sale.order.line,state",0,State,
field",sale.order.line,product_packaging",0,Packaging used,
field",sale.order.line,type",0,Procure Method,Metodo consecucion
field",sale.order.line,procurement_id",0,Procurement,Consecucion
field",sale.order.line,order_id",0,Order Ref,Orden Ref
field",sale.order.line,discount",0,Discount (%),
field",sale.order.line,price_net",0,Net Price,
field",sale.order.line,tax_id",0,Taxes,Impuestos
field",sale.order.line,product_id",0,Product,Producto
field",sale.order.line,date_planned",0,Date Promised,Fecha prometida
field",sale.order.line,invoice_lines",0,Invoice Lines,
field",sale.order.line,notes",0,Notes,Bajo pedido
field",sale.order.line,th_weight",0,Weight,
field",sale.order.line,address_allotment_id",0,Allotment Partner,
field",sale.order.payment,order_id",0,Order Ref,Orden ref.
field",sale.order.payment,amount",0,Amount,Cantidad
field",sale.order.payment,name",0,Description,Descripcion
field",sale.order.payment,account_id",0,Account,Cuentas
field",sale.shop,payment_account_id",0,Payment accounts,Cuentas de Pago
field",sale.shop,name",0,Shop name,Nombre de Tienda
field",sale.shop,warehouse_id",0,Warehouse,Almacenes Disponibles
field",sale.shop,pricelist_id",0,Pricelist,Lista de Precio
field",sale.shop,project_id",0,Analytic Account,Beneficio/Coste Centro
field",sale.shop,payment_default_id",0,Default Payment Term,Cuenta de Pago por Defecto
code,/usr/lib/python2.5/site-packages/tinyerp-server/service/security.py,0,Bad username or password,
code,/usr/lib/python2.5/site-packages/tinyerp-server/service/security.py,0,Bad username or password,
selection,"sale.order,picking_policy",0,Direct Delivery,Envio Directo
selection,"sale.order,picking_policy",0,All at once,Todo de Una vez
selection,"sale.order,order_policy",0,Invoice before delivery,
selection,"sale.order,order_policy",0,Shipping & Manual Invoice,Enviar & Factura Manual
selection,"sale.order,order_policy",0,Automatic Invoice after delivery,
selection,"sale.order,order_policy",0,Invoice from the pickings,
selection,"sale.order,state",0,Quotation,
selection,"sale.order,state",0,Waiting Schedule,Programacion en espera
selection,"sale.order,state",0,Manual in progress,Manual en progreso
selection,"sale.order,state",0,In progress,En progreso
selection,"sale.order,state",0,Shipping Exception,A Espera de Envio
selection,"sale.order,state",0,Invoice Exception,A Espera de Facturacion
selection,"sale.order,state",0,Done,Realizado
selection,"sale.order,state",0,Cancel,Cancelado
selection,"sale.order,invoice_quantity",0,Ordered Quantities,
selection,"sale.order,invoice_quantity",0,Shipped Quantities,
selection,"sale.order.line,state",0,Draft,
selection,"sale.order.line,state",0,Confirmed,
selection,"sale.order.line,state",0,Done,
selection,"sale.order.line,state",0,Canceled,
selection,"sale.order.line,type",0,from stock,Desde stock
selection,"sale.order.line,type",0,on order,Bajo pedido
rml,sale.order,0,Shipping address :,
rml,sale.order,0,Invoice address :,
rml,sale.order,0,Tél. :,
rml,sale.order,0,Fax :,
rml,sale.order,0,TVA :,
rml,sale.order,0,N° :,
rml,sale.order,0,Your order reference :,
rml,sale.order,0,Date ordered :,
rml,sale.order,0,Our salesman :,
rml,sale.order,0,Product Description,
rml,sale.order,0,Applicable Taxes,
rml,sale.order,0,Date Promised,
rml,sale.order,0,Qty,
rml,sale.order,0,Disc.,
rml,sale.order,0,Unit Price,
rml,sale.order,0,Net Price,
rml,sale.order,0,Net Total :,
rml,sale.order,0,Taxes :,
rml,sale.order,0,TOTAL :,
view,sale.shop,0,Sale Shop,Tienda de venta
view,sale.shop,0,Accounting,Finanzas
view,sale.shop,0,Stock,Stock
view,sale.order,0,Sales Orders,Ordenes de Ventas
view,sale.order,0,Sales Order,Orden de Ventas
view,sale.order,0,Sale Order,
view,sale.order,0,Sale Order Lines,
view,sale.order,0,Order Line,Linea de Orden
view,sale.order,0,Automatic Declaration,
view,sale.order,0,Manual Description,
view,sale.order,0,States,
view,sale.order,0,Extra Info,
