JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
OD	OPERATIONS DIVERSES	OD 000009	20190319	43100000	SECURITE SOCIAL			x	20190319	AJUST COTIS	0,50	0,00			20190725		
OD	OPERATIONS DIVERSES	OD 000009	20190319	64510000	COTISATIONS URSAAF			x	20190319	AJUST COTIS	0,00	0,50			20190725		
BQ	BQ 552	BQ000073	20190321	40100000	FOURNISSEURS DIVERS	124SOL	124 SOLUTION	x	20190321	124 SOLUTION	75,60	0,00			20190725		
BQ	BQ 552	BQ000073	20190321	51200000	BANQUE 124			x	20190321	124 SOLUTION	0,00	75,60			20190725		
BQ	BQ 552	BQ000074	20190321	40100000	FOURNISSEURS DIVERS	124SOL	124 SOLUTION	x	20190321	124 SOLUTION	75,60	0,00			20190725		
BQ	BQ 552	BQ000074	20190321	51200000	BANQUE 124			x	20190321	124 SOLUTION	0,00	75,60			20190725		
BQ	BQ 552	BQ000075	20190321	62510000	VOYAGES ET DEPLACEMENT			x	20190321	PRLV SEPA AUTOROUTES	53,90	0,00			20190725		
BQ	BQ 552	BQ000075	20190321	51200000	BANQUE 124			x	20190321	PRLV SEPA AUTOROUTES	0,00	53,90			20190725		
BQ	BQ 552	BQ000076	20190321	40100000	FOURNISSEURS DIVERS	08DIVERS	DIVER	x	20190321	SARL NEATSTYLE	4986,00	0,00			20190725		
BQ	BQ 552	BQ000076	20190321	51200000	BANQUE 124			x	20190321	SARL NEATSTYLE	0,00	4986,00			20190725		
BQ	BQ 552	BQ000077	20190322	44210000	PLVT A LA SOURCE			x	20190322	PVSI DGFIP	249,00	0,00			20190725		
BQ	BQ 552	BQ000077	20190322	51200000	BANQUE 124			x	20190322	PVSI DGFIP	0,00	249,00			20190725		
BQ	BQ 552	BQ000078	20190322	43860000	ORGANISME SOCIAUX CHARGE A PAY			x	20190322	AGEFOS PME	132,00	0,00			20190725		
BQ	BQ 552	BQ000078	20190322	51200000	BANQUE 124			x	20190322	AGEFOS PME	0,00	132,00			20190725		
BQ	BQ 552	BQ000079	20190322	43860000	ORGANISME SOCIAUX CHARGE A PAY			x	20190322	OPCAIM	127,99	0,00			20190725		
BQ	BQ 552	BQ000079	20190322	51200000	BANQUE 124			x	20190322	OPCAIM	0,00	127,99			20190725		
OD	OPERATIONS DIVERSES	OD 000010	20190322	44210000	PLVT A LA SOURCE			x	20190322	Diff�rence lettrage	0,46	0,00			20190725		
OD	OPERATIONS DIVERSES	OD 000010	20190322	75800000	PRODUITS DIVERS DE GESTION			x	20190322	Diff�rence lettrage	0,00	0,46			20190725		
ACH	ACHATS	ACH000155	20190323	60610100	GAZOIL			x	20190323	GAZOIL	25,01	0,00			20190725		
ACH	ACHATS	ACH000155	20190323	46700000	CARTE BLEUE			x	20190323	GAZOIL	0,00	25,01	AV		20190725		
ACH	ACHATS	ACH000156	20190325	60630000	FOURNITURES ET PETIT EQUIPEMEN			x	20190325	LAVAGE VOITURE	31,90	0,00			20190725		
ACH	ACHATS	ACH000156	20190325	46700000	CARTE BLEUE			x	20190325	LAVAGE VOITURE	0,00	31,90	AV		20190725		
BQ	BQ 552	BQ000080	20190325	62610000	FRAIS TELEPHONE SFR			x	20190325	PLVT SEPA SFR	62,32	0,00			20190725		
BQ	BQ 552	BQ000080	20190325	51200000	BANQUE 124			x	20190325	PLVT SEPA SFR	0,00	62,32			20190725		
ACH	ACHATS	ACH000157	20190326	62560000	MISSIONS			x	20190326	BOULANGERIE	8,80	0,00			20190725		
ACH	ACHATS	ACH000157	20190326	46700000	CARTE BLEUE			x	20190326	BOULANGERIE	0,00	8,80	AV		20190725		
ACH	ACHATS	ACH000158	20190326	60610100	GAZOIL			x	20190326	GAZOIL	78,43	0,00			20190725		
ACH	ACHATS	ACH000158	20190326	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190326	GAZOIL	15,69	0,00			20190725		
ACH	ACHATS	ACH000158	20190326	46700000	CARTE BLEUE			x	20190326	GAZOIL	0,00	94,12	AV		20190725		
ACH	ACHATS	ACH000159	20190327	62510000	VOYAGES ET DEPLACEMENT			x	20190327	PARKING	2,50	0,00			20190725		
ACH	ACHATS	ACH000159	20190327	46700000	CARTE BLEUE			x	20190327	PARKING	0,00	2,50	AV		20190725		
ACH	ACHATS	ACH000160	20190327	62560000	MISSIONS			x	20190327	EXXO RESTAURATION	17,10	0,00			20190725		
ACH	ACHATS	ACH000160	20190327	46700000	CARTE BLEUE			x	20190327	EXXO RESTAURATION	0,00	17,10	AV		20190725		
ACH	ACHATS	ACH000161	20190327	62510000	VOYAGES ET DEPLACEMENT			x	20190327	GRAND HOTEL DAUGHTER 22	90,38	0,00			20190725		
ACH	ACHATS	ACH000161	20190327	46700000	CARTE BLEUE			x	20190327	GRAND HOTEL DAUGHTER 22	0,00	90,38	AV		20190725		
ACH	ACHATS	ACH000162	20190328	62510000	VOYAGES ET DEPLACEMENT			x	20190328	PARKING	0,20	0,00			20190725		
ACH	ACHATS	ACH000162	20190328	46700000	CARTE BLEUE			x	20190328	PARKING	0,00	0,20	AV		20190725		
ACH	ACHATS	ACH000163	20190328	62560000	MISSIONS			x	20190328	PIZZERIA	30,00	0,00			20190725		
ACH	ACHATS	ACH000163	20190328	46700000	CARTE BLEUE			x	20190328	PIZZERIA	0,00	30,00	AV		20190725		
SA	SALAIRES	SA000008	20190328	64110000	SALAIRES APOINTEMENTS			x	20190328	SALAIRE 0319	5602,46	0,00			20190725		
SA	SALAIRES	SA000008	20190328	64510000	COTISATIONS URSAAF			x	20190328	COTISATION BEARAF 0319	1763,65	0,00			20190725		
SA	SALAIRES	SA000008	20190328	64530000	CAISSE DE RETRAITES			x	20190328	RETRAITE 0319	540,98	0,00			20190725		
SA	SALAIRES	SA000008	20190328	64550000	PREVOYANCES			x	20190328	PREVOYANCE 0319	72,80	0,00			20190725		
SA	SALAIRES	SA000008	20190328	64520000	MUTUELLES			x	20190328	MUTUELLES	49,63	0,00			20190725		
SA	SALAIRES	SA000008	20190328	43100000	SECURITE SOCIAL			x	20190328	BEARAF 0319	0,00	2564,87	AE		20190725		
SA	SALAIRES	SA000008	20190328	43700000	AUTRES ORGANISMES SOCIAUX			x	20190328	HUMANIS AGIRC/ARRCO 0319	0,00	901,90			20190725		
SA	SALAIRES	SA000008	20190328	43700000	AUTRES ORGANISMES SOCIAUX			x	20190328	CALVIN PREVOYANCE 0319	0,00	94,94			20190725		
SA	SALAIRES	SA000008	20190328	43700000	AUTRES ORGANISMES SOCIAUX			x	20190328	MUTUELLES 0319	0,00	99,26			20190725		
SA	SALAIRES	SA000008	20190328	42100000	PERSONNEL REMUNERATION DUES			x	20190328	REMUNERATION DUES 0319	0,00	3770,44			20190725		
SA	SALAIRES	SA000008	20190328	79100000	TRANSFERT DE CHARGES			x	20190328	AVANTAGE EN NATURE 0319	0,00	185,79			20190725		
SA	SALAIRES	SA000008	20190328	44210000	PLVT A LA SOURCE			x	20190328	PAS 0319	0,00	412,32	AB		20190725		
ACH	ACHATS	ACH000164	20190329	62560000	MISSIONS			x	20190329	AVIA RESTAURATION	8,40	0,00			20190725		
ACH	ACHATS	ACH000164	20190329	46700000	CARTE BLEUE			x	20190329	AVIA RESTAURATION	0,00	8,40	AV		20190725		
ACH	ACHATS	ACH000165	20190329	60610100	GAZOIL			x	20190329	GAZOIL	86,88	0,00			20190725		
ACH	ACHATS	ACH000165	20190329	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190329	GAZOIL	17,38	0,00			20190725		
ACH	ACHATS	ACH000165	20190329	46700000	CARTE BLEUE			x	20190329	GAZOIL	0,00	104,26	AV		20190725		
BQ	BQ 552	BQ000081	20190329	42100000	PERSONNEL REMUNERATION DUES			x	20190329	THOMAS 432 SALAIRE MARS	3770,44	0,00			20190725		
BQ	BQ 552	BQ000081	20190329	51200000	BANQUE 124			x	20190329	THOMAS 432 SALAIRE MARS	0,00	3770,44			20190725		
OD	OPERATIONS DIVERSES	OD 000011	20190331	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190331	CA3 MARS 19	0,00	2455,00			20190725		
OD	OPERATIONS DIVERSES	OD 000011	20190331	44567000	CREDIT DE TVA			x	20190331	CA3 MARS 19	2455,00	0,00			20190725		
ACH	ACHATS	ACH000166	20190401	60610100	GAZOIL			x	20190401	GAZOIL	34,04	0,00			20190725		
ACH	ACHATS	ACH000166	20190401	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190401	GAZOIL	6,81	0,00			20190725		
ACH	ACHATS	ACH000166	20190401	46710000	NDF A REMBOURSER			x	20190401	GAZOIL	0,00	40,85	AA		20190725		
ACH	ACHATS	ACH000167	20190401	62610000	FRAIS TELEPHONE SFR			x	20190401	SFR PHONE	46,66	0,00			20190725		
ACH	ACHATS	ACH000167	20190401	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190401	SFR PHONE	9,34	0,00			20190725		
ACH	ACHATS	ACH000167	20190401	46710000	NDF A REMBOURSER			x	20190401	SFR PHONE	0,00	56,00	AA		20190725		
ACH	ACHATS	ACH000168	20190401	62570000	RECEPTIONS			x	20190401	COMPTOIR BELANAIS	46,00	0,00			20190725		
ACH	ACHATS	ACH000168	20190401	46710000	NDF A REMBOURSER			x	20190401	COMPTOIR BELANAIS	0,00	46,00	AA		20190725		
ACH	ACHATS	ACH000169	20190401	46700000	CARTE BLEUE			x	20190401	HOLD LUGGAGE AIRCOMPANY BIRMINGHAM	48,51	0,00			20190725		
ACH	ACHATS	ACH000169	20190401	46710000	NDF A REMBOURSER			x	20190401	HOLD LUGGAGE AIRCOMPANY BIRMINGHAM	0,00	48,51	AA		20190725		
ACH	ACHATS	ACH000170	20190401	62570000	RECEPTIONS			x	20190401	RESTAURANT ROUND 1 TAPESTRY	56,90	0,00			20190725		
ACH	ACHATS	ACH000170	20190401	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190401	RESTAURANT ROUND 1 TAPESTRY	7,60	0,00			20190725		
ACH	ACHATS	ACH000170	20190401	46710000	NDF A REMBOURSER			x	20190401	RESTAURANT ROUND 1 TAPESTRY	0,00	64,50	AA		20190725		
ACH	ACHATS	ACH000171	20190401	60640000	FOURNITURES ADMINISTRATIVES			x	20190401	PARTNER01 PHOTOCOPIES	64,50	0,00			20190725		
ACH	ACHATS	ACH000171	20190401	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190401	PARTNER01 PHOTOCOPIES	12,90	0,00			20190725		
ACH	ACHATS	ACH000171	20190401	40100000	FOURNISSEURS DIVERS	PAR 01	PARTNER01	x	20190401	PARTNER01 PHOTOCOPIES	0,00	77,40			20190725		
BQ	BQ 552	BQ000082	20190401	45500000	CPT COURANTS DE L ASSOCIE			x	20190401	VIRT C/C EA LTD	0,00	15000,00			20190725		
BQ	BQ 552	BQ000082	20190401	51200000	BANQUE 124			x	20190401	VIRT C/C EA LTD	15000,00	0,00			20190725		
BQ	BQ 552	BQ000083	20190401	46700000	CARTE BLEUE			x	20190401	CB COTE BARTHOLOMEUS	63,00	0,00	AN		20190725		
BQ	BQ 552	BQ000083	20190401	51200000	BANQUE 124			x	20190401	CB COTE BARTHOLOMEUS	0,00	63,00			20190725		
BQ	BQ 552	BQ000084	20190401	46700000	CARTE BLEUE			x	20190401	CB EFFIA	1,95	0,00	AN		20190725		
BQ	BQ 552	BQ000084	20190401	51200000	BANQUE 124			x	20190401	CB EFFIA	0,00	1,95			20190725		
BQ	BQ 552	BQ000085	20190401	46700000	CARTE BLEUE			x	20190401	CB ECGMARK	8,40	0,00	AN		20190725		
BQ	BQ 552	BQ000085	20190401	51200000	BANQUE 124			x	20190401	CB ECGMARK	0,00	8,40			20190725		
BQ	BQ 552	BQ000086	20190401	46700000	CARTE BLEUE			x	20190401	CB COTE BARTHOLOMEUS	67,60	0,00	AT		20190725		
BQ	BQ 552	BQ000086	20190401	51200000	BANQUE 124			x	20190401	CB COTE BARTHOLOMEUS	0,00	67,60			20190725		
BQ	BQ 552	BQ000087	20190401	46700000	CARTE BLEUE			x	20190401	CB CUP SERVICES	1,30	0,00			20190725		
BQ	BQ 552	BQ000087	20190401	51200000	BANQUE 124			x	20190401	CB CUP SERVICES	0,00	1,30			20190725		
BQ	BQ 552	BQ000088	20190401	46700000	CARTE BLEUE			x	20190401	CB S'APPELRESTAURANT	19,00	0,00	AO		20190725		
BQ	BQ 552	BQ000088	20190401	51200000	BANQUE 124			x	20190401	CB S'APPELRESTAURANT	0,00	19,00			20190725		
BQ	BQ 552	BQ000089	20190401	46700000	CARTE BLEUE			x	20190401	CB HRC GEVR'Y	116,93	0,00	AP		20190725		
BQ	BQ 552	BQ000089	20190401	51200000	BANQUE 124			x	20190401	CB HRC GEVR'Y	0,00	116,93			20190725		
BQ	BQ 552	BQ000090	20190401	46700000	CARTE BLEUE			x	20190401	CB COTE BARTHOLOMEUS	59,60	0,00	AQ		20190725		
BQ	BQ 552	BQ000090	20190401	51200000	BANQUE 124			x	20190401	CB COTE BARTHOLOMEUS	0,00	59,60			20190725		
BQ	BQ 552	BQ000091	20190401	46700000	CARTE BLEUE			x	20190401	CB CARTFIVE VENIS	285,42	0,00	AR		20190725		
BQ	BQ 552	BQ000091	20190401	51200000	BANQUE 124			x	20190401	CB CARTFIVE VENIS	0,00	285,42			20190725		
BQ	BQ 552	BQ000092	20190401	46700000	CARTE BLEUE			x	20190401	CB S'APPEL	174,72	0,00	AU		20190725		
BQ	BQ 552	BQ000092	20190401	51200000	BANQUE 124			x	20190401	CB S'APPEL	0,00	174,72			20190725		
BQ	BQ 552	BQ000093	20190401	46700000	CARTE BLEUE			x	20190401	CB GOTHAM HOME	5,10	0,00	AR		20190725		
BQ	BQ 552	BQ000093	20190401	51200000	BANQUE 124			x	20190401	CB GOTHAM HOME	0,00	5,10			20190725		
BQ	BQ 552	BQ000094	20190401	46700000	CARTE BLEUE			x	20190401	CB INFO SALONS LEN	144,00	0,00			20190725		
BQ	BQ 552	BQ000094	20190401	51200000	BANQUE 124			x	20190401	CB INFO SALONS LEN	0,00	144,00			20190725		
BQ	BQ 552	BQ000095	20190401	46700000	CARTE BLEUE			x	20190401	CB COTE BARTHOLOMEUS	87,80	0,00	AV		20190725		
BQ	BQ 552	BQ000095	20190401	51200000	BANQUE 124			x	20190401	CB COTE BARTHOLOMEUS	0,00	87,80			20190725		
BQ	BQ 552	BQ000096	20190401	46700000	CARTE BLEUE			x	20190401	CB AUCHAN ST PRIES	21,36	0,00	AS		20190725		
BQ	BQ 552	BQ000096	20190401	51200000	BANQUE 124			x	20190401	CB AUCHAN ST PRIES	0,00	21,36			20190725		
BQ	BQ 552	BQ000097	20190401	46700000	CARTE BLEUE			x	20190401	CB GOTHAM HOME	6,20	0,00	AS		20190725		
BQ	BQ 552	BQ000097	20190401	51200000	BANQUE 124			x	20190401	CB GOTHAM HOME	0,00	6,20			20190725		
BQ	BQ 552	BQ000098	20190401	46700000	CARTE BLEUE			x	20190401	CB HOTELLIA	182,90	0,00	AV		20190725		
BQ	BQ 552	BQ000098	20190401	51200000	BANQUE 124			x	20190401	CB HOTELLIA	0,00	182,90			20190725		
BQ	BQ 552	BQ000099	20190401	46700000	CARTE BLEUE			x	20190401	CB DACFLOWRZ	102,72	0,00	AV		20190725		
BQ	BQ 552	BQ000099	20190401	51200000	BANQUE 124			x	20190401	CB DACFLOWRZ	0,00	102,72			20190725		
BQ	BQ 552	BQ000100	20190401	46700000	CARTE BLEUE			x	20190401	CB MAGASIN U	21,43	0,00	AV		20190725		
BQ	BQ 552	BQ000100	20190401	51200000	BANQUE 124			x	20190401	CB MAGASIN U	0,00	21,43			20190725		
BQ	BQ 552	BQ000101	20190401	46700000	CARTE BLEUE			x	20190401	CB STATION TOTAL	25,01	0,00	AV		20190725		
BQ	BQ 552	BQ000101	20190401	51200000	BANQUE 124			x	20190401	CB STATION TOTAL	0,00	25,01			20190725		
BQ	BQ 552	BQ000102	20190401	46700000	CARTE BLEUE			x	20190401	CB STATION TOTAL	31,90	0,00	AV		20190725		
BQ	BQ 552	BQ000102	20190401	51200000	BANQUE 124			x	20190401	CB STATION TOTAL	0,00	31,90			20190725		
BQ	BQ 552	BQ000103	20190401	46700000	CARTE BLEUE			x	20190401	CB DAC APOLIDIS	94,12	0,00	AV		20190725		
BQ	BQ 552	BQ000103	20190401	51200000	BANQUE 124			x	20190401	CB DAC APOLIDIS	0,00	94,12			20190725		
BQ	BQ 552	BQ000104	20190401	46700000	CARTE BLEUE			x	20190401	CB LE FOURNIL	8,80	0,00	AV		20190725		
BQ	BQ 552	BQ000104	20190401	51200000	BANQUE 124			x	20190401	CB LE FOURNIL	0,00	8,80			20190725		
BQ	BQ 552	BQ000105	20190401	46700000	CARTE BLEUE			x	20190401	CB ROC MORTADELLE 12	17,10	0,00	AV		20190725		
BQ	BQ 552	BQ000105	20190401	51200000	BANQUE 124			x	20190401	CB ROC MORTADELLE 12	0,00	17,10			20190725		
BQ	BQ 552	BQ000106	20190401	46700000	CARTE BLEUE			x	20190401	CB HORODATEURS	2,50	0,00	AV		20190725		
BQ	BQ 552	BQ000106	20190401	51200000	BANQUE 124			x	20190401	CB HORODATEURS	0,00	2,50			20190725		
BQ	BQ 552	BQ000107	20190401	46700000	CARTE BLEUE			x	20190401	CB GRAND HOTEL DU	90,38	0,00	AV		20190725		
BQ	BQ 552	BQ000107	20190401	51200000	BANQUE 124			x	20190401	CB GRAND HOTEL DU	0,00	90,38			20190725		
BQ	BQ 552	BQ000108	20190401	46700000	CARTE BLEUE			x	20190401	CB HORODATEURS	0,20	0,00	AV		20190725		
BQ	BQ 552	BQ000108	20190401	51200000	BANQUE 124			x	20190401	CB HORODATEURS	0,00	0,20			20190725		
BQ	BQ 552	BQ000109	20190401	46700000	CARTE BLEUE			x	20190401	CB PIZZERIA LA BELLA 11	30,00	0,00	AV		20190725		
BQ	BQ 552	BQ000109	20190401	51200000	BANQUE 124			x	20190401	CB PIZZERIA LA BELLA 11	0,00	30,00			20190725		
BQ	BQ 552	BQ000110	20190401	62560000	MISSIONS			x	20190401	FRAIS DIVERS	70,00	0,00			20190725		
BQ	BQ 552	BQ000110	20190401	51200000	BANQUE 124			x	20190401	FRAIS DIVERS	0,00	70,00			20190725		
BQ	BQ 552	BQ000111	20190401	46700000	CARTE BLEUE			x	20190401	CB STATION AVIADAC	104,26	0,00	AV		20190725		
BQ	BQ 552	BQ000111	20190401	51200000	BANQUE 124			x	20190401	CB STATION AVIADAC	0,00	104,26			20190725		
BQ	BQ 552	BQ000112	20190401	46700000	CARTE BLEUE			x	20190401	CB STATION AVIADAC	8,40	0,00	AV		20190725		
BQ	BQ 552	BQ000112	20190401	51200000	BANQUE 124			x	20190401	CB STATION AVIADAC	0,00	8,40			20190725		
OD	OPERATIONS DIVERSES	OD 000012	20190401	46700000	CARTE BLEUE			x	20190401	Diff�rence lettrage	0,01	0,00	AV		20190725		
OD	OPERATIONS DIVERSES	OD 000012	20190401	75800000	PRODUITS DIVERS DE GESTION			x	20190401	Diff�rence lettrage	0,00	0,01			20190725		
ACH	ACHATS	ACH000172	20190403	62560000	MISSIONS			x	20190403	STATION LUNCH	12,90	0,00			20190725		
ACH	ACHATS	ACH000172	20190403	46700000	CARTE BLEUE			x	20190403	STATION LUNCH	0,00	12,90			20190725		
ACH	ACHATS	ACH000173	20190403	62570000	RECEPTIONS			x	20190403	HOTEL RESTAURANT LOGISTIX	95,80	0,00			20190725		
ACH	ACHATS	ACH000173	20190403	46700000	CARTE BLEUE			x	20190403	HOTEL RESTAURANT LOGISTIX	0,00	95,80			20190725		
ACH	ACHATS	ACH000174	20190403	60610100	GAZOIL			x	20190403	GAZOIL	100,00	0,00			20190725		
ACH	ACHATS	ACH000174	20190403	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190403	GAZOIL	20,02	0,00			20190725		
ACH	ACHATS	ACH000174	20190403	46700000	CARTE BLEUE			x	20190403	GAZOIL	0,00	120,02	AW		20190725		
BQ	BQ 552	BQ000113	20190403	46700000	CARTE BLEUE			x	20190403	AGIX	120,02	0,00	AW		20190725		
BQ	BQ 552	BQ000113	20190403	51200000	BANQUE 124			x	20190403	AGIX	0,00	120,02			20190725		
BQ	BQ 552	BQ000113	20190403	46700000	CARTE BLEUE			x	20190403	AGIX	12,69	0,00			20190725		
BQ	BQ 552	BQ000113	20190403	51200000	BANQUE 124			x	20190403	AGIX	0,00	12,69			20190725		
BQ	BQ 552	BQ000113	20190403	62560000	MISSIONS			x	20190403	LE 42 CUISINE	95,80	0,00			20190725		
BQ	BQ 552	BQ000113	20190403	51200000	BANQUE 124			x	20190403	LE 42 CUISINE	0,00	95,80			20190725		
ACH	ACHATS	ACH000175	20190404	62560000	MISSIONS			x	20190404	ITALY HOUSE	23,80	0,00			20190725		
ACH	ACHATS	ACH000175	20190404	46700000	CARTE BLEUE			x	20190404	ITALY HOUSE	0,00	23,80			20190725		
BQ	BQ 552	BQ000113	20190404	62560000	MISSIONS			x	20190404	ITALY HOUSE	23,80	0,00			20190725		
BQ	BQ 552	BQ000113	20190404	51200000	BANQUE 124			x	20190404	ITALY HOUSE	0,00	23,80			20190725		
BQ	BQ 552	BQ000114	20190405	62700000	SERVICES BANCAIRE ET ASSIMILES			x	20190405	ARRETE CPTE	81,79	0,00			20190725		
BQ	BQ 552	BQ000114	20190405	51200000	BANQUE 124			x	20190405	ARRETE CPTE	0,00	81,79			20190725		
ACH	ACHATS	ACH000176	20190408	60610100	GAZOIL			x	20190408	GAZOIL	96,79	0,00			20190725		
ACH	ACHATS	ACH000176	20190408	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190408	GAZOIL	19,36	0,00			20190725		
ACH	ACHATS	ACH000176	20190408	46700000	CARTE BLEUE			x	20190408	GAZOIL	0,00	116,15	AF		20190725		
ACH	ACHATS	ACH000177	20190408	62570000	RECEPTIONS			x	20190408	GRAND HOTEL DE LA POSTE VIENNE	171,80	0,00			20190725		
ACH	ACHATS	ACH000177	20190408	46700000	CARTE BLEUE			x	20190408	GRAND HOTEL DE LA POSTE VIENNE	0,00	171,80			20190725		
ACH	ACHATS	ACH000178	20190408	62560000	MISSIONS			x	20190408	OX CASH	9,86	0,00			20190725		
ACH	ACHATS	ACH000178	20190408	46700000	CARTE BLEUE			x	20190408	OX CASH	0,00	9,86			20190725		
BQ	BQ 552	BQ000115	20190408	46710000	NDF A REMBOURSER			x	20190408	Thomas 432 remboursement fra	153,11	0,00	AA		20190725		
BQ	BQ 552	BQ000115	20190408	51200000	BANQUE 124			x	20190408	Thomas 432 remboursement fra	0,00	153,11			20190725		
BQ	BQ 552	BQ000113	20190408	46700000	CARTE BLEUE			x	20190408	DAC VILLEUR TON	116,15	0,00	AF		20190725		
BQ	BQ 552	BQ000113	20190408	51200000	BANQUE 124			x	20190408	DAC VILLEUR TON	0,00	116,15			20190725		
BQ	BQ 552	BQ000113	20190408	62510000	VOYAGES ET DEPLACEMENT			x	20190408	LEGRANDPOSTE VIENNE	171,80	0,00			20190725		
BQ	BQ 552	BQ000113	20190408	51200000	BANQUE 124			x	20190408	LEGRANDPOSTE VIENNE	0,00	171,80			20190725		
BQ	BQ 552	BQ000113	20190408	62560000	MISSIONS			x	20190408	LE BISTROT 777	9,86	0,00			20190725		
BQ	BQ 552	BQ000113	20190408	51200000	BANQUE 124			x	20190408	LE BISTROT 777	0,00	9,86			20190725		
OD	OPERATIONS DIVERSES	OD 000013	20190408	46710000	NDF A REMBOURSER			x	20190408	ERREUR PAIEM	102,75	0,00	AA		20190725		
OD	OPERATIONS DIVERSES	OD 000013	20190408	62510000	VOYAGES ET DEPLACEMENT			x	20190408	ERREUR PAIEM	0,00	102,75			20190725		
ACH	ACHATS	ACH000179	20190409	62570000	RECEPTIONS			x	20190409	HOME GOTTART	13,00	0,00			20190725		
ACH	ACHATS	ACH000179	20190409	46700000	CARTE BLEUE			x	20190409	HOME GOTTART	0,00	13,00	AG		20190725		
BQ	BQ 552	BQ000116	20190409	62700000	SERVICES BANCAIRE ET ASSIMILES			x	20190409	cotis cyberplus	12,00	0,00			20190725		
BQ	BQ 552	BQ000116	20190409	51200000	BANQUE 124			x	20190409	cotis cyberplus	0,00	12,00			20190725		
BQ	BQ 552	BQ000113	20190409	46700000	CARTE BLEUE			x	20190409	HOME GOTTART	13,00	0,00	AG		20190725		
BQ	BQ 552	BQ000113	20190409	51200000	BANQUE 124			x	20190409	HOME GOTTART	0,00	13,00			20190725		
BQ	BQ 552	BQ000113	20190409	46700000	CARTE BLEUE			x	20190409	VALLON LION	219,30	0,00	AG		20190725		
BQ	BQ 552	BQ000113	20190409	51200000	BANQUE 124			x	20190409	VALLON LION	0,00	219,30			20190725		
ACH	ACHATS	ACH000180	20190410	62570000	RECEPTIONS			x	20190410	HOTEL VALLEE 12	219,30	0,00			20190725		
ACH	ACHATS	ACH000180	20190410	46700000	CARTE BLEUE			x	20190410	HOTEL VALLEE 12	0,00	219,30	AG		20190725		
ACH	ACHATS	ACH000181	20190410	62560000	MISSIONS			x	20190410	SARL C2P LE POINT PARENTS	24,60	0,00			20190725		
ACH	ACHATS	ACH000181	20190410	46700000	CARTE BLEUE			x	20190410	SARL C2P LE POINT PARENTS	0,00	24,60			20190725		
BQ	BQ 552	BQ000113	20190410	62560000	MISSIONS			x	20190410	BOULANGERIE C2P	24,60	0,00			20190725		
BQ	BQ 552	BQ000113	20190410	51200000	BANQUE 124			x	20190410	BOULANGERIE C2P	0,00	24,60			20190725		
BQ	BQ 552	BQ000117	20190411	61610000	ASSURANCES			x	20190411	prlv sepa maaf assurances	184,00	0,00			20190725		
BQ	BQ 552	BQ000117	20190411	51200000	BANQUE 124			x	20190411	prlv sepa maaf assurances	0,00	184,00			20190725		
ACH	ACHATS	ACH000182	20190415	62570000	RECEPTIONS			x	20190415	HOTEL OLIVEOIL	70,65	0,00			20190725		
ACH	ACHATS	ACH000182	20190415	46700000	CARTE BLEUE			x	20190415	HOTEL OLIVEOIL	0,00	70,65	AX		20190725		
BQ	BQ 552	BQ000113	20190415	46700000	CARTE BLEUE			x	20190415	B. COM	69,00	0,00	AX		20190725		
BQ	BQ 552	BQ000113	20190415	51200000	BANQUE 124			x	20190415	B. COM	0,00	69,00			20190725		
ACH	ACHATS	ACH000183	20190416	62560000	MISSIONS			x	20190416	LUNCH RELAIS DE MOUTARDE	16,50	0,00			20190725		
ACH	ACHATS	ACH000183	20190416	46700000	CARTE BLEUE			x	20190416	LUNCH RELAIS DE MOUTARDE	0,00	16,50	AI		20190725		
ACH	ACHATS	ACH000184	20190416	60610100	GAZOIL			x	20190416	GAZOIL	86,04	0,00			20190725		
ACH	ACHATS	ACH000184	20190416	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190416	GAZOIL	17,21	0,00			20190725		
ACH	ACHATS	ACH000184	20190416	46700000	CARTE BLEUE			x	20190416	GAZOIL	0,00	103,25	AH		20190725		
BQ	BQ 552	BQ000113	20190416	46700000	CARTE BLEUE			x	20190416	OLIVEOIL RESID	1,65	0,00	AX		20190725		
BQ	BQ 552	BQ000113	20190416	51200000	BANQUE 124			x	20190416	OLIVEOIL RESID	0,00	1,65			20190725		
BQ	BQ 552	BQ000113	20190416	46700000	CARTE BLEUE			x	20190416	RELAIS BRO513	103,25	0,00	AH		20190725		
BQ	BQ 552	BQ000113	20190416	51200000	BANQUE 124			x	20190416	RELAIS BRO513	0,00	103,25			20190725		
BQ	BQ 552	BQ000113	20190416	46700000	CARTE BLEUE			x	20190416	RELAIS BRO513	16,50	0,00	AI		20190725		
