"id","code","name","account_type","tag_ids","reconcile","name@sv_SE"
"a7840","7840","Depreciation of improvements to property owned by others","expense","l10n_se.account_tag_32","False","Avskrivningar på förbättringsutgifter på annans fastighet"
"a7960","7960","Foreign exchange losses on operating receivables and liabilities","expense","l10n_se.account_tag_32","False","Valutakursförluster på fordringar och skulder av rörelsekaraktär"
"a7971","7971","Loss on the disposal of intangible fixed assets","expense","l10n_se.account_tag_32","False","Förlust vid avyttring av immateriella anläggningstillgångar"
"a7972","7972","Loss on disposal of land and buildings","expense","l10n_se.account_tag_32","False","Förlust vid avyttring av byggnader och mark"
"a7973","7973","Loss on disposal of machinery and equipment","expense","l10n_se.account_tag_32","False","Förlust vid avyttring av maskiner och inventarier"
"a8010","8010","Dividends on shares in group companies","income_other","l10n_se.account_tag_33","False","Utdelning på andelar i koncernföretag"
"a8012","8012","Dividends on shares in subsidiaries","income_other","l10n_se.account_tag_33","False","Utdelning på andelar i dotterföretag"
"a8016","8016","Share issue, group companies","income_other","l10n_se.account_tag_33","False","Emissionsinsats, koncernföretag"
"a8020","8020","Gain on sale of shares in group companies","income_other","l10n_se.account_tag_33","False","Resultat vid försäljning av andelar i koncernföretag"
"a8022","8022","Gain on sale of shares in subsidiaries","income_other","l10n_se.account_tag_33","False","Resultat vid försäljning av andelar i dotterföretag"
"a8030","8030","Income from partnerships (subsidiaries)","income_other","l10n_se.account_tag_33","False","Resultat från handelsbolag (dotterföretag)"
"a8070","8070","Impairment of shares in and long-term receivables from group companies","income_other","l10n_se.account_tag_33","False","Nedskrivningar av andelar i och långfristiga fordringar hos koncernföretag"
"a8072","8072","Impairment of shares in subsidiaries","income_other","l10n_se.account_tag_33","False","Nedskrivningar av andelar i dotterföretag"
"a8076","8076","Impairment of long-term receivables from parent companies","income_other","l10n_se.account_tag_33","False","Nedskrivningar av långfristiga fordringar hos moderföretag"
"a8077","8077","Impairment losses on long-term receivables from subsidiaries","income_other","l10n_se.account_tag_33","False","Nedskrivningar av långfristiga fordringar hos dotterföretag"
"a8080","8080","Reversals of impairment losses on investments in and long-term receivables from group companies","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos koncernföretag"
"a8082","8082","Reversals of impairment losses on shares in subsidiaries","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av andelar i dotterföretag"
"a8086","8086","Reversals of impairment losses on long-term receivables from parent companies","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av långfristiga fordringar hos moderföretag"
"a8087","8087","Reversals of impairment losses on long-term receivables from subsidiaries","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av långfristiga fordringar hos dotterföretag"
"a8110","8110","Dividends on shares in associates, jointly controlled entities and other enterprises in which there is a participating interest","income_other","l10n_se.account_tag_33","False","Utdelningar på andelar i intresseföretag, gemensamt styrda företag och Övriga företag som det finns ett ägarintresse i"
"a8111","8111","Dividends on shares in associates","income_other","l10n_se.account_tag_33","False","Utdelningar på andelar i intresseföretag"
"a8112","8112","Dividends on shares in jointly controlled entities","income_other","l10n_se.account_tag_33","False","Utdelningar på andelar i gemensamt styrda företag"
"a8113","8113","Dividends on shares in other enterprises in which there is an ownership interest","income_other","l10n_se.account_tag_33","False","Utdelningar på andelar i övriga företag som det finns ett ägarintresse i"
"a8116","8116","Equity contribution, associated enterprises","income_other","l10n_se.account_tag_33","False","Emissionsinsats, intresseföretag"
"a8117","8117","Equity contribution, jointly controlled entities","income_other","l10n_se.account_tag_33","False","Emissionsinsats, gemensamt styrda företag"
"a8118","8118","Share issue, other enterprises in which there is an ownership interest","income_other","l10n_se.account_tag_33","False","Emissionsinsats, övriga företag som det finns ett ägarintresse i"
"a8120","8120","Gain on sale of shares in associates, jointly controlled entities and other entities in which there is a participating interest","income_other","l10n_se.account_tag_33","False","Resultat vid försäljning av andelar i intresseFöretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i"
"a8121","8121","Gain on sale of shares in associates","income_other","l10n_se.account_tag_33","False","Resultat vid försäljning av andelar i intresseföretag"
"a8122","8122","Gain on sale of shares in jointly controlled entities","income_other","l10n_se.account_tag_33","False","Resultat vid försäljning av andelar i gemensamt styrda företag"
"a8123","8123","Gains on the sale of shares in other enterprises in which there is a participating interest","income_other","l10n_se.account_tag_33","False","Resultat vid försäljning av andelar i övriga företag som det finns et ägarintresse i"
"a8130","8130","Share of profits of partnerships (associates, jointly controlled entities and other enterprises in which there is a participation)","income_other","l10n_se.account_tag_33","False","Resultatandelar från handelsbolag (intresseföretag, gemensamt styrda företag pcj övriga företag som det finns ett ägarintresse i)"
"a8131","8131","Profit shares from partnerships (associated companies)","income_other","l10n_se.account_tag_33","False","Resultatandelar från handelsbolag (intresseföretag)"
"a8132","8132","Share of profit or loss of partnerships (jointly controlled entities)","income_other","l10n_se.account_tag_33","False","Resultatandelar från handelsbolag (gemensamt styrda företag)"
"a8133","8133","Share of profit or loss of partnerships (other enterprises in which there is a participating interest)","income_other","l10n_se.account_tag_33","False","Resultatandelar från handelsbolag (övriga företag som det finns ett ägarintresse i)"
"a8170","8170","Impairment losses on participations and long-term receivables of associates, jointly controlled entities and other enterprises in which a participation is held","income_other","l10n_se.account_tag_33","False","Nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i"
"a8171","8171","Impairment losses on investments in associates","income_other","l10n_se.account_tag_33","False","Nedskrivningar av andelar i intresseföretag"
"a8172","8172","Impairment of long-term receivables from associates","income_other","l10n_se.account_tag_33","False","Nedskrivningar av långfristiga fordringar hos intresseföretag"
"a8173","8173","Impairment of investments in jointly controlled entities","income_other","l10n_se.account_tag_33","False","Nedskrivningar av andelar i gemensamt styrda företag"
"a8174","8174","Impairment losses on long-term receivables from jointly controlled entities","income_other","l10n_se.account_tag_33","False","Nedskrivningar av långfristiga fordringar hos gemensamt styrda företag"
"a8176","8176","Impairment losses on participations in other enterprises in which there is an ownership interest","income_other","l10n_se.account_tag_33","False","Nedskrivningar av andelar i övriga företag som det finns ett ägarintresse i"
"a8177","8177","Impairment losses on long-term receivables from other enterprises in which a participating interest is held","income_other","l10n_se.account_tag_33","False","Nedskrivningar av långfristiga fordringar hos övriga företag som det finns et ägarintresse i"
"a8180","8180","Reversals of impairment losses on investments and long-term receivables from associates","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag"
"a8181","8181","Reversals of impairment losses on investments in associates","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av andelar i intresseföretag"
"a8182","8182","Reversals of impairment losses on long-term receivables from associates","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av långfristiga fordringar hos intresseföretag"
"a8183","8183","Reversals of impairment losses on shares in jointly controlled entities","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av andelar i gemensamt styrda företag"
"a8184","8184","Reversals of impairment losses on long-term receivables from jointly controlled entities","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av långfristiga fordringar hos gemensamt styrda företag"
"a8186","8186","Reversals of impairment losses on investments in other enterprises in which there is an ownership interest","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av andelar i övriga företag som det finns et ägarintresse i"
"a8187","8187","Reversals of impairment losses on long-term receivables from other enterprises in which there is a participating interest.","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av långfristiga fordringar hos övriga företag som det finns ett ägarintresse i"
"a8212","8212","Dividends, other enterprises","income_other","l10n_se.account_tag_33","False","Utdelningar, övriga företag"
"a8216","8216","Rights issues, other enterprises","income_other","l10n_se.account_tag_33","False","Insatsemissioner, övriga företag"
"a8221","8221","Gain on sale of shares in other enterprises","income_other","l10n_se.account_tag_33","False","Resultat vid försäljning av andelar i andra företag"
"a8222","8222","Gain on sale of long-term receivables from other enterprises","income_other","l10n_se.account_tag_33","False","Resultat vid försäljning av långfristiga fordringar hos andra företag"
"a8223","8223","Gain on sale of derivatives (long-term securities holdings)","income_other","l10n_se.account_tag_33","False","Resultat vid försäljning av derivat (långfristiga värdepappersinnehav)"
"a8230","8230","Exchange rate differences on long-term receivables","income_other","l10n_se.account_tag_33","False","Valutakursdifferenser på långfristiga fordringar"
"a8231","8231","Exchange rate gains on long-term receivables","income_other","l10n_se.account_tag_33","False","Valutakursvinster på långfristiga fordringar"
"a8236","8236","Foreign exchange losses on long-term receivables","income_other","l10n_se.account_tag_33","False","Valutakursförluster på långfristiga fordringar"
"a8240","8240","Share of profits of partnerships (other companies)","income_other","l10n_se.account_tag_33","False","Resultatandelar från handelsbolag (andra företag)"
"a8251","8251","Interest income on long-term receivables from group companies","income_other","l10n_se.account_tag_33","False","Ränteintäkter från långfristiga fordringar hos koncernföretag"
"a8252","8252","0.00Interest income from Other securities","income_other","l10n_se.account_tag_33","False","0.00Ränteintäkter från Övriga värdepapper"
"a8254","8254","Tax-free interest income, long-term assets","income_other","l10n_se.account_tag_33","False","Skattefria ränteintäkter, långfristiga tillgångar"
"a8255","8255","Income tax on capital investment","income_other","l10n_se.account_tag_33","False","Avkastningsskatt kapitalplacering"
"a8260","8260","Interest income on long-term receivables from group enterprises","income_other","l10n_se.account_tag_33","False","Ränteintäkter från långfristiga fordringar hos koncernföretag"
"a8261","8261","Interest income from long-term receivables from parent companies","income_other","l10n_se.account_tag_33","False","Ränteintäkter från långfristiga fordringar hos moderföretag"
"a8262","8262","Interest income on long-term receivables from subsidiaries","income_other","l10n_se.account_tag_33","False","Ränteintäkter från långfristiga fordringar hos dotterföretag"
"a8263","8263","Interest income on long-term receivables from other group companies","income_other","l10n_se.account_tag_33","False","Ränteintäkter från långfristiga fordringar hos andra koncernföretag"
"a8271","8271","Impairment of shares in other companies","income_other","l10n_se.account_tag_33","False","Nedskrivningar av andelar i andra företag"
"a8272","8272","Impairment of long-term receivables from other companies","income_other","l10n_se.account_tag_33","False","Nedskrivningar av långfristiga fordringar hos andra företag"
"a8273","8273","Impairment losses on other securities held by other enterprises","income_other","l10n_se.account_tag_33","False","Nedskrivningar av övriga värdepapper hos andra företag"
"a8280","8280","Reversals of participations in and long-term receivables from other corporations","income_other","l10n_se.account_tag_33","False","Återföringar av andelar i och långfristiga fordringar hos andra företag"
"a8281","8281","Reversals of impairment losses on shares in other corporations","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av av andelar i andra företag"
"a8282","8282","Reversals of impairment losses on long-term receivables from other enterprises","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av långfristiga fordringar hos andra företag"
"a8283","8283","Reversals of impairments on other securities held by other enterprises","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av övriga värdepapper i andra företag"
"a8311","8311","Interest income from banks","income_other","l10n_se.account_tag_33","False","Ränteintäkter från bank"
"a8312","8312","Interest income on short-term investments","income_other","l10n_se.account_tag_33","False","Ränteintäkter från kortfristiga placeringar"
"a8313","8313","Interest income on short-term receivables","income_other","l10n_se.account_tag_33","False","Ränteintäkter från kortfristiga fordringar"
"a8317","8317","Interest income for hidden interest rate compensation","income_other","l10n_se.account_tag_33","False","Ränteintäkter för dold räntekompensation"
"a8319","8319","Interest income on current assets","income_other","l10n_se.account_tag_33","False","Ränteintäkter från omsättningstillgångar"
"a8331","8331","Foreign exchange gains on short-term receivables and investments","income_other","l10n_se.account_tag_33","False","Valutakursvinster på kortfristiga fordringar och placeringar"
"a8336","8336","Foreign exchange losses on short-term receivables and investments","income_other","l10n_se.account_tag_33","False","Valutakursförluster på kortfristiga fordringar och placeringar"
"a8360","8360","Other interest income from group companies","income_other","l10n_se.account_tag_33","False","Övriga ränteintäkter från koncernföretag"
"a8361","8361","Other interest income from parent company","income_other","l10n_se.account_tag_33","False","Övriga ränteintäkter från moderföretag"
"a8362","8362","Other interest income from subsidiaries","income_other","l10n_se.account_tag_33","False","Övriga ränteintäkter från dotterföretag"
"a8363","8363","Other interest income from other group companies","income_other","l10n_se.account_tag_33","False","Övriga ränteintäkter från andra koncernföretag"
"a8370","8370","Impairment losses on short-term investments","income_other","l10n_se.account_tag_33","False","Nedskrivningar av kortfristiga placeringar"
"a8380","8380","Reversals of impairment losses on short-term investments","income_other","l10n_se.account_tag_33","False","Återföringar av nedskrivningar av kortfristiga placeringar"
"a8400","8400","Interest expense (group account)","income_other","l10n_se.account_tag_33","False","Räntekostnader (gruppkonto)"
"a8410","8410","Interest expense on long-term liabilities","income_other","l10n_se.account_tag_33","False","Räntekostnader för långfristiga skulder"
"a8411","8411","Interest expense on bonds, debentures and convertible loans","income_other","l10n_se.account_tag_33","False","Räntekostnader för obligations-, förlags- och konvertibla lån"
"a8412","8412","Interest element of the pension cost for the year","income_other","l10n_se.account_tag_33","False","Räntedel i årets pensionskostnad"
"a8413","8413","Interest expense on bank overdrafts","income_other","l10n_se.account_tag_33","False","Räntekostnader för checkräkningskredit"
"a8415","8415","Interest expense on other liabilities to credit institutions","income_other","l10n_se.account_tag_33","False","Räntekostnader för andra skulder till kreditinstitut"
"a8417","8417","Interest expense for hidden interest compensation, etc.","income_other","l10n_se.account_tag_33","False","Räntekostnader för dold räntekompensation m. m."
"a8418","8418","Interest expense for interest subsidies","income_other","l10n_se.account_tag_33","False","Räntekostnader för räntesubventioner"
"a8419","8419","Interest expense on long-term liabilities","income_other","l10n_se.account_tag_33","False","Räntekostnader för långfristiga skulder"
"a8421","8421","Interest payable to credit institutions","income_other","l10n_se.account_tag_33","False","Räntekostnader till kreditinstitut"
"a8424","8424","Interest expense on construction loans","income_other","l10n_se.account_tag_33","False","Räntekostnader byggnadskreditiv"
"a8429","8429","Other interest expense on short-term liabilities","income_other","l10n_se.account_tag_33","False","Övriga räntekostnader för kortfristiga skulder"
"a8431","8431","Foreign exchange gains on liabilities","income_other","l10n_se.account_tag_33","False","Valutakursvinster på skulder"
"a8436","8436","Exchange losses on liabilities","income_other","l10n_se.account_tag_33","False","Valutakursförluster på skulder"
"a8440","8440","Interest subsidies received","income_other","l10n_se.account_tag_33","False","Erhållna räntebidrag"
"a8460","8460","Interest expense to group companies","income_other","l10n_se.account_tag_33","False","Räntekostnader till koncernföretag"
"a8461","8461","Interest expense to parent company","income_other","l10n_se.account_tag_33","False","Räntekostnader till moderföretag"
"a8462","8462","Interest expense to subsidiaries","income_other","l10n_se.account_tag_33","False","Räntekostnader till dotterföretag"
"a8463","8463","Interest expense to other group companies","income_other","l10n_se.account_tag_33","False","Räntekostnader till andra koncernföretag"
"a8490","8490","Other liability-related items","income_other","l10n_se.account_tag_33","False","Övriga skuldrelaterade poster"
"a8491","8491","Settlement received on liabilities to credit institutions","income_other","l10n_se.account_tag_33","False","Erhållet ackord på skulder till kreditinstitut"
"a8810","8810","Change in tax allocation reserve","expense","l10n_se.account_tag_34","False","Förändring av periodiseringsfond"
"a8820","8820","Group contributions received","expense","l10n_se.account_tag_34","False","Mottagna koncernbidrag"
"a8830","8830","Group contributions paid","expense","l10n_se.account_tag_34","False","Lämnade koncernbidrag"
"a8840","8840","Indemnities paid","expense","l10n_se.account_tag_34","False","Lämnade gottgörelser"
"a8851","8851","Change in excess amortisation, intangible fixed assets","expense","l10n_se.account_tag_34","False","Förändring av överavskrivningar, immateriella anläggningstillgångar"
"a8852","8852","Change in excess depreciation, buildings and land improvements","expense","l10n_se.account_tag_34","False","Förändring av överskrivningar, byggnader och markanläggningar"
"a8853","8853","Change in excess depreciation, machinery and equipment","expense","l10n_se.account_tag_34","False","Förändring av överskrivningar, maskiner oh inventarier"
"a8860","8860","Change in compensation fund","expense","l10n_se.account_tag_34","False","Förändring av ersättningsfond"
"a8861","8861","Allocation to the replacement fund for equipment","expense","l10n_se.account_tag_34","False","Avsättning till ersättningsfond för inventarier"
"a8862","8862","Allocation to replacement fund for buildings and land improvements","expense","l10n_se.account_tag_34","False","Avsättning till ersättningsfond för byggnader och markanläggningar"
"a8864","8864","Allocation to the compensation fund for livestock in agriculture and reindeer husbandry","expense","l10n_se.account_tag_34","False","Avsättning till ersättningsfond för djurlager i jordbruk och renskötsel"
"a8865","8865","Utilisation of compensation fund for depreciation and amortisation","expense","l10n_se.account_tag_34","False","Ianspråktagande av ersättningsfond för avskrivningar"
"a8866","8866","Utilisation of compensation fund for other than depreciation and amortisation","expense","l10n_se.account_tag_34","False","Ianspråktagande av ersättningsfond fr annat än avskrivningar"
"a8869","8869","Transfer from compensation fund","expense","l10n_se.account_tag_34","False","Återföring fran ersättningsfond"
"a8890","8890","Other appropriations","expense","l10n_se.account_tag_34","False","Övriga bokslutsdispositioner"
"a8892","8892","Impairment losses on fixed assets of a consolidation nature","expense","l10n_se.account_tag_34","False","Nedskrivningar av konsolideringskaraktär av anläggningstillgångar"
"a8896","8896","Change in inventory reserve","expense","l10n_se.account_tag_34","False","Förändring av lagerreserv"
"a8899","8899","Other appropriations","expense","l10n_se.account_tag_34","False","Övriga bokslutsdispositioner"
"a8920","8920","Tax due to change in taxation","expense","l10n_se.account_tag_35","False","Skatt på grund av ändrad beskattning"
"a8930","8930","Taxes refunded","expense","l10n_se.account_tag_35","False","Restituerad skatt"
"a8980","8980","Other taxes","expense","l10n_se.account_tag_35","False","Övriga skatter"
