"id","code","name","account_type","reconcile","non_trade","name@pt"
"account_template_30101050145","3.01.01.05.01.45","Fair Value Adjustment Gain - Due to Asset or Liabilities Exchange","income_other","","","Ganho de Ajustes a Valor Justo - Decorrente de Permuta de Ativos ou Passivos"
"account_template_30101050146","3.01.01.05.01.46","Fair Value Adjustment Gain - Other Operations","income_other","","","Ganho de Ajustes a Valor Justo - Outras Operações"
"account_template_30101050148","3.01.01.05.01.48","Cash Discount Gain","income_other","","","Cash Discount Gain"
"account_template_30101050199","3.01.01.05.01.99","Other Operating Income","income_other","","","Outras Receitas Operacionais"
"account_template_30101070101","3.01.01.07.01.01","(-) Compensation to Managers and Board of Directors","expense","","","(-) Remuneração a Dirigentes e a Conselho de Administração"
"account_template_30101070102","3.01.01.07.01.02","(-) Ordained, Salaries, Gratifications and Other Remunerations to Employees","expense","","","(-) Ordenados, Salários, Gratificações e Outras Remunerações a Empregados"
"account_template_30101070103","3.01.01.07.01.03","(-) Other Personnel Expenses","expense","","","(-) Outros Gastos com Pessoal"
"account_template_30101070104","3.01.01.07.01.04","(-) Other Services Provided by Individuals or Legal Entities","expense","","","(-) Outros Serviços Prestados por Pessoa Física ou Jurídica"
"account_template_30101070105","3.01.01.07.01.05","(-) Social Charges - Social Security","expense","","","(-) Encargos Sociais - Previdência Social"
"account_template_30101070106","3.01.01.07.01.06","(-) Social Charges - FGTS","expense","","","(-) Encargos Sociais - FGTS"
"account_template_30101070107","3.01.01.07.01.07","(-) Social Charges – Other","expense","","","(-) Encargos Sociais – Outros"
"account_template_30101070108","3.01.01.07.01.08","(-) Donations and Sponsors of Cultural and Artistic Character (Law No. 8.313/1991)","expense","","","(-) Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991)"
"account_template_30101070109","3.01.01.07.01.09","(-) Operations of Acquisition of Culture Voucher (Law no 12,761/2012, art. 10).","expense","","","(-) Operações de Aquisição de Vale Cultura (Lei no 12.761/2012, art. 10)."
"account_template_30101070110","3.01.01.07.01.10","(-) Donations to Teaching and Research Institutions (Law No. 9,249/1995, Art.13, § 2o)","expense","","","(-) Doações a Instituições de Ensino e Pesquisa (Lei nº 9.249/1995, art.13, § 2º)"
"account_template_30101070111","3.01.01.07.01.11","(-) Donations to Civil Entities","expense","","","(-) Doações a Entidades Civis"
"account_template_30101070112","3.01.01.07.01.12","(-) Other Contributions, Donations and Sponsors","expense","","","(-) Outras Contribuições, Doações e Patrocínios"
"account_template_30101070113","3.01.01.07.01.13","(-) Worker's Food","expense","","","(-) Alimentação do Trabalhador"
"account_template_30101070114","3.01.01.07.01.14","(-) PIS/PASEP","expense","","","(-) PIS/PASEP"
"account_template_30101070115","3.01.01.07.01.15","(-) COFINS","expense","","","(-) COFINS"
"account_template_30101070116","3.01.01.07.01.16","(-) Further Taxes, Fees and Contributions, except IR and CSLL","expense","","","(-) Demais Impostos, Taxas e Contribuições, exceto IR e CSLL"
"account_template_30101070117","3.01.01.07.01.17","(-) Lease","expense","","","(-) Arrendamento Mercantil"
"account_template_30101070118","3.01.01.07.01.18","(-) Rentals","expense","","","(-) Aluguéis"
"account_template_30101070119","3.01.01.07.01.19","(-) Expenditure with Vehicles and Goods and Facilities Conservation","expense","","","(-) Despesas com Veículos e de Conservação de Bens e Instalações"
"account_template_30101070120","3.01.01.07.01.20","(-) Advertising, Publicity and Sponsorship","expense","","","(-) Propaganda, Publicidade e Patrocínio"
"account_template_30101070121","3.01.01.07.01.21","(-) Advertising, Publicity and Sponsorship of Assoc. Sports Maintaining Professional Football Team","expense","","","(-) Propaganda, Publicidade e Patrocínio de Assoc. Desportivas que Mantenha Equipe de Futebol Profissional"
"account_template_30101070122","3.01.01.07.01.22","(-) Fines","expense","","","(-) Multas"
"account_template_30101070123","3.01.01.07.01.23","(-) Depreciation Charges","expense_depreciation","","","(-) Encargos de Depreciação"
"account_template_30101070124","3.01.01.07.01.24","(-) Amortization Charges","expense_depreciation","","","(-) Encargos de Amortização"
"account_template_30101070125","3.01.01.07.01.25","(-) Losses in Credit Operations","expense","","","(-) Perdas em Operações de Crédito"
"account_template_30101070126","3.01.01.07.01.26","(-) Vacation Provisions","expense","","","(-) Provisões para Férias"
"account_template_30101070127","3.01.01.07.01.27","(-) Provisions for 13th Employee Salary","expense","","","(-) Provisões para 13º Salário de Empregados"
"account_template_30101070128","3.01.01.07.01.28","(-) Provision for Book Stock Loss","expense","","","(-) Provisão para Perda de Estoque de Livros"
"account_template_30101070129","3.01.01.07.01.29","(-) Further Provisions","expense","","","(-) Demais Provisões"
"account_template_30101070130","3.01.01.07.01.30","(-) Gratifications to Administrators","expense","","","(-) Gratificações a Administradores"
"account_template_30101070131","3.01.01.07.01.31","(-) Royalties and Technical Assistance - In the COUNTRY","expense","","","(-) Royalties e Assistência Técnica - no PAÍS"
"account_template_30101070132","3.01.01.07.01.32","(-) Royalties and Technical Assistance - ABROAD","expense","","","(-) Royalties e Assistência Técnica - no EXTERIOR"
"account_template_30101070133","3.01.01.07.01.33","(-) Medical, Dental and Pharmaceutical Assistance to Employees","expense","","","(-) Assistência Médica, Odontológica e Farmacêutica a Empregados"
"account_template_30101070134","3.01.01.07.01.34","(-) Scientific and Technological Research","expense","","","(-) Pesquisas Científicas e Tecnológicas"
"account_template_30101070135","3.01.01.07.01.35","(-) Goods of Small Unit Value or Useful Life of up to one Year Deducted as Expense","expense","","","(-) Bens de Pequeno Valor Unitário ou de Vida Útil de até um Ano Deduzidos como Despesa"
"account_template_30101070136","3.01.01.07.01.36","(-) Electric Energy Expenditure","expense","","","(-) Despesas com Energia Elétrica"
"account_template_30101070137","3.01.01.07.01.37","(-) Water and Sewage Expenditure","expense","","","(-) Despesas com Água e Esgoto"
"account_template_30101070138","3.01.01.07.01.38","(-) Telephone and Internet expenditure","expense","","","(-) Despesas com Telefone e Internet"
"account_template_30101070139","3.01.01.07.01.39","(-) Postal and Courier Expenses","expense","","","(-) Despesas com Correios e Malotes"
"account_template_30101070140","3.01.01.07.01.40","(-) Insurance Expenditure","expense","","","(-) Despesas com Seguros"
"account_template_30101070141","3.01.01.07.01.41","(-) Social Security Benefits to Employees","expense","","","(-) Benefícios Previdenciários a Empregados"
"account_template_30101070142","3.01.01.07.01.42","(-) Individual Advisor Fund - FAPI","expense","","","(-) Fundo de Aposentadora Individual - FAPI"
"account_template_30101070143","3.01.01.07.01.43","(-) Saving and Investment Plans - PAIT","expense","","","(-) Planos de Poupança e Investimento - PAIT"
"account_template_30101070144","3.01.01.07.01.44","(-) Comprehensive Research and Development in the Rota 2030 Program","expense","","","(-) Pesquisa e Desenvolvimento Abrangidas no Programa Rota 2030"
"account_template_30101090101","3.01.01.09.01.01","(-) Passive Exchange Variations","expense","","","(-) Variações Cambiais Passivas"
"account_template_30101090102","3.01.01.09.01.02","(-) Incurred Losses in Variable Income Market except Day-Trade","expense","","","(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade"
"account_template_30101090103","3.01.01.09.01.03","(-) Day-Trade Operations Losses","expense","","","(-) Perdas em Operações Day-Trade"
"account_template_30101090104","3.01.01.09.01.04","(-) Interest expenditure on equity","expense","","","(-) Despesas de Juros sobre o Capital Próprio"
"account_template_30101090105","3.01.01.09.01.05","(-) Debenture Remuneration Expenses","expense","","","(-) Despesas de Remuneração de Debêntures"
"account_template_30101090106","3.01.01.09.01.06","(-) Interest on Loans from Related Persons or Located in a Country with Favoured Taxation","expense","","","(-) Juros com Empréstimos de Pessoas Vinculadas ou Situadas em País com Tributação favorecida"
"account_template_30101090107","3.01.01.09.01.07","(-) Financial Expenditure for Rent","expense","","","(-) Despesas Financeiras Relativas a Arrendamento"
"account_template_30101090108","3.01.01.09.01.08","(-) Other Financial Expenses","expense","","","(-) Outras Despesas Financeiras"
"account_template_30101090109","3.01.01.09.01.09","(-) Negative Results in Corporate Participation Valued by the Equity Method","expense","","","(-) Resultados Negativos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial"
"account_template_30101090110","3.01.01.09.01.10","(-) Negative results in SCP Valued by the Equity Method","expense","","","(-) Resultados Negativos em SCP Avaliadas pelo Método de Equivalência Patrimonial"
"account_template_30101090111","3.01.01.09.01.11","(-) Loss in Operations Directed abroad","expense","","","(-) Perdas em Operações Realizadas no Exterior"
"account_template_30101090112","3.01.01.09.01.12","(-) Estimated Losses Deriving from Recoverability Test (Impairment)","expense","","","(-) Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)"
"account_template_30101090113","3.01.01.09.01.13","(-) Expenses from Reclassification of Equity Valuation Adjustments","expense","","","(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial"
"account_template_30101090114","3.01.01.09.01.14","(-) Expenses from Reclassification of Equity Valuation Adjustments - Reflected","expense","","","(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial -Reflexo"
"account_template_30101090115","3.01.01.09.01.15","(-) Financial Expenses Resulting from Present Value Adjustments","expense","","","(-) Despesas Financeiras Decorrentes dos Ajustes ao Valor Presente"
"account_template_30101090116","3.01.01.09.01.16","(-) Benefit Depreciation Charges Rental Object","expense_depreciation","","","(-) Encargos de Depreciação de Bens Objeto de Arrendamento"
"account_template_30101090117","3.01.01.09.01.17","(-) Capital Gain Amortization Charges","expense_depreciation","","","(-) Encargos de Amortização de Mais - Valia"
"account_template_30101090118","3.01.01.09.01.18","(-) Real Estate Rentals- Renter Related Part","expense","","","(-) Aluguéis de Bens Imóveis- Locador  Parte Relacionada"
"account_template_30101090119","3.01.01.09.01.19","(-) Leases of Real Estate Landlord Unrelated Party","expense","","","(-) Aluguéis de Bens Imóveis Locador  Parte Não Relacionada"
"account_template_30101090120","3.01.01.09.01.20","(-) Expenditure with Securities Loans","expense","","","(-) Despesas com Empréstimos de Valores Mobiliários"
"account_template_30101090121","3.01.01.09.01.21","(-) Brokerage and commission expenses","expense","","","(-) Despesas com Corretagem e Emolumentos"
"account_template_30101090122","3.01.01.09.01.22","(-) Expenses with Negative Goodwill on Transfer of Securities","expense","","","(-) Despesas  com Deságio na Cessão de Títulos"
"account_template_30101090123","3.01.01.09.01.23","(-) Expenditure in Mutual Operations – Related Party","expense","","","(-) Despesas Incorridas em Operações de Mútuo – Parte Relacionada"
"account_template_30101090124","3.01.01.09.01.24","(-) Expenses Incurred in Loan Transactions - Unrelated Party","expense","","","(-) Despesas Incorridas em Operações de Mútuo – Parte Não Relacionada"
"account_template_30101090125","3.01.01.09.01.25","(-) Expenditure incurred in Other Financial Liabilities Measured by Amortized Cost","expense","","","(-) Despesas Incorridas  em Outros Passivos Financeiros Mensurados Pelo Custo Amortizado"
"account_template_30101090126","3.01.01.09.01.26","(-) Fair Value Adjustment Loss - Financial Instruments for Trading - No Hedge - Fair Value for Result","expense","","","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros para Negociação - Não Hedge - Valor Justo pelo Resultado"
"account_template_30101090127","3.01.01.09.01.27","(-) Fair Value Adjustment Loss - Available Financial Instruments for Sale - Reclassification of Equity Valuation Adjustments","expense","","","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial"
"account_template_30101090128","3.01.01.09.01.28","(-) Fair Value Adjustment Loss - Fair Value Hedge Financial Instruments","expense","","","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge de Valor Justo"
"account_template_30101090129","3.01.01.09.01.29","(-) Fair Value Adjustment Loss - Hedge Financial Instruments - Reclassification of Equity Valuation Adjustments","expense","","","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial"
"account_template_30101090130","3.01.01.09.01.30","(-) Loss of Adjustment to Fair Value - Fair Value Hedge Item","expense","","","(-) Perda de Ajuste a Valor Justo - Item Objeto de Hedge de Valor Justo"
"account_template_30101090131","3.01.01.09.01.31","(-) Loss of Adjustment to Fair Value - Property for Investment","expense","","","(-) Perda de Ajuste a Valor Justo - Propriedade para Investimento"
"account_template_30101090132","3.01.01.09.01.32","(-) Fair Value Adjustment Loss - Consumable Biological Asset","expense","","","(-) Perda de Ajuste a Valor Justo - Ativo Biológico Consumível"
"account_template_30101090133","3.01.01.09.01.33","(-) Fair Value Adjustment Loss - Biological Production Act","expense","","","(-) Perda de Ajuste a Valor Justo - Ativo Biológico de Produção"
"account_template_30101090134","3.01.01.09.01.34","(-) Fair Value Adjustment Loss - Non-Current Assets Held for Sale","expense","","","(-) Perda de Ajuste a Valor Justo - Ativos Não Circulantes Mantidos para Venda"
"account_template_30101090135","3.01.01.09.01.35","(-) Loss of Adjustment to Fair Value - Subscription of Capital with other Goods","expense","","","(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com demais Bens"
"account_template_30101090136","3.01.01.09.01.36","(-) Loss of Adjustment to Fair Value - Equity Subscription with Corporate Participation","expense","","","(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com Participação Societária"
"account_template_30101090137","3.01.01.09.01.37","(-) Fair Value Adjustment Loss - Acquisition of Equity Interest in Stages","expense","","","(-) Perda de Ajuste a Valor Justo - Aquisição de Participação Societária em Estágios"
"account_template_30101090138","3.01.01.09.01.38","(-) Fair Value Adjustment Loss - Due to Exchange of Assets or Liabilities","expense","","","(-) Perda de Ajuste a Valor Justo - Decorrente de Permuta de Ativos ou Passivos"
"account_template_30101090139","3.01.01.09.01.39","(-) Loss of Adjustment to Fair Value - Other Operations","expense","","","(-) Perda de Ajuste a Valor Justo - Outras Operações"
"account_template_30101090199","3.01.01.09.01.99","(-) Other Operational Expenses","expense","","","(-) Outras Despesas Operacionais"
"account_template_30101110101","3.01.01.11.01.01","Income from the sale of participations that are part of Current Assets or Long-Term Assets","income_other","","","Receitas na Alienação de Participações Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo"
"account_template_30101110102","3.01.01.11.01.02","Income from the Sale of Goods and Rights from Non-Current Assets, Fixed Assets and Intangible Assets","income_other","","","Receitas de Alienações de Bens e Direitos do Ativo Não Circulante Investimentos, Imobilizado e Intangível"
"account_template_30101110103","3.01.01.11.01.03","Capital Gains by Percentage Change in Equity Interest Evaluated by Shareholders' Equity","income_other","","","Ganhos de Capital por Variação Percentual em Participação Societária Avaliada pelo Patrimônio Líquido"
"account_template_30101110104","3.01.01.11.01.04","(-) Book Value of Shares Comprising Current Assets or Long-Term Assets Sold","expense","","","(-) Valor Contábil de Participações Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo Alienadas"
"account_template_30101110105","3.01.01.11.01.05","(-) Book Value of Assets and Rights of Non-Current Assets Investments, Intangible Assets and Fixed Assets Sold","expense","","","(-) Valor Contábil dos Bens e Direitos do Ativo Não Circulante Investimentos, Intangível e Imobilizado Alienados"
"account_template_30101110106","3.01.01.11.01.06","(-) Percentage of Capital by Percent Variation in Societal Participation Measured by Net Equity","expense","","","(-) Perdas de Capital por Variação Percentual em Participação Societária Avaliada pelo Patrimônio Líquido"
"account_template_30101110107","3.01.01.11.01.07","Income from Discontinued Operations","income_other","","","Receitas de Operações Descontinuadas"
"account_template_30101110108","3.01.01.11.01.08","(-) Operations Expenditure Discontinued","expense","","","(-) Despesas de Operações Descontinuadas"
"account_template_30105010101","3.01.05.01.01.01","(-) Employees' participation","expense","","","(-) Participações de Empregados"
"account_template_30105010102","3.01.05.01.01.02","(-) Contributions for Employees' Assistance or Welfare","expense","","","(-) Contribuições para Assistência ou Previdência de Empregados"
"account_template_30105010198","3.01.05.01.01.98","(-) Other Employee Participations","expense","","","(-) Outras Participações de Empregados"
"account_template_30105010301","3.01.05.01.03.01","(-) Participation of Administrators and Beneficiary Parties","expense","","","(-) Participações de Administradores e Partes Beneficiárias"
"account_template_30105010302","3.01.05.01.03.02","(-) Interests in Debentures","expense","","","(-) Participações de Debêntures"
"account_template_30105010398","3.01.05.01.03.98","(-) Other Participations","expense","","","(-) Outras Participações"
"account_template_30201010101","3.02.01.01.01.01","(-) Provision for Social Contribution on Net Profit (General Activity)","expense","","","(-) Provisão para Contribuição Social sobre o Lucro Líquido (Atividade Geral)"
"account_template_30201010102","3.02.01.01.01.02","(-) Provision for Income Tax - Legal Person (General and Rural Activity)","expense","","","(-) Provisão para Imposto de Renda - Pessoa Jurídica (Atividade Geral e Rural)"
"account_template_30201010111","3.02.01.01.01.11","(-) Provision for Social Contribution on Net Profit - Deferred Profits (General Activity)","expense","","","(-) Provisão para Contribuição Social sobre o Lucro Líquido - Lucros Diferidos (Atividade Geral)"
"account_template_30201010112","3.02.01.01.01.12","(-) Provision for Income Tax - Legal Person - Deferred Profits (General and Rural Activity)","expense","","","(-) Provisão para Imposto de Renda - Pessoa Jurídica - Lucros Diferidos (Atividade Geral e Rural)"
"account_template_31101010101","3.11.01.01.01.01","Rural Activity Income - Direct Export","income","","","Receita da Atividade Rural - Exportação Direta"
"account_template_31101010102","3.11.01.01.01.02","Sale to Exporting Commercial Company with Specific Export Purpose","income","","","Receita da Atividade Rural - Venda a Comercial Exportadora com Fim Específico de Exportação"
"account_template_31101010103","3.11.01.01.01.03","Rural Activity Income - Internal Market","income","","","Receita da Atividade Rural - Mercado Interno"
"account_template_31101010201","3.11.01.01.02.01","(-) Canceled Sales and Sales Returns","expense","","","(-) Vendas Canceladas e Devoluções de Vendas"
"account_template_31101010202","3.11.01.01.02.02","(-) Unconditional Discounts and Rebates","expense","","","(-) Descontos Incondicionais e Abatimentos"
"account_template_31101010203","3.11.01.01.02.03","(-) ICMS","expense","","","(-) ICMS"
"account_template_31101010204","3.11.01.01.02.04","(-) Cofins On Gross Revenue","expense","","","(-) Cofins Sobre Receita Bruta"
"account_template_31101010205","3.11.01.01.02.05","(-) PIS/Pasep On Gross Revenue","expense","","","(-) PIS/Pasep Sobre Receita Bruta"
"account_template_31101010206","3.11.01.01.02.06","(-) ISS","expense","","","(-) ISS"
"account_template_31101010209","3.11.01.01.02.09","(-) Other taxes and contributions on sales and services","expense","","","(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços"
"account_template_31101010210","3.11.01.01.02.10","(-) Adjustment to Present Value on Gross Revenue","expense","","","(-) Ajuste a Valor Presente sobre Receita Bruta"
"account_template_31101030101","3.11.01.03.01.01","(-) Cost of Goods and Products Sold from Rural Activity","expense","","","(-) Custo dos Bens e Produtos Vendidos da Atividade Rural"
"account_template_31101050101","3.11.01.05.01.01","Exchange Variations Assets","income_other","","","Variações Cambiais Ativas"
"account_template_31101050102","3.11.01.05.01.02","Earnings Accrued in the Variable Income Market, except Day-Trade","income_other","","","Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade"
"account_template_31101050103","3.11.01.05.01.03","Gains in Day-Trade Operations","income_other","","","Ganhos em Operações Day-Trade"
"account_template_31101050104","3.11.01.05.01.04","Interest Income on Equity","income_other","","","Receitas de Juros sobre o Capital Próprio"
"account_template_31101050105","3.11.01.05.01.05","Other Financial Income","income_other","","","Outras Receitas Financeiras"
"account_template_31101050106","3.11.01.05.01.06","Positive Results of Equity Investments Measured by the Equity Method","income_other","","","Resultados Positivos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial"
"account_template_31101050107","3.11.01.05.01.07","Positive Results in SCPs Evaluated by the Equity Method","income_other","","","Resultados Positivos em SCP Avaliadas pelo Método de Equivalência Patrimonial"
"account_template_31101050108","3.11.01.05.01.08","Income and Capital Gains from Overseas Earnings","income_other","","","Rendimentos e Ganhos de Capital Auferidos no Exterior"
"account_template_31101050109","3.11.01.05.01.09","Reversal of Estimated Losses Deriving from Recuperability Test (Impairment)","income_other","","","Reversão das Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)"
"account_template_31101050110","3.11.01.05.01.10","Reversal of the Balances of Provisions","income_other","","","Reversão dos Saldos das Provisões"
"account_template_31101050111","3.11.01.05.01.11","Premiums Received in the Emission of Debentures","income_other","","","Prêmios Recebidos na Emissão de Debêntures"
"account_template_31101050112","3.11.01.05.01.12","Donations and Subventions for Costing or Operations","income_other","","","Doações e Subvenções para Custeio ou Operações"
"account_template_31101050113","3.11.01.05.01.13","Income from Reclassification of Equity Valuation Adjustments","income_other","","","Receitas de Reclassificação de Ajustes de Avaliação Patrimonial"
"account_template_31101050114","3.11.01.05.01.14","Income from Reclassification of Equity Valuation Adjustments - Reflected","income_other","","","Receitas de Reclassificação de Ajustes de Avaliação Patrimonial - Reflexo"
"account_template_31101050116","3.11.01.05.01.16","Financial Income Resulting from Present Value Adjustments","income_other","","","Receitas Financeiras Decorrentes de Ajustes ao Valor Presente"
"account_template_31101050117","3.11.01.05.01.17","Gain By Buying Advantageous Investments","income_other","","","Ganho Por Compra Vantajosa em Investimentos"
"account_template_31101050118","3.11.01.05.01.18","Amortisation of capital losses","income_other","","","Amortização de Menos-Valia"
"account_template_31101050119","3.11.01.05.01.19","Real Estate Rental Income - Non Core Activity","income_other","","","Receita de Aluguel de Bens Imóveis - Atividade Não Principal"
"account_template_31101050120","3.11.01.05.01.20","Revenue from Rental of Movable Property - Non Core Activity","income_other","","","Receita de Aluguel de Bens Móveis - Atividade Não Principal"
"account_template_31101050121","3.11.01.05.01.21","IPI Presumed Credits","income_other","","","Créditos Presumidos de IPI"
"account_template_31101050122","3.11.01.05.01.22","PIS/COFINS Presumed Credits","income_other","","","Créditos Presumidos de PIS/COFINS"
"account_template_31101050123","3.11.01.05.01.23","Other Presumed Tax Credits","income_other","","","Outros Créditos Fiscais Presumidos"
"account_template_31101050124","3.11.01.05.01.24","Fines and Other Benefits Received","income_other","","","Multas e Outras Vantagens Recebidas"
"account_template_31101050125","3.11.01.05.01.25","Profits and Dividends Derived from Equity Holdings Valued at Acquisition Cost","income_other","","","Lucros e Dividendos Derivados de Participações Societárias Avaliadas pelo Custos de Aquisição"
"account_template_31101050126","3.11.01.05.01.26","Securities Lending Income","income_other","","","Receitas com Empréstimos de Valores Mobiliários"
"account_template_31101050127","3.11.01.05.01.27","Income from Loan Transactions - Related Parties","income_other","","","Rendimentos Auferidos em Operações de Mútuo – Partes Relacionadas"
"account_template_31101050128","3.11.01.05.01.28","Income from Loan Transactions - Non-Related Parties","income_other","","","Rendimentos Auferidos em Operações de Mútuo – Partes Não Relacionadas"
"account_template_31101050129","3.11.01.05.01.29","Income from Debentures - Issuer Related Parties","income_other","","","Rendimentos Auferidos com Debêntures - Emitente Partes  Relacionadas"
"account_template_31101050130","3.11.01.05.01.30","Income from Debentures - Issuer Non-Related Parties","income_other","","","Rendimentos Auferidos com Debêntures - Emitente Partes Não Relacionadas"
"account_template_31101050131","3.11.01.05.01.31","Income from Government Securities","income_other","","","Rendimentos Auferidos com Títulos Públicos"
"account_template_31101050132","3.11.01.05.01.32","Interest with Other Financial Assets Measured by Amortized Cost","income_other","","","Juros Auferidos com Outros Ativos Financeiros Mensurados Pelo Custo Amortizado"
"account_template_31101050133","3.11.01.05.01.33","Gain from Adjustments to Fair Value - Financial Instruments for Trading - Non-Hedge - Fair Value by Result (VJPR).","income_other","","","Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  para Negociação - Não Hedge – Valor Justo pelo Resultado (VJPR)."
"account_template_31101050134","3.11.01.05.01.34","Gain on Fair Value Adjustments - Available-for-sale Financial Instruments - Reclassification of Valuation Adjustments","income_other","","","Ganho de Ajustes a Valor Justo  - Instrumentos Financeiros  Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial"
"account_template_31101050135","3.11.01.05.01.35","Gain from Fair Value Adjustments - Fair Value Hedge Financial Instruments","income_other","","","Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  de Hedge  de Valor Justo"
"account_template_31101050136","3.11.01.05.01.36","Fair Value Adjustment Gain - Hedge Financial Instruments -Reclassification of Equity Valuation Adjustments","income_other","","","Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial"
"account_template_31101050137","3.11.01.05.01.37","Gain from Fair Value Adjustments - Fair Value Hedge Item","income_other","","","Ganho de Ajustes a Valor Justo - Item Objeto de Hedge de Valor Justo"
"account_template_31101050138","3.11.01.05.01.38","Fair Value Adjustment Gain - Property for Investment","income_other","","","Ganho de Ajustes a Valor Justo - Propriedade para Investimento"
"account_template_31101050139","3.11.01.05.01.39","Fair Value Adjustment Gain - Consumable Biological Asset","income_other","","","Ganho de Ajustes a Valor Justo - Ativo Biológico Consumível"
"account_template_31101050140","3.11.01.05.01.40","Gain from Adjustments to Fair Value - Biological Production Asset","income_other","","","Ganho de Ajustes a Valor Justo - Ativo Biológico de Produção"
"account_template_31101050141","3.11.01.05.01.41","Fair Value Adjustment Gain - Non Current Assets Held for Sale","income_other","","","Ganho de Ajustes a Valor Justo - Ativos Não Circulantes Mantidos para Venda"
"account_template_31101050142","3.11.01.05.01.42","Fair Value Adjustment Gain - Capital Subscription with other Goods","income_other","","","Ganho de Ajustes a Valor Justo - Subscrição de Capital com demais Bens"
"account_template_31101050143","3.11.01.05.01.43","Gain from Adjustments to Fair Value - Capital Subscription with Equity Interest","income_other","","","Ganho de Ajustes a Valor Justo - Subscrição de Capital com Participação Societária"
"account_template_31101050144","3.11.01.05.01.44","Gain on Fair Value Adjustments - Acquisition of Equity Interest in stages","income_other","","","Ganho de Ajustes a Valor Justo - Aquisição de Participação Societária em Estágios"
"account_template_31101050145","3.11.01.05.01.45","Fair Value Adjustment Gain - Due to Asset or Liabilities Exchange","income_other","","","Ganho de Ajustes a Valor Justo - Decorrente de Permuta de Ativos ou Passivos"
"account_template_31101050146","3.11.01.05.01.46","Fair Value Adjustment Gain - Other Operations","income_other","","","Ganho de Ajustes a Valor Justo - Outras Operações"
"account_template_31101050147","3.11.01.05.01.47","Donations and Investment Grants","income_other","","","Doações e Subvenções para Investimentos"
"account_template_31101050199","3.11.01.05.01.99","Other Operating Income","income_other","","","Outras Receitas Operacionais"
"account_template_31101070101","3.11.01.07.01.01","(-) Compensation to Managers and Board of Directors","expense","","","(-) Remuneração a Dirigentes e a Conselho de Administração"
"account_template_31101070102","3.11.01.07.01.02","(-) Ordained, Salaries, Gratifications and Other Remunerations to Employees","expense","","","(-) Ordenados, Salários, Gratificações e Outras Remunerações a Empregados"
"account_template_31101070103","3.11.01.07.01.03","(-) Other Personnel Expenses","expense","","","(-) Outros Gastos com Pessoal"
"account_template_31101070104","3.11.01.07.01.04","(-) Other Services Provided by Individuals or Legal Entities","expense","","","(-) Outros Serviços Prestados por Pessoa Física ou Jurídica"
"account_template_31101070105","3.11.01.07.01.05","(-) Social Charges - Social Security","expense","","","(-) Encargos Sociais - Previdência Social"
"account_template_31101070106","3.11.01.07.01.06","(-) Social Charges - FGTS","expense","","","(-) Encargos Sociais - FGTS"
"account_template_31101070107","3.11.01.07.01.07","(-) Social Charges – Other","expense","","","(-) Encargos Sociais – Outros"
"account_template_31101070108","3.11.01.07.01.08","(-) Donations and Sponsors of Cultural and Artistic Character (Law No. 8.313/1991)","expense","","","(-) Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991)"
"account_template_31101070109","3.11.01.07.01.09","(-) Donations of Acquisition of Vale-Cultura (Law no 12.761/2012, art. 10)","expense","","","(-) Doações de Aquisição de Vale-Cultura (Lei no 12.761/2012, art. 10)"
"account_template_31101070110","3.11.01.07.01.10","(-) Donations to Teaching and Research Institutions (Law No. 9,249/1995, Art.13, § 2o)","expense","","","(-) Doações a Instituições de Ensino e Pesquisa (Lei nº 9.249/1995, art.13, § 2º)"
"account_template_31101070111","3.11.01.07.01.11","(-) Donations to Civil Entities","expense","","","(-) Doações a Entidades Civis"
"account_template_31101070112","3.11.01.07.01.12","(-) Other Contributions, Donations and Sponsors","expense","","","(-) Outras Contribuições, Doações e Patrocínios"
