"id","parent_id","active","code","name","description","reconcile","account_type","tax_ids","depreciation_model_id","name@es","description@es"
"co_puc_514510","l10n_co_group_5145","True","514510","Buildings and constructions","Rental fees related to your workplace","False","expense","l10n_co_tax_1,l10n_co_tax_30","","Construcciones y edificaciones","Gastos de arriendo relacionados con su lugar de trabajo"
"co_puc_515000","l10n_co_group_5150","True","515000","Adequacy and installation","","False","expense","","","Adecuacion E Instalacion",""
"co_puc_515500","l10n_co_group_5155","True","515500","Travel expenses","","False","expense","","","Gastos De Viaje",""
"co_puc_515505","l10n_co_group_5155","True","515505","Accommodation and meals","Hotel or B&B bills incurred during business trips","False","expense","l10n_co_tax_1,l10n_co_tax_42","","Alojamiento y manutención","Facturas de hotel o alojamiento durante viajes de negocios"
"co_puc_515515","l10n_co_group_5155","True","515515","Airfare","All expenses related to travel by plane","False","expense","l10n_co_tax_7","","Pasajes aéreos","Todos los gastos relacionados con viajes en avión"
"co_puc_515520","l10n_co_group_5155","True","515520","Ground transportation","Travel expenses done using public transportation (metro, bus, tramways, ...)","False","expense","l10n_co_tax_7","","Pasajes terrestres","Gastos de viaje realizados en transporte público (metro, autobús, tranvía, etc.)"
"co_puc_515595","l10n_co_group_5155","True","515595","Other travel costs","Expenses incurred during business trips (Excluding Flights, Hotels, Daily expenses, public transportation)","False","expense","l10n_co_tax_7","","Otros gastos de viaje","Gastos incurridos durante viajes de negocios (excluyendo vuelos, hoteles, gastos diarios y transporte público)"
"co_puc_516000","l10n_co_group_5160","True","516000","Depreciation","","False","expense","","","Depreciaciones",""
"co_puc_516500","l10n_co_group_5165","True","516500","Amortizations","","False","expense","","","Amortizaciones",""
"co_puc_516510","l10n_co_group_5165","True","516510","Intangible assets","Licenses or computer services (like repairs or upgrades)","False","expense","l10n_co_tax_1,l10n_co_tax_27","","Intangibles","Licencias o servicios informáticos (como reparaciones o actualizaciones)"
"co_puc_519500","l10n_co_group_5195","True","519500","Others","","False","expense","","","Otras Inversiones",""
"co_puc_519520","l10n_co_group_5195","True","519520","Representation and public relations expenses","Business gifts to clients over","False","expense","l10n_co_tax_6,l10n_co_tax_19","","Gastos de representación y relaciones públicas","Regalos empresariales a clientes"
"co_puc_519530","l10n_co_group_5195","True","519530","Office supplies, stationery and photocopies","Various supplies bought for your workplace or office, like pencils, paper etc","False","expense","l10n_co_tax_1,l10n_co_tax_19","","Útiles, papelería y fotocopias","Varios suministros comprados para su oficina o lugar de trabajo, como lápices, papel, etc."
"co_puc_519535","l10n_co_group_5195","True","519535","Fuels and lubricants","All fuel expenses for a car","False","expense","l10n_co_tax_1,l10n_co_tax_16","","Combustibles y lubricantes","Todos los gastos de combustible de un vehículo"
"co_puc_519545","l10n_co_group_5195","True","519545","Taxis and buses / Fleet and transport equipment","Rental of cars, including shared services, but excluding leasing","False","expense","l10n_co_tax_6,l10n_co_tax_29","","Taxis y buses / Flota y equipo de transporte","Alquiler de vehículos, incluidos los servicios compartidos, pero excluyendo el leasing"
"co_puc_519560","l10n_co_group_5195","True","519560","Restaurant and cafeteria","Expenses incurred when eating or drinking at bars or restaurants","False","expense","l10n_co_tax_1,l10n_co_tax_42","","Casino y restaurante","Gastos incurridos al comer o beber en bares o restaurantes"
"co_puc_519900","l10n_co_group_5199","True","519900","Provisions","","False","expense","","","Provisiones",""
"co_puc_520500","l10n_co_group_5205","True","520500","Personnel expenses","","False","expense","","","Gastos De Personal",""
"co_puc_521000","l10n_co_group_5210","True","521000","Fees","","False","expense","","","Cuotas Por Devolver",""
"co_puc_521500","l10n_co_group_5215","True","521500","Taxes","","False","expense","","","Impuestos Diferidos",""
"co_puc_522000","l10n_co_group_5220","True","522000","Leases","","False","expense","","","Arrendamientos",""
"co_puc_522500","l10n_co_group_5225","True","522500","Contributions and affiliations","","False","expense","","","Contribuciones Y Afiliaciones",""
"co_puc_523000","l10n_co_group_5230","True","523000","Insurance","","False","expense","","","Seguros",""
"co_puc_523500","l10n_co_group_5235","True","523500","Services","","False","expense","","","Servicios",""
"co_puc_523560","l10n_co_group_5235","True","523560","Advertising and promotion","Publicity fees for your activity, including promotional material","False","expense","l10n_co_tax_1,l10n_co_tax_19","","Propaganda y promoción","Gastos de publicidad para su actividad, incluido material promocional"
"co_puc_524000","l10n_co_group_5240","True","524000","Legal expenses","","False","expense","","","Gastos Legales",""
"co_puc_524500","l10n_co_group_5245","True","524500","Maintenance and repairs","","False","expense","","","Mantenimiento Y Reparaciones",""
"co_puc_524540","l10n_co_group_5245","True","524540","Fleet and transport equipment","Expenses made for the repair and maintenance of a vehicle","False","expense","l10n_co_tax_1,l10n_co_tax_23","","Flota y equipo de transporte","Gastos realizados para la reparación y mantenimiento de un vehículo"
"co_puc_525000","l10n_co_group_5250","True","525000","Adequacy and installation","","False","expense","","","Adecuacion E Instalacion",""
"co_puc_525500","l10n_co_group_5255","True","525500","Travel expenses","","False","expense","","","Gastos De Viaje",""
"co_puc_526000","l10n_co_group_5260","True","526000","Depreciation","","False","expense","","","Depreciaciones",""
"co_puc_526500","l10n_co_group_5265","True","526500","Amortizations","","False","expense","","","Amortizaciones",""
"co_puc_527000","l10n_co_group_5270","True","527000","Financial-system readjustment","","False","expense","","","Financieros - Reajuste Del Sistema",""
"co_puc_527500","l10n_co_group_5275","True","527500","Loss from equity method","","False","expense","","","Pérdidas método de participación",""
"co_puc_529500","l10n_co_group_5295","True","529500","Others","","False","expense","","","Otras Inversiones",""
"co_puc_529900","l10n_co_group_5299","True","529900","Provisions","","False","expense","","","Provisiones",""
"co_puc_530500","l10n_co_group_5305","True","530500","Financial","","False","expense","","","Financieros",""
"co_puc_530505","l10n_co_group_5305","True","530505","Currency Exchange Loss","Charges and interests from your bank","False","expense","l10n_co_tax_6","","Gastos Bancarios","Cargos e intereses de su banco"
"co_puc_530535","l10n_co_group_5305","True","530535","Conditional trade discounts","","False","expense","","","Financieros",""
"co_puc_531000","l10n_co_group_5310","True","531000","Loss on sale and retirement of assets","","False","expense","","","Perdida En Venta Y Retiro De Bienes",""
"co_puc_531300","l10n_co_group_5313","True","531300","Loss from equity method","","False","expense","","","Pérdidas método de participación",""
"co_puc_531500","l10n_co_group_5315","True","531500","Extraordinary expenses","","False","expense","","","Gastos Extraordinarios",""
"co_puc_531520","l10n_co_group_5315","True","531520","VAT Expenses","","False","expense","","","Gastos pos IVA",""
"co_puc_532000","l10n_co_group_53","True","532000","Cash Difference Loss","","False","expense","","","Pérdida por diferencia de caja",""
"co_puc_539500","l10n_co_group_5395","True","539500","Miscellaneous expenses","","False","expense","","","Gastos Diversos",""
"co_puc_540500","l10n_co_group_5405","True","540500","Income tax and supplementary taxes","","False","expense","","","Impuesto De Renta Y Complementarios",""
"co_puc_590500","l10n_co_group_5905","True","590500","Profit and Loss","","False","expense","","","Ganancias Y Perdidas",""
"co_puc_610000","l10n_co_group_61","True","610000","Cost of sales and provision of services","","False","expense_direct_cost","","","Costo De Ventas Y De Prestacion De Servicios",""
"co_puc_610500","l10n_co_group_6105","True","610500","Agriculture, livestock, hunting and forestry","","False","expense_direct_cost","","","",""
"co_puc_611000","l10n_co_group_6110","True","611000","Fishing","","False","expense_direct_cost","","","Pesca",""
"co_puc_611500","l10n_co_group_6115","True","611500","Mining and quarrying","","False","expense_direct_cost","","","Explotacion De Minas Y Canteras",""
"co_puc_612000","l10n_co_group_6120","True","612000","Manufacturing industries","","False","expense_direct_cost","","","Industrias Manufactureras",""
"co_puc_612500","l10n_co_group_6125","True","612500","Electricity, gas and water supply","","False","expense_direct_cost","","","Suministro De Electricidad, Gas Y Agua",""
"co_puc_613000","l10n_co_group_6130","True","613000","Construction","","False","expense_direct_cost","","","Construccion",""
"co_puc_613500","l10n_co_group_6135","True","613500","Wholesale and retail trade","","False","expense_direct_cost","","","Comercio Al Por Mayor Y Al Por Menor",""
"co_puc_614000","l10n_co_group_6140","True","614000","Hotels and restaurants","","False","expense_direct_cost","","","Hoteles Y Restaurantes",""
"co_puc_614500","l10n_co_group_6145","True","614500","Transportation, warehousing and communications","","False","expense_direct_cost","","","Transporte, Almacenamiento Y Comunicaciones",""
"co_puc_615000","l10n_co_group_6150","True","615000","Financial activity","","False","expense_direct_cost","","","Actividad Financiera",""
"co_puc_615500","l10n_co_group_6155","True","615500","Real estate, business and rental activities","","False","expense_direct_cost","","","Actividades Inmobiliarias, Empresariales Y De Alquiler",""
"co_puc_616000","l10n_co_group_6160","True","616000","Education","","False","expense_direct_cost","","","Enseñanza",""
"co_puc_616500","l10n_co_group_6165","True","616500","Health and social services","","False","expense_direct_cost","","","Servicios Sociales Y De Salud",""
"co_puc_617000","l10n_co_group_6170","True","617000","Other community, social and personal service activities","","False","expense_direct_cost","","","Otras Actividades De Servicios Comunitarios, Sociales Y Personales",""
"co_puc_620500","l10n_co_group_6205","True","620500","Of goods","","False","expense_direct_cost","","","De mercancías",""
"co_puc_621000","l10n_co_group_6210","True","621000","Of raw materials","All goods purchased as raw materials used by your activity","False","expense_direct_cost","l10n_co_tax_1,l10n_co_tax_19","","De materias primas","Todos los bienes adquiridos como materias primas utilizadas en su actividad"
"co_puc_621500","l10n_co_group_6215","True","621500","Of indirect materials","","False","expense_direct_cost","","","De materiales indirectos",""
"co_puc_622000","l10n_co_group_6220","True","622000","Of energy","","False","expense_direct_cost","","","Compra de energía",""
"co_puc_622500","l10n_co_group_6225","True","622500","Returns on purchases (CR)","","False","expense_direct_cost","","","Devoluciones en compras (CR)",""
"co_puc_710000","l10n_co_group_71","True","710000","Production or operating costs - Raw materials","","False","expense_direct_cost","","","Materia prima",""
"co_puc_720000","l10n_co_group_72","True","720000","Production or operating costs - Direct labor","","False","expense_direct_cost","","","Mano de obra directa",""
"co_puc_730000","l10n_co_group_73","True","730000","Production or operating costs - Indirect costs","","False","expense_direct_cost","","","Costos indirectos",""
"co_puc_740000","l10n_co_group_74","True","740000","Production or operating costs - Contracts for services","","False","expense_direct_cost","","","Contratos de servicios",""
"co_puc_810500","l10n_co_group_8105","True","810500","Goods and securities delivered in custody","","False","off_balance","","","Bienes y valores entregados en custodia",""
"co_puc_811000","l10n_co_group_8110","True","811000","Goods and securities pledged as collateral","","False","off_balance","","","Bienes y valores entregados en garantía",""
"co_puc_811500","l10n_co_group_8115","True","811500","Assets and securities held by third parties","","False","off_balance","","","Bienes y valores en poder de terceros",""
"co_puc_812000","l10n_co_group_8120","True","812000","Litigation and/or lawsuits","","False","off_balance","","","Litigios y/o demandas",""
"co_puc_812500","l10n_co_group_8125","True","812500","Purchase and sale promises","","False","off_balance","","","Promesas De Compra Venta",""
"co_puc_819500","l10n_co_group_8195","True","819500","Others","","False","off_balance","","","Otras Inversiones",""
"co_puc_820000","l10n_co_group_82","True","820000","Tax debtors","","False","off_balance","","","Deudoras fiscales",""
"co_puc_830500","l10n_co_group_8305","True","830500","Assets received under finance lease","","False","off_balance","","","Bienes recibidos en arrendamiento financiero",""
"co_puc_831000","l10n_co_group_8310","True","831000","Unplaced investment securities","","False","off_balance","","","Títulos de inversión no colocados",""
"co_puc_831500","l10n_co_group_8315","True","831500","Property, plant and equipment fully depreciated, depleted and/or amortized","","False","off_balance","","","Propiedades, planta y equipo totalmente depreciados, agotados y/o amortizados",""
"co_puc_832000","l10n_co_group_8320","True","832000","Unused receivables","","False","off_balance","","","Créditos a favor no utilizados",""
"co_puc_832500","l10n_co_group_8325","True","832500","Written-off assets","","False","off_balance","","","Activos castigados",""
"co_puc_833000","l10n_co_group_8330","True","833000","Amortized investment securities","","False","off_balance","","","Títulos de inversión amortizados",""
"co_puc_833500","l10n_co_group_8335","True","833500","Capitalization for equity revaluation","","False","off_balance","","","Capitalización por revalorización de patrimonio",""
"co_puc_839500","l10n_co_group_8395","True","839500","Other control debtor accounts","","False","off_balance","","","Otras cuentas deudoras de control",""
"co_puc_840000","l10n_co_group_84","True","840000","Contingent assets per contra (CR)","","False","off_balance","","","Derechos contingentes por contra (CR)",""
"co_puc_850000","l10n_co_group_85","True","850000","Tax debtors per contra (CR)","","False","off_balance","","","Deudoras fiscales por contra (CR)",""
"co_puc_860000","l10n_co_group_86","True","860000","Debtors control per contra (CR)","","False","off_balance","","","Deudoras de control por contra (CR)",""
"co_puc_910500","l10n_co_group_9105","True","910500","Goods and securities received in custody","","False","off_balance","","","Bienes y valores recibidos en custodia",""
"co_puc_911000","l10n_co_group_9110","True","911000","Goods and securities received as collateral","","False","off_balance","","","Bienes y valores recibidos en garantía",""
"co_puc_911500","l10n_co_group_9115","True","911500","Assets and securities received as collateral","","False","off_balance","","","Bienes y valores recibidos de terceros",""
"co_puc_912000","l10n_co_group_9120","True","912000","Assets and securities received as collateral","","False","off_balance","","","Bienes y valores recibidos de terceros",""
"co_puc_912500","l10n_co_group_9125","True","912500","Purchase and sale promises","","False","off_balance","","","Promesas De Compra Venta",""
"co_puc_913000","l10n_co_group_9130","True","913000","Delegated administration contracts","","False","off_balance","","","Contratos de administración delegada",""
"co_puc_913500","l10n_co_group_9135","True","913500","Participation accounts","","False","off_balance","","","Cuentas En Participacion",""
"co_puc_919500","l10n_co_group_9195","True","919500","Others","","False","off_balance","","","Otras Inversiones",""
"co_puc_920000","l10n_co_group_92","True","920000","Tax creditors","","False","off_balance","","","Acreedoras fiscales",""
"co_puc_930500","l10n_co_group_9305","True","930500","Financial leasing contracts","","False","off_balance","","","Contratos de arrendamiento financiero",""
"co_puc_939500","l10n_co_group_9395","True","939500","Other control creditors","","False","off_balance","","","Otras cuentas de orden acreedoras de control",""
"co_puc_940000","l10n_co_group_94","True","940000","Contingent liabilities per contra (DB)","","False","off_balance","","","Responsabilidades contingentes por contra (DB)",""
"co_puc_950000","l10n_co_group_95","True","950000","Tax creditors per contra (DB)","","False","off_balance","","","Acreedoras fiscales por contra (DB)",""
"co_puc_960000","l10n_co_group_96","True","960000","Creditors control per contra (DB)","","False","off_balance","","","Acreedoras de control por contra (DB)",""
