"id","chart_template_id/id","name","code_prefix_start"
"account_subgroup_honorarios_aduanales_personas_físicas_1","l10n_mx.mx_coa","Honorarios aduanales personas físicas","602.42"
"account_subgroup_honorarios_aduanales_personas_morales_1","l10n_mx.mx_coa","Honorarios aduanales personas morales","602.43"
"account_subgroup_honorarios_al_consejo_de_administración_1","l10n_mx.mx_coa","Honorarios al consejo de administración","602.44"
"account_subgroup_arrendamiento_a_personas_físicas_residentes_nacionales_1","l10n_mx.mx_coa","Arrendamiento a personas físicas residentes nacionales","602.45"
"account_subgroup_arrendamiento_a_personas_morales_residentes_nacionales_1","l10n_mx.mx_coa","Arrendamiento a personas morales residentes nacionales","602.46"
"account_subgroup_arrendamiento_a_residentes_del_extranjero_1","l10n_mx.mx_coa","Arrendamiento a residentes del extranjero","602.47"
"account_subgroup_combustibles_y_lubricantes_1","l10n_mx.mx_coa","Combustibles y lubricantes","602.48"
"account_subgroup_viáticos_y_gastos_de_viaje_1","l10n_mx.mx_coa","Viáticos y gastos de viaje","602.49"
"account_subgroup_teléfono,_internet_1","l10n_mx.mx_coa","Teléfono, internet","602.50"
"account_subgroup_agua_1","l10n_mx.mx_coa","Agua","602.51"
"account_subgroup_energía_eléctrica_1","l10n_mx.mx_coa","Energía eléctrica","602.52"
"account_subgroup_vigilancia_y_seguridad_1","l10n_mx.mx_coa","Vigilancia y seguridad","602.53"
"account_subgroup_limpieza_1","l10n_mx.mx_coa","Limpieza","602.54"
"account_subgroup_papelería_y_artículos_de_oficina_1","l10n_mx.mx_coa","Papelería y artículos de oficina","602.55"
"account_subgroup_mantenimiento_y_conservación_1","l10n_mx.mx_coa","Mantenimiento y conservación","602.56"
"account_subgroup_seguros_y_fianzas_1","l10n_mx.mx_coa","Seguros y fianzas","602.57"
"account_subgroup_otros_impuestos_y_derechos_1","l10n_mx.mx_coa","Otros impuestos y derechos","602.58"
"account_subgroup_recargos_fiscales_1","l10n_mx.mx_coa","Recargos fiscales","602.59"
"account_subgroup_cuotas_y_suscripciones_1","l10n_mx.mx_coa","Cuotas y suscripciones","602.60"
"account_subgroup_propaganda_y_publicidad_1","l10n_mx.mx_coa","Propaganda y publicidad","602.61"
"account_subgroup_capacitación_al_personal_1","l10n_mx.mx_coa","Capacitación al personal","602.62"
"account_subgroup_donativos_y_ayudas_1","l10n_mx.mx_coa","Donativos y ayudas","602.63"
"account_subgroup_asistencia_técnica_1","l10n_mx.mx_coa","Asistencia técnica","602.64"
"account_subgroup_regalías_sujetas_a_otros_porcentajes_1","l10n_mx.mx_coa","Regalías sujetas a otros porcentajes","602.65"
"account_subgroup_regalías_sujetas_al_5%_1","l10n_mx.mx_coa","Regalías sujetas al 5%","602.66"
"account_subgroup_regalías_sujetas_al_10%_1","l10n_mx.mx_coa","Regalías sujetas al 10%","602.67"
"account_subgroup_regalías_sujetas_al_15%_1","l10n_mx.mx_coa","Regalías sujetas al 15%","602.68"
"account_subgroup_regalías_sujetas_al_25%_1","l10n_mx.mx_coa","Regalías sujetas al 25%","602.69"
"account_subgroup_regalías_sujetas_al_30%_1","l10n_mx.mx_coa","Regalías sujetas al 30%","602.70"
"account_subgroup_regalías_sin_retención_1","l10n_mx.mx_coa","Regalías sin retención","602.71"
"account_subgroup_fletes_y_acarreos_1","l10n_mx.mx_coa","Fletes y acarreos","602.72"
"account_subgroup_gastos_de_importación_1","l10n_mx.mx_coa","Gastos de importación","602.73"
"account_subgroup_comisiones_sobre_ventas_1","l10n_mx.mx_coa","Comisiones sobre ventas","602.74"
"account_subgroup_comisiones_por_tarjetas_de_crédito_1","l10n_mx.mx_coa","Comisiones por tarjetas de crédito","602.75"
"account_subgroup_patentes_y_marcas_1","l10n_mx.mx_coa","Patentes y marcas","602.76"
"account_subgroup_uniformes_1","l10n_mx.mx_coa","Uniformes","602.77"
"account_subgroup_prediales_1","l10n_mx.mx_coa","Prediales","602.78"
"account_subgroup_gastos_de_venta_de_urbanización","l10n_mx.mx_coa","Gastos de venta de urbanización","602.79"
"account_subgroup_gastos_de_venta_de_construcción","l10n_mx.mx_coa","Gastos de venta de construcción","602.80"
"account_subgroup_fletes_del_extranjero_1","l10n_mx.mx_coa","Fletes del extranjero","602.81"
"account_subgroup_recolección_de_bienes_del_sector_agropecuario_y/o_ganadero_1","l10n_mx.mx_coa","Recolección de bienes del sector agropecuario y/o ganadero","602.82"
"account_subgroup_gastos_no_deducibles_(sin_requisitos_fiscales)_1","l10n_mx.mx_coa","Gastos no deducibles (sin requisitos fiscales)","602.83"
"account_subgroup_otros_gastos_de_venta","l10n_mx.mx_coa","Otros gastos de venta","602.84"
"account_subgroup_gastos_de_administración","l10n_mx.mx_coa","Gastos de administración","603"
"account_subgroup_sueldos_y_salarios_2","l10n_mx.mx_coa","Sueldos y salarios","603.01"
"account_subgroup_compensaciones_2","l10n_mx.mx_coa","Compensaciones","603.02"
"account_subgroup_tiempos_extras_2","l10n_mx.mx_coa","Tiempos extras","603.03"
"account_subgroup_premios_de_asistencia_2","l10n_mx.mx_coa","Premios de asistencia","603.04"
"account_subgroup_premios_de_puntualidad_2","l10n_mx.mx_coa","Premios de puntualidad","603.05"
"account_subgroup_vacaciones_2","l10n_mx.mx_coa","Vacaciones","603.06"
"account_subgroup_prima_vacacional_2","l10n_mx.mx_coa","Prima vacacional","603.07"
"account_subgroup_prima_dominical_2","l10n_mx.mx_coa","Prima dominical","603.08"
"account_subgroup_días_festivos_2","l10n_mx.mx_coa","Días festivos","603.09"
"account_subgroup_gratificaciones_2","l10n_mx.mx_coa","Gratificaciones","603.10"
"account_subgroup_primas_de_antigüedad_2","l10n_mx.mx_coa","Primas de antigüedad","603.11"
"account_subgroup_aguinaldo_2","l10n_mx.mx_coa","Aguinaldo","603.12"
"account_subgroup_indemnizaciones_2","l10n_mx.mx_coa","Indemnizaciones","603.13"
"account_subgroup_destajo_2","l10n_mx.mx_coa","Destajo","603.14"
"account_subgroup_despensa_2","l10n_mx.mx_coa","Despensa","603.15"
"account_subgroup_transporte_2","l10n_mx.mx_coa","Transporte","603.16"
"account_subgroup_servicio_médico_2","l10n_mx.mx_coa","Servicio médico","603.17"
"account_subgroup_ayuda_en_gastos_funerarios_2","l10n_mx.mx_coa","Ayuda en gastos funerarios","603.18"
"account_subgroup_fondo_de_ahorro_2","l10n_mx.mx_coa","Fondo de ahorro","603.19"
"account_subgroup_cuotas_sindicales_2","l10n_mx.mx_coa","Cuotas sindicales","603.20"
"account_subgroup_ptu_2","l10n_mx.mx_coa","PTU","603.21"
"account_subgroup_estímulo_al_personal_2","l10n_mx.mx_coa","Estímulo al personal","603.22"
"account_subgroup_previsión_social_2","l10n_mx.mx_coa","Previsión social","603.23"
"account_subgroup_aportaciones_para_el_plan_de_jubilación_2","l10n_mx.mx_coa","Aportaciones para el plan de jubilación","603.24"
"account_subgroup_otras_prestaciones_al_personal_2","l10n_mx.mx_coa","Otras prestaciones al personal","603.25"
"account_subgroup_cuotas_al_imss_2","l10n_mx.mx_coa","Cuotas al IMSS","603.26"
"account_subgroup_aportaciones_al_infonavit_2","l10n_mx.mx_coa","Aportaciones al infonavit","603.27"
"account_subgroup_aportaciones_al_sar_2","l10n_mx.mx_coa","Aportaciones al SAR","603.28"
"account_subgroup_impuesto_estatal_sobre_nóminas_2","l10n_mx.mx_coa","Impuesto estatal sobre nóminas","603.29"
"account_subgroup_otras_aportaciones_2","l10n_mx.mx_coa","Otras aportaciones","603.30"
"account_subgroup_asimilados_a_salarios_2","l10n_mx.mx_coa","Asimilados a salarios","603.31"
"account_subgroup_servicios_administrativos_2","l10n_mx.mx_coa","Servicios administrativos","603.32"
"account_subgroup_servicios_administrativos_partes_relacionadas_2","l10n_mx.mx_coa","Servicios administrativos partes relacionadas","603.33"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_2","l10n_mx.mx_coa","Honorarios a personas físicas residentes nacionales","603.34"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_partes_relacionadas_2","l10n_mx.mx_coa","Honorarios a personas físicas residentes nacionales partes relacionadas","603.35"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_2","l10n_mx.mx_coa","Honorarios a personas físicas residentes del extranjero","603.36"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_partes_relacionadas_2","l10n_mx.mx_coa","Honorarios a personas físicas residentes del extranjero partes relacionadas","603.37"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_2","l10n_mx.mx_coa","Honorarios a personas morales residentes nacionales","603.38"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_partes_relacionadas_2","l10n_mx.mx_coa","Honorarios a personas morales residentes nacionales partes relacionadas","603.39"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_2","l10n_mx.mx_coa","Honorarios a personas morales residentes del extranjero","603.40"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_partes_relacionadas_2","l10n_mx.mx_coa","Honorarios a personas morales residentes del extranjero partes relacionadas","603.41"
"account_subgroup_honorarios_aduanales_personas_físicas_2","l10n_mx.mx_coa","Honorarios aduanales personas físicas","603.42"
"account_subgroup_honorarios_aduanales_personas_morales_2","l10n_mx.mx_coa","Honorarios aduanales personas morales","603.43"
"account_subgroup_honorarios_al_consejo_de_administración_2","l10n_mx.mx_coa","Honorarios al consejo de administración","603.44"
"account_subgroup_arrendamiento_a_personas_físicas_residentes_nacionales_2","l10n_mx.mx_coa","Arrendamiento a personas físicas residentes nacionales","603.45"
"account_subgroup_arrendamiento_a_personas_morales_residentes_nacionales_2","l10n_mx.mx_coa","Arrendamiento a personas morales residentes nacionales","603.46"
"account_subgroup_arrendamiento_a_residentes_del_extranjero_2","l10n_mx.mx_coa","Arrendamiento a residentes del extranjero","603.47"
"account_subgroup_combustibles_y_lubricantes_2","l10n_mx.mx_coa","Combustibles y lubricantes","603.48"
"account_subgroup_viáticos_y_gastos_de_viaje_2","l10n_mx.mx_coa","Viáticos y gastos de viaje","603.49"
"account_subgroup_teléfono,_internet_2","l10n_mx.mx_coa","Teléfono, internet","603.50"
"account_subgroup_agua_2","l10n_mx.mx_coa","Agua","603.51"
"account_subgroup_energía_eléctrica_2","l10n_mx.mx_coa","Energía eléctrica","603.52"
"account_subgroup_vigilancia_y_seguridad_2","l10n_mx.mx_coa","Vigilancia y seguridad","603.53"
"account_subgroup_limpieza_2","l10n_mx.mx_coa","Limpieza","603.54"
"account_subgroup_papelería_y_artículos_de_oficina_2","l10n_mx.mx_coa","Papelería y artículos de oficina","603.55"
"account_subgroup_mantenimiento_y_conservación_2","l10n_mx.mx_coa","Mantenimiento y conservación","603.56"
"account_subgroup_seguros_y_fianzas_2","l10n_mx.mx_coa","Seguros y fianzas","603.57"
"account_subgroup_otros_impuestos_y_derechos_2","l10n_mx.mx_coa","Otros impuestos y derechos","603.58"
"account_subgroup_recargos_fiscales_2","l10n_mx.mx_coa","Recargos fiscales","603.59"
"account_subgroup_cuotas_y_suscripciones_2","l10n_mx.mx_coa","Cuotas y suscripciones","603.60"
"account_subgroup_propaganda_y_publicidad_2","l10n_mx.mx_coa","Propaganda y publicidad","603.61"
"account_subgroup_capacitación_al_personal_2","l10n_mx.mx_coa","Capacitación al personal","603.62"
"account_subgroup_donativos_y_ayudas_2","l10n_mx.mx_coa","Donativos y ayudas","603.63"
"account_subgroup_asistencia_técnica_2","l10n_mx.mx_coa","Asistencia técnica","603.64"
"account_subgroup_regalías_sujetas_a_otros_porcentajes_2","l10n_mx.mx_coa","Regalías sujetas a otros porcentajes","603.65"
"account_subgroup_regalías_sujetas_al_5%_2","l10n_mx.mx_coa","Regalías sujetas al 5%","603.66"
"account_subgroup_regalías_sujetas_al_10%_2","l10n_mx.mx_coa","Regalías sujetas al 10%","603.67"
"account_subgroup_regalías_sujetas_al_15%_2","l10n_mx.mx_coa","Regalías sujetas al 15%","603.68"
"account_subgroup_regalías_sujetas_al_25%_2","l10n_mx.mx_coa","Regalías sujetas al 25%","603.69"
"account_subgroup_regalías_sujetas_al_30%_2","l10n_mx.mx_coa","Regalías sujetas al 30%","603.70"
"account_subgroup_regalías_sin_retención_2","l10n_mx.mx_coa","Regalías sin retención","603.71"
"account_subgroup_fletes_y_acarreos_2","l10n_mx.mx_coa","Fletes y acarreos","603.72"
"account_subgroup_gastos_de_importación_2","l10n_mx.mx_coa","Gastos de importación","603.73"
"account_subgroup_patentes_y_marcas_2","l10n_mx.mx_coa","Patentes y marcas","603.74"
"account_subgroup_uniformes_2","l10n_mx.mx_coa","Uniformes","603.75"
"account_subgroup_prediales_2","l10n_mx.mx_coa","Prediales","603.76"
"account_subgroup_gastos_de_administración_de_urbanización","l10n_mx.mx_coa","Gastos de administración de urbanización","603.77"
"account_subgroup_gastos_de_administración_de_construcción","l10n_mx.mx_coa","Gastos de administración de construcción","603.78"
"account_subgroup_fletes_del_extranjero_2","l10n_mx.mx_coa","Fletes del extranjero","603.79"
"account_subgroup_recolección_de_bienes_del_sector_agropecuario_y/o_ganadero_2","l10n_mx.mx_coa","Recolección de bienes del sector agropecuario y/o ganadero","603.80"
"account_subgroup_gastos_no_deducibles_(sin_requisitos_fiscales)_2","l10n_mx.mx_coa","Gastos no deducibles (sin requisitos fiscales)","603.81"
"account_subgroup_otros_gastos_de_administración","l10n_mx.mx_coa","Otros gastos de administración","603.82"
"account_subgroup_gastos_de_fabricación","l10n_mx.mx_coa","Gastos de fabricación","604"
"account_subgroup_sueldos_y_salarios_3","l10n_mx.mx_coa","Sueldos y salarios","604.01"
"account_subgroup_compensaciones_3","l10n_mx.mx_coa","Compensaciones","604.02"
"account_subgroup_tiempos_extras_3","l10n_mx.mx_coa","Tiempos extras","604.03"
"account_subgroup_premios_de_asistencia_3","l10n_mx.mx_coa","Premios de asistencia","604.04"
"account_subgroup_premios_de_puntualidad_3","l10n_mx.mx_coa","Premios de puntualidad","604.05"
"account_subgroup_vacaciones_3","l10n_mx.mx_coa","Vacaciones","604.06"
"account_subgroup_prima_vacacional_3","l10n_mx.mx_coa","Prima vacacional","604.07"
"account_subgroup_prima_dominical_3","l10n_mx.mx_coa","Prima dominical","604.08"
"account_subgroup_días_festivos_3","l10n_mx.mx_coa","Días festivos","604.09"
"account_subgroup_gratificaciones_3","l10n_mx.mx_coa","Gratificaciones","604.10"
"account_subgroup_primas_de_antigüedad_3","l10n_mx.mx_coa","Primas de antigüedad","604.11"
"account_subgroup_aguinaldo_3","l10n_mx.mx_coa","Aguinaldo","604.12"
"account_subgroup_indemnizaciones_3","l10n_mx.mx_coa","Indemnizaciones","604.13"
"account_subgroup_destajo_3","l10n_mx.mx_coa","Destajo","604.14"
"account_subgroup_despensa_3","l10n_mx.mx_coa","Despensa","604.15"
"account_subgroup_transporte_3","l10n_mx.mx_coa","Transporte","604.16"
"account_subgroup_servicio_médico_3","l10n_mx.mx_coa","Servicio médico","604.17"
"account_subgroup_ayuda_en_gastos_funerarios_3","l10n_mx.mx_coa","Ayuda en gastos funerarios","604.18"
"account_subgroup_fondo_de_ahorro_3","l10n_mx.mx_coa","Fondo de ahorro","604.19"
"account_subgroup_cuotas_sindicales_3","l10n_mx.mx_coa","Cuotas sindicales","604.20"
"account_subgroup_ptu_3","l10n_mx.mx_coa","PTU","604.21"
"account_subgroup_estímulo_al_personal_3","l10n_mx.mx_coa","Estímulo al personal","604.22"
"account_subgroup_previsión_social_3","l10n_mx.mx_coa","Previsión social","604.23"
"account_subgroup_aportaciones_para_el_plan_de_jubilación_3","l10n_mx.mx_coa","Aportaciones para el plan de jubilación","604.24"
"account_subgroup_otras_prestaciones_al_personal_3","l10n_mx.mx_coa","Otras prestaciones al personal","604.25"
"account_subgroup_cuotas_al_imss_3","l10n_mx.mx_coa","Cuotas al IMSS","604.26"
"account_subgroup_aportaciones_al_infonavit_3","l10n_mx.mx_coa","Aportaciones al infonavit","604.27"
"account_subgroup_aportaciones_al_sar_3","l10n_mx.mx_coa","Aportaciones al SAR","604.28"
"account_subgroup_impuesto_estatal_sobre_nóminas_3","l10n_mx.mx_coa","Impuesto estatal sobre nóminas","604.29"
"account_subgroup_otras_aportaciones_3","l10n_mx.mx_coa","Otras aportaciones","604.30"
"account_subgroup_asimilados_a_salarios_3","l10n_mx.mx_coa","Asimilados a salarios","604.31"
"account_subgroup_servicios_administrativos_3","l10n_mx.mx_coa","Servicios administrativos","604.32"
"account_subgroup_servicios_administrativos_partes_relacionadas_3","l10n_mx.mx_coa","Servicios administrativos partes relacionadas","604.33"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_3","l10n_mx.mx_coa","Honorarios a personas físicas residentes nacionales","604.34"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_partes_relacionadas_3","l10n_mx.mx_coa","Honorarios a personas físicas residentes nacionales partes relacionadas","604.35"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_3","l10n_mx.mx_coa","Honorarios a personas físicas residentes del extranjero","604.36"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_partes_relacionadas_3","l10n_mx.mx_coa","Honorarios a personas físicas residentes del extranjero partes relacionadas","604.37"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_3","l10n_mx.mx_coa","Honorarios a personas morales residentes nacionales","604.38"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_partes_relacionadas_3","l10n_mx.mx_coa","Honorarios a personas morales residentes nacionales partes relacionadas","604.39"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_3","l10n_mx.mx_coa","Honorarios a personas morales residentes del extranjero","604.40"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_partes_relacionadas_3","l10n_mx.mx_coa","Honorarios a personas morales residentes del extranjero partes relacionadas","604.41"
"account_subgroup_honorarios_aduanales_personas_físicas_3","l10n_mx.mx_coa","Honorarios aduanales personas físicas","604.42"
"account_subgroup_honorarios_aduanales_personas_morales_3","l10n_mx.mx_coa","Honorarios aduanales personas morales","604.43"
"account_subgroup_honorarios_al_consejo_de_administración_3","l10n_mx.mx_coa","Honorarios al consejo de administración","604.44"
"account_subgroup_arrendamiento_a_personas_físicas_residentes_nacionales_3","l10n_mx.mx_coa","Arrendamiento a personas físicas residentes nacionales","604.45"
"account_subgroup_arrendamiento_a_personas_morales_residentes_nacionales_3","l10n_mx.mx_coa","Arrendamiento a personas morales residentes nacionales","604.46"
"account_subgroup_arrendamiento_a_residentes_del_extranjero_3","l10n_mx.mx_coa","Arrendamiento a residentes del extranjero","604.47"
"account_subgroup_combustibles_y_lubricantes_3","l10n_mx.mx_coa","Combustibles y lubricantes","604.48"
"account_subgroup_viáticos_y_gastos_de_viaje_3","l10n_mx.mx_coa","Viáticos y gastos de viaje","604.49"
"account_subgroup_teléfono,_internet_3","l10n_mx.mx_coa","Teléfono, internet","604.50"
"account_subgroup_agua_3","l10n_mx.mx_coa","Agua","604.51"
"account_subgroup_energía_eléctrica_3","l10n_mx.mx_coa","Energía eléctrica","604.52"
"account_subgroup_vigilancia_y_seguridad_3","l10n_mx.mx_coa","Vigilancia y seguridad","604.53"
"account_subgroup_limpieza_3","l10n_mx.mx_coa","Limpieza","604.54"
"account_subgroup_papelería_y_artículos_de_oficina_3","l10n_mx.mx_coa","Papelería y artículos de oficina","604.55"
"account_subgroup_mantenimiento_y_conservación_3","l10n_mx.mx_coa","Mantenimiento y conservación","604.56"
"account_subgroup_seguros_y_fianzas_3","l10n_mx.mx_coa","Seguros y fianzas","604.57"
"account_subgroup_otros_impuestos_y_derechos_3","l10n_mx.mx_coa","Otros impuestos y derechos","604.58"
"account_subgroup_recargos_fiscales_3","l10n_mx.mx_coa","Recargos fiscales","604.59"
"account_subgroup_cuotas_y_suscripciones_3","l10n_mx.mx_coa","Cuotas y suscripciones","604.60"
"account_subgroup_propaganda_y_publicidad_3","l10n_mx.mx_coa","Propaganda y publicidad","604.61"
"account_subgroup_capacitación_al_personal_3","l10n_mx.mx_coa","Capacitación al personal","604.62"
"account_subgroup_donativos_y_ayudas_3","l10n_mx.mx_coa","Donativos y ayudas","604.63"
"account_subgroup_asistencia_técnica_3","l10n_mx.mx_coa","Asistencia técnica","604.64"
"account_subgroup_regalías_sujetas_a_otros_porcentajes_3","l10n_mx.mx_coa","Regalías sujetas a otros porcentajes","604.65"
"account_subgroup_regalías_sujetas_al_5%_3","l10n_mx.mx_coa","Regalías sujetas al 5%","604.66"
"account_subgroup_regalías_sujetas_al_10%_3","l10n_mx.mx_coa","Regalías sujetas al 10%","604.67"
"account_subgroup_regalías_sujetas_al_15%_3","l10n_mx.mx_coa","Regalías sujetas al 15%","604.68"
"account_subgroup_regalías_sujetas_al_25%_3","l10n_mx.mx_coa","Regalías sujetas al 25%","604.69"
"account_subgroup_regalías_sujetas_al_30%_3","l10n_mx.mx_coa","Regalías sujetas al 30%","604.70"
"account_subgroup_regalías_sin_retención_3","l10n_mx.mx_coa","Regalías sin retención","604.71"
"account_subgroup_fletes_y_acarreos_3","l10n_mx.mx_coa","Fletes y acarreos","604.72"
"account_subgroup_gastos_de_importación_3","l10n_mx.mx_coa","Gastos de importación","604.73"
"account_subgroup_patentes_y_marcas_3","l10n_mx.mx_coa","Patentes y marcas","604.74"
"account_subgroup_uniformes_3","l10n_mx.mx_coa","Uniformes","604.75"
"account_subgroup_prediales_3","l10n_mx.mx_coa","Prediales","604.76"
"account_subgroup_gastos_de_fabricación_de_urbanización","l10n_mx.mx_coa","Gastos de fabricación de urbanización","604.77"
"account_subgroup_gastos_de_fabricación_de_construcción","l10n_mx.mx_coa","Gastos de fabricación de construcción","604.78"
"account_subgroup_fletes_del_extranjero_3","l10n_mx.mx_coa","Fletes del extranjero","604.79"
"account_subgroup_recolección_de_bienes_del_sector_agropecuario_y/o_ganadero_3","l10n_mx.mx_coa","Recolección de bienes del sector agropecuario y/o ganadero","604.80"
"account_subgroup_gastos_no_deducibles_(sin_requisitos_fiscales)_3","l10n_mx.mx_coa","Gastos no deducibles (sin requisitos fiscales)","604.81"
"account_subgroup_otros_gastos_de_fabricación","l10n_mx.mx_coa","Otros gastos de fabricación","604.82"
"account_subgroup_mano_de_obra_directa_1","l10n_mx.mx_coa","Mano de obra directa","605"
"account_subgroup_mano_de_obra","l10n_mx.mx_coa","Mano de obra","605.01"
"account_subgroup_sueldos_y_salarios_4","l10n_mx.mx_coa","Sueldos y Salarios","605.02"
"account_subgroup_compensaciones_4","l10n_mx.mx_coa","Compensaciones","605.03"
"account_subgroup_tiempos_extras_4","l10n_mx.mx_coa","Tiempos extras","605.04"
"account_subgroup_premios_de_asistencia_4","l10n_mx.mx_coa","Premios de asistencia","605.05"
"account_subgroup_premios_de_puntualidad_4","l10n_mx.mx_coa","Premios de puntualidad","605.06"
"account_subgroup_vacaciones_4","l10n_mx.mx_coa","Vacaciones","605.07"
"account_subgroup_prima_vacacional_4","l10n_mx.mx_coa","Prima vacacional","605.08"
"account_subgroup_prima_dominical_4","l10n_mx.mx_coa","Prima dominical","605.09"
"account_subgroup_días_festivos_4","l10n_mx.mx_coa","Días festivos","605.10"
"account_subgroup_gratificaciones_4","l10n_mx.mx_coa","Gratificaciones","605.11"
"account_subgroup_primas_de_antigüedad_4","l10n_mx.mx_coa","Primas de antigüedad","605.12"
"account_subgroup_aguinaldo_4","l10n_mx.mx_coa","Aguinaldo","605.13"
"account_subgroup_indemnizaciones_4","l10n_mx.mx_coa","Indemnizaciones","605.14"
"account_subgroup_destajo_4","l10n_mx.mx_coa","Destajo","605.15"
"account_subgroup_despensa_4","l10n_mx.mx_coa","Despensa","605.16"
"account_subgroup_transporte_4","l10n_mx.mx_coa","Transporte","605.17"
"account_subgroup_servicio_médico_4","l10n_mx.mx_coa","Servicio médico","605.18"
"account_subgroup_ayuda_en_gastos_funerarios_4","l10n_mx.mx_coa","Ayuda en gastos funerarios","605.19"
"account_subgroup_fondo_de_ahorro_4","l10n_mx.mx_coa","Fondo de ahorro","605.20"
"account_subgroup_cuotas_sindicales_4","l10n_mx.mx_coa","Cuotas sindicales","605.21"
"account_subgroup_ptu_4","l10n_mx.mx_coa","PTU","605.22"
"account_subgroup_estímulo_al_personal_4","l10n_mx.mx_coa","Estímulo al personal","605.23"
"account_subgroup_previsión_social_4","l10n_mx.mx_coa","Previsión social","605.24"
"account_subgroup_aportaciones_para_el_plan_de_jubilación_4","l10n_mx.mx_coa","Aportaciones para el plan de jubilación","605.25"
"account_subgroup_otras_prestaciones_al_personal_4","l10n_mx.mx_coa","Otras prestaciones al personal","605.26"
"account_subgroup_asimilados_a_salarios_4","l10n_mx.mx_coa","Asimilados a salarios","605.27"
"account_subgroup_cuotas_al_imss_4","l10n_mx.mx_coa","Cuotas al IMSS","605.28"
"account_subgroup_aportaciones_al_infonavit_4","l10n_mx.mx_coa","Aportaciones al infonavit","605.29"
"account_subgroup_aportaciones_al_sar_4","l10n_mx.mx_coa","Aportaciones al SAR","605.30"
"account_subgroup_otros_costos_de_mano_de_obra_directa","l10n_mx.mx_coa","Otros costos de mano de obra directa","605.31"
"account_subgroup_facilidades_administrativas_fiscales","l10n_mx.mx_coa","Facilidades administrativas fiscales","606"
"account_subgroup_facilidades_administrativas_fiscales_1","l10n_mx.mx_coa","Facilidades administrativas fiscales","606.01"
"account_subgroup_participación_de_los_trabajadores_en_las_utilidades","l10n_mx.mx_coa","Participación de los trabajadores en las utilidades","607"
"account_subgroup_participación_de_los_trabajadores_en_las_utilidades_1","l10n_mx.mx_coa","Participación de los trabajadores en las utilidades","607.01"
"account_subgroup_participación_en_resultados_de_subsidiarias","l10n_mx.mx_coa","Participación en resultados de subsidiarias","608"
"account_subgroup_participación_en_resultados_de_subsidiarias_1","l10n_mx.mx_coa","Participación en resultados de subsidiarias","608.01"
"account_subgroup_participación_en_resultados_de_asociadas","l10n_mx.mx_coa","Participación en resultados de asociadas","609"
"account_subgroup_participación_en_resultados_de_asociadas_1","l10n_mx.mx_coa","Participación en resultados de asociadas","609.01"
"account_subgroup_participación_de_los_trabajadores_en_las_utilidades_diferida_2","l10n_mx.mx_coa","Participación de los trabajadores en las utilidades diferida","610"
"account_subgroup_participación_de_los_trabajadores_en_las_utilidades_diferida_3","l10n_mx.mx_coa","Participación de los trabajadores en las utilidades diferida","610.01"
"account_subgroup_impuesto_sobre_la_renta","l10n_mx.mx_coa","Impuesto Sobre la renta","611"
"account_subgroup_impuesto_sobre_la_renta_1","l10n_mx.mx_coa","Impuesto Sobre la renta","611.01"
"account_subgroup_impuesto_sobre_la_renta_por_remanente_distribuible","l10n_mx.mx_coa","Impuesto Sobre la renta por remanente distribuible","611.02"
"account_subgroup_gastos_no_deducibles_para_cufin","l10n_mx.mx_coa","Gastos no deducibles para CUFIN","612"
"account_subgroup_gastos_no_deducibles_para_cufin_1","l10n_mx.mx_coa","Gastos no deducibles para CUFIN","612.01"
"account_subgroup_depreciación_contable","l10n_mx.mx_coa","Depreciación contable","613"
"account_subgroup_depreciación_de_edificios_1","l10n_mx.mx_coa","Depreciación de edificios","613.01"
"account_subgroup_depreciación_de_maquinaria_y_equipo_1","l10n_mx.mx_coa","Depreciación de maquinaria y equipo","613.02"
"account_subgroup_depreciación_de_automóviles,_autobuses,_camiones_de_carga,_tractocamiones,_montacargas_y_remolques_1","l10n_mx.mx_coa","Depreciación de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques","613.03"
"account_subgroup_depreciación_de_mobiliario_y_equipo_de_oficina_1","l10n_mx.mx_coa","Depreciación de mobiliario y equipo de oficina","613.04"
"account_subgroup_depreciación_de_equipo_de_cómputo_1","l10n_mx.mx_coa","Depreciación de equipo de cómputo","613.05"
"account_subgroup_depreciación_de_equipo_de_comunicación_1","l10n_mx.mx_coa","Depreciación de equipo de comunicación","613.06"
