"code","id","parent_id:id","type","user_type:id","name"
"743","kn_gd_743","kn_gd_74","view","account_type_view","ODHODKI IZ DRUGIH FINANČNIH OBVEZNOSTI"
"743000","kn_gd_743000","kn_gd_743","other","account_type_other","ODHODKI IZ DRUGIH FINANČNIH OBVEZNOSTI"
"744","kn_gd_744","kn_gd_74","view","account_type_view","ODHODKI IZ POSLOVNIH OBVEZNOSTI DO DRUŽB V SKUPINI"
"744000","kn_gd_744000","kn_gd_744","other","account_type_other","ODHODKI IZ POSLOVNIH OBVEZNOSTI DO DRUŽB V SKUPINI"
"745","kn_gd_745","kn_gd_74","view","account_type_view","ODHODKI IZ OBVEZNOSTI DO DOBAVITELJEV IN MENIČNIH OBVEZNOSTI"
"745000","kn_gd_745000","kn_gd_745","other","account_type_other","ODHODKI IZ OBVEZNOSTI DO DOBAVITELJEV IN MENIČNIH OBVEZNOSTI"
"746","kn_gd_746","kn_gd_74","view","account_type_view","ODHODKI IZ DRUGIH POSLOVNIH OBVEZNOSTI"
"746000","kn_gd_746000","kn_gd_746","other","account_type_other","ODHODKI IZ DRUGIH POSLOVNIH OBVEZNOSTI"
"747","kn_gd_747","kn_gd_74","view","account_type_view","ODHODKI IZ SREDSTEV, RAZPOREJENIH PO POŠTENI VREDNOSTI PREK POSLOVNEGA IZIDA"
"747000","kn_gd_747000","kn_gd_747","other","account_type_other","ODHODKI IZ SREDSTEV, RAZPOREJENIH PO POŠTENI VREDNOSTI PREK POSLOVNEGA IZIDA"
"748","kn_gd_748","kn_gd_74","view","account_type_view","ODHODKI IZ OSLABITVE FINANČNIH NALOŽB"
"748000","kn_gd_748000","kn_gd_748","other","account_type_other","ODHODKI IZ OSLABITVE FINANČNIH NALOŽB"
"749","kn_gd_749","kn_gd_74","view","account_type_view","ODHODKI IZ ODPRAVE PRIPOZNANJA FINANČNIH NALOŽB"
"749000","kn_gd_749000","kn_gd_749","other","account_type_other","ODHODKI IZ ODPRAVE PRIPOZNANJA FINANČNIH NALOŽB"
"75","kn_gd_75","kn_gd_7","view","account_type_view","DRUGI FINANČNI ODHODKI IN OSTALI ODHODKI"
"750","kn_gd_750","kn_gd_75","view","account_type_view","ODHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO MODELU POŠTENE VREDNOSTI"
"750000","kn_gd_750000","kn_gd_750","other","account_type_other","ODHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO MODELU POŠTENE VREDNOSTI"
"751","kn_gd_751","kn_gd_75","view","account_type_view","ODHODKI IZ ODTUJITVE NALOŽBENIH NEPREMIČNIN, IZMERJENIH PO POŠTENI VREDNOSTI"
"751000","kn_gd_751000","kn_gd_751","other","account_type_other","ODHODKI IZ ODTUJITVE NALOŽBENIH NEPREMIČNIN, IZMERJENIH PO POŠTENI VREDNOSTI"
"752","kn_gd_752","kn_gd_75","view","account_type_view","DENARNE KAZNI"
"752000","kn_gd_752000","kn_gd_752","other","account_type_other","DENARNE KAZNI"
"753","kn_gd_753","kn_gd_75","view","account_type_view","ODŠKODNINE"
"753000","kn_gd_753000","kn_gd_753","other","account_type_other","ODŠKODNINE"
"759","kn_gd_759","kn_gd_75","view","account_type_view","OSTALI ODHODKI"
"759000","kn_gd_759000","kn_gd_759","other","account_type_other","OSTALI ODHODKI"
"76","kn_gd_76","kn_gd_7","view","account_type_view","POSLOVNI PRIHODKI"
"760","kn_gd_760","kn_gd_76","view","account_type_view","PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA DOMAČEM TRGU"
"760000","kn_gd_760000","kn_gd_760","other","account_type_other","PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA DOMAČEM TRGU"
"761","kn_gd_761","kn_gd_76","view","account_type_view","PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA TUJEM TRGU"
"761000","kn_gd_761000","kn_gd_761","other","account_type_other","PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA TUJEM TRGU"
"762","kn_gd_762","kn_gd_76","view","account_type_view","PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA DOMAČEM TRGU"
"762000","kn_gd_762000","kn_gd_762","other","account_type_other","PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA DOMAČEM TRGU"
"763","kn_gd_763","kn_gd_76","view","account_type_view","PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA TUJEM TRGU"
"763000","kn_gd_763000","kn_gd_763","other","account_type_other","PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA TUJEM TRGU"
"765","kn_gd_765","kn_gd_76","view","account_type_view","PRIHODKI OD NAJEMNIN"
"765000","kn_gd_765000","kn_gd_765","other","account_type_other","PRIHODKI OD NAJEMNIN"
"766","kn_gd_766","kn_gd_76","view","account_type_view","PRIHODKI OD ODPRAVE REZERVACIJ"
"766000","kn_gd_766000","kn_gd_766","other","account_type_other","PRIHODKI OD ODPRAVE REZERVACIJ"
"767","kn_gd_767","kn_gd_76","view","account_type_view","PRIHODKI OD POSLOVNIH ZDRUŽITEV (PRESEŽEK IZ PREVREDNOTENJA - SLABO IME)"
"767000","kn_gd_767000","kn_gd_767","other","account_type_other","PRIHODKI OD POSLOVNIH ZDRUŽITEV (PRESEŽEK IZ PREVREDNOTENJA - SLABO IME)"
"768","kn_gd_768","kn_gd_76","view","account_type_view","DRUGI PRIHODKI, POVEZANI S POSLOVNIMI UČINKI (SUBVENCIJE, DOTACIJE, REGRESI, KOMPENZACIJE, PREMIJE ...)"
"768000","kn_gd_768000","kn_gd_768","other","account_type_other","DRUGI PRIHODKI, POVEZANI S POSLOVNIMI UČINKI (SUBVENCIJE, DOTACIJE, REGRESI, KOMPENZACIJE, PREMIJE ...)"
"769","kn_gd_769","kn_gd_76","view","account_type_view","PREVREDNOTOVALNI POSLOVNI PRIHODKI"
"769000","kn_gd_769000","kn_gd_769","other","account_type_other","PREVREDNOTOVALNI POSLOVNI PRIHODKI"
"77","kn_gd_77","kn_gd_7","view","account_type_view","FINANČNI PRIHODKI IZ FINANČNIH NALOŽB"
"770","kn_gd_770","kn_gd_77","view","account_type_view","FINANČNI PRIHODKI IZ DELEŽEV V DRUŽBAH V SKUPINI"
"770000","kn_gd_770000","kn_gd_770","other","account_type_other","FINANČNI PRIHODKI IZ DELEŽEV V DRUŽBAH V SKUPINI"
"771","kn_gd_771","kn_gd_77","view","account_type_view","FINANČNI PRIHODKI IZ DELEŽEV V PRIDRUŽENIH DRUŽBAH IN SKUPAJ OBVLADOVANIH DRUŽBAH"
"771000","kn_gd_771000","kn_gd_771","other","account_type_other","FINANČNI PRIHODKI IZ DELEŽEV V PRIDRUŽENIH DRUŽBAH IN SKUPAJ OBVLADOVANIH DRUŽBAH"
"772","kn_gd_772","kn_gd_77","view","account_type_view","FINANČNI PRIHODKI IZ DELEŽEV V DRUGIH DRUŽBAH"
"772000","kn_gd_772000","kn_gd_772","other","account_type_other","FINANČNI PRIHODKI IZ DELEŽEV V DRUGIH DRUŽBAH"
"773","kn_gd_773","kn_gd_77","view","account_type_view","FINANČNI PRIHODKI IZ DRUGIH NALOŽB"
"773000","kn_gd_773000","kn_gd_773","other","account_type_other","FINANČNI PRIHODKI IZ DRUGIH NALOŽB"
"774","kn_gd_774","kn_gd_77","view","account_type_view","FINANČNI PRIHODKI IZ POSOJIL, DANIH DRUŽBAM V SKUPINI"
"774000","kn_gd_774000","kn_gd_774","other","account_type_other","FINANČNI PRIHODKI IZ POSOJIL, DANIH DRUŽBAM V SKUPINI"
"775","kn_gd_775","kn_gd_77","view","account_type_view","FINANČNI PRIHODKI IZ POSOJIL, DANIH DRUGIM (TUDI OD DEPOZITOV)"
"775000","kn_gd_775000","kn_gd_775","other","account_type_other","FINANČNI PRIHODKI IZ POSOJIL, DANIH DRUGIM (TUDI OD DEPOZITOV)"
"776","kn_gd_776","kn_gd_77","view","account_type_view","FINANČNI PRIHODKI IZ POSLOVNIH TERJATEV DO DRUŽB V SKUPINI"
"776000","kn_gd_776000","kn_gd_776","other","account_type_other","FINANČNI PRIHODKI IZ POSLOVNIH TERJATEV DO DRUŽB V SKUPINI"
"777","kn_gd_777","kn_gd_77","view","account_type_view","FINANČNI PRIHODKI IZ POSLOVNIH TERJATEV DO DRUGIH"
"777000","kn_gd_777000","kn_gd_777","other","account_type_other","FINANČNI PRIHODKI IZ POSLOVNIH TERJATEV DO DRUGIH"
"778","kn_gd_778","kn_gd_77","view","account_type_view","FINANČNI PRIHODKI IZ FINANČNIH SREDSTEV, RAZPOREJENIH PO POŠTENI VREDNOSTI PREK POSLOVNEGA IZIDA"
"778000","kn_gd_778000","kn_gd_778","other","account_type_other","FINANČNI PRIHODKI IZ FINANČNIH SREDSTEV, RAZPOREJENIH PO POŠTENI VREDNOSTI PREK POSLOVNEGA IZIDA"
"78","kn_gd_78","kn_gd_7","view","account_type_view","DRUGI FINANČNI PRIHODKI IN OSTALI PRIHODKI"
"780","kn_gd_780","kn_gd_78","view","account_type_view","PRIHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO POŠTENI VREDNOSTI"
"780000","kn_gd_780000","kn_gd_780","other","account_type_other","PRIHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO POŠTENI VREDNOSTI"
"781","kn_gd_781","kn_gd_78","view","account_type_view","PRIHODKI IZ ODTUJITVE NALOŽBENIH NEPREMIČNIN, IZMERJENIH PO POŠTENI VREDNOSTI"
"781000","kn_gd_781000","kn_gd_781","other","account_type_other","PRIHODKI IZ ODTUJITVE NALOŽBENIH NEPREMIČNIN, IZMERJENIH PO POŠTENI VREDNOSTI"
"785","kn_gd_785","kn_gd_78","view","account_type_view","SUBVENCIJE, DOTACIJE IN PODOBNI PRIHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
"785000","kn_gd_785000","kn_gd_785","other","account_type_other","SUBVENCIJE, DOTACIJE IN PODOBNI PRIHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
"786","kn_gd_786","kn_gd_78","view","account_type_view","PREJETE ODŠKODNINE"
"786000","kn_gd_786000","kn_gd_786","other","account_type_other","PREJETE ODŠKODNINE"
"787","kn_gd_787","kn_gd_78","view","account_type_view","PREJETE KAZNI"
"787000","kn_gd_787000","kn_gd_787","other","account_type_other","PREJETE KAZNI"
"789","kn_gd_789","kn_gd_78","view","account_type_view","OSTALI PRIHODKI"
"789000","kn_gd_789000","kn_gd_789","other","account_type_other","OSTALI PRIHODKI"
"79","kn_gd_79","kn_gd_7","view","account_type_view","USREDSTVENI LASTNI PROIZVODI IN LASTNE STORITVE"
"8","kn_gd_8","kn_gd","view","account_type_view","POSLOVNI IZID"
"80","kn_gd_80","kn_gd_8","view","account_type_view","DOBIČEK ALI IZGUBA PRED OBDAVČITVIJO"
"800","kn_gd_800","kn_gd_80","view","account_type_view","DOBIČEK ALI IZGUBA PRED OBDAVČITVIJO"
"800000","kn_gd_800000","kn_gd_800","other","account_type_other","DOBIČEK ALI IZGUBA PRED OBDAVČITVIJO"
"81","kn_gd_81","kn_gd_8","view","account_type_view","RAZPOREDITEV DOBIČKA"
"810","kn_gd_810","kn_gd_81","view","account_type_view","DAVEK OD DOHODKA"
"810000","kn_gd_810000","kn_gd_810","other","account_type_other","DAVEK OD DOHODKA"
"812","kn_gd_812","kn_gd_81","view","account_type_view","DRUGI DAVKI, KI NISO IZKAZANI V DRUGIH POSTAVKAH"
"812000","kn_gd_812000","kn_gd_812","other","account_type_other","DRUGI DAVKI, KI NISO IZKAZANI V DRUGIH POSTAVKAH"
"813","kn_gd_813","kn_gd_81","view","account_type_view","PRIHODKI (ODHODKI) IZ NASLOVA ODLOŽENEGA DAVKA"
"813000","kn_gd_813000","kn_gd_813","other","account_type_other","PRIHODKI (ODHODKI) IZ NASLOVA ODLOŽENEGA DAVKA"
"815","kn_gd_815","kn_gd_81","view","account_type_view","ČISTI DOBIČEK POSLOVNEGA LETA"
"815000","kn_gd_815000","kn_gd_815","other","account_type_other","ČISTI DOBIČEK POSLOVNEGA LETA"
"82","kn_gd_82","kn_gd_8","view","account_type_view","RAZPOREDITEV ČISTEGA DOBIČKA POSLOVNEGA LETA"
"820","kn_gd_820","kn_gd_82","view","account_type_view","ČISTI DOBIČEK ZA KRITJE PRENESENIH IZGUB"
"820000","kn_gd_820000","kn_gd_820","other","account_type_other","ČISTI DOBIČEK ZA KRITJE PRENESENIH IZGUB"
"821","kn_gd_821","kn_gd_82","view","account_type_view","ČISTI DOBIČEK ZA OBLIKOVANJE ZAKONSKIH REZERV"
"821000","kn_gd_821000","kn_gd_821","other","account_type_other","ČISTI DOBIČEK ZA OBLIKOVANJE ZAKONSKIH REZERV"
"822","kn_gd_822","kn_gd_82","view","account_type_view","ČISTI DOBIČEK ZA OBLIKOVANJE REZERV ZA LASTNE DELNICE OZIROMA DELEŽE"
"822000","kn_gd_822000","kn_gd_822","other","account_type_other","ČISTI DOBIČEK ZA OBLIKOVANJE REZERV ZA LASTNE DELNICE OZIROMA DELEŽE"
"823","kn_gd_823","kn_gd_82","view","account_type_view","ČISTI DOBIČEK ZA OBLIKOVANJE STATUTARNIH REZERV"
"823000","kn_gd_823000","kn_gd_823","other","account_type_other","ČISTI DOBIČEK ZA OBLIKOVANJE STATUTARNIH REZERV"
"824","kn_gd_824","kn_gd_82","view","account_type_view","ČISTI DOBIČEK ZA DRUGE REZERVE IZ DOBIČKA"
"824000","kn_gd_824000","kn_gd_824","other","account_type_other","ČISTI DOBIČEK ZA DRUGE REZERVE IZ DOBIČKA"
"829","kn_gd_829","kn_gd_82","view","account_type_view","PRENOS NEUPORABLJENEGA DELA ČISTEGA DOBIČKA POSLOVNEGA LETA"
"829000","kn_gd_829000","kn_gd_829","other","account_type_other","PRENOS NEUPORABLJENEGA DELA ČISTEGA DOBIČKA POSLOVNEGA LETA"
"89","kn_gd_89","kn_gd_8","view","account_type_view","IZGUBA IN PRENOS IZGUBE"
"890","kn_gd_890","kn_gd_89","view","account_type_view","IZGUBA TEKOČEGA LETA"
"890000","kn_gd_890000","kn_gd_890","other","account_type_other","IZGUBA TEKOČEGA LETA"
"899","kn_gd_899","kn_gd_89","view","account_type_view","PRENOS IZGUBE TEKOČEGA LETA"
"899000","kn_gd_899000","kn_gd_899","other","account_type_other","PRENOS IZGUBE TEKOČEGA LETA"
"9","kn_gd_9","kn_gd","view","account_type_view","KAPITAL, DOLGOROČNE OBVEZNOSTI (DOLGOVI) IN DOLGOROČNE REZERVACIJE"
"90","kn_gd_90","kn_gd_9","view","account_type_view","VPOKLICANI KAPITAL"
"900","kn_gd_900","kn_gd_90","view","account_type_view","OSNOVNI DELNIŠKI KAPITAL - NAVADNE DELNICE"
"900000","kn_gd_900000","kn_gd_900","other","account_type_other","OSNOVNI DELNIŠKI KAPITAL - NAVADNE DELNICE"
"901","kn_gd_901","kn_gd_90","view","account_type_view","OSNOVNI DELNIŠKI KAPITAL - PREDNOSTNE DELNICE"
"901000","kn_gd_901000","kn_gd_901","other","account_type_other","OSNOVNI DELNIŠKI KAPITAL - PREDNOSTNE DELNICE"
"902","kn_gd_902","kn_gd_90","view","account_type_view","OSNOVNI KAPITAL - KAPITALSKI DELEŽI"
"902000","kn_gd_902000","kn_gd_902","other","account_type_other","OSNOVNI KAPITAL - KAPITALSKI DELEŽI"
"903","kn_gd_903","kn_gd_90","view","account_type_view","OSNOVNI KAPITAL - KAPITALSKA VLOGA"
"903000","kn_gd_903000","kn_gd_903","other","account_type_other","OSNOVNI KAPITAL - KAPITALSKA VLOGA"
"909","kn_gd_909","kn_gd_90","view","account_type_view","NEVPOKLICANI KAPITAL (ODBITNA POSTAVKA)"
"909000","kn_gd_909000","kn_gd_909","other","account_type_other","NEVPOKLICANI KAPITAL (ODBITNA POSTAVKA)"
"91","kn_gd_91","kn_gd_9","view","account_type_view","KAPITALSKE REZERVE"
"910","kn_gd_910","kn_gd_91","view","account_type_view","VPLAČILA NAD NAJMANJŠIMI EMISIJSKIMI ZNESKI DELNIC OZIROMA DELEŽEV (VPLAČANI PRESEŽEK KAPITALA)"
"910000","kn_gd_910000","kn_gd_910","other","account_type_other","VPLAČILA NAD NAJMANJŠIMI EMISIJSKIMI ZNESKI DELNIC OZIROMA DELEŽEV (VPLAČANI PRESEŽEK KAPITALA)"
"911","kn_gd_911","kn_gd_91","view","account_type_view","VPLAČILA NAD KNJIGOVODSKO VREDNOSTJO PRI ODTUJITVI ZAČASNO ODKUPLJENIH LASTNIH DELNIC OZIROMA DELEŽEV"
"911000","kn_gd_911000","kn_gd_911","other","account_type_other","VPLAČILA NAD KNJIGOVODSKO VREDNOSTJO PRI ODTUJITVI ZAČASNO ODKUPLJENIH LASTNIH DELNIC OZIROMA DELEŽEV"
"912","kn_gd_912","kn_gd_91","view","account_type_view","VPLAČILA NAD NAJMANJŠIM EMISIJSKIM ZNESKOM KAPITALA, PRIDOBLJENA Z IZDAJO ZAMENLJIVIH OBVEZNIC IN OBVEZNIC Z DELNIŠKO NAKUPNO OPCIJO"
"912000","kn_gd_912000","kn_gd_912","other","account_type_other","VPLAČILA NAD NAJMANJŠIM EMISIJSKIM ZNESKOM KAPITALA, PRIDOBLJENA Z IZDAJO ZAMENLJIVIH OBVEZNIC IN OBVEZNIC Z DELNIŠKO NAKUPNO OPCIJO"
"913","kn_gd_913","kn_gd_91","view","account_type_view","VPLAČILA ZA PRIDOBITEV DODATNIH PRAVIC IZ DELNIC OZIROMA DELEŽEV"
"913000","kn_gd_913000","kn_gd_913","other","account_type_other","VPLAČILA ZA PRIDOBITEV DODATNIH PRAVIC IZ DELNIC OZIROMA DELEŽEV"
"914","kn_gd_914","kn_gd_91","view","account_type_view","DRUGA VPLAČILA KAPITALA NA PODLAGI STATUTA"
"914000","kn_gd_914000","kn_gd_914","other","account_type_other","DRUGA VPLAČILA KAPITALA NA PODLAGI STATUTA"
"915","kn_gd_915","kn_gd_91","view","account_type_view","ZNESKI IZ POENOSTAVLJENEGA ZMANJŠANJA OSNOVNEGA KAPITALA IN ZNESKI ZMANJŠANJA OSNOVNEGA KAPITALA Z UMIKOM DELNIC OZIROMA DELEŽEV"
"915000","kn_gd_915000","kn_gd_915","other","account_type_other","ZNESKI IZ POENOSTAVLJENEGA ZMANJŠANJA OSNOVNEGA KAPITALA IN ZNESKI ZMANJŠANJA OSNOVNEGA KAPITALA Z UMIKOM DELNIC OZIROMA DELEŽEV"
"916","kn_gd_916","kn_gd_91","view","account_type_view","SPLOŠNI PREVREDNOTOVALNI POPRAVEK KAPITALA"
"916000","kn_gd_916000","kn_gd_916","other","account_type_other","SPLOŠNI PREVREDNOTOVALNI POPRAVEK KAPITALA"
"917","kn_gd_917","kn_gd_91","view","account_type_view","ZNESKI IZ UČINKOV POTRJENE PRISILNE PORAVNAVE"
"917000","kn_gd_917000","kn_gd_917","other","account_type_other","ZNESKI IZ UČINKOV POTRJENE PRISILNE PORAVNAVE"
"92","kn_gd_92","kn_gd_9","view","account_type_view","REZERVE IZ DOBIČKA"
"920","kn_gd_920","kn_gd_92","view","account_type_view","ZAKONSKE REZERVE"
"920000","kn_gd_920000","kn_gd_920","other","account_type_other","ZAKONSKE REZERVE"
"921","kn_gd_921","kn_gd_92","view","account_type_view","REZERVE ZA LASTNE DELNICE OZIROMA LASTNE POSLOVNE DELEŽE"
"921000","kn_gd_921000","kn_gd_921","other","account_type_other","REZERVE ZA LASTNE DELNICE OZIROMA LASTNE POSLOVNE DELEŽE"
"922","kn_gd_922","kn_gd_92","view","account_type_view","STATUTARNE REZERVE"
"922000","kn_gd_922000","kn_gd_922","other","account_type_other","STATUTARNE REZERVE"
"923","kn_gd_923","kn_gd_92","view","account_type_view","DRUGE REZERVE IZ DOBIČKA"
"923000","kn_gd_923000","kn_gd_923","other","account_type_other","DRUGE REZERVE IZ DOBIČKA"
"929","kn_gd_929","kn_gd_92","view","account_type_view","PRIDOBLJENE LASTNE DELNICE OZIROMA LASTNI POSLOVNI DELEŽI (ODBITNA POSTAVKA)"
"929000","kn_gd_929000","kn_gd_929","other","account_type_other","PRIDOBLJENE LASTNE DELNICE OZIROMA LASTNI POSLOVNI DELEŽI (ODBITNA POSTAVKA)"
"93","kn_gd_93","kn_gd_9","view","account_type_view","ČISTI DOBIČEK ALI ČISTA IZGUBA"
"930","kn_gd_930","kn_gd_93","view","account_type_view","PRENESENI ČISTI DOBIČEK IZ PREJŠNJIH LET"
"930000","kn_gd_930000","kn_gd_930","other","account_type_other","PRENESENI ČISTI DOBIČEK IZ PREJŠNJIH LET"
"931","kn_gd_931","kn_gd_93","view","account_type_view","PRENESENA ČISTA IZGUBA IZ PREJŠNJIH LET"
"931000","kn_gd_931000","kn_gd_931","other","account_type_other","PRENESENA ČISTA IZGUBA IZ PREJŠNJIH LET"
"932","kn_gd_932","kn_gd_93","view","account_type_view","NEUPORABLJENI DEL ČISTEGA DOBIČKA POSLOVNEGA LETA"
"932000","kn_gd_932000","kn_gd_932","other","account_type_other","NEUPORABLJENI DEL ČISTEGA DOBIČKA POSLOVNEGA LETA"
"933","kn_gd_933","kn_gd_93","view","account_type_view","ČISTA IZGUBA POSLOVNEGA LETA"
"933000","kn_gd_933000","kn_gd_933","other","account_type_other","ČISTA IZGUBA POSLOVNEGA LETA"
"934","kn_gd_934","kn_gd_93","view","account_type_view","PRENOS IZ PRESEŽKA IZ PREVREDNOTENJA"
"934000","kn_gd_934000","kn_gd_934","other","account_type_other","PRENOS IZ PRESEŽKA IZ PREVREDNOTENJA"
"95","kn_gd_95","kn_gd_9","view","account_type_view","PRESEŽEK IZ PREVREDNOTENJA"
"950","kn_gd_950","kn_gd_95","view","account_type_view","PRESEŽEK IZ PREVREDNOTENJA ZEMLJIŠČ"
"950000","kn_gd_950000","kn_gd_950","other","account_type_other","PRESEŽEK IZ PREVREDNOTENJA ZEMLJIŠČ"
"951","kn_gd_951","kn_gd_95","view","account_type_view","PRESEŽEK IZ PREVREDNOTENJA ZGRADB"
"951000","kn_gd_951000","kn_gd_951","other","account_type_other","PRESEŽEK IZ PREVREDNOTENJA ZGRADB"
"952","kn_gd_952","kn_gd_95","view","account_type_view","PRESEŽEK IZ PREVREDNOTENJA OPREME"
"952000","kn_gd_952000","kn_gd_952","other","account_type_other","PRESEŽEK IZ PREVREDNOTENJA OPREME"
"953","kn_gd_953","kn_gd_95","view","account_type_view","PRESEŽEK IZ PREVREDNOTENJA NEOPREDMETENIH SREDSTEV"
"953000","kn_gd_953000","kn_gd_953","other","account_type_other","PRESEŽEK IZ PREVREDNOTENJA NEOPREDMETENIH SREDSTEV"
"954","kn_gd_954","kn_gd_95","view","account_type_view","PRESEŽEK IZ PREVREDNOTENJA DOLGOROČNIH FINANČNIH NALOŽB"
"954000","kn_gd_954000","kn_gd_954","other","account_type_other","PRESEŽEK IZ PREVREDNOTENJA DOLGOROČNIH FINANČNIH NALOŽB"
"955","kn_gd_955","kn_gd_95","view","account_type_view","PRESEŽEK IZ PREVREDNOTENJA KRATKOROČNIH FINANČNIH NALOŽB"
"955000","kn_gd_955000","kn_gd_955","other","account_type_other","PRESEŽEK IZ PREVREDNOTENJA KRATKOROČNIH FINANČNIH NALOŽB"
"959","kn_gd_959","kn_gd_95","view","account_type_view","POPRAVEK VREDNOSTI PRESEŽKOV IZ PREVREDNOTENJA ZA ODLOŽENI DAVEK"
"959000","kn_gd_959000","kn_gd_959","other","account_type_other","POPRAVEK VREDNOSTI PRESEŽKOV IZ PREVREDNOTENJA ZA ODLOŽENI DAVEK"
"96","kn_gd_96","kn_gd_9","view","account_type_view","REZERVACIJE IN DOLGOROČNE PASIVNE ČASOVNE RAZMEJITVE"
"960","kn_gd_960","kn_gd_96","view","account_type_view","REZERVACIJE ZA STROŠKE REORGANIZACIJE PODJETJA"
"960000","kn_gd_960000","kn_gd_960","other","account_type_other","REZERVACIJE ZA STROŠKE REORGANIZACIJE PODJETJA"
"961","kn_gd_961","kn_gd_96","view","account_type_view","REZERVACIJE ZA POKRIVANJE PRIHODNJIH STROŠKOV OZIROMA ODHODKOV ZARADI RAZGRADNJE IN PONOVNE VZPOSTAVITVE PRVOTNEGA STANJA TER DRUGE PODOBNE REZERVACIJE"
"961000","kn_gd_961000","kn_gd_961","other","account_type_other","REZERVACIJE ZA POKRIVANJE PRIHODNJIH STROŠKOV OZIROMA ODHODKOV ZARADI RAZGRADNJE IN PONOVNE VZPOSTAVITVE PRVOTNEGA STANJA TER DRUGE PODOBNE REZERVACIJE"
"962","kn_gd_962","kn_gd_96","view","account_type_view","REZERVACIJE ZA KOČLJIVE POGODBE"
"962000","kn_gd_962000","kn_gd_962","other","account_type_other","REZERVACIJE ZA KOČLJIVE POGODBE"
"963","kn_gd_963","kn_gd_96","view","account_type_view","REZERVACIJE ZA POKOJNINE, JUBILEJNE NAGRADE IN ODPRAVNINE OB UPOKOJITVI"
"963000","kn_gd_963000","kn_gd_963","other","account_type_other","REZERVACIJE ZA POKOJNINE, JUBILEJNE NAGRADE IN ODPRAVNINE OB UPOKOJITVI"
"964","kn_gd_964","kn_gd_96","view","account_type_view","REZERVACIJE ZA DANA JAMSTVA"
"964000","kn_gd_964000","kn_gd_964","other","account_type_other","REZERVACIJE ZA DANA JAMSTVA"
"965","kn_gd_965","kn_gd_96","view","account_type_view","DRUGE REZERVACIJE IZ NASLOVA DOLGOROČNO VNAPREJ VRAČUNANIH STROŠKOV"
"965000","kn_gd_965000","kn_gd_965","other","account_type_other","DRUGE REZERVACIJE IZ NASLOVA DOLGOROČNO VNAPREJ VRAČUNANIH STROŠKOV"
"966","kn_gd_966","kn_gd_96","view","account_type_view","PREJETE DRŽAVNE PODPORE"
"966000","kn_gd_966000","kn_gd_966","other","account_type_other","PREJETE DRŽAVNE PODPORE"
"967","kn_gd_967","kn_gd_96","view","account_type_view","PREJETE DONACIJE"
"967000","kn_gd_967000","kn_gd_967","other","account_type_other","PREJETE DONACIJE"
"968","kn_gd_968","kn_gd_96","view","account_type_view","DRUGE DOLGOROČNE PASIVNE ČASOVNE RAZMEJITVE"
"968000","kn_gd_968000","kn_gd_968","other","account_type_other","DRUGE DOLGOROČNE PASIVNE ČASOVNE RAZMEJITVE"
"97","kn_gd_97","kn_gd_9","view","account_type_view","DOLGOROČNE FINANČNE OBVEZNOSTI"
"970","kn_gd_970","kn_gd_97","view","account_type_view","DOLGOROČNA POSOJILA, DOBLJENA PRI DRUŽBAH V SKUPINI"
"970000","kn_gd_970000","kn_gd_970","other","account_type_other","DOLGOROČNA POSOJILA, DOBLJENA PRI DRUŽBAH V SKUPINI"
"971","kn_gd_971","kn_gd_97","view","account_type_view","DOLGOROČNA POSOJILA, DOBLJENA PRI PRIDRUŽENIH DRUŽBAH"
"971000","kn_gd_971000","kn_gd_971","other","account_type_other","DOLGOROČNA POSOJILA, DOBLJENA PRI PRIDRUŽENIH DRUŽBAH"
"972","kn_gd_972","kn_gd_97","view","account_type_view","DOLGOROČNA POSOJILA, DOBLJENA PRI BANKAH IN DRUŽBAH V DRŽAVI"
"972000","kn_gd_972000","kn_gd_972","other","account_type_other","DOLGOROČNA POSOJILA, DOBLJENA PRI BANKAH IN DRUŽBAH V DRŽAVI"
"973","kn_gd_973","kn_gd_97","view","account_type_view","DOLGOROČNA POSOJILA, DOBLJENA PRI BANKAH IN DRUŽBAH V TUJINI"
"973000","kn_gd_973000","kn_gd_973","other","account_type_other","DOLGOROČNA POSOJILA, DOBLJENA PRI BANKAH IN DRUŽBAH V TUJINI"
"974","kn_gd_974","kn_gd_97","view","account_type_view","DOLGOROČNE FINANČNE OBVEZNOSTI V ZVEZI Z OBVEZNICAMI"
