"id","name","code","account_type","tag_ids","reconcile","name@fr"
"pca_7715","Extraordinary income - Deficit grants","771500","income","account.account_tag_investing","False","Produits exceptionnels - Subventions d'équilibre"
"pca_7717","Extraordinary income - Tax allowances other than income tax","771700","income","account.account_tag_investing","False","Produits exceptionnels - Dégrèvements d'impôts autres qu'impôts sur les bénéfices"
"pca_7718","Other extraordinary income on operating transactions","771800","income","account.account_tag_investing","False","Autres produits exceptionnels sur opérations de gestion"
"pca_772","Extraordinary income on previous years (during the year only)","772000","income","","False","Produits exceptionnels sur exercices antérieurs (en cours d'exercice seulement)"
"pca_7741","Transactions related to the constitution of the trust - transfer of elements","774100","income","","False","Opérations liées à la constitution de la fiducie - transfert des éléments"
"pca_7742","Transactions related to the liquidation of the trust","774200","income","","False","Opérations liées à la liquidation de la fiducie"
"pca_7751","Extraordinary income from asset realisation - Intangible fixed assets","775100","income","account.account_tag_investing","False","Produits exceptionnels des cessions d'éléments d'actif - Immobilisations incorporelles"
"pca_7752","Extraordinary income from asset realisation - Tangible fixed assets","775200","income","account.account_tag_investing","False","Produits exceptionnels des cessions d'éléments d'actif - Immobilisations corporelles"
"pca_7754","Fixed assets received as legacies or donations intended for sale","775400","equity","","False","Immobilisations reçues en legs ou donations destinées à être cédées"
"pca_7756","Extraordinary income from asset realisation - Financial fixed assets","775600","income","account.account_tag_investing","False","Produits exceptionnels des cessions d'éléments d'actif - Immobilisations financières"
"pca_7758","Extraordinary income from asset realisation - Other asset components","775800","income","account.account_tag_investing","False","Produits exceptionnels des cessions d'éléments d'actif - Autres éléments d'actif"
"pca_777","Extraordinary income - Share of investment grants transferred to profit or loss for the financial year","777000","income","account.account_tag_investing","False","Produits exceptionnels - Quote-part des subventions d'investissement virée au résultat de l'exercice"
"pca_7781","Extraordinary income - Surpluses resulting from escalation clauses","778100","income","account.account_tag_investing","False","Produits exceptionnels - Bonis provenant de clauses d'indexation"
"pca_7782","Extraordinary income - Prizes","778200","income","account.account_tag_investing","False","Produits exceptionnels - Lots"
"pca_7783","Extraordinary income - Surpluses resulting from own shares and bonds bought back by the entity","778300","income","account.account_tag_investing","False","Produits exceptionnels - Bonis provenant du rachat par l'entreprise d'actions et d'obligations émises par elle-même"
"pca_7788","Sundry extraordinary income","778800","income","account.account_tag_investing","False","Produits exceptionnels divers"
"pca_7811","Depreciation of intangible and tangible fixed assets written back","781100","income","","False","Reprises sur amortissements des immobilisations incorporelles et corporelles"
"pca_78111","Reversal of amortisation of intangible assets","781110","income","account.account_tag_operating","False","Reprises sur amortissements des immobilisations incorporelles"
"pca_78112","Reversals of depreciation on tangible fixed assets","781120","income","account.account_tag_operating","False","Reprises sur amortissements des immobilisations corporelles"
"pca_7815","Provisions for operating liabilities and charges written back","781500","income","account.account_tag_operating","False","Reprises sur provisions d'exploitation"
"pca_78161","Reversals of impairment of intangible assets","781610","income","account.account_tag_operating","False","Reprises sur dépréciations des immobilisations incorporelles"
"pca_78162","Reversals of impairment of property, plant and equipment","781620","income","account.account_tag_operating","False","Reprises sur dépréciations des immobilisations corporelles"
"pca_78164","Reversals of impairment of assets received through legacies or donations intended for sale","781640","equity","","False","Reprises sur dépréciations d’actifs reçus par legs ou donations destinés à être cédés"
"pca_7817","Reversals of impairment of current assets","781700","income","","False","Reprises sur dépréciations des actifs circulants"
"pca_78173","Reversals of impairment of current assets - Inventories and work in progress","781730","income","account.account_tag_operating","False","Reprises sur dépréciations des actifs circulants - Stocks et en-cours"
"pca_78174","Reversals of impairment of current assets - Receivables","781740","income","account.account_tag_operating","False","Reprises sur dépréciations des actifs circulants - Créances"
"pca_7865","Reversals of financial provisions","786500","income","account.account_tag_financing","False","Reprises sur provisions financières"
"pca_78662","Reversals of impairment of financial assets","786620","income","account.account_tag_financing","False","Reprises sur dépréciations des immobilisations financières"
"pca_78665","Reversals of impairment of marketable securities","786650","income","account.account_tag_financing","False","Reprises sur dépréciations des valeurs mobilières de placement"
"pca_78725","Reversals of regulated provisions (fixed assets) - Accelerated depreciation","787250","income","account.account_tag_investing","False","Reprises sur provisions réglementées (immobilisations) - Amortissements dérogatoires"
"pca_78726","Reversals of regulated provisions (fixed assets) - Special revaluation provision","787260","income","account.account_tag_investing","False","Reprises sur provisions réglementées (immobilisations) - Provision spéciale de réévaluation"
"pca_78727","Reversals of regulated provisions (fixed assets) - Reinvested capital gains","787270","income","account.account_tag_investing","False","Reprises sur provisions réglementées (immobilisations) - Plus-values réinvesties"
"pca_7873","Reversals of regulated provisions (stocks)","787300","income","account.account_tag_investing","False","Reprises sur provisions réglementées (stocks)"
"pca_7874","Reversals of other regulated provisions","787400","income","account.account_tag_investing","False","Reprises sur autres provisions réglementées"
"pca_7875","Reversals of exceptional provisions","787500","income","account.account_tag_investing","False","Reprises sur provisions exceptionnelles"
"pca_7876","Reversals of exceptional depreciation","787600","income","account.account_tag_investing","False","Reprises sur dépréciations exceptionnelles"
"pca_7891","Use of carried forward funds","789100","equity","","False","Utilisations de fonds reportés"
"pca_7894","Use of dedicated funds from operating grants","789400","equity","","False","Utilisations des fonds dédiés sur subventions d’exploitation"
"pca_7895","Use of dedicated funds from financial contributions from other organizations","789500","equity","","False","Utilisations des fonds dédiés sur contributions financières d’autres organismes"
"pca_7896","Use of dedicated funds from public generosity resources","789600","equity","","False","Utilisations des fonds dédiés sur ressources liées à la générosité du public"
"pca_791","Transfers of operating expenses","791000","income","account.account_tag_operating","False","Transferts de charges d'exploitation"
"pca_796","Transfers of financial charges","796000","income","account.account_tag_financing","False","Transferts de charges financières"
"pca_797","Transfers of exceptional expenses","797000","income","account.account_tag_investing","False","Transferts de charges exceptionnelles"
"pca_861","Free provision of goods","861000","equity","","False","Mises à disposition gratuite de biens"
"pca_862","Services","862000","equity","","False","Prestations"
"pca_864","Volunteer personnel","864000","equity","","False","Personnel bénévole"
"pca_871","Services in kind","871000","equity","","False","Prestations en nature"
"pca_875","Volunteering","875000","equity","","False","Bénévolat"
