"code","id","account_type","reconcile","name","chart_template_id/id"
"761000","hr_761000","income",0,"Income from the sale of goods in the EU","l10n_hr.l10n_hr_chart_template"
"761100","hr_761100","income",0,"Income from the sale of goods to ""third"" countries","l10n_hr.l10n_hr_chart_template"
"762000","hr_762000","income",0,"Revenue from the rendering of merchandise services","l10n_hr.l10n_hr_chart_template"
"763000","hr_763000","income",0,"Income from sale of slow-moving inventory","l10n_hr.l10n_hr_chart_template"
"764000","hr_764000","income",0,"Income from sale of goods on commodity loan granted","l10n_hr.l10n_hr_chart_template"
"765000","hr_765000","income",0,"Sale income from internal usage of own merchandise goods","l10n_hr.l10n_hr_chart_template"
"766000","hr_766000","income",0,"Income from sale of goods on financial leasing","l10n_hr.l10n_hr_chart_template"
"767000","hr_767000","income",0,"Income from sale of property, plant and equipment and arts (held for sale)","l10n_hr.l10n_hr_chart_template"
"768000","hr_768000","income",0,"Other income from sale of goods and rendering of merchandise services","l10n_hr.l10n_hr_chart_template"
"769000","hr_769000","income",0,"Sale income from Group companies","l10n_hr.l10n_hr_chart_template"
"770000","hr_770000","income",0,"Income from investments in shares (shares) of entrepreneurs within the group","l10n_hr.l10n_hr_chart_template"
"771000","hr_771000","income",0,"Interest income","l10n_hr.l10n_hr_chart_template"
"772000","hr_772000","income",0,"Income from exchange difference on translation of foreign operations and other income","l10n_hr.l10n_hr_chart_template"
"772300","hr_772300","income",0,"Other income","l10n_hr.l10n_hr_chart_template"
"773000","hr_773000","income",0,"Income from dividends and share in result","l10n_hr.l10n_hr_chart_template"
"775000","hr_775000","income",0,"Dividends income from associated undertakings","l10n_hr.l10n_hr_chart_template"
"776000","hr_776000","income",0,"Unrealized gains from financial assets","l10n_hr.l10n_hr_chart_template"
"777000","hr_777000","income",0,"Income from negative goodwill","l10n_hr.l10n_hr_chart_template"
"778000","hr_778000","income",0,"Financial fees income","l10n_hr.l10n_hr_chart_template"
"779000","hr_779000","income",0,"Other financial income","l10n_hr.l10n_hr_chart_template"
"780000","hr_780000","income_other",0,"Income from liability write off and from discounts received","l10n_hr.l10n_hr_chart_template"
"781000","hr_781000","income_other",0,"Net gain on disposal of assets, surpluses and evaluation","l10n_hr.l10n_hr_chart_template"
"782000","hr_782000","income_other",0,"Income from reversal of value adjustment and provisions and collected receivables written off","l10n_hr.l10n_hr_chart_template"
"783000","hr_783000","income_other",0,"Income from grants, subsidies and compensations","l10n_hr.l10n_hr_chart_template"
"783900","hr_783900","income_other",0,"Income from grants and compensation from entrepreneurs within the group","l10n_hr.l10n_hr_chart_template"
"784000","hr_784000","income_other",0,"Income from losses and revaluations reversals","l10n_hr.l10n_hr_chart_template"
"785000","hr_785000","income_other",0,"Other business income","l10n_hr.l10n_hr_chart_template"
"786000","hr_786000","income_other",0,"Income from government grants","l10n_hr.l10n_hr_chart_template"
"787000","hr_787000","income_other",0,"Gains from biological assets arising from valuation","l10n_hr.l10n_hr_chart_template"
"788000","hr_788000","income_other",0,"Revenues from the sale of a significant part of the assets","l10n_hr.l10n_hr_chart_template"
"789000","hr_789000","income_other",0,"Other income (free deliverables, non-operational income)","l10n_hr.l10n_hr_chart_template"
"790000","hr_790000","equity",0,"The difference between income and expenses (from the entire business)","l10n_hr.l10n_hr_chart_template"
"800000","hr_800000","equity",0,"Profit before tax","l10n_hr.l10n_hr_chart_template"
"801000","hr_801000","equity",0,"Loss before tax","l10n_hr.l10n_hr_chart_template"
"803000","hr_803000","equity",0,"Income tax expense","l10n_hr.l10n_hr_chart_template"
"804000","hr_804000","equity",0,"Gain or loss for the period ","l10n_hr.l10n_hr_chart_template"
"900000","hr_900000","equity",0,"Issued capital - paid in","l10n_hr.l10n_hr_chart_template"
"901000","hr_901000","equity",0,"Issued capital - non controlling interests","l10n_hr.l10n_hr_chart_template"
"902000","hr_902000","equity",0,"Issued capital- not paid in","l10n_hr.l10n_hr_chart_template"
"903000","hr_903000","equity",0,"Shareholders share in public limited company capital","l10n_hr.l10n_hr_chart_template"
"904000","hr_904000","equity",0,"Partners business stakes in limited partnership","l10n_hr.l10n_hr_chart_template"
"905000","hr_905000","equity",0,"Government capital in company","l10n_hr.l10n_hr_chart_template"
"906000","hr_906000","equity",0,"Members business stake in cooperative capital","l10n_hr.l10n_hr_chart_template"
"910000","hr_910000","equity",0,"Paid in stake/share above issued share capital","l10n_hr.l10n_hr_chart_template"
"911000","hr_911000","equity",0,"Capital reserves from additional payments in order to gain special rights in the Company (convertible bonds)","l10n_hr.l10n_hr_chart_template"
"912000","hr_912000","equity",0,"Capital reserves from the additional payments of equity holders","l10n_hr.l10n_hr_chart_template"
"913000","hr_913000","equity",0,"Decrease of share capital transferred to capital reserve","l10n_hr.l10n_hr_chart_template"
"914000","hr_914000","equity",0,"Capital reserves from other sources","l10n_hr.l10n_hr_chart_template"
"915000","hr_915000","equity",0,"Capital gain from sale of treasury shares - stakes","l10n_hr.l10n_hr_chart_template"
"916000","hr_916000","equity",0,"Capital gains on the sale of shares issued","l10n_hr.l10n_hr_chart_template"
"917000","hr_917000","equity",0,"Investments in silent company transferred to capital reserves","l10n_hr.l10n_hr_chart_template"
"918000","hr_918000","equity",0,"Capital loss from sale of treasury shares - stakes","l10n_hr.l10n_hr_chart_template"
"919000","hr_919000","equity",0,"Investments of entrepreneur transferred to capital reserves","l10n_hr.l10n_hr_chart_template"
"920000","hr_920000","equity",0,"Legal reserves","l10n_hr.l10n_hr_chart_template"
"921000","hr_921000","equity",0,"Reserves for treasury shares","l10n_hr.l10n_hr_chart_template"
"922000","hr_922000","equity",0,"Treasury shares and stakes","l10n_hr.l10n_hr_chart_template"
"923000","hr_923000","equity",0,"Statutory reserves","l10n_hr.l10n_hr_chart_template"
"924000","hr_924000","equity",0,"Other reserves","l10n_hr.l10n_hr_chart_template"
"930000","hr_930000","equity",0,"Revaluation reserves from tangible and intangible assets","l10n_hr.l10n_hr_chart_template"
"931000","hr_931000","equity",0,"Fair value of available-for-sale financial assets","l10n_hr.l10n_hr_chart_template"
"931200","hr_931200","equity",0,"An effective part of cash flow protection","l10n_hr.l10n_hr_chart_template"
"931300","hr_931300","equity",0,"An effective part of the protection of net investment abroad","l10n_hr.l10n_hr_chart_template"
"932000","hr_932000","equity",0,"Foreign currency from foreign translation","l10n_hr.l10n_hr_chart_template"
"933000","hr_933000","equity",0,"Other accumulated comprehensive income / loss","l10n_hr.l10n_hr_chart_template"
"934000","hr_934000","equity",0,"Actuarial gains/losses based on employment benefits","l10n_hr.l10n_hr_chart_template"
"935000","hr_935000","equity",0,"Other changes in capital (minorities)","l10n_hr.l10n_hr_chart_template"
"940000","hr_940000","equity",0,"Retained earnings","l10n_hr.l10n_hr_chart_template"
"941000","hr_941000","equity",0,"Accumulated loss","l10n_hr.l10n_hr_chart_template"
"960000","hr_960000","equity",0,"Non-controlling interest","l10n_hr.l10n_hr_chart_template"
"990000","hr_990000","off_balance",0,"Property plant and equipment in use","l10n_hr.l10n_hr_chart_template"
"991000","hr_991000","off_balance",0,"Rights and receivables to be used","l10n_hr.l10n_hr_chart_template"
"992000","hr_992000","off_balance",0,"Securities","l10n_hr.l10n_hr_chart_template"
"993000","hr_993000","off_balance",0,"Securities in circulation","l10n_hr.l10n_hr_chart_template"
"994000","hr_994000","off_balance",0,"Calculation of profit from investment in securities","l10n_hr.l10n_hr_chart_template"
"995000","hr_995000","off_balance",0,"Source of property plant and equipment","l10n_hr.l10n_hr_chart_template"
"996000","hr_996000","off_balance",0,"Source of rights and obligations","l10n_hr.l10n_hr_chart_template"
"997000","hr_997000","off_balance",0,"Liabilities for securities which are not in circulation","l10n_hr.l10n_hr_chart_template"
"998000","hr_998000","off_balance",0,"Liabilities for securities in circulation","l10n_hr.l10n_hr_chart_template"
"999000","hr_999000","off_balance",0,"Liabilities due to investment project","l10n_hr.l10n_hr_chart_template"
