"id","item","code","segment","name","ncms"
"cest_1710800","108.0","17.108.00","16","Extratos, essências e concentrados de chá ou de mate e preparações à base destes extratos, essências ou concentrados ou à base de chá ou de mate, em embalagens de conteúdo inferior ou igual a 500 g, exceto as bebidas prontas à base de mate ou chá e os itens classificados no CEST 17.108.01","210120"
"cest_1710801","108.1","17.108.01","16","Extratos, essências e concentrados de chá ou de mate e preparações à base destes extratos, essências ou concentrados ou à base de chá ou de mate, em cápsulas","210120"
"cest_1710900","109.0","17.109.00","16","Preparações em pó para cappuccino e similares, em embalagens de conteúdo inferior ou igual a 500 g","19019090,21011190,21011200"
"cest_1711000","110.0","17.110.00","16","Refrescos e outras bebidas prontas para beber, à base de chá e mate","22021000"
"cest_1711100","111.0","17.111.00","16","Refrescos e outras bebidas não alcoólicas, exceto os refrigerantes e as demais bebidas nos CEST 03.007.00 e 17.110.00","22021000"
"cest_1711200","112.0","17.112.00","16","Néctares de frutas e outras bebidas não alcoólicas prontas para beber, exceto isotônicos e energéticos","22029900"
"cest_1711300","113.0","17.113.00","16","Bebidas prontas à base de mate ou chá","210120,22029900"
"cest_1711400","114.0","17.114.00","16","Bebidas prontas à base de café","22029900"
"cest_1711500","115.0","17.115.00","16","Bebidas alimentares prontas à base de soja, leite ou cacau, inclusive os produtos denominados bebidas lácteas","22029900"
"cest_1900100","1.0","19.001.00","17","Tinta guache","32131000"
"cest_1900200","2.0","19.002.00","17","Espiral - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914","39162000"
"cest_1900300","3.0","19.003.00","17","Outros espirais - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914","39161000,391690"
"cest_1900400","4.0","19.004.00","17","Artigos de escritório e artigos escolares de plástico e outros materiais classificados nas posições 3901 a 3914, exceto estojos","39261000"
"cest_1900500","5.0","19.005.00","17","Maletas e pastas para documentos e de estudante, e artefatos semelhantes","42021,42029"
"cest_1900501","5.1","19.005.01","17","Baús, malas e maletas para viagem","42021,42029"
"cest_1900600","6.0","19.006.00","17","Prancheta de plástico","39269090"
"cest_1900700","7.0","19.007.00","17","Bobina para fax","48022090,48119090"
"cest_1900800","8.0","19.008.00","17","Papel seda","4802549"
"cest_1900900","9.0","19.009.00","17","Bobina para máquina de calcular, PDV ou equipamentos similares","48025499,48025799,48162000"
"cest_1901000","10.0","19.010.00","17","Cartolina escolar e papel cartão, brancos e coloridos; recados auto adesivos (LP note); papéis de presente, todos cortados em tamanho pronto para uso escolar e doméstico","4802569,4802579,4802589"
"cest_1901100","11.0","19.011.00","17","Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela","37031010,37031029,37032000,37039010,37040000,48022000"
"cest_1901200","12.0","19.012.00","17","Papel almaço","48101390"
"cest_1901300","13.0","19.013.00","17","Papel hectográfico","48169010"
"cest_1901400","14.0","19.014.00","17","Papel celofane e tipo celofane","39202019"
"cest_1901500","15.0","19.015.00","17","Papel impermeável","48062000"
"cest_1901600","16.0","19.016.00","17","Papel crepon","48081000"
"cest_1901700","17.0","19.017.00","17","Papel fantasia","48102290"
"cest_1901800","18.0","19.018.00","17","Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas","4809,4816"
"cest_1901900","19.0","19.019.00","17","Envelopes, aerogramas, bilhetes-postais não ilustrados e cartões para correspondência, de papel ou cartão, caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência","4817"
"cest_1902000","20.0","19.020.00","17","Livros de registro e de contabilidade, blocos de notas, de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes","48201000"
"cest_1902100","21.0","19.021.00","17","Cadernos","48202000"
"cest_1902200","22.0","19.022.00","17","Classificadores, capas para encadernação (exceto as capas para livros) e capas de processos","48203000"
"cest_1902300","23.0","19.023.00","17","Formulários em blocos tipo “manifold”, mesmo com folhas intercaladas de papel-carbono","48204000"
"cest_1902400","24.0","19.024.00","17","Álbuns para amostras ou para coleções","48205000"
"cest_1902500","25.0","19.025.00","17","Pastas para documentos, outros artigos escolares, de escritório ou de papelaria, de papel ou cartão e capas para livros, de papel ou cartão","48209000"
"cest_1902600","26.0","19.026.00","17","Cartões postais impressos ou ilustrados, cartões impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem envelopes, guarnições ou aplicações (conhecidos como cartões de expressão social - de época/sentimento)","49090000"
"cest_1902700","27.0","19.027.00","17","Canetas esferográficas","96081000"
"cest_1902800","28.0","19.028.00","17","Canetas e marcadores, com ponta de feltro ou com outras pontas porosas","96082000"
"cest_1902900","29.0","19.029.00","17","Canetas tinteiro","96083000"
"cest_1903000","30.0","19.030.00","17","Outras canetas; sortidos de canetas","9608"
"cest_1903100","31.0","19.031.00","17","Papel cortado “cutsize” (tipo A3, A4, ofício I e II, carta e outros)","480256"
"cest_1903200","32.0","19.032.00","17","Papel camurça","52105990"
"cest_1903300","33.0","19.033.00","17","Papel laminado e papel espelho","76071190"
"cest_2000100","1.0","20.001.00","18","Henna (embalagens de conteúdo inferior ou igual a 200 g)","12119090"
"cest_2000101","1.1","20.001.01","18","Henna (embalagens de conteúdo superior a 200 g)","12119090"
"cest_2000200","2.0","20.002.00","18","Vaselina","27121000"
"cest_2000300","3.0","20.003.00","18","Amoníaco em solução aquosa (amônia)","28142000"
"cest_2000400","4.0","20.004.00","18","Peróxido de hidrogênio, em embalagens de conteúdo inferior ou igual a 500 ml","28470000"
"cest_2000500","5.0","20.005.00","18","Lubrificação íntima","30067000"
"cest_2000600","6.0","20.006.00","18","Óleos essenciais (desterpenados ou não), incluídos os chamados “concretos” ou “absolutos”; resinoides; oleorresinas de extração; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tratamento de flores através de substâncias gordas ou por maceração; subprodutos terpênicos residuais da desterpenação dos óleos essenciais; águas destiladas aromáticas e soluções aquosas de óleos essenciais, em embalagens de conteúdo inferior ou igual a 500 ml","3301"
"cest_2000700","7.0","20.007.00","18","Perfumes (extratos)","33030010"
"cest_2000800","8.0","20.008.00","18","Águas-de-colônia","33030020"
"cest_2000900","9.0","20.009.00","18","Produtos de maquilagem para os lábios","33041000"
"cest_2001000","10.0","20.010.00","18","Sombra, delineador, lápis para sobrancelhas e rímel","33042010"
"cest_2001100","11.0","20.011.00","18","Outros produtos de maquilagem para os olhos","33042090"
"cest_2001200","12.0","20.012.00","18","Preparações para manicuros e pedicuros, incluindo removedores de esmalte à base de acetona","33043000"
"cest_2001300","13.0","20.013.00","18","Pós, incluídos os compactos","33049100"
"cest_2001400","14.0","20.014.00","18","Cremes de beleza, cremes nutritivos e loções tônicas","33049910"
"cest_2001500","15.0","20.015.00","18","Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações solares e antissolares","33049990"
"cest_2001600","16.0","20.016.00","18","Preparações solares e antissolares","33049990"
"cest_2001700","17.0","20.017.00","18","Xampus para o cabelo","33051000"
"cest_2001800","18.0","20.018.00","18","Preparações para ondulação ou alisamento, permanentes, dos cabelos","33052000"
"cest_2001900","19.0","20.019.00","18","Laquês para o cabelo","33053000"
"cest_2002000","20.0","20.020.00","18","Outras preparações capilares, incluindo máscaras e finalizadores","33059000"
"cest_2002100","21.0","20.021.00","18","Condicionadores","33059000"
"cest_2002200","22.0","20.022.00","18","Tintura para o cabelo","33059000"
"cest_2002300","23.0","20.023.00","18","Dentifrícios","33061000"
"cest_2002400","24.0","20.024.00","18","Fios utilizados para limpar os espaços interdentais (fios dentais)","33062000"
"cest_2002500","25.0","20.025.00","18","Outras preparações para higiene bucal ou dentária","33069000"
"cest_2002600","26.0","20.026.00","18","Preparações para barbear (antes, durante ou após)","33071000"
"cest_2002700","27.0","20.027.00","18","Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01","33072010"
"cest_2002701","27.1","20.027.01","18","Loções e óleos desodorantes hidratantes líquidos","33072010"
"cest_2002800","28.0","20.028.00","18","Antiperspirantes líquidos","33072010"
"cest_2002900","29.0","20.029.00","18","Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 20.029.01","33072090"
"cest_2002901","29.1","20.029.01","18","Outras loções e óleos desodorantes hidratantes","33072090"
"cest_2003000","30.0","20.030.00","18","Outros antiperspirantes","33072090"
"cest_2003100","31.0","20.031.00","18","Sais perfumados e outras preparações para banhos","33073000"
"cest_2003200","32.0","20.032.00","18","Outros produtos de perfumaria preparados","33079000"
"cest_2003201","32.1","20.032.01","18","Outros produtos de toucador preparados","33079000"
"cest_2003300","33.0","20.033.00","18","Soluções para lentes de contato ou para olhos artificiais","33079000"
"cest_2003400","34.0","20.034.00","18","Sabões de toucador em barras, pedaços ou figuras moldados","34011190"
"cest_2003500","35.0","20.035.00","18","Outros sabões, produtos e preparações, em barras, pedaços ou figuras moldados","34011900"
"cest_2003501","35.1","20.035.01","18","Lenços umedecidos","34011900"
"cest_2003600","36.0","20.036.00","18","Sabões de toucador sob outras formas","34012010"
"cest_2003700","37.0","20.037.00","18","Produtos e preparações orgânicos tensoativos para lavagem da pele, na forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão","34013000"
"cest_2003800","38.0","20.038.00","18","Bolsa para gelo ou para água quente","40149010"
"cest_2003900","39.0","20.039.00","18","Chupetas e bicos para mamadeiras e para chupetas, de borracha","40149090"
"cest_2004000","40.0","20.040.00","18","Chupetas e bicos para mamadeiras e para chupetas, de silicone","39249000,39269040,39269090"
"cest_2004100","41.0","20.041.00","18","Malas e maletas de toucador","42021"
"cest_2004200","42.0","20.042.00","18","Papel higiênico - folha simples","48181000"
"cest_2004300","43.0","20.043.00","18","Papel higiênico - folha dupla e tripla","48181000"
"cest_2004400","44.0","20.044.00","18","Lenços (incluídos os de maquilagem) e toalhas de mão","48182000"
"cest_2004500","45.0","20.045.00","18","Papel toalha de uso institucional do tipo comercializado em rolos igual ou superior a 80 metros e do tipo comercializado em folhas intercaladas","48182000"
"cest_2004600","46.0","20.046.00","18","Toalhas e guardanapos de mesa","48183000"
"cest_2004700","47.0","20.047.00","18","Toalhas de cozinha (papel toalha de uso doméstico)","48189090"
"cest_2004800","48.0","20.048.00","18","Fraldas, exceto os descritos no CEST 20.048.01","96190000"
"cest_2004801","48.1","20.048.01","18","Fraldas de fibras têxteis","96190000"
"cest_2004900","49.0","20.049.00","18","Tampões higiênicos","96190000"
"cest_2005000","50.0","20.050.00","18","Absorventes higiênicos externos","96190000"
"cest_2005100","51.0","20.051.00","18","Hastes flexíveis (uso não medicinal)","56012190"
"cest_2005200","52.0","20.052.00","18","Sutiã descartável, assemelhados e papel para depilação","56039290"
"cest_2005300","53.0","20.053.00","18","Pinças para sobrancelhas","82032090"
"cest_2005400","54.0","20.054.00","18","Espátulas (artigos de cutelaria)","82141000"
"cest_2005500","55.0","20.055.00","18","Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluídas as limas para unhas)","82142000"
"cest_2005600","56.0","20.056.00","18","Termômetros, inclusive o digital","90251110,90251990"
"cest_2005700","57.0","20.057.00","18","Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas, incluídas as que sejam partes de aparelhos, exceto escovas de dentes","96032"
"cest_2005800","58.0","20.058.00","18","Escovas de dentes, incluídas as escovas para dentaduras","96032100"
"cest_2005900","59.0","20.059.00","18","Pincéis para aplicação de produtos cosméticos","96033000"
"cest_2006000","60.0","20.060.00","18","Sortidos de viagem, para toucador de pessoas para costura ou para limpeza de calçado ou de roupas","96050000"
"cest_2006100","61.0","20.061.00","18","Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pinças (pinceguiches), onduladores, bobes (rolos) e artefatos semelhantes para penteados, e suas partes, exceto os classificados na posição 8516 e suas partes","9615"
"cest_2006200","62.0","20.062.00","18","Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador","96162000"
"cest_2006300","63.0","20.063.00","18","Mamadeiras","39233000,39249000,39241000,40149090,70102000"
"cest_2006400","64.0","20.064.00","18","Aparelhos e lâminas de barbear","82121020,82122010"
"cest_2100100","1.0","21.001.00","19","Fogões de cozinha de uso doméstico e suas partes","73211100,73218100,73219000"
"cest_2100200","2.0","21.002.00","19","Combinações de refrigeradores e congeladores (“freezers”), munidos de portas exteriores separadas","84181000"
"cest_2100300","3.0","21.003.00","19","Refrigeradores do tipo doméstico, de compressão","84182100"
"cest_2100400","4.0","21.004.00","19","Outros refrigeradores do tipo doméstico","84182900"
"cest_2100500","5.0","21.005.00","19","Congeladores (“freezers”) horizontais tipo arca, de capacidade não superior a 800 litros","84183000"
"cest_2100600","6.0","21.006.00","19","Congeladores (“freezers”) verticais tipo armário, de capacidade não superior a 900 litros","84184000"
"cest_2100700","7.0","21.007.00","19","Outros móveis (arcas, armários, vitrines, balcões e móveis semelhantes) para a conservação e exposição de produtos, que incorporem um equipamento para a produção de frio","841850"
"cest_2100800","8.0","21.008.00","19","Mini adega e similares","8418699"
"cest_2100900","9.0","21.009.00","19","Máquinas para produção de gelo","84186999"
"cest_2101000","10.0","21.010.00","19","Partes dos refrigeradores, congeladores, mini adegas e similares, máquinas para produção de gelo e bebedouros descritos nos CEST 21.002.00, 21.003.00, 21.004.00, 21.005.00, 21.006.00, 21.007.00, 21.008.00, 21.009.00 e 21.013.00","84189900"
"cest_2101100","11.0","21.011.00","19","Secadoras de roupa de uso doméstico","842112"
"cest_2101200","12.0","21.012.00","19","Outras secadoras de roupas e centrífugas de uso doméstico","84211990"
"cest_2101300","13.0","21.013.00","19","Bebedouros refrigerados para água","84186931"
"cest_2101400","14.0","21.014.00","19","Partes das secadoras de roupas e centrífugas de uso doméstico e dos aparelhos para filtrar ou depurar água, descritos nos CEST 21.011.00 e 21.012.00 e 21.098.00","84219"
"cest_2101500","15.0","21.015.00","19","Máquinas de lavar louça do tipo doméstico e suas partes","84221100,84229010"
"cest_2101600","16.0","21.016.00","19","Máquinas que executem pelo menos duas das seguintes funções: impressão, cópia ou transmissão de telecópia (fax), capazes de ser conectadas a uma máquina automática para processamento de dados ou a uma rede","844331"
"cest_2101700","17.0","21.017.00","19","Outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si, capazes de ser conectados a uma máquina automática para processamento de dados ou a uma rede","844332"
"cest_2101800","18.0","21.018.00","19","Partes e acessórios de máquinas e aparelhos de impressão por meio de blocos, cilindros e outros elementos de impressão da posição 8442; e de outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si","84439"
"cest_2101900","19.0","21.019.00","19","Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade não superior a 10 kg, em peso de roupa seca, inteiramente automáticas","84501100"
"cest_2102000","20.0","21.020.00","19","Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, com secador centrífugo incorporado","84501200"
"cest_2102100","21.0","21.021.00","19","Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico","84501900"
"cest_2102200","22.0","21.022.00","19","Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade superior a 10 kg, em peso de roupa seca","845020"
"cest_2102300","23.0","21.023.00","19","Partes de máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico","845090"
"cest_2102400","24.0","21.024.00","19","Máquinas de secar de uso doméstico de capacidade não superior a 10 kg, em peso de roupa seca","84512100"
"cest_2102500","25.0","21.025.00","19","Outras máquinas de secar de uso doméstico","84512990"
"cest_2102600","26.0","21.026.00","19","Partes de máquinas de secar de uso doméstico","845190"
"cest_2102700","27.0","21.027.00","19","Máquinas de costura de uso doméstico","84521000"
"cest_2102800","28.0","21.028.00","19","Máquinas automáticas para processamento de dados, portáteis, de peso não superior a 10 kg, contendo pelo menos uma unidade central de processamento, um teclado e uma tela","847130"
"cest_2102900","29.0","21.029.00","19","Outras máquinas automáticas para processamento de dados","84714"
"cest_2103000","30.0","21.030.00","19","Unidades de processamento, de pequena capacidade, exceto as das subposições 8471.41 ou 8471.49, podendo conter, no mesmo corpo, um ou dois dos seguintes tipos de unidades: unidade de memória, unidade de entrada e unidade de saída; baseadas em microprocessadores, com capacidade de instalação, dentro do mesmo gabinete, de unidades de memória da subposição 8471.70, podendo conter múltiplos conectores de expansão (“slots”), e valor FOB inferior ou igual a US$ 12.500,00, por unidade","84715010"
"cest_2103100","31.0","21.031.00","19","Unidades de entrada, exceto as classificadas no código 8471.60.54","8471605"
"cest_2103200","32.0","21.032.00","19","Outras unidades de entrada ou de saída, podendo conter, no mesmo corpo, unidades de memória","84716090"
"cest_2103300","33.0","21.033.00","19","Unidades de memória","847170"
"cest_2103400","34.0","21.034.00","19","Outras máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registrar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas em outras posições","847190"
"cest_2103500","35.0","21.035.00","19","Partes e acessórios das máquinas da posição 84.71","847330"
"cest_2103600","36.0","21.036.00","19","Outros transformadores, exceto os classificados nos códigos 8504.33.00 e 8504.34.00","85043"
"cest_2103700","37.0","21.037.00","19","Carregadores de acumuladores","85044010"
"cest_2103800","38.0","21.038.00","19","Equipamentos de alimentação ininterrupta de energia (UPS ou “no break”)","85044040"
"cest_2103900","39.0","21.039.00","19","Outros acumuladores","85078000"
"cest_2104000","40.0","21.040.00","19","Aspiradores","8508"
"cest_2104100","41.0","21.041.00","19","Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico e suas partes","8509"
"cest_2104200","42.0","21.042.00","19","Enceradeiras","85098010"
"cest_2104300","43.0","21.043.00","19","Chaleiras elétricas","85161000"
"cest_2104400","44.0","21.044.00","19","Ferros elétricos de passar","85164000"
"cest_2104500","45.0","21.045.00","19","Fornos de micro-ondas","85165000"
"cest_2104600","46.0","21.046.00","19","Outros fornos; fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, exceto os portáteis","85166000"
"cest_2104700","47.0","21.047.00","19","Outros fornos; fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, portáteis","85166000"
"cest_2104800","48.0","21.048.00","19","Outros aparelhos eletrotérmicos de uso doméstico - Cafeteiras","85167100"
"cest_2104900","49.0","21.049.00","19","Outros aparelhos eletrotérmicos de uso doméstico - Torradeiras","85167200"
"cest_2105000","50.0","21.050.00","19","Outros aparelhos eletrotérmicos de uso doméstico","851679"
"cest_2105100","51.0","21.051.00","19","Partes das chaleiras, ferros, fornos e outros aparelhos eletrotérmicos da posição 85.16, descritos nos CEST 21.043.00, 21.044.00, 21.045.00, 21.046.00, 21.047.00, 21.048.00, 21.049.00 e 21.050.00","85169000"
"cest_2105200","52.0","21.052.00","19","Aparelhos telefônicos por fio com unidade auscultador - microfone sem fio","85171100"
"cest_2105300","53.0","21.053.00","19","Telefones para redes celulares, exceto por satélite, os de uso automotivo e os classificados no CEST 21.053.01","8517123"
"cest_2105301","53.1","21.053.01","19","Telefones para redes celulares portáteis, exceto por satélite","85171231"
"cest_2105400","54.0","21.054.00","19","Outros telefones para outras redes sem fio, exceto para redes de celulares e os de uso automotivo","851712"
"cest_2105500","55.0","21.055.00","19","Outros aparelhos telefônicos não combinados com outros aparelhos","85171891"
"cest_2105501","55.1","21.055.01","19","Outros aparelhos telefônicos","85171899"
"cest_2105600","56.0","21.056.00","19","Aparelhos para transmissão ou recepção de voz, imagem ou outros dados em rede com fio, exceto os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53","8517625"
"cest_2105700","57.0","21.057.00","19","Microfones e seus suportes; alto-falantes, mesmo montados nos seus receptáculos, fones de ouvido (auscultadores), mesmo combinados com microfone e conjuntos ou sortidos constituídos por um microfone e um ou mais alto-falantes, amplificadores elétricos de audiofrequência, aparelhos elétricos de amplificação de som; suas partes e acessórios; exceto os de uso automotivo","8518"
"cest_2105800","58.0","21.058.00","19","Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo","8519,8522,85271"
"cest_2105900","59.0","21.059.00","19","Outros aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo","85198190"
"cest_2106000","60.0","21.060.00","19","Gravador-reprodutor e editor de imagem e som, em discos, por meio magnético, óptico ou optomagnético, exceto de uso automotivo","85219010"
"cest_2106100","61.0","21.061.00","19","Outros aparelhos videofônicos de gravação ou reprodução, mesmo incorporando um receptor de sinais videofônicos, exceto os de uso automotivo","85219090"
"cest_2106200","62.0","21.062.00","19","Cartões de memória (""memory cards"")","85235110"
"cest_2106300","63.0","21.063.00","19","Cartões inteligentes (""smart cards"")","85235200"
"cest_2106400","64.0","21.064.00","19","Cartões inteligentes (""sim cards"")","85235200"
"cest_2106500","65.0","21.065.00","19","Câmeras fotográficas digitais e câmeras de vídeo e suas partes","8525802"
"cest_2106600","66.0","21.066.00","19","Outros aparelhos receptores para radiodifusão, mesmo combinados num invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, inclusive caixa acústica para Home Theaters classificados na posição 8518","85279"
"cest_2106700","67.0","21.067.00","19","Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos","85284929,85285920,852869"
"cest_2106701","67.1","21.067.01","19","Projetores capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina","85286200"
"cest_2106800","68.0","21.068.00","19","Outros monitores capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina, policromáticos","85285220"
"cest_2106900","69.0","21.069.00","19","Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de CRT (tubo de raios catódicos)","85287"
"cest_2107000","70.0","21.070.00","19","Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de LCD (Display de Cristal Líquido)","85287"
"cest_2107100","71.0","21.071.00","19","Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de Plasma","85287"
"cest_2107200","72.0","21.072.00","19","Outros aparelhos receptores de televisão não dotados de monitores ou display de vídeo","85287"
"cest_2107300","73.0","21.073.00","19","Outros aparelhos receptores de televisão não relacionados nos CEST 21.069.00, 21.070.00, 21.071.00 e 21.072.00","85287"
"cest_2107400","74.0","21.074.00","19","Câmeras fotográficas dos tipos utilizadas para preparação de clichês ou cilindros de impressão","900659"
"cest_2107500","75.0","21.075.00","19","Câmeras fotográficas para filmes de revelação e copiagem instantâneas","90064000"
"cest_2107600","76.0","21.076.00","19","Aparelhos de diatermia","90189050"
"cest_2107700","77.0","21.077.00","19","Aparelhos de massagem","90191000"
"cest_2107800","78.0","21.078.00","19","Reguladores de voltagem eletrônicos","90328911"
"cest_2107900","79.0","21.079.00","19","Consoles e máquinas de jogos de vídeo, exceto os classificados na subposição 9504.30","95045000"
"cest_2108000","80.0","21.080.00","19","Multiplexadores e concentradores","8517621"
"cest_2108100","81.0","21.081.00","19","Centrais automáticas privadas, de capacidade inferior ou igual a 25 ramais","85176222"
"cest_2108200","82.0","21.082.00","19","Outros aparelhos para comutação","85176239"
"cest_2108300","83.0","21.083.00","19","Roteadores digitais, em redes com ou sem fio","8517624"
"cest_2108400","84.0","21.084.00","19","Aparelhos emissores com receptor incorporado de sistema troncalizado (“trunking”), de tecnologia celular","85176262"
"cest_2108500","85.0","21.085.00","19","Outros aparelhos de recepção, conversão e transmissão ou regeneração de voz, imagens ou outros dados, incluindo os aparelhos de comutação e roteamento","8517629"
"cest_2108600","86.0","21.086.00","19","Antenas próprias para telefones celulares portáteis, exceto as telescópicas","85177021"
"cest_2108700","87.0","21.087.00","19","Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes","821490,8510"
"cest_2108800","88.0","21.088.00","19","Ventiladores, exceto os de uso agrícola","84145"
"cest_2108900","89.0","21.089.00","19","Ventiladores de uso agrícola","84145990"
"cest_2109000","90.0","21.090.00","19","Coifas com dimensão horizontal máxima não superior a 120 cm","84146000"
"cest_2109100","91.0","21.091.00","19","Partes de ventiladores ou coifas aspirantes","84149020"
"cest_2109200","92.0","21.092.00","19","Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente","841510,84158"
"cest_2109300","93.0","21.093.00","19","Aparelhos de ar-condicionado tipo Split System (sistema com elementos separados) com unidade externa e interna","84151011"
"cest_2109400","94.0","21.094.00","19","Aparelhos de ar-condicionado com capacidade inferior ou igual a 30.000 frigorias/hora","84151019"
"cest_2109500","95.0","21.095.00","19","Aparelhos de ar-condicionado com capacidade acima de 30.000 frigorias/hora","84151090"
"cest_2109600","96.0","21.096.00","19","Unidades evaporadoras (internas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora","84159010"
"cest_2109700","97.0","21.097.00","19","Unidades condensadoras (externas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora","84159020"
"cest_2109800","98.0","21.098.00","19","Aparelhos elétricos para filtrar ou depurar água (purificadores de água refrigerados), exceto os itens classificados no CEST 21.098.01","84212100"
"cest_2109801","98.1","21.098.01","19","Outros aparelhos elétricos para filtrar ou depurar água","84212100"
"cest_2109900","99.0","21.099.00","19","Lavadora de alta pressão e suas partes","84243010,84243090,84249090"
"cest_2110000","100.0","21.100.00","19","Furadeiras elétricas","84672100"
"cest_2110100","101.0","21.101.00","19","Aparelhos elétricos para aquecimento de ambientes","85162"
"cest_2110200","102.0","21.102.00","19","Secadores de cabelo","85163100"
"cest_2110300","103.0","21.103.00","19","Outros aparelhos para arranjos do cabelo","85163200"
"cest_2110400","104.0","21.104.00","19","Aparelhos receptores para radiodifusão, mesmo combinados num mesmo invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, exceto os classificados na posição 8527.1, 8527.2 e 8527.9 que sejam de uso automotivo","8527"
"cest_2110500","105.0","21.105.00","19","Climatizadores de ar","84796000"
"cest_2110600","106.0","21.106.00","19","Outras partes para máquinas e aparelhos de ar-condicionado que contenham um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluindo as máquinas e aparelhos em que a umidade não seja regulável separadamente","84159090"
"cest_2110700","107.0","21.107.00","19","Câmeras de televisão e suas partes","85258019"
"cest_2110800","108.0","21.108.00","19","Balanças de uso doméstico","84231000"
