id,code,name,ncms
nbm_8438400000,8438.40.0000,"MAQUINAS/APARELHO,P/INDUSTRIA CERVEJEIRA",84384000
nbm_8438500000,8438.50.0000,"MAQUINAS/APARELHOS,P/PREPARACAO DE CARNES",84385000
nbm_8438600000,8438.60.0000,"MAQUINAS/APARELHOS,P/PREPAR.DE FRUTAS/PRODS.AGRICOLAS",84386000
nbm_8438800100,8438.80.0100,MAQUINAS/APARS.P/PREPAR.DE PEIXES/CRUSTACEOS/MOLUSCOS,"84388020,84388090"
nbm_8438809900,8438.80.9900,OUTS.MAQS/APARS.P/PREPARAR/FABRICAR ALIMENTOS/BEBIDAS,"84388010,84388090"
nbm_8438900000,8438.90.0000,PARTES DE MAQS/APARS.P/PREPARAR/FABRICAR ALIMENTOS/ETC.,84389000
nbm_8439100100,8439.10.0100,"MAQS/APARS.P/TRATAM.DA MATERIA-PRIMA,P/FABR.DA PASTA",84391010
nbm_8439100200,8439.10.0200,CRIVOS/CLASSIFICADOR-DEPURADOR DA PASTA DE CELULOSE,84391020
nbm_8439100300,8439.10.0300,REFINADORAS P/FABR.PASTA DE MATERIA FIBROSA CELULOSICA,84391030
nbm_8439109900,8439.10.9900,OUTS.MAQS/APARS.P/FABR.DE PASTA DE MATERIA CELULOSICA,"84391020,84391090"
nbm_8439200100,8439.20.0100,"MAQUINAS CONTINUAS,DE MESA PLANA,P/FABR.DE PAPEL/CARTAO",84392000
nbm_8439209900,8439.20.9900,"OUTS.MAQUINAS/APARELHOS,P/FABRICACAO DE PAPEL/CARTAO",84392000
nbm_8439300100,8439.30.0100,"BOBINADORAS-ESTICADORAS,P/ACABAMENTO DE PAPEL/CARTAO",84393010
nbm_8439300200,8439.30.0200,MAQUINAS P/IMPREGNAR PAPEL OU CARTAO,84393020
nbm_8439300300,8439.30.0300,MAQUINAS P/FABR.DE PAPEL/CARTOLINA/CARTAO ONDULADO,84393030
nbm_8439309900,8439.30.9900,"OUTS.MAQUINAS/APARELHOS,P/ACABAMENTO DE PAPEL/CARTAO",84393090
nbm_8439910000,8439.91.0000,PARTES DE MAQS/APARS.P/FABR.PASTA DE MATERIA CELULOSICA,84399100
nbm_8439990000,8439.99.0000,PARTES DE MAQS/APARS.P/ACABAMENTO DE PAPEL/CARTAO,84399900
nbm_8440100100,8440.10.0100,MAQUINAS P/COSTURAR CADERNOS,"84401011,84401019"
nbm_8440109900,8440.10.9900,"OUTS.MAQUINAS/APARELHOS,P/BROCHURA/ENCADERNACAO",84401090
nbm_8440900000,8440.90.0000,"PARTES DE MAQUINAS/APARELHOS,P/BROCHURA/ENCADERNACAO",84409000
nbm_8441100000,8441.10.0000,CORTADEIRAS P/PAPEL/CARTAO/ETC.,"84411010,84411090"
nbm_8441200000,8441.20.0000,MAQUINAS P/FABRICACAO DE SACOS OU ENVELOPES DE PAPEL,84412000
nbm_8441300100,8441.30.0100,MAQUINAS DE DOBRAR OU COLAR CAIXAS DE PAPEL,84413010
nbm_8441309900,8441.30.9900,MAQUINAS P/FABRICACAO DE CAIXAS/TUBOS/ETC.DE PAPEL,84413090
nbm_8441400000,8441.40.0000,MAQUINAS P/MOLDAR ARTIGOS DE PASTA DE PAPEL/PAPEL/ETC.,84414000
nbm_8441800100,8441.80.0100,MAQUINAS DE GRAMPEAR CAIXAS/ARTEFATOS DE PAPEL/ETC.,84418000
nbm_8441800200,8441.80.0200,MAQUINAS DE PERFURAR/PICOTAR/SERRILHAR PAPEL/CARTAO,84418000
nbm_8441809900,8441.80.9900,OUTS.MAQS/APARS.P/TRAB.DA PASTA DE PAPEL/PAPEL/CARTAO,84418000
nbm_8441900000,8441.90.0000,PARTES DE MAQS/APARS.P/TRAB.DA PASTA DE PAPEL/PAPEL/ETC,84419000
nbm_8442100000,8442.10.0000,MAQS.DE COMPOR CARACTER TIPOGRAFICO POR PROC.FOTOGRAF.,84421000
nbm_8442200100,8442.20.0100,"MAQS/APAQRS.P/COMPOR CARACTERES,INTERTIPO/LINOTIPO/ETC.",84422000
nbm_8442209900,8442.20.9900,OUTS.MAQUINAS/APARELHOS/MATERIAL P/COMPOR CARACTERES,84422000
nbm_8442300000,8442.30.0000,MAQS/APARS/MATERIAL P/PREPAR/FABR.DE CLICHE/BLOCO/ETC.,84423000
nbm_8442400000,8442.40.0000,PARTES DE MAQUINAS/APARELHOS/ETC.P/COMPOR CARACTERES/,"84424010,84424020,84424030"
nbm_8442500101,8442.50.0101,"CHAPAS/CILINDROS P/MAQS.DE ESTAMPARIA,GRAVADO EM RELEVO",84425000
nbm_8442500199,8442.50.0199,"QQ.OUT.CHAPA/CILINDRO/CLICHE,GRAVADO,P/IMPRESSAO",84425000
nbm_8442500200,8442.50.0200,"CHAPAS PREPARADAS,P/IMPRESSAO,EXC.GRAVADADAS EM RELEVO/",84425000
nbm_8442509900,8442.50.9900,"OUTS.ELEMENTOS PREPARADOS,DE IMPRESSAO,EXC.GRAVADOS",84425000
nbm_8443110000,8443.11.0000,"MAQS/APARS.DE IMPRESSAO,OFFSET,ALIMENTADOS POR BOBINAS","84431110,84431190"
nbm_8443120100,8443.12.0100,"DUPLICADORES P/ESCRITORIO,""OFFSET"",POR FLS<=22X36CM",84431200
nbm_8443129900,8443.12.9900,"OUTS.MAQS/APARS.DE IMPRESSAO,""OFFSET"",POR FLS<=22X36CM",84431200
nbm_8443190000,8443.19.0000,"OUTS.MAQUINAS/APARELHOS,DE IMPRESSAO POR OFFSET","84431910,84431990"
nbm_8443210000,8443.21.0000,"MAQS/APARS.DE IMPRESSAO,TIPOGRAF.ALIMENTADOS POR BOBINA",84432100
nbm_8443290000,8443.29.0000,"OUTS.MAQUINAS/APARELHOS,DE IMPRESSAO,TIPOGRAFICOS",84432900
nbm_8443300000,8443.30.0000,"MAQUINAS/APARELHOS,DE IMPRESSAO,FLEXOGRAFICOS",84433000
nbm_8443400100,8443.40.0100,"MAQUINAS ROTATIVAS,P/ROTOGRAVURA","84434010,84434090"
nbm_8443409900,8443.40.9900,"OUTS.MAQUINAS E APARELHOS,DE IMPRESSAO,HELIOGRAFICOS","84434010,84434090"
nbm_8443500200,8443.50.0200,MAQUINAS P/IMPRESSAO SERIGRAFICA,84435910
nbm_8443509900,8443.50.9900,"OUTS.MAQUINAS/APARELHOS,DE IMPRESSAO","84435100,84435990"
nbm_8443600100,8443.60.0100,DOBRADORES - MAQS.AUXILIARES DE IMPRESSAO,84436010
nbm_8443600200,8443.60.0200,COLADORES/ENGOMADORES - MAQS.AUXILIARES DE IMPRESSAO,84436090
nbm_8443600300,8443.60.0300,NUMERADORES AUTOMATICOS - MAQS.AUXILIARES DE IMPRESSAO,84436020
nbm_8443609900,8443.60.9900,OUTS.MAQUINAS AUXILIARES DE IMPRESSAO,84436090
nbm_8443900000,8443.90.0000,"PARTES DE MAQS/APARS/MAQUINAS AUXILIARES,DE IMPRESSAO","84439010,84439090"
nbm_8444000100,8444.00.0100,MAQUINAS P/EXTRUSAO DE MATERIA TEXTIL SINTETICA/ARTIF.,84440010
nbm_8444000201,8444.00.0201,MAQS/APARS.P/CORTE/RUTURA DE FIBRA TEXTIL SINTETICA/ETC,84440020
nbm_8444000299,8444.00.0299,QQ.OUT.MAQ/APAR.P/FABR.DE FIO DE MATERIA TEXTIL SINTET/,84440090
nbm_8445110000,8445.11.0000,CARDAS P/PREPARACAO DE MATERIA TEXTIL,"84451110,84451120,84451190"
nbm_8445120000,8445.12.0000,PENTEADORAS P/MATERIA TEXTIL,84451200
nbm_8445130000,8445.13.0000,BANCAS P/ESTIRAMENTO DE MATERIA TEXTIL,"84451310,84451390"
nbm_8445190100,8445.19.0100,"MAQUINAS/APARELHOS,P/PREPARACAO DA SEDA",84451910
nbm_8445190201,8445.19.0201,MAQS/APARS.P/RECUPERAR CORDAS/ETC.EM FIBRAS P/CARDAGEM,84451921
nbm_8445190202,8445.19.0202,"DESCAROCADEIRAS E DESLINTADEIRAS,DE ALGODAO",84451922
nbm_8445190203,8445.19.0203,"MAQUINAS/APARELHOS,P/PREPARACAO DE OUT.FIBRA VEGETAL",84451929
nbm_8445190204,8445.19.0204,"BATEDORES/ABRIDORES-BATEDORES,DE MATERIA TEXTIL",84451929
nbm_8445190205,8445.19.0205,MAQS/APARS.P/DESENGORDURAR/LAVAR/ETC.MATERIA TEXTIL,84451923
nbm_8445190206,8445.19.0206,"MAQUINAS/APARELHOS,P/CARBONIZAR A LA",84451926
nbm_8445190207,8445.19.0207,ABRIDORES DE FARDOS/CARREGADORES AUTOMATICOS,84451929
nbm_8445190208,8445.19.0208,ABRIDORES DE FIBRAS OU DIABOS,"84451924,84451925,84451929"
nbm_8445190299,8445.19.0299,"QQ.OUT.MAQUINA/APARELHO,P/PREPARACAO DE MATERIA TEXTIL","84451927,84451929"
nbm_8445200100,8445.20.0100,"ESPATELADEIRAS/SACUDIDEIRAS,P/FIACAO DE MATERIA TEXTIL","84452030,84452070,84452080,84452090"
nbm_8445200200,8445.20.0200,FILATORIO INTERMITENTE/ETC.P/FIACAO DE MATERIA TEXTIL,84452010
nbm_8445200300,8445.20.0300,PASSADEIRAS P/FIACAO DE MATERIA TEXTIL,"84452030,84452070,84452080,84452090"
nbm_8445200400,8445.20.0400,MACAROQUEIRAS P/FIACAO DE MATERIA TEXTIL,"84452030,84452070,84452080,84452090"
nbm_8445200500,8445.20.0500,FIADEIRAS DE MATERIA TEXTIL,"84452030,84452040,84452070,84452080,84452090"
nbm_8445200600,8445.20.0600,"MAQUINAS ""TOW-TO-YARN"" P/FIACAO DE FIBRA TEXTIL SINTET/",84452020
nbm_8445209900,8445.20.9900,OUTS.MAQUINAS P/FIACAO DE MATERIA TEXTIL,"84452030,84452070,84452080,84452090"
nbm_8445300100,8445.30.0100,RETORCEDEIRAS P/MATERIA TEXTIL,84453010
nbm_8445300200,8445.30.0200,MAQUINAS P/FABRICACAO DE BARBANTES/CORDOES/SEMELHS.,84453090
nbm_8445309900,8445.30.9900,"OUTS.MAQUINAS P/DOBRAGEM/TORCAO,DE MATERIA TEXTIL",84453090
nbm_8445400101,8445.40.0101,"BOBINADEIRAS AUTOMATS.C/ATADOR ""SPLICER"",P/MATER.TEXTIL",84454018
nbm_8445400199,8445.40.0199,"QQ.OUT.BOBINADEIRA AUTOMATICA,P/MATERIA TEXTIL","84454012,84454018,84454019"
nbm_8445400200,8445.40.0200,"BOBINADEIRA DE MATERIA TEXTIL,N/AUTOMATICA","84454021,84454029"
nbm_8445400301,8445.40.0301,"ESPULADEIRAS DE MATERIA TEXTIL,AUTOMATICA",84454011
nbm_8445400399,8445.40.0399,"QQ.OUT.ESPULADEIRA DE MATERIA TEXTIL,N/AUTOMATICA",84454090
nbm_8445400400,8445.40.0400,MEADEIRAS DE MATERIA TEXTIL,"84454031,84454039"
nbm_8445409900,8445.40.9900,"OUTS.MAQUINAS DE BOBINAR/DE DOBAR,P/MATERIA TEXTIL","84454040,84454090"
nbm_8445900100,8445.90.0100,URDIDEIRAS DE MATERIA TEXTIL,84459010
nbm_8445900200,8445.90.0200,ENGOMADEIRAS DE FIO TEXTIL,84459090
nbm_8445900300,8445.90.0300,"PASSADEIRAS P/LICO/PENTE,DE MATERIA TEXTIL",84459020
nbm_8445900400,8445.90.0400,"MAQUINAS P/ATAR URDIDURA DE MATERIA TEXTIL,AUTOMATICA",84459030
nbm_8445900500,8445.90.0500,"MAQUINAS P/COLOCAR LAMELA DE MATERIA TEXTIL,AUTOMATICA",84459040
nbm_8445909900,8445.90.9900,OUTS.MAQS/APARS.P/FABRICAO/PREPAR.DE MATERIA TEXTIL,"84459030,84459090"
nbm_8446100100,8446.10.0100,"TEARES P/TECIDO TUBULAR,L<=30CM","84461010,84461090"
nbm_8446109900,8446.10.9900,"OUTS.TEARES P/TECIDO,L<=30CM,EXC.TUBULAR","84461010,84461090"
nbm_8446210100,8446.21.0100,"TEARES P/TECIDO TUBULAR,L>30CM,C/LANCADEIRA,MOTOR",84462100
nbm_8446219900,8446.21.9900,"OUTS.TEARES P/TECIDO N/TUBUL.L>30CM,C/LANCADEIRA,MOTOR",84462100
nbm_8446290100,8446.29.0100,"TEARES P/TECIDO TUBULAR,L>30CM,C/LANCADEIRA",84462900
nbm_8446299900,8446.29.9900,"OUTS.TEARES P/TECIDO N/TUBULAR,L>30CM,C/LANCADEIRA",84462900
nbm_8446300100,8446.30.0100,"TEARES P/TECIDO TUBULAR,L>30CM,S/LANCADEIRA",84463090
nbm_8446309901,8446.30.9901,"TEARES A JATO AR,P/TECIDO N/TUBULAR,L>30CM,S/LANCADEIRA",84463010
nbm_8446309902,8446.30.9902,"TEARES A JATO AGUA,P/TECIDO N/TUBUL.L>30CM,S/LANCADEIRA",84463020
nbm_8446309903,8446.30.9903,"TEARES DE PROJETIL,P/TECIDO N/TUBUL.L>30CM,S/LANCADEIRA",84463030
nbm_8446309904,8446.30.9904,"TEARES DE PINCAS,P/TECIDO N/TUBULAR.L>30CM,S/LANCADEIRA","84463041,84463042,84463049"
nbm_8446309999,8446.30.9999,"QQ.OUT.TEAR,S/LANCADEIRA,P/TECIDO N/TUBULAR,L>30CM",84463090
nbm_8447110000,8447.11.0000,"TEARES CIRCULARES,P/FABR.DE MALHAS,DIAM.CILINDRO<=165MM",84471100
nbm_8447120000,8447.12.0000,"TEARES CIRCULARES,P/FABR.DE MALHAS,DIAM.CILINDRO>165MM",84471200
nbm_8447200101,8447.20.0101,"TEARES RETILINEOS,P/TRICOTAR MALHAS,MANUAIS",84472010
nbm_8447200102,8447.20.0102,"TEARES RETILINEOS,P/TRICOTAR MALHAS,MOTORIZADOS",84472029
nbm_8447200103,8447.20.0103,"TEARES RETILIN.C/AGULHA FLAPE,P/FABR.MEIA,TIPO ""COTTON""",84472029
nbm_8447200104,8447.20.0104,"TEARES RETILINEOS,C/AGULHA FLAPE,P/FABR.DE ""JERSEY""",84472029
nbm_8447200105,8447.20.0105,"TEARES RETILINEOS,""RASCHELL"",P/FABR.DE TECIDO DE MALHA",84472021
nbm_8447200199,8447.20.0199,"QQ.OUT.TEAR RETILINEO,P/FABRICACAO DE MALHA","84472010,84472029"
nbm_8447200200,8447.20.0200,"MAQUINAS DE COSTURA,POR ENTRELACAMENTO,PARA MALHAS",84472030
nbm_8447900100,8447.90.0100,"MAQUINAS P/BORDADO,AUTOMATICAS",84479020
nbm_8447900200,8447.90.0200,"MAQUINAS RETILINEAS,P/FABR.DE CORTINADOS/FILO/REDE/ETC.","84479010,84479090"
nbm_8447909900,8447.90.9900,MAQUINAS P/FABR.DE TULES/RENDAS/PASSAMANARIAS/ETC.,"84479010,84479090"
nbm_8448110100,8448.11.0100,"RATIERAS (MAQUINETAS) PARA LICOS,P/CARTOES",84481110
nbm_8448110200,8448.11.0200,"MECANISMO ""JACQUARD"",PARA CARTOES",84481120
nbm_8448119900,8448.11.9900,"MAQUINAS P/ENLACAR CARTAO,REDUTOR/ETC.DE CARTAO",84481190
nbm_8448190100,8448.19.0100,"MAQS/APARS.AUXILIARES,P/MAQUINAS DE TRICOTAR,MANUAIS",84481900
nbm_8448190201,8448.19.0201,"MECANISMO TROCA-LANCADEIRAS,PARA TEARES",84481900
nbm_8448190202,8448.19.0202,MECANISMO TROCA-ESPULAS PARA TEARES,84481900
nbm_8448190203,8448.19.0203,"MAQUINAS P/ATAR FIOS,AUTOMATICAS",84481900
nbm_8448190299,8448.19.0299,"QQ.OUT.MAQUINA/APARELHO,AUXILIAR,P/TEARES",84481900
nbm_8448199900,8448.19.9900,"OUTS.MAQS/APARS.AUXILIARES,P/MAQS.TRAB.MATERIA TEXTIL",84481900
nbm_8448200100,8448.20.0100,FIEIRA P/MAQUINAS DE EXTRUDAR MATERIA TEXTIL,84482010
nbm_8448200200,8448.20.0200,PARTES/ACESS.DE MAQUINAS P/EXTRUDAR MATERIA TEXTIL,84482020
nbm_8448200300,8448.20.0300,PARTES/ACESS.DE MAQUINAS P/CORTAR FIBRA TEXTIL SINTET/,84482030
nbm_8448209900,8448.20.9900,PARTES/ACESS.DE MAQUINAS P/ESTIRAR/ETC.MATERIA TEXTIL,84482090
nbm_8448310000,8448.31.0000,GUARNICOES DE CARDAS P/PREPARAR MATERIA TEXTIL,84483100
nbm_8448320100,8448.32.0100,PARTES/ACESS.DE MAQUINAS P/PREPARACAO DA SEDA,84483240
nbm_8448329901,8448.32.9901,PARTES/ACESS.DE MAQS/APARS.P/RECUP.CORDA/ETC.P/CARDAGEM,84483290
nbm_8448329902,8448.32.9902,PARTES/ACESS.DE DESCAROCADEIRAS/ETC.DE ALGODAO,84483290
nbm_8448329903,8448.32.9903,PARTES/ACESS.DE MAQS/APARS.P/PREPAR.DE OUT.FIBRA VEGET.,84483290
nbm_8448329904,8448.32.9904,PARTES/ACESS.DE BATEDORES/ETC.DE MATERIA TEXTIL,84483290
nbm_8448329905,8448.32.9905,PARTES/ACESS.DE MAQS/APARS.P/LAVAR/ETC.MATERIA TEXTIL,84483290
nbm_8448329906,8448.32.9906,"PARTES/ACESS.DE MAQUINAS/APARELHOS,P/CARBONIZAR LA",84483250
nbm_8448329907,8448.32.9907,"PARTES/ACESS.DE CARDAS,EXC.GUARNICOES DE CARDAS","84483211,84483219"
nbm_8448329908,8448.32.9908,PARTES/ACESS.DE PENTEADORAS DE MATERIA TEXTIL,84483220
nbm_8448329999,8448.32.9999,QQ.OUT.PARTE/ACESS.DE MAQS.P/PREPAR.DE MATERIA TEXTIL,"84483230,84483290"
nbm_8448330000,8448.33.0000,FUSOS/ALETAS/ETC.DE MAQS/APARS.P/PREPAR.MATERIA TEXTIL,"84483310,84483390"
nbm_8448390101,8448.39.0101,PARTES/ACESS.DE ESPATELADEIRAS/ETC.DE MATERIA TEXTIL,84483919
nbm_8448390102,8448.39.0102,PARTES/ACESS.DE FILATORIOS INTERMIT.DE MATERIA TEXTIL,84483911
nbm_8448390103,8448.39.0103,PARTES/ACESS.DE PASSADEIRAS DE MATERIA TEXTIL,84483919
nbm_8448390104,8448.39.0104,PARTES/ACESS.DE MACAROQUEIRAS DE MATERIA TEXTIL,84483919
nbm_8448390105,8448.39.0105,PARTES/ACESS.DE FIADEIRAS DE MATERIA TEXTIL,84483919
nbm_8448390106,8448.39.0106,"PARTES/ACESS.DE MAQS.""TOW-TO-YARN"" P/FIACAO DE FIBRAS",84483912
nbm_8448390199,8448.39.0199,QQ.OUT.PARTE/ACESS.DE MAQS.P/FIACAO/ETC.DE MATERIA TEXT,"84483917,84483919"
nbm_8448390201,8448.39.0201,PARTES/ACESS.DE BOBINADORES AUTOMAT.DE MATERIA TEXTIL,"84483922,84483923"
nbm_8448390202,8448.39.0202,PARTES/ACESS.DE BOBINADORES N/AUTOMAT.DE MATERIA TEXTIL,84483929
nbm_8448390203,8448.39.0203,PARTES/ACESS.DE ESPULADEIRAS DE MATERIA TEXTIL,84483921
nbm_8448390204,8448.39.0204,PARTES/ACESS.DE MEADEIRAS DE MATERIA TEXTIL,84483929
nbm_8448390299,8448.39.0299,QQ.OUT.PARTE/ACESS.DE MAQS.P/BOBINAR/ETC.MATERIA TEXTIL,84483929
nbm_8448399901,8448.39.9901,PARTES/ACESS.DE URDIDEIRAS DE MATERIA TEXTIL,84483991
nbm_8448399902,8448.39.9902,PARTES/ACESS.DE ENGOMADEIRAS DE FIO TEXTIL,84483999
nbm_8448399999,8448.39.9999,QQ.OUT.PARTE/ACESS.DE MAQS.AUXIL.P/PREPAR.MATERIA TEXT.,"84483992,84483999"
nbm_8448410100,8448.41.0100,"LANCADEIRA DE MADEIRA,P/TEAR AUTOMATICO-TROCA-ESPULA",84484100
nbm_8448410200,8448.41.0200,"LANCADEIRA DE MADEIRA,P/TEAR AUTOMATICO-TROCA-LANCADEIR",84484100
nbm_8448419900,8448.41.9900,OUTS.LANCADEIRAS DE TEARES PARA TECIDOS,84484100
nbm_8448420000,8448.42.0000,"PENTES/LICOS/QUADROS DE LICOS,DE TEARES P/TECIDOS",84484200
nbm_8448490100,8448.49.0100,"COLETORES DE RESIDUOS,DE TEARES P/TECIDOS",84484990
nbm_8448490200,8448.49.0200,PARTES/ACESS.DE MAQS/APARS.AUXILIAR.P/TEARES DE TECIDOS,84484910
nbm_8448499901,8448.49.9901,PARTES/ACESS.DE TEARES P/TECIDOS TUBULARES,84484990
nbm_8448499999,8448.49.9999,"QQ.OUT.PARTE/ACESS.DE TEARES,P/TECIDOS N/TUBULARES","84484920,84484990"
nbm_8448510101,8448.51.0101,"AGULHAS DE LINGUETA,""CHAPA"",P/MAQS.DE FABR.DE MALHAS/",84485100
nbm_8448510199,8448.51.0199,"QQ.OUT.AGULHA DE LINGUETA,P/MAQS.DE FABR.DE MALHA/MEIAS",84485100
nbm_8448510200,8448.51.0200,"AGULHAS P/USO NA FORMACAO DE MALHA,EXC.DE LINGUETA",84485100
nbm_8448519900,8448.51.9900,PLATINAS/OUTS.ARTIGOS UTILIZADOS NA FORMACAO DE MALHAS,84485100
nbm_8448590100,8448.59.0100,"PARTES/ACESS.DE TEARES CIRCULARES,P/MALHAS",84485910
nbm_8448590200,8448.59.0200,"PARTES/ACESS.DE MAQUINAS/APARELHOS,P/REMALHAR","84485929,84485940,84485990"
nbm_8448590300,8448.59.0300,"PARTES/ACESS.DE MAQUINAS P/TRICOTAR,MANUAL",84485921
nbm_8448590400,8448.59.0400,"PARTES/ACESS.DE MAQS.""RASCHELL"" P/FABR.TECIDO DE MALHA",84485922
nbm_8448590500,8448.59.0500,PARTES/ACESS.DE MAQS.P/FABR.DE RENDAS/BORDADOS/ETC.,"84485930,84485940"
nbm_8448599900,8448.59.9900,PARTES/ACESS.DE TEARES/MAQS/APARS.P/FABR.DE MALHAS/ETC.,"84485921,84485929,84485930,84485940,84485990"
nbm_8449000100,8449.00.0100,"MAQUINAS/APARELHOS,P/FABRICACAO/ACABAMENTO DE FELTRO",84490010
nbm_8449000200,8449.00.0200,"MAQUINAS/APARELHOS,P/FABRICACAO DE CHAPEU DE FELTRO",84490080
nbm_8449000300,8449.00.0300,FORMAS P/CHAPEUS DE FELTRO/ARTEFATOS DE USO SEMELHANTE,84490080
nbm_8449009000,8449.00.9000,PARTES DE MAQS/APARS.P/FABR/ACABAMENTO DE FELTROS/ETC.,"84490091,84490099"
nbm_8449009900,8449.00.9900,OUTS.MAQUINAS/APARS.P/FABR/ACABAMENTO DE FELTROS/ETC.,"84490020,84490080"
nbm_8450110100,8450.11.0100,"MAQUINAS DE LAVAR ROUPA,C<=10KG,AUTOMAT.USO DOMESTICO",84501100
nbm_8450119900,8450.11.9900,"MAQUINAS DE LAVAR ROUPA,C<=10KG,AUTOMAT.USO INDUSTRIAL",84501100
nbm_8450120100,8450.12.0100,"MAQS.DE LAVAR ROUPA,C<=10KG,SECAD.CENTRIF.USO DOMESTICO",84501200
nbm_8450129900,8450.12.9900,"MAQS.DE LAVAR ROUPA,C<=10KG,SECAD.CENTRIF.USO INDAL.",84501200
nbm_8450190100,8450.19.0100,"OUTS.MAQUINAS DE LAVAR ROUPA,CAP<=10KG,USO DOMESTICO",84501900
nbm_8450199900,8450.19.9900,"OUTS.MAQUINAS DE LAVAR ROUPA,CAP<=10KG,P/OUT.USO",84501900
nbm_8450200000,8450.20.0000,"MAQUINAS DE LAVAR ROUPA,C> 10KG","84502010,84502090"
nbm_8450900000,8450.90.0000,PARTES DE MAQUINAS DE LAVAR ROUPA,"84509010,84509090"
nbm_8451100000,8451.10.0000,"MAQUINAS DE LAVAR ROUPA/ETC.A SECO,ETC.",84511000
nbm_8451210100,8451.21.0100,"MAQUINAS DE SECAR ROUPA,CAP<=10KG,USO DOMESTICO",84512100
nbm_8451219900,8451.21.9900,"MAQUINAS DE SECAR ROUPA,CAP<=10KG,EXC.USO DOMESTICO",84512100
nbm_8451290000,8451.29.0000,"MAQUINAS DE SECAR ROUPA,CAP>10KG",84512900
nbm_8451300000,8451.30.0000,"MAQUINAS E PRENSAS,PARA PASSAR ROUPAS","84513010,84513091,84513099"
nbm_8451400100,8451.40.0100,MAQUINAS DE LAVAR MATERIA TEXTIL,84514010
nbm_8451400200,8451.40.0200,"MAQUINAS DE BRANQUEAR/TINGIR,FIOS OU TECIDOS","84514021,84514029"
nbm_8451409900,8451.40.9900,OUTS.MAQS.P/LAVAR/BRANQUEAR/ETC.FIO/TECIDO/MATERIA TEXT,84514090
nbm_8451500000,8451.50.0000,MAQUINAS DE ENROLAR/DESENROLAR/DOBRAS/ETC.TECIDOS,"84515010,84515020,84515090"
nbm_8451800100,8451.80.0100,MAQUINAS DE MERCERIZAR FIOS,84518000
nbm_8451800200,8451.80.0200,MAQUINAS DE MERCERIZAR TECIDOS,84518000
nbm_8451800300,8451.80.0300,"MAQUINAS DE CARBONIZAR/CHAMUSCAR,FIOS/TECIDOS",84518000
nbm_8451800400,8451.80.0400,"ALARGADORAS OU RAMAS,P/MATERIA TEXTIL",84518000
nbm_8451800500,8451.80.0500,TOSADORAS DE MATERIA TEXTIL,84518000
nbm_8451809901,8451.80.9901,"OUTS.MAQUINAS/APARELHOS,P/TRAB.TECIDOS,USO DOMESTICO",84518000
nbm_8451809999,8451.80.9999,"QQ.OUT.MAQUINA/APARELHO,P/TRABALHAR TECIDO,EXC.DOMEST.",84518000
nbm_8451900101,8451.90.0101,"PARTES DE MAQUINAS DE SECAR,DE USO DOMESTICO",84519010
nbm_8451900199,8451.90.0199,"QQ.OUT.PARTE DE MAQS/APARS.P/TRABALH.TECIDOS,DOMESTICAS",84519090
nbm_8451909900,8451.90.9900,OUTS.PARTES DE MAQS/APARS.P/TRABALHAR TECIDOS,84519090
nbm_8452100000,8452.10.0000,"MAQUINAS DE COSTURA,DE USO DOMESTICO",84521000
nbm_8452210100,8452.21.0100,MAQUINAS P/COSTURAR COUROS/PELES/ETC.AUTOMATICAS,84522110
nbm_8452210200,8452.21.0200,"MAQUINAS P/COSTURAR TECIDOS,AUTOMATICAS",84522120
nbm_8452219900,8452.21.9900,"MAQUINAS P/COSTURAR OUTS.MATERIAS,AUTOMATICAS",84522190
nbm_8452290100,8452.29.0100,MAQUINAS P/COSTURAR COUROS/PELES/ETC.N/AUTOMATICAS,84522910
nbm_8452290200,8452.29.0200,"MAQUINAS P/COSTURAR TECIDOS,N/AUTOMATICAS","84522921,84522922,84522923,84522929"
nbm_8452299900,8452.29.9900,"MAQUINAS P/COSTURAR OUTS.MATERIAS,N/AUTOMATICAS",84522990
nbm_8452300100,8452.30.0100,"AGULHAS P/MAQUINAS DE COSTURA,DE USO DOMESTICO",84523000
nbm_8452309900,8452.30.9900,"AGULHAS P/MAQUINAS DE COSTURA,EXC.USO DOMESTICO",84523000
nbm_8452400100,8452.40.0100,"MOVEIS/BASES/TAMPAS,P/MAQS.DE COSTURA,USO DOMESTICO",84524000
nbm_8452409900,8452.40.9900,"MOVEIS/BASES/TAMPAS,P/MAQS.DE COSTURA,EXC.USO DOMESTICO",84524000
nbm_8452900101,8452.90.0101,"LANCADEIRA P/MAQUINAS DE COSTURA,USO DOMESTICO",84529011
nbm_8452900199,8452.90.0199,"QQ.OUT.PARTE DE MAQUINAS DE COSTURA,USO DOMESTICO","84529011,84529019"
nbm_8452909901,8452.90.9901,"LANCADEIRA ROTATIVA P/MAQS.DE COSTURA,EXC.USO DOMESTICO",84529093
nbm_8452909999,8452.90.9999,"QQ.OUT.PARTE DE MAQS.DE COSTURA,EXC.USO DOMESTICO","84529091,84529092,84529099"
nbm_8453100100,8453.10.0100,MAQS/APARS.P/AMACIAR/BUFIAR/ESCOVAR/ETC.COUROS/PELES,84531090
nbm_8453100200,8453.10.0200,MAQS/APARS.P/DESCARNAR/DIVIDIR/PELAR/ETC.COUROS/PELES,"84531010,84531090"
