"id","code","name","account_type","reconcile","non_trade","name@fr","asset_model_ids","tax_ids","description","description@fr","name@ar","description@ar"
"pcg_6186","6186","Transfer of Profits from Joint Operations","expense","False","","Transfert de profits sur opérations faites en commun","","","Joint Operation Profit Transfer: share of partner's profit charged.","Transfert de profits sur opérations faites en commun (Part des bénéfices du partenaire mise en charge).","تحويل الأرباح على عمليات مشتركة","تحويل أرباح العمليات المشتركة: حصة الشريك المحملة"
"pcg_6188","6188","Other Operating Expenses from Previous Years","expense","False","","Autres charges d'exploitation des exercices antérieurs","","","Prior Year Other Operating Charges: sundry past expenses adjustment.","Autres charges d'exploitation des exercices antérieurs (Ajustement de diverses dépenses passées).","أعباء استغلال أخرى للدورات السابقة","أعباء استغلال أخرى للدورات السابقة: تسوية مصاريف سابقة متنوعة"
"pcg_61911","61911","Operating Allocations for Amortization of Preliminary Costs","expense","False","","Dotations d'exploitation aux amortissements des frais préliminaires","","","Annual cost for Frais Préliminaires (211).","Dotations d'exploitation aux amortissements des frais préliminaires.","مخصصات الاستغلال لإهلاكات المصاريف الأولية","التكلفة السنوية لإهلاكات المصاريف الأولية"
"pcg_61912","61912","Operating Allocations for Amortization of Charges to be Distributed","expense","False","","Dotations d'exploitation aux amortissements des charges à répartir","","","Annual cost for Charges à Répartir (212).","Dotations d'exploitation aux amortissements des charges à répartir.","مخصصات الاستغلال لإهلاكات الأعباء الواجب توزيعها","التكلفة السنوية لإهلاكات الأعباء الواجب توزيعها"
"pcg_61921","61921","Operating Allocations for Amortization of Assets in Research and Development","expense","False","","Dotations d'exploitation aux amortissements de l'immobilisation en recherche et développement","","","Annual cost for research assets (2210).","Dotations d'exploitation aux amortissements de l'immobilisation en recherche et développement.","مخصصات الاستغلال لإهلاكات تثبيتات البحث والتنمية","التكلفة السنوية لإهلاكات تثبيتات البحث والتنمية"
"pcg_61922","61922","Operating Allocations for Amortization of Patents, Trademarks, Rights and Similar Assets","expense","False","","Dotations d'exploitation aux amortissements des brevets, marques, droits et valeurs similaires","","","Annual cost for legal rights (2220).","Dotations d'exploitation aux amortissements des brevets, marques, droits et valeurs similaires.","مخصصات الاستغلال لإهلاكات براءات الاختراع، العلامات، الحقوق والقيم المماثلة","التكلفة السنوية لإهلاكات الحقوق القانونية (براءات، علامات)"
"pcg_61923","61923","Operating Allocations for Amortization of Commercial Funds","expense","False","","Dotations d'exploitation aux amortissements du fonds commercial","","","Annual cost for commercial goodwill (2230).","Dotations d'exploitation aux amortissements du fonds commercial.","مخصصات الاستغلال لإهلاكات الأصل التجاري","التكلفة السنوية لإهلاك الأصل التجاري"
"pcg_61928","61928","Operating Allocations for Amortization of Other Intangible Non-Current Assets","expense","False","","Dotations d'exploitation aux amortissements des autres immobilisations incorporelles","","","Annual cost for other intangible assets (2280).","Dotations d'exploitation aux amortissements des autres immobilisations incorporelles.","مخصصات الاستغلال لإهلاكات تثبيتات معنوية أخرى","التكلفة السنوية لإهلاكات تثبيتات معنوية أخرى"
"pcg_61931","61931","Operating Allocations for Depreciation of Land","expense","False","","Dotations d'exploitation aux amortissements des terrains","","","Annual cost for certain land (2314/2316).","Dotations d'exploitation aux amortissements des terrains.","مخصصات الاستغلال لإهلاكات الأراضي","التكلفة السنوية لإهلاكات أراض معينة (مثل أراضي المكامن والمهيأة)"
"pcg_61932","61932","Operating Allocations for Depreciation of Constructions","expense","False","","Dotations d'exploitation aux amortissements des constructions","","","Annual cost for buildings/structures (232X).","Dotations d'exploitation aux amortissements des constructions.","مخصصات الاستغلال لإهلاكات المنشآت","التكلفة السنوية لإهلاكات المباني/المنشآت"
"pcg_61933","61933","Operating Allocations for Depreciation of Technical Installations, Equipment and Tools","expense","False","","Dotations d'exploitation aux amortissements des installations techniques, matériel et outillage","","","Annual cost for industrial assets (233X).","Dotations d'exploitation aux amortissements des installations techniques, matériel et outillage.","مخصصات الاستغلال لإهلاكات المنشآت التقنية، المعدات والأدوات","التكلفة السنوية لإهلاكات التثبيتات الصناعية (المنشآت التقنية، المعدات)"
"pcg_61934","61934","Operating Allocations for Depreciation of Transport Equipment","expense","False","","Dotations d'exploitation aux amortissements du matériel de transport","","","Annual cost for transport assets (2340).","Dotations d'exploitation aux amortissements du matériel de transport.","مخصصات الاستغلال لإهلاكات معدات النقل","التكلفة السنوية لإهلاكات معدات النقل"
"pcg_61935","61935","Operating Allocations for Depreciation of Furniture, Office Equipment, Miscellaneous Amenities","expense","False","","Dotations d'exploitation aux amortissements des mobilier, matériel de bureau et aménagements divers","","","Annual cost for office assets (235X).","Dotations d'exploitation aux amortissements des mobilier, matériel de bureau et aménagements divers.","مخصصات الاستغلال لإهلاكات الأثاث، معدات المكاتب وتجهيزات متنوعة","التكلفة السنوية لإهلاكات أصول المكاتب (أثاث، معدات)"
"pcg_61938","61938","Operating Allocations for Depreciation of Other Tangible Non-Current Assets","expense","False","","Dotations d'exploitation aux amortissements des autres immobilisations corporelles","","","Annual cost for other tangible assets (2380).","Dotations d'exploitation aux amortissements des autres immobilisations corporelles.","مخصصات الاستغلال لإهلاكات تثبيتات عينية أخرى","التكلفة السنوية لإهلاكات تثبيتات عينية أخرى"
"pcg_61942","61942","Operating Allocations to Provisions for Depreciation of Intangible Non-Current Assets","expense","False","","Dotations d'exploitation aux provisions pour dépréciation des immobilisations incorporelles","","","Provision for intangible assets (292000).","Dotations d'exploitation aux provisions pour dépréciation des immobilisations incorporelles.","مخصصات الاستغلال لمؤونات تدني قيمة التثبيتات المعنوية","مخصص مؤونات تدني قيمة التثبيتات المعنوية"
"pcg_61943","61943","Operating Allocations to Provisions for Depreciation of Tangible Non-Current Assets","expense","False","","Dotations d'exploitation aux provisions pour dépréciation des immobilisations corporelles","","","Provision for tangible assets (293000).","Dotations d'exploitation aux provisions pour dépréciation des immobilisations corporelles.","مخصصات الاستغلال لمؤونات تدني قيمة التثبيتات العينية","مخصص مؤونات تدني قيمة التثبيتات العينية"
"pcg_61955","61955","Operating Allocations to Provisions for Long-Term Risks and Expenses","expense","False","","Dotations d'exploitation aux provisions pour risques et charges durables","","","Provision for long-term risks (15XX).","Dotations d'exploitation aux provisions pour risques et charges durables.","مخصصات الاستغلال لمؤونات المخاطر والأعباء الدائمة","مخصص مؤونات المخاطر والأعباء الدائمة"
"pcg_61957","61957","Operating Allocations to Provisions for Temporary Risks and Expenses","expense","False","","Dotations d'exploitation aux provisions pour risques et charges momentanés","","","Provision for short-term risks (45XX).","Dotations d'exploitation aux provisions pour risques et charges momentanés.","مخصصات الاستغلال لمؤونات المخاطر والأعباء المؤقتة","مخصص مؤونات المخاطر والأعباء المؤقتة"
"pcg_61961","61961","Operating Allocations to Provisions for Depreciation of Inventory","expense","False","","Dotations d'exploitation aux provisions pour dépréciation des stocks","","","Provision for stock value loss (391X).","Dotations d'exploitation aux provisions pour dépréciation des stocks.","مخصصات الاستغلال لمؤونات تدني قيمة المخزونات","مخصص مؤونات تدني قيمة المخزونات"
"pcg_61964","61964","Operating Allocations to Provisions for Depreciation of Receivables from Current Assets","expense","False","","Dotations d'exploitation aux provisions pour dépréciation des créances de l'actif circulant","","","Provision for doubtful accounts (394X).","Dotations d'exploitation aux provisions pour dépréciation des créances de l'actif circulant (Créances douteuses).","مخصصات الاستغلال لمؤونات تدني قيمة ديون الأصول المتداولة","مخصص مؤونات تدني قيمة الديون المشكوك فيها"
"pcg_61981","61981","Operating Allocations for Amortization or Depreciation from Previous Years","expense","False","","Dotations d'exploitation aux amortissements des exercices antérieurs","","","Correction of past amortization charge.","Dotations d'exploitation aux amortissements des exercices antérieurs (Correction de charge d'amortissement passée).","مخصصات الاستغلال لإهلاكات الدورات السابقة","تسوية أعباء إهلاكات سابقة"
"pcg_61984","61984","Operating Allocations to Provisions from Previous Years","expense","False","","Dotations d'exploitation aux provisions des exercices antérieurs","","","Correction of past provision charge.","Dotations d'exploitation aux provisions des exercices antérieurs (Correction de charge de provision passée).","مخصصات الاستغلال لمؤونات الدورات السابقة","تسوية أعباء مؤونات سابقة"
"pcg_63111","63111","Interest on Loans","expense","False","","Intérêts des emprunts","","","Interest on bank or bond loans.","Intérêts des emprunts (Intérêts sur prêts bancaires ou obligataires).","فوائد الاقتراضات","فوائد على القروض البنكية أو السندية"
"pcg_63113","63113","Interest on Debts Related to Equity Investments","expense","False","","Intérêts des dettes rattachées à des participations","","","Interest on debt linked to participations.","Intérêts des dettes rattachées à des participations (Intérêts sur dettes liées à des titres de participation).","فوائد الديون المرتبطة بالمساهمات","فوائد على ديون مرتبطة بالمساهمات"
"pcg_63114","63114","Interest on Current Accounts and Deposits","expense","False","","Intérêts des comptes courants et dépôts créditeurs","","","Interest paid on shareholder/partner funds.","Intérêts des comptes courants et dépôts créditeurs (Intérêts payés sur les fonds des actionnaires/associés).","فوائد الحسابات الجارية والإيداعات الدائنة","فوائد مدفوعة على أموال الشركاء/المساهمين"
"pcg_63115","63115","Interest on Bank and Financing Operations","expense","False","","Intérêts bancaires et sur opérations de financement","","","Interest on bank overdrafts/credit lines.","Intérêts bancaires et sur opérations de financement (Intérêts sur découverts/lignes de crédit).","فوائد بنكية وعلى عمليات التمويل","فوائد على السحب على المكشوف/اعتمادات الخزينة"
"pcg_63118","63118","Other Interest on Loans and Debts","expense","False","","Autres intérêts des emprunts et dettes","","","Unspecified interest expense.","Autres intérêts des emprunts et dettes (Dépenses d'intérêts non spécifiées).","فوائد أخرى للاقتراضات والديون","أعباء فوائد غير محددة"
"pcg_6318","6318","Interest Expenses from Previous Years","expense","False","","Charges d'intérêts des exercices antérieurs","","","Correction of interest expense from prior years.","Charges d'intérêts des exercices antérieurs (Correction de dépenses d'intérêts des années précédentes).","أعباء الفوائد للدورات السابقة","تسوية أعباء الفوائد من الدورات السابقة"
"pcg_6331","6331","Foreign Exchange Losses for the Year","expense","False","","Pertes de change propres à l'exercice","","","Realized losses on foreign currency transactions.","Pertes de change propres à l'exercice (Pertes réalisées sur transactions en devises).","خسائر الصرف الخاصة بالدورة","خسائر الصرف المحققة على المعاملات بالعملات الأجنبية"
"pcg_6338","6338","Foreign Exchange Losses from Previous Years","expense","False","","Pertes de change des exercices antérieurs","","","Correction of realized exchange loss from prior years.","Pertes de change des exercices antérieurs (Correction de pertes de change réalisées des années précédentes).","خسائر الصرف للدورات السابقة","تسوية خسائر الصرف المحققة من الدورات السابقة"
"pcg_6382","6382","Losses on Receivables from Equity Investments","expense","False","","Pertes sur créances liées à des participations","","","Bad debts from participating entities.","Pertes sur créances liées à des participations (Créances douteuses provenant d'entités participantes).","خسائر على ديون مرتبطة بمساهمات","ديون سيئة من الكيانات المساهمة (تثبيتات مالية)"
"pcg_6385","6385","Net Expenses on Disposal of Securities and Investment Assets","expense","False","","Charges nettes sur cessions de titres et valeurs de placement","","","Net loss from selling short-term investments.","Charges nettes sur cessions de titres et valeurs de placement (Perte nette sur vente de placements à court terme).","أعباء صافية على تفويت السندات وقيم التوظيف","خسارة صافية من بيع التوظيفات قصيرة الأجل"
"pcg_63861","63861","Cash Difference","expense","False","","Différence de trésorerie","","","Cash Difference","Différence de trésorerie.","فرق الخزينة","فرق في الخزينة"
"pcg_63862","63862","Early Payment Discount","expense","False","","Escompte pour paiement anticipé","","","Early Payment Discount","Escompte pour paiement anticipé.","خصم مقابل الدفع المسبق","خصم ممنوح مقابل الدفع المسبق"
"pcg_63868","63868","Other Discounts Granted","expense","False","","Autres escomptes accordés","","","Other Discounts Granted","Autres escomptes accordés.","خصومات أخرى ممنوحة","خصومات أخرى ممنوحة"
"pcg_6388","6388","Other Financial Expenses from Previous Years","expense","False","","Autres charges financières des exercices antérieurs","","","Provision for long-term financial asset value loss.","Dotations aux provisions pour dépréciation des immobilisations financières (Provision pour perte de valeur d'actifs financiers à long terme).","أعباء مالية أخرى للدورات السابقة","تسوية مخصصات مالية غير نقدية سابقة"
"pcg_6391","6391","Allocations for Amortization of Bond Redemption Premiums","expense","False","","Dotations aux amortissements des primes de remboursement des obligations","","","Systematic write-off of bond redemption premiums.","Dotations aux amortissements des primes de remboursement des obligations (Amortissement systématique des primes de remboursement).","مخصصات إهلاكات علاوات استرداد السندات","إهلاك منتظم لعلاوات استرداد السندات"
"pcg_6392","6392","Allocations to Provisions for Depreciation of Financial Non-Current Assets","expense","False","","Dotations aux provisions pour dépréciation des immobilisations financières","","","Provision for long-term financial asset value loss.","Provision pour dépréciation des immobilisations financières","مخصصات مؤونات تدني قيمة التثبيتات المالية","مخصص مؤونات تدني قيمة التثبيتات المالية طويلة الأجل"
"pcg_6393","6393","Allocations to Provisions for Financial Risks and Expenses","expense","False","","Dotations aux provisions pour risques et charges financiers","","","Provision for financial risks (15XX, 45XX).","Dotations aux provisions pour risques et charges financiers (Provision pour risques financiers).","مخصصات مؤونات المخاطر والأعباء المالية","مخصص مؤونات المخاطر والأعباء المالية"
"pcg_6394","6394","Allocations to Provisions for Depreciation of Securities and Investment Assets","expense","False","","Dotations aux provisions pour dépréciation des titres et valeurs de placement","","","Provision for short-term financial asset value loss.","Dotations aux provisions pour dépréciation des titres et valeurs de placement (Provision pour perte de valeur d'actifs financiers à court terme).","مخصصات مؤونات تدني قيمة السندات وقيم التوظيف","مخصص مؤونات تدني قيمة السندات وقيم التوظيف"
"pcg_6396","6396","Allocations to Provisions for Depreciation of Cash Accounts","expense","False","","Dotations aux provisions pour dépréciation des comptes de trésorerie","","","Provision for treasury account value loss (5900).","Dotations aux provisions pour dépréciation des comptes de trésorerie (Provision pour perte de valeur des comptes de trésorerie).","مخصصات مؤونات تدني قيمة حسابات الخزينة","مخصص مؤونات تدني قيمة حسابات الخزينة"
"pcg_6398","6398","Financial Allocations from Previous Years","expense","False","","Dotations financières des exercices antérieurs","","","Correction of past financial non-cash charges.","Dotations financières des exercices antérieurs (Correction des charges financières hors trésorerie passées).","مخصصات مالية للدورات السابقة","تسوية المخصصات المالية غير النقدية السابقة"
"pcg_6512","6512","Net Depreciation Value of Intangible Non-Current Assets Sold","expense_depreciation","False","","Valeurs nettes d'amortissements des immobilisations incorporelles cédées","","","Cost of intangible assets sold.","Valeurs nettes d'amortissements des immobilisations incorporelles cédées (Coût des actifs incorporels vendus).","القيم الصافية للإهلاكات للتثبيتات المعنوية المتنازل عنها","القيم الصافية للإهلاكات للتثبيتات المعنوية المتنازل عنها"
"pcg_6513","6513","Net Depreciation Value of Tangible Non-Current Assets Sold","expense_depreciation","False","","Valeurs nettes d'amortissements des immobilisations corporelles cédées","","","Cost of tangible assets sold.","Valeurs nettes d'amortissements des immobilisations corporelles cédées (Coût des actifs corporels vendus).","القيم الصافية للإهلاكات للتثبيتات العينية المتنازل عنها","القيم الصافية للإهلاكات للتثبيتات العينية المتنازل عنها"
"pcg_6514","6514","Net Depreciation Value of Financial Non-Current Assets Sold (Ownership Rights)","expense_depreciation","False","","Valeurs nettes d'amortissements des immobilisations financières cédées (droits de propriété)","","","Cost of financial assets sold.","Valeurs nettes d'amortissements des immobilisations financières cédées (Coût des actifs financiers vendus).","القيم الصافية للإهلاكات للتثبيتات المالية المتنازل عنها (حقوق الملكية)","القيم الصافية للإهلاكات للتثبيتات المالية المتنازل عنها"
"pcg_6518","6518","Net Depreciation Value of Non-Current Assets Sold from Previous Years","expense_depreciation","False","","Valeurs nettes d'amortissements des immobilisations cédées des exercices antérieurs","","","Correction of cost related to prior years' sales.","Valeurs nettes d'amortissements des immobilisations cédées des exercices antérieurs (Correction du coût lié aux ventes des années précédentes).","القيم الصافية للإهلاكات للتثبيتات المتنازل عنها للدورات السابقة","تسوية تكلفة متعلقة بمبيعات الدورات السابقة"
"pcg_6561","6561","Subsidies Granted for the Year","expense","False","","Subventions accordées de l'exercice","","","Aid provided during the current year.","Subventions accordées de l'exercice (Aide fournie durant l'année en cours).","إعانات ممنوحة للدورة","إعانات ممنوحة خلال الدورة الحالية"
"pcg_6568","6568","Subsidies Granted from Previous Years","expense","False","","Subventions accordés des exercices antérieurs","","","Aid provided in prior periods.","Subventions accordés des exercices antérieurs (Aide fournie lors de périodes antérieures).","إعانات ممنوحة للدورات السابقة","إعانات ممنوحة في دورات سابقة"
"pcg_65811","65811","Contract Penalties","expense","False","","Pénalités sur marchés","","","Fines for market non-performance.","Pénalités sur marchés (Amendes pour non-exécution de marché).","غرامات على الصفقات","غرامات على عدم تنفيذ الصفقات/الأسواق"
"pcg_65812","65812","Forfeitures","expense","False","","Dédits","","","Forfeiture payments/damages paid.","Dédits (Paiements de dédit/dommages et intérêts payés).","تعويضات عن فسخ عقود","تعويضات عن فسخ عقود/عقوبات مدفوعة"
"pcg_6582","6582","Tax Reminders (Other than Income Tax)","expense","False","","Rappels d'impôts (autres qu'impôts sur les résultats)","","","Final retroactive charge for operating taxes.","Rappels d'impôts (autres qu'impôts sur les résultats) (Charge rétroactive finale pour les taxes d'exploitation).","استدراكات ضريبية (غير ضريبة النتائج)","استدراك ضريبي نهائي بأثر رجعي لضرائب الاستغلال"
"pcg_65831","65831","Tax Penalties and Fines","expense","False","","Pénalités et amendes fiscales","","","Fines related to tax non-compliance.","Pénalités et amendes fiscales (Amendes liées à la non-conformité fiscale).","غرامات وعقوبات ضريبية","غرامات وعقوبات مرتبطة بعدم الامتثال الضريبي"
"pcg_65833","65833","Criminal Penalties and Fines","expense","False","","Pénalités et amendes pénales","","","Fines resulting from criminal/civil penalties.","Pénalités et amendes pénales (Amendes résultant de sanctions pénales/civiles).","غرامات وعقوبات جزائية","غرامات ناتجة عن عقوبات جنائية/مدنية"
"pcg_6585","6585","Receivables that Have Become Uncollectible","expense","False","","Créances devenues irrécouvrables","","","Exceptional write-off of large or unusual debt.","Créances devenues irrécouvrables (Amortissement exceptionnel de dette importante ou inhabituelle).","ديون أصبحت غير قابلة للتحصيل","ديون استثنائية أصبحت غير قابلة للتحصيل (كبيرة أو غير اعتيادية)"
"pcg_65861","65861","Donations","expense","False","","Dons","","","Large, exceptional charitable donations.","Dons (Dons de bienfaisance importants, exceptionnels).","هبات","هبات خيرية استثنائية وكبيرة"
"pcg_65862","65862","Liberalities","expense","False","","Libéralités","","","Exceptional voluntary gifts.","Libéralités (Cadeaux volontaires exceptionnels).","تبرعات","تبرعات طوعية استثنائية"
"pcg_65863","65863","Prizes","expense","False","","Lots","","","Costs of prizes or lots awarded.","Lots (Coûts des prix ou lots attribués).","جوائز","تكاليف الجوائز أو الحصص الممنوحة"
"pcg_6588","6588","Other Non-Current Expenses from Previous Years","expense","False","","Autres charges non courantes des exercices antérieurs","","","Exceptional expenses related to prior periods.","Autres charges non courantes des exercices antérieurs (Dépenses exceptionnelles liées à des périodes antérieures).","أعباء غير جارية أخرى للدورات السابقة","أعباء غير جارية استثنائية متعلقة بدورات سابقة"
"pcg_65911","65911","Allocations to Exceptional Depreciation of Non-Current Assets in Non-Values","expense","False","","Dotations aux amortissements exceptionnels de l'immobilisation en non-valeurs","","","Exceptional write-off of preliminary fees/charges.","Dotations aux amortissements exceptionnels de l'immobilisation en non-valeurs (Amortissement exceptionnel des frais préliminaires).","مخصصات للإهلاكات الاستثنائية للتثبيتات غير القابلة للقيمة","إهلاك استثنائي للمصاريف الأولية والأعباء الواجب توزيعها"
"pcg_65912","65912","Allocations to Exceptional Depreciation of Intangible Non-Current Assets","expense","False","","Dotations aux amortissements exceptionnels des immobilisations incorporelles","","","Exceptional write-off of intangible assets.","Dotations aux amortissements exceptionnels des immobilisations incorporelles (Amortissement exceptionnel des actifs incorporels).","مخصصات للإهلاكات الاستثنائية للتثبيتات المعنوية","إهلاك استثنائي للتثبيتات المعنوية"
"pcg_65913","65913","Allocations to Exceptional Depreciation of Tangible Non-Current Assets","expense","False","","Dotations aux amortissements exceptionnels des immobilisations corporelles","","","Exceptional write-off of tangible assets.","Dotations aux amortissements exceptionnels des immobilisations corporelles (Amortissement exceptionnel des actifs corporels).","مخصصات للإهلاكات الاستثنائية للتثبيتات العينية","إهلاك استثنائي للتثبيتات العينية"
"pcg_65941","65941","Non-Current Allocations for Depreciation","expense","False","","Dotations non courantes pour amortissements","","","Exceptional Amortization (Non-Value): DAE for organizational costs.","Dotations non courantes pour amortissements (Amortissement exceptionnel pour les coûts d'organisation).","مخصصات غير جارية للإهلاكات","إهلاك استثنائي للتثبيتات غير القابلة للقيمة (مصاريف تنظيمية)"
"pcg_65942","65942","Non-Current Allocations for Capital Gains Pending Taxation","expense","False","","Dotations non courantes pour plus-values en instance d'imposition","","","Exceptional Amortization (Intangible): DAE for patents/R&D failure.","Dotations non courantes pour amortissements (Amortissement exceptionnel pour brevets/échec de R&D).","مخصصات غير جارية للأرباح الرأسمالية في انتظار فرض الضريبة","إهلاك استثنائي للتثبيتات المعنوية (براءات/فشل بحث وتنمية)"
"pcg_65944","65944","Non-Current Allocations for Investments","expense","False","","Dotations non courantes pour investissements","","","Exceptional Amortization (Tangible): DAE for unused/obsolete equipment.","Dotations non courantes pour amortissements (Amortissement exceptionnel pour équipement inutilisé/obsolète).","مخصصات غير جارية للاستثمارات","إهلاك استثنائي للتثبيتات العينية (معدات غير مستعملة/متقادمة)"
"pcg_65945","65945","Non-Current Allocations for Replenishment of Deposits","expense","False","","Dotations non courantes pour reconstitution de gisements","","","Provision for specific industrial asset replenishment.","Dotations non courantes pour reconstitution des gisements (Provision pour réapprovisionnement d'actifs industriels spécifiques).","مخصصات غير جارية لتجديد المكامن","مخصص مؤونة تجديد مكامن الأصول الصناعية"
"pcg_65946","65946","Non-Current Allocations for the Acquisition and Construction of Housing","expense","False","","Dotations non courantes pour acquisition et construction de logements","","","Provision for legally required employee housing.","Dotations non courantes pour acquisition et construction de logements (Provision pour logement des employés légalement requis).","مخصصات غير جارية لاقتناء وبناء المساكن","مخصص مؤونة اقتناء وبناء مساكن للمستخدمين (إلزامية قانونًا)"
"pcg_65955","65955","Non-Current Allocations to Provisions for Long-Term Risks and Expenses","expense","False","","Dotations non courantes aux provisions pour risques et charges durables","","","Provision for risks (15XX).","Dotations non courantes aux provisions pour risques et charges durables (Provision pour risques à long terme).","مخصصات غير جارية لمؤونات المخاطر والأعباء الدائمة","مخصص مؤونات المخاطر والأعباء الدائمة (غير جارية)"
"pcg_65957","65957","Non-Current Allocations to Provisions for Temporary Risks and Expenses","expense","False","","Dotations non courantes aux provisions pour risques et charges momentanés","","","Provision for risks (45XX).","Dotations non courantes aux provisions pour risques et charges momentanés (Provision pour risques à court terme).","مخصصات غير جارية لمؤونات المخاطر والأعباء المؤقتة","مخصص مؤونات المخاطر والأعباء المؤقتة (غير جارية)"
"pcg_65962","65962","Non-Current Allocations to Provisions for Depreciation of Non-Current Assets","expense","False","","Dotations non courantes aux amortissements pour dépréciation de l'actif immobilisé","","","Provision for fixed asset value loss (29XX).","Dotations non courantes aux amortissements pour dépréciation de l'actif immobilisé (Provision pour perte de valeur des immobilisations).","مخصصات غير جارية لإهلاكات تدني قيمة الأصول المثبتة","مخصص مؤونات تدني قيمة الأصول المثبتة (غير جارية)"
"pcg_65963","65963","Non-Current Allocations to Provisions for Depreciation of Current Assets","expense","False","","Dotations non courantes aux provisions pour dépréciation de l'actif circulant","","","Provision for current asset value loss (39XX).","Dotations non courantes aux provisions pour dépréciation de l'actif circulant (Provision pour perte de valeur de l'actif circulant).","مخصصات غير جارية لمؤونات تدني قيمة الأصول المتداولة","مخصص مؤونات تدني قيمة الأصول المتداولة (غير جارية)"
"pcg_6598","6598","Non-Current Allocations from Previous Years","expense","False","","Dotations non courantes des exercices antérieurs","","","Correction of past non-cash exceptional charges.","Dotations non courantes des exercices antérieurs (Correction de charges exceptionnelles hors trésorerie passées).","مخصصات غير جارية للدورات السابقة","تسوية مخصصات غير نقدية استثنائية سابقة"
"pcg_6701","6701","Income Taxes on Profits","expense","False","","Impôts sur les bénéfices","","","Annual corporate or personal income tax due.","Impôts sur les bénéfices (Impôt annuel sur les sociétés ou le revenu personnel).","الضريبة على الأرباح","الضريبة السنوية المستحقة على الشركات أو الدخل الشخصي"
"pcg_6705","6705","Minimum Annual Corporate Taxation","expense","False","","Imposition minimale annuelle des sociétés","","","Minimum tax due regardless of profit (Cotisation Minimale).","Imposition minimale annuelle des sociétés (Impôt minimum dû sans égard au bénéfice).","الحد الأدنى السنوي لضريبة الشركات","الحد الأدنى للضريبة المستحقة بغض النظر عن الربح (الضريبة الدنيا السنوية)"
"pcg_6708","6708","Income Tax Reminders and Relief","expense","False","","Rappels et dégrèvements des impôts sur les résultats","","","Correction for past period income tax changes.","Rappels et dégrèvements des impôts sur les résultats (Correction pour les changements d'impôt sur le revenu des périodes antérieures).","استدراكات وتخفيضات الضريبة على النتائج","تسوية تغييرات ضريبة الدخل للفترات السابقة"
"pcg_7111","7111","Sales of Goods in Morocco","income","False","","Ventes de marchandises au Maroc","","","","","مبيعات البضائع بالمغرب",""
"pcg_7113","7113","Sales of Goods Abroad","income","False","","Ventes de marchandises à l'étranger","","","","","مبيعات البضائع بالخارج",""
"pcg_7118","7118","Sales of Goods from Previous Years","income","False","","Ventes de marchandises des exercices antérieurs","","","","","مبيعات البضائع للدورات السابقة",""
"pcg_7119","7119","Discounts, Rebates and Refunds Granted by the Company","income","False","","Rabais, remises et ristournes accordés par l'entreprise","","","","","حسومات، تخفيضات، ومردودات ممنوحة من طرف المقاولة",""
"pcg_71211","71211","Sales of Finished Products (Production in Morocco)","income","False","","Ventes de produits finis (Production au Maroc)","","","","","مبيعات المنتجات تامة الصنع (إنتاج بالمغرب)",""
"pcg_71212","71212","Sales of Intermediary Products (Production in Morroco)","income","False","","Ventes de produits intermédiaires (Production au Maroc)","","","","","مبيعات المنتجات الوسيطة (إنتاج بالمغرب)",""
"pcg_71217","71217","Sales of Residual Products (Production in Morocco)","income","False","","Ventes de produits résiduels (Production au Maroc)","","","","","مبيعات المنتجات المتبقية (إنتاج بالمغرب)",""
"pcg_71221","71221","Sales of Finished Products (Production Abroad)","income","False","","Ventes de produits finis (Production à l'étranger)","","","","","مبيعات المنتجات تامة الصنع (إنتاج بالخارج)",""
"pcg_71222","71222","Sales of Intermediary Products (Production Abroad)","income","False","","Ventes de produits intermédiaires (Production à l'étranger)","","","","","مبيعات المنتجات الوسيطة (إنتاج بالخارج)",""
"pcg_71241","71241","Works (Production in Morocco)","income","False","","Travaux (Production au Maroc)","","","","","أشغال (إنتاج بالمغرب)",""
"pcg_71242","71242","Studies (Production in Morocco)","income","False","","Etudes (Production au Maroc)","","","","","دراسات (إنتاج بالمغرب)",""
"pcg_71243","71243","Services Provided (Production in Morocco)","income","False","","Prestations de service (Production au Maroc)","","","","","خدمات الأداء (إنتاج بالمغرب)",""
"pcg_71251","71251","Works (Production Abroad)","income","False","","Travaux (Production à l'étranger)","","","","","أشغال (إنتاج بالخارج)",""
"pcg_71252","71252","Studies (Production Abroad)","income","False","","Etudes (Production à l'étranger)","","","","","دراسات (إنتاج بالخارج)",""
"pcg_71253","71253","Service Provided (Production Abroad)","income","False","","Prestations de service (Production à l'étranger)","","","","","خدمات الأداء (إنتاج بالخارج)",""
"pcg_7126","7126","Royalties for Patents, Trademarks, Rights and Similar Assets","income","False","","Redevances pour brevets, marques, droits et valeurs similaires","","","","","إتاوات براءات الاختراع، العلامات، الحقوق والقيم المماثلة",""
"pcg_71271","71271","Miscellaneous Rentals Received","income","False","","Locations diverses reçues","","","","","إيجارات متنوعة متلقاة",""
"pcg_71272","71272","Commissions and Brokerage Fees Received","income","False","","Commissions et courtages reçus","","","","","عمولات وسمسرة متلقاة",""
"pcg_71273","71273","Income of Services Operated for the Benefit of the Personnel","income","False","","Produits de services exploités dans l'intérêt du personnel","","","","","منتوجات خدمات مستغلة لفائدة المستخدمين",""
"pcg_71275","71275","Bonuses on Returnable Packaging","income","False","","Bonis sur reprises d'emballages consignés","","","","","مكاسب على استرداد الأغلفة المودعة",""
