id,code,name,account_type,chart_template_id/id,tag_ids/id,reconcile
a8022,8022,Resultat vid försäljning av andelar i dotterföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8030,8030,Resultat från handelsbolag (dotterföretag),income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8070,8070,Nedskrivningar av andelar i och långfristiga fordringar hos koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8072,8072,Nedskrivningar av andelar i dotterföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8076,8076,Nedskrivningar av långfristiga fordringar hos moderföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8077,8077,Nedskrivningar av långfristiga fordringar hos dotterföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8080,8080,Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8082,8082,Återföringar av nedskrivningar av andelar i dotterföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8086,8086,Återföringar av nedskrivningar av långfristiga fordringar hos moderföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8087,8087,Återföringar av nedskrivningar av långfristiga fordringar hos dotterföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8110,8110,"Utdelningar på andelar i intresseföretag, gemensamt styrda företag och Övriga företag som det finns ett ägarintresse i",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8111,8111,Utdelningar på andelar i intresseföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8112,8112,Utdelningar på andelar i gemensamt styrda företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8113,8113,Utdelningar på andelar i övriga företag som det finns ett ägarintresse i,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8116,8116,"Emissionsinsats, intresseföretag",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8117,8117,"Emissionsinsats, gemensamt styrda företag",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8118,8118,"Emissionsinsats, övriga företag som det finns ett ägarintresse i",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8120,8120,"Resultat vid försäljning av andelar i intresseFöretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8121,8121,Resultat vid försäljning av andelar i intresseföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8122,8122,Resultat vid försäljning av andelar i gemensamt styrda företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8123,8123,Resultat vid försäljning av andelar i övriga företag som det finns et ägarintresse i,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8130,8130,"Resultatandelar från handelsbolag (intresseföretag, gemensamt styrda företag pcj övriga företag som det finns ett ägarintresse i)",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8131,8131,Resultatandelar från handelsbolag (intresseföretag),income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8132,8132,Resultatandelar från handelsbolag (gemensamt styrda företag),income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8133,8133,Resultatandelar från handelsbolag (övriga företag som det finns ett ägarintresse i),income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8170,8170,"Nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8171,8171,Nedskrivningar av andelar i intresseföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8172,8172,Nedskrivningar av långfristiga fordringar hos intresseföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8173,8173,Nedskrivningar av andelar i gemensamt styrda företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8174,8174,Nedskrivningar av långfristiga fordringar hos gemensamt styrda företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8176,8176,Nedskrivningar av andelar i övriga företag som det finns ett ägarintresse i,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8177,8177,Nedskrivningar av långfristiga fordringar hos övriga företag som det finns et ägarintresse i,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8180,8180,Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8181,8181,Återföringar av nedskrivningar av andelar i intresseföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8182,8182,Återföringar av nedskrivningar av långfristiga fordringar hos intresseföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8183,8183,Återföringar av nedskrivningar av andelar i gemensamt styrda företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8184,8184,Återföringar av nedskrivningar av långfristiga fordringar hos gemensamt styrda företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8186,8186,Återföringar av nedskrivningar av andelar i övriga företag som det finns et ägarintresse i,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8187,8187,Återföringar av nedskrivningar av långfristiga fordringar hos övriga företag som det finns ett ägarintresse i,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8212,8212,"Utdelningar, övriga företag",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8216,8216,"Insatsemissioner, övriga företag",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8221,8221,Resultat vid försäljning av andelar i andra företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8222,8222,Resultat vid försäljning av långfristiga fordringar hos andra företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8223,8223,Resultat vid försäljning av derivat (långfristiga värdepappersinnehav),income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8230,8230,Valutakursdifferenser på långfristiga fordringar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8231,8231,Valutakursvinster på långfristiga fordringar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8236,8236,Valutakursförluster på långfristiga fordringar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8240,8240,Resultatandelar från handelsbolag (andra företag),income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8251,8251,Ränteintäkter från långfristiga fordringar hos koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8252,8252,0.00Ränteintäkter från Övriga värdepapper,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8254,8254,"Skattefria ränteintäkter, långfristiga tillgångar",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8255,8255,Avkastningsskatt kapitalplacering,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8260,8260,Ränteintäkter från långfristiga fordringar hos koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8261,8261,Ränteintäkter från långfristiga fordringar hos moderföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8262,8262,Ränteintäkter från långfristiga fordringar hos dotterföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8263,8263,Ränteintäkter från långfristiga fordringar hos andra koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8271,8271,Nedskrivningar av andelar i andra företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8272,8272,Nedskrivningar av långfristiga fordringar hos andra företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8273,8273,Nedskrivningar av övriga värdepapper hos andra företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8280,8280,Återföringar av andelar i och långfristiga fordringar hos andra företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8281,8281,Återföringar av nedskrivningar av av andelar i andra företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8282,8282,Återföringar av nedskrivningar av långfristiga fordringar hos andra företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8283,8283,Återföringar av nedskrivningar av övriga värdepapper i andra företag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8311,8311,Ränteintäkter från bank,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8312,8312,Ränteintäkter från kortfristiga placeringar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8313,8313,Ränteintäkter från kortfristiga fordringar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8317,8317,Ränteintäkter för dold räntekompensation,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8319,8319,Ränteintäkter från omsättningstillgångar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8331,8331,Valutakursvinster på kortfristiga fordringar och placeringar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8336,8336,Valutakursförluster på kortfristiga fordringar och placeringar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8360,8360,Övriga ränteintäkter från koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8361,8361,Övriga ränteintäkter från moderföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8362,8362,Övriga ränteintäkter från dotterföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8363,8363,Övriga ränteintäkter från andra koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8370,8370,Nedskrivningar av kortfristiga placeringar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8380,8380,Återföringar av nedskrivningar av kortfristiga placeringar,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8400,8400,Räntekostnader (gruppkonto),income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8410,8410,Räntekostnader för långfristiga skulder,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8411,8411,"Räntekostnader för obligations-, förlags- och konvertibla lån",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8412,8412,Räntedel i årets pensionskostnad,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8413,8413,Räntekostnader för checkräkningskredit,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8415,8415,Räntekostnader för andra skulder till kreditinstitut,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8417,8417,Räntekostnader för dold räntekompensation m. m.,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8418,8418,Räntekostnader för räntesubventioner,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8419,8419,Räntekostnader för långfristiga skulder,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8421,8421,Räntekostnader till kreditinstitut,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8424,8424,Räntekostnader byggnadskreditiv,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8429,8429,Övriga räntekostnader för kortfristiga skulder,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8431,8431,Valutakursvinster på skulder,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8436,8436,Valutakursförluster på skulder,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8440,8440,Erhållna räntebidrag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8460,8460,Räntekostnader till koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8461,8461,Räntekostnader till moderföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8462,8462,Räntekostnader till dotterföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8463,8463,Räntekostnader till andra koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8490,8490,Övriga skuldrelaterade poster,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8491,8491,Erhållet ackord på skulder till kreditinstitut,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8810,8810,Förändring av periodiseringsfond,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8820,8820,Mottagna koncernbidrag,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8830,8830,Lämnade koncernbidrag,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8840,8840,Lämnade gottgörelser,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8851,8851,"Förändring av överavskrivningar, immateriella anläggningstillgångar",expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8852,8852,"Förändring av överskrivningar, byggnader och markanläggningar",expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8853,8853,"Förändring av överskrivningar, maskiner oh inventarier",expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8860,8860,Förändring av ersättningsfond,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8861,8861,Avsättning till ersättningsfond för inventarier,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8862,8862,Avsättning till ersättningsfond för byggnader och markanläggningar,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8864,8864,Avsättning till ersättningsfond för djurlager i jordbruk och renskötsel,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8865,8865,Ianspråktagande av ersättningsfond för avskrivningar,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8866,8866,Ianspråktagande av ersättningsfond fr annat än avskrivningar,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8869,8869,Återföring fran ersättningsfond,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8890,8890,Övriga bokslutsdispositioner,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8892,8892,Nedskrivningar av konsolideringskaraktär av anläggningstillgångar,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8896,8896,Förändring av lagerreserv,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8899,8899,Övriga bokslutsdispositioner,expense,l10nse_chart_template_K2,l10n_se.account_tag_34,False
a8920,8920,Skatt på grund av ändrad beskattning,expense,l10nse_chart_template_K2,l10n_se.account_tag_35,False
a8930,8930,Restituerad skatt,expense,l10nse_chart_template_K2,l10n_se.account_tag_35,False
a8980,8980,Övriga skatter,expense,l10nse_chart_template_K2,l10n_se.account_tag_35,False
